포착일,회사명,최신_회사명,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2024-09-13,흥구석유,흥구석유,0.7978723404255319,10.039893617021276,14.561170212765958,14.627659574468085,25.53191489361702,16.289893617021274,12.699468085106384,16.22340425531915,24.534574468085108,44.9468085106383,39.96010638297872,43.61702127659575,34.640957446808514,33.976063829787236,31.981382978723406,18.351063829787233,12.632978723404257,13.297872340425531,13.696808510638297,15.824468085106384,21.409574468085108,16.8218085106383,17.486702127659576,13.031914893617023,9.10904255319149,7.047872340425531,7.712765957446808,7.9787234042553195,13.231382978723405,14.029255319148938,13.763297872340424,10.77127659574468,9.64095744680851,9.574468085106384,3.324468085106383,3.0585106382978724,-0.7978723404255319,-1.3297872340425532,0.6648936170212766,6.981382978723404,7.380319148936171,6.117021276595745,1.928191489361702,1.6622340425531914,3.3909574468085104,-0.19946808510638298,-6.382978723404255,-5.1861702127659575,-6.648936170212766,-6.848404255319148,-5.5186170212765955,-10.904255319148938,-10.106382978723403,-13.962765957446807,-19.9468085106383,-14.428191489361703,-13.430851063829788,-13.430851063829788,-11.96808510638298
2024-09-19,삼일제약,삼일제약,6.330935251798561,14.604316546762591,14.388489208633093,15.899280575539567,13.66906474820144,17.553956834532375,15.179856115107915,11.07913669064748,13.66906474820144,16.258992805755394,22.73381294964029,14.028776978417264,19.71223021582734,20.0,27.33812949640288,23.597122302158276,24.89208633093525,26.834532374100718,24.820143884892087,25.03597122302158,21.58273381294964,16.0431654676259,12.805755395683452,14.316546762589926,13.741007194244602,11.726618705035971,15.107913669064748,10.215827338129497,16.906474820143885,12.589928057553957,10.503597122302159,8.345323741007196,8.633093525179856,7.625899280575539,2.805755395683453,-2.5899280575539567,-4.028776978417266,-3.237410071942446,-7.194244604316546,-4.100719424460432,-1.7985611510791366,-7.194244604316546,-7.194244604316546,-8.633093525179856,-10.575539568345324,-12.158273381294963,-8.201438848920864,-12.949640287769784,-22.014388489208635,-16.834532374100718,-19.85611510791367,-9.496402877697841,-15.179856115107915,-22.73381294964029,-15.683453237410072,-15.467625899280577,-12.805755395683452,-8.992805755395683,
2024-09-20,교보증권,교보증권,0.37174721189591076,-0.18587360594795538,0.0,0.5576208178438662,2.2304832713754648,1.858736059479554,0.929368029739777,0.7434944237918215,1.858736059479554,0.5576208178438662,1.486988847583643,1.3011152416356877,2.7881040892193307,3.903345724907063,5.018587360594796,5.018587360594796,5.5762081784386615,5.762081784386617,6.319702602230483,6.319702602230483,3.3457249070631967,2.7881040892193307,0.37174721189591076,0.929368029739777,-0.5576208178438662,-0.5576208178438662,-0.5576208178438662,0.7434944237918215,1.1152416356877324,0.929368029739777,-0.18587360594795538,0.18587360594795538,-1.3011152416356877,-3.5315985130111525,-5.018587360594796,-4.4609665427509295,-2.2304832713754648,-1.3011152416356877,-1.1152416356877324,-1.1152416356877324,0.7434944237918215,1.486988847583643,2.7881040892193307,3.1598513011152414,2.973977695167286,3.5315985130111525,3.1598513011152414,3.5315985130111525,5.5762081784386615,4.646840148698884,3.3457249070631967,1.6728624535315983,-0.929368029739777,1.1152416356877324,3.1598513011152414,6.319702602230483,6.5055762081784385,,
2024-09-23,HK이노엔,HK이노엔,3.2719836400818,-1.329243353783231,1.1247443762781186,-0.5112474437627812,-0.10224948875255625,-0.2044989775051125,3.2719836400818,3.067484662576687,2.044989775051125,0.3067484662576687,-1.6359918200409,-0.9202453987730062,-1.5337423312883436,0.10224948875255625,-1.0224948875255624,-0.9202453987730062,0.408997955010225,-3.2719836400818,-4.294478527607362,-4.703476482617587,-5.010224948875256,-5.419222903885481,-5.623721881390593,-3.2719836400818,1.4314928425357873,-3.783231083844581,-1.5337423312883436,-1.1247443762781186,0.10224948875255625,-2.7607361963190185,-2.556237218813906,-9.406952965235174,-11.554192229038856,-15.235173824130879,-16.56441717791411,-13.701431492842536,-14.519427402862986,-13.190184049079754,-14.92842535787321,-17.280163599182004,-19.734151329243353,-17.280163599182004,-17.586912065439673,-22.392638036809817,-20.449897750511248,-21.472392638036812,-23.517382413087933,-21.267893660531698,-23.517382413087933,-25.357873210633947,-26.380368098159508,-29.754601226993866,-26.380368098159508,-25.357873210633947,-25.153374233128833,-24.130879345603272,,,
2024-09-24,성우전자,성우전자,4.2431192660550465,4.2431192660550465,2.522935779816514,7.79816513761468,5.963302752293578,12.614678899082568,16.055045871559635,12.958715596330276,7.79816513761468,8.830275229357799,9.059633027522935,9.288990825688073,7.568807339449542,8.944954128440367,8.256880733944955,7.339449541284404,8.027522935779817,10.206422018348624,9.059633027522935,4.701834862385321,2.064220183486239,2.064220183486239,1.834862385321101,2.064220183486239,2.981651376146789,4.128440366972478,2.981651376146789,2.981651376146789,1.94954128440367,3.669724770642202,7.224770642201834,4.701834862385321,-0.6880733944954129,-1.146788990825688,-0.34403669724770647,-0.45871559633027525,3.096330275229358,-1.3761467889908259,-1.3761467889908259,-1.261467889908257,-2.408256880733945,-9.059633027522935,-13.53211009174312,-13.990825688073393,-14.793577981651376,-17.660550458715598,-15.825688073394495,-22.018348623853214,-24.541284403669724,-27.408256880733944,-26.376146788990823,-21.788990825688074,-21.3302752293578,-20.298165137614678,-20.871559633027523,,,,
2024-09-25,리파인,리파인,-0.8540925266903915,-0.5693950177935944,-0.1423487544483986,3.202846975088968,3.202846975088968,8.042704626334519,6.120996441281139,5.480427046263346,5.409252669039146,0.3558718861209964,-4.056939501779359,-7.11743772241993,-4.483985765124555,-3.7010676156583626,3.6298932384341636,-1.0676156583629894,0.7117437722419928,-2.6334519572953736,-3.8434163701067616,-3.131672597864769,-3.558718861209965,-3.9145907473309607,-2.491103202846975,-3.8434163701067616,-2.8469750889679712,-5.765124555160142,-5.6939501779359425,-5.765124555160142,-3.558718861209965,-2.491103202846975,-2.491103202846975,-0.2846975088967972,-0.498220640569395,-2.5622775800711746,-3.202846975088968,0.3558718861209964,1.2811387900355873,4.6263345195729535,6.405693950177936,6.548042704626335,8.540925266903916,10.320284697508896,9.03914590747331,6.192170818505338,9.608540925266903,18.434163701067614,-7.473309608540925,-8.185053380782918,-6.975088967971531,-18.36298932384342,-15.302491103202847,-14.590747330960854,-8.113879003558718,-10.747330960854093,,,,,
2024-09-26,PN풍년,PN풍년,1.0582010582010581,-0.1763668430335097,-8.112874779541446,-7.054673721340388,-3.1746031746031744,-1.9400352733686066,-0.1763668430335097,0.1763668430335097,-0.8818342151675485,-1.9400352733686066,-0.8818342151675485,-1.4109347442680775,-0.5291005291005291,6.349206349206349,3.880070546737213,7.583774250440917,5.64373897707231,9.700176366843033,17.813051146384478,15.520282186948853,19.400352733686066,11.816578483245149,11.46384479717813,6.701940035273369,14.462081128747794,17.28395061728395,15.873015873015872,15.167548500881834,7.583774250440917,-0.7054673721340388,2.2927689594356258,0.1763668430335097,30.158730158730158,35.09700176366843,37.56613756613756,42.857142857142854,48.500881834215164,66.66666666666666,17.813051146384478,29.100529100529098,31.040564373897706,28.92416225749559,20.282186948853614,14.638447971781304,18.871252204585538,38.2716049382716,21.340388007054674,20.98765432098765,37.742504409171076,68.43033509700176,59.9647266313933,96.64902998236332,77.42504409171076,,,,,,
2024-09-27,신세계건설,신세계건설,13.146417445482866,13.084112149532709,13.208722741433021,13.208722741433021,13.271028037383179,13.208722741433021,13.208722741433021,13.271028037383179,13.271028037383179,13.271028037383179,13.271028037383179,13.333333333333334,13.271028037383179,13.333333333333334,13.395638629283487,13.395638629283487,13.457943925233645,12.77258566978193,12.77258566978193,12.834890965732088,12.897196261682243,12.897196261682243,12.834890965732088,12.834890965732088,12.834890965732088,12.77258566978193,12.77258566978193,12.77258566978193,12.64797507788162,12.585669781931463,12.398753894080997,12.398753894080997,12.398753894080997,12.398753894080997,12.398753894080997,12.398753894080997,12.274143302180686,12.274143302180686,12.274143302180686,12.33644859813084,12.461059190031152,12.33644859813084,12.398753894080997,12.398753894080997,12.398753894080997,12.274143302180686,12.33644859813084,12.274143302180686,12.461059190031152,12.33644859813084,12.461059190031152,12.461059190031152,,,,,,,
2024-09-30,미창석유,미창석유,0.10810810810810811,7.243243243243243,8.324324324324325,7.351351351351351,5.621621621621622,2.7027027027027026,3.135135135135135,5.837837837837838,5.621621621621622,6.486486486486487,4.864864864864865,4.756756756756757,0.21621621621621623,2.1621621621621623,2.27027027027027,2.7027027027027026,6.162162162162162,3.783783783783784,4.756756756756757,5.189189189189189,2.1621621621621623,1.7297297297297298,1.1891891891891893,1.2972972972972971,3.3513513513513513,4.324324324324325,3.8918918918918917,1.4054054054054055,-2.810810810810811,-1.7297297297297298,-1.7297297297297298,-2.1621621621621623,-2.3783783783783785,-3.2432432432432434,-2.7027027027027026,-1.7297297297297298,-1.6216216216216217,-2.7027027027027026,-1.7297297297297298,-0.7567567567567568,-2.810810810810811,-2.810810810810811,-2.1621621621621623,-2.4864864864864864,-3.027027027027027,-3.2432432432432434,-5.9459459459459465,-4.864864864864865,-0.3243243243243243,0.3243243243243243,-1.6216216216216217,,,,,,,,
2024-09-30,삼목에스폼,삼목에스폼,0.5415162454873645,3.429602888086643,-4.332129963898916,-7.2202166064981945,-7.9422382671480145,-9.747292418772563,-11.552346570397113,-9.386281588447654,-8.844765342960288,-8.664259927797833,-11.913357400722022,-14.801444043321299,-17.328519855595665,-14.620938628158845,-19.133574007220215,-20.216606498194945,-21.841155234657037,-21.119133574007222,-22.021660649819495,-22.021660649819495,-24.548736462093864,-20.577617328519857,-20.03610108303249,-19.855595667870034,-22.021660649819495,-21.48014440433213,-23.104693140794225,-24.0072202166065,-26.895306859205775,-27.256317689530686,-25.451263537906136,-25.09025270758123,-28.447653429602887,-26.173285198555956,-27.436823104693143,-27.075812274368232,-25.63176895306859,-24.90974729241877,-25.451263537906136,-24.729241877256317,-26.534296028880867,-25.451263537906136,-24.368231046931406,-27.436823104693143,-25.09025270758123,-25.27075812274368,-29.747292418772563,-26.534296028880867,-24.548736462093864,-22.563176895306857,-21.119133574007222,,,,,,,,
