포착일,회사명,최신_회사명,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
2024-10-02,부국증권,부국증권,-0.6802721088435374,-1.1986301369863013,0.8665511265164645,-0.3436426116838488,-0.6896551724137931,0.0,0.0,0.3472222222222222,-1.384083044982699,0.5263157894736842,0.0,-1.9197207678883073,-0.5338078291814947,-1.6100178890876566,0.18181818181818182,0.7259528130671506,0.18018018018018017,-0.1798561151079137,0.7207207207207207,0.35778175313059035,-1.06951871657754,0.0,0.0,0.18018018018018017,0.3597122302158274,0.0,-0.17921146953405018,0.5385996409335727,0.0,0.35714285714285715,-2.8469750889679712,0.9157509157509158,0.18148820326678766,1.0869565217391304,-0.17921146953405018,0.0,0.3590664272890485,-6.976744186046512,1.3461538461538463,-0.7590132827324478,-1.338432122370937,2.3255813953488373,0.1893939393939394,-1.7013232514177694,,,,,,,,,
2024-10-04,미창석유,미창석유,1.0080645161290323,-0.8982035928143712,-1.6112789526686808,-2.7635619242579326,0.42105263157894735,2.6205450733752618,-0.20429009193054137,0.8188331627430911,-1.5228426395939088,-0.10309278350515465,-4.3343653250774,1.9417475728155338,0.10582010582010583,0.42283298097251587,3.3684210526315788,-2.240325865580448,0.9375,0.41279669762641896,-2.877697841726619,-0.4232804232804233,-0.5313496280552604,0.10683760683760685,2.0277481323372464,0.9414225941422595,-0.41450777202072536,-2.3933402705515086,-4.157782515991471,1.1123470522803114,0.0,-0.44004400440044,-0.22099447513812157,-0.8859357696566998,0.5586592178770949,1.0,0.11001100110011,-1.098901098901099,1.0,0.9900990099009901,-2.0697167755991286,0.0,0.6674082313681869,-0.3314917127071823,-0.5543237250554324,,,,,,,,,,
2024-10-04,씨아이테크,씨아이테크,16.755929609793423,-2.3591087811271296,-7.718120805369128,1.8181818181818181,-1.3571428571428572,-4.489500362056481,2.350265352539803,-6.37037037037037,-1.8196202531645569,0.32232070910556004,0.4016064257028112,1.6,1.574803149606299,1.627906976744186,0.07627765064836003,8.536585365853659,-1.9662921348314606,-0.42979942693409745,0.8633093525179856,-0.21398002853067047,0.07147962830593281,0.0,0.0,0.0,-5.642857142857142,-2.8766086298258897,-3.3515198752922837,6.129032258064516,-0.911854103343465,-0.3834355828220859,-0.07698229407236336,0.07704160246533129,-3.695150115473441,3.597122302158273,0.15432098765432098,0.30816640986132515,0.2304147465437788,0.0,-0.22988505747126436,-1.3824884792626728,-1.0903426791277258,-2.204724409448819,-1.1272141706924315,,,,,,,,,,
2024-10-07,씨아이테크,씨아이테크,-2.3591087811271296,-7.718120805369128,1.8181818181818181,-1.3571428571428572,-4.489500362056481,2.350265352539803,-6.37037037037037,-1.8196202531645569,0.32232070910556004,0.4016064257028112,1.6,1.574803149606299,1.627906976744186,0.07627765064836003,8.536585365853659,-1.9662921348314606,-0.42979942693409745,0.8633093525179856,-0.21398002853067047,0.07147962830593281,0.0,0.0,0.0,-5.642857142857142,-2.8766086298258897,-3.3515198752922837,6.129032258064516,-0.911854103343465,-0.3834355828220859,-0.07698229407236336,0.07704160246533129,-3.695150115473441,3.597122302158273,0.15432098765432098,0.30816640986132515,0.2304147465437788,0.0,-0.22988505747126436,-1.3824884792626728,-1.0903426791277258,-2.204724409448819,-1.1272141706924315,,,,,,,,,,,
2024-10-07,LG에너지솔루션,LG에너지솔루션,3.9285714285714284,-2.176403207331042,-3.747072599531616,-1.2165450121654502,-0.6157635467980296,0.24783147459727387,-1.8541409147095178,-2.141057934508816,0.2574002574002574,-2.053915275994865,5.6356487549148095,0.8684863523573202,0.12300123001230012,2.334152334152334,-1.800720288115246,0.6112469437652812,-0.9720534629404617,1.2269938650306749,3.272727272727273,-1.4084507042253522,-7.023809523809524,-1.1523687580025608,3.2383419689119166,4.391468005018821,2.644230769230769,-3.51288056206089,2.4271844660194173,-12.085308056872037,3.3692722371967654,2.607561929595828,1.7789072426937738,0.0,1.1235955056179776,3.580246913580247,-3.2181168057210967,-1.354679802955665,0.4993757802746567,-5.217391304347826,2.621231979030144,1.40485312899106,-2.0151133501259446,-1.7994858611825193,,,,,,,,,,,
2024-10-07,유일로보틱스,유일로보틱스,0.0,0.7792207792207793,-5.670103092783505,5.191256830601093,-7.012987012987012,-3.910614525139665,-0.5813953488372093,-2.046783625730994,0.5970149253731344,-0.5934718100890208,-0.1492537313432836,-4.334828101644246,0.3125,0.6230529595015576,-0.15479876160990713,1.8604651162790697,-3.65296803652968,-3.4755134281200633,-3.764320785597381,3.741496598639456,-5.245901639344262,4.498269896193772,-3.642384105960265,2.5773195876288657,-2.0100502512562812,-2.735042735042735,-2.2847100175746924,1.079136690647482,2.6690391459074734,2.2530329289428077,-2.0338983050847457,-0.34602076124567477,-0.6944444444444444,3.8461538461538463,0.5050505050505051,1.675041876046901,-2.471169686985173,1.6891891891891893,-2.6578073089700998,-1.023890784982935,-3.793103448275862,0.17921146953405018,,,,,,,,,,,
2024-10-08,금호에이치티,금호에이치티,-0.7936507936507936,-0.64,-0.4830917874396135,3.559870550161812,2.03125,-0.45941807044410415,-3.5384615384615383,1.7543859649122806,-2.664576802507837,-0.4830917874396135,0.3236245954692557,-3.870967741935484,0.16778523489932887,1.1725293132328307,6.456953642384105,0.3110419906687403,-2.635658914728682,-0.9554140127388535,0.482315112540193,-3.2,-0.1652892561983471,-0.6622516556291391,-3.3333333333333335,-3.620689655172414,-2.862254025044723,-1.4732965009208103,2.803738317757009,1.2727272727272727,3.231597845601436,-3.6521739130434785,0.36101083032490977,0.3597122302158274,0.8960573476702508,0.7104795737122558,-2.6455026455026456,1.4492753623188406,-1.9642857142857142,-2.3679417122040074,2.0522388059701493,-2.1937842778793417,-2.990654205607477,,,,,,,,,,,,
2024-10-08,아이디피,아이디피,0.395778364116095,0.1314060446780552,0.13123359580052493,-0.39318479685452157,0.13157894736842105,0.5256241787122208,-0.261437908496732,0.7863695937090431,-1.6905071521456438,0.3968253968253968,-1.185770750988142,-3.2,3.1680440771349865,0.5340453938584779,-1.3280212483399734,0.0,1.4804845222072678,0.9283819628647214,-0.1314060446780552,-0.13157894736842105,-1.3175230566534915,-0.13351134846461948,0.0,-0.8021390374331552,-1.3477088948787064,2.3224043715846996,-0.26702269692923897,-2.4096385542168677,-0.411522633744856,0.0,-0.8264462809917356,0.0,1.6666666666666667,0.273224043715847,-0.2724795640326975,0.546448087431694,-1.0869565217391304,-1.510989010989011,0.1394700139470014,1.2534818941504178,2.613480055020633,,,,,,,,,,,,
2024-10-10,유엔젤,유엔젤,-0.32119914346895073,-0.322234156820623,0.3232758620689655,0.4296455424274973,2.7807486631016043,1.5608740894901143,3.278688524590164,-4.9603174603174605,0.0,-0.6263048016701461,0.42016806722689076,1.4644351464435146,0.0,0.0,0.0,0.10309278350515465,4.016477857878476,-0.19801980198019803,-1.3888888888888888,0.5030181086519114,0.0,0.5005005005005005,-0.5976095617529881,-1.002004008016032,-5.566801619433198,-6.752411575562702,-3.4482758620689653,1.5476190476190477,8.792497069167643,7.112068965517242,-0.9054325955734407,0.9137055837563453,-0.2012072434607646,-1.2096774193548387,-0.20408163265306123,0.2044989775051125,1.0204081632653061,0.10101010101010101,-0.20181634712411706,-0.910010111223458,,,,,,,,,,,,,
2024-10-10,코메론,코메론,-0.9107468123861567,-0.5514705882352942,0.09242144177449169,-0.7386888273314866,1.3953488372093024,0.9174311926605505,1.8181818181818181,-2.232142857142857,0.0,-0.91324200913242,-2.0276497695852536,1.975540921919097,5.07380073800738,-3.8630377524143986,-2.922374429223744,1.5051740357478833,-3.243744207599629,-0.38314176245210724,3.8461538461538463,-2.2222222222222223,0.8522727272727272,-0.18779342723004694,-1.317027281279398,-4.7664442326024785,1.5015015015015014,12.82051282051282,-0.6993006993006993,2.024647887323944,0.08628127696289906,-3.2758620689655173,1.5151515151515151,-12.291483757682178,1.6016016016016015,-2.561576354679803,0.6066734074823054,-2.21105527638191,-0.9249743062692704,1.5560165975103735,0.8171603677221655,-2.634245187436677,,,,,,,,,,,,,
2024-10-11,에이비엘바이오,에이비엘바이오,2.0987654320987654,-1.2091898428053205,-0.7343941248470013,-0.4932182490752158,-2.973977695167286,5.491698595146871,-2.4213075060532687,-4.590570719602978,-0.5201560468140443,-3.5294117647058822,-0.5420054200542005,3.4059945504087197,-1.3175230566534915,0.13351134846461948,-4.3999999999999995,7.810320781032078,-4.269081500646831,4.054054054054054,-7.2727272727272725,4.761904761904762,7.754010695187167,-5.2109181141439205,-11.2565445026178,-2.6548672566371683,-1.3636363636363635,-3.225806451612903,-3.015873015873016,-5.237315875613748,-4.490500863557859,-2.1699819168173597,2.957486136783734,-4.488330341113106,1.5037593984962405,1.8518518518518516,-1.090909090909091,1.4705882352941175,4.166666666666666,-0.5217391304347827,2.4475524475524475,,,,,,,,,,,,,,
2024-10-11,티앤알바이오팹,티앤알바이오팹,-0.1336898395721925,0.2677376171352075,0.4005340453938585,-1.5957446808510638,-0.945945945945946,-3.6834924965893587,0.84985835694051,0.0,-1.8258426966292134,-1.0014306151645207,0.7225433526011561,2.008608321377331,-0.7032348804500703,3.9660056657223794,-2.861035422343324,0.42075736325385693,-1.675977653631285,0.14204545454545456,-3.6879432624113475,0.14727540500736377,-3.823529411764706,-6.422018348623854,-5.228758169934641,2.413793103448276,-0.6734006734006733,0.3389830508474576,0.5067567567567568,-0.33613445378151263,-1.854974704890388,-3.436426116838488,6.049822064056939,-0.6711409395973155,-0.5067567567567568,0.0,-1.3582342954159592,-2.2375215146299485,2.112676056338028,-2.7586206896551726,-4.25531914893617,,,,,,,,,,,,,,
2024-10-14,에이비엘바이오,에이비엘바이오,-1.2091898428053205,-0.7343941248470013,-0.4932182490752158,-2.973977695167286,5.491698595146871,-2.4213075060532687,-4.590570719602978,-0.5201560468140443,-3.5294117647058822,-0.5420054200542005,3.4059945504087197,-1.3175230566534915,0.13351134846461948,-4.3999999999999995,7.810320781032078,-4.269081500646831,4.054054054054054,-7.2727272727272725,4.761904761904762,7.754010695187167,-5.2109181141439205,-11.2565445026178,-2.6548672566371683,-1.3636363636363635,-3.225806451612903,-3.015873015873016,-5.237315875613748,-4.490500863557859,-2.1699819168173597,2.957486136783734,-4.488330341113106,1.5037593984962405,1.8518518518518516,-1.090909090909091,1.4705882352941175,4.166666666666666,-0.5217391304347827,2.4475524475524475,,,,,,,,,,,,,,,
2024-10-14,지아이이노베이션,지아이이노베이션,-2.5145067698259185,-0.13227513227513227,0.9271523178807948,-3.871391076115486,1.2969283276450512,1.3477088948787064,-3.324468085106383,1.5130674002751032,-1.0162601626016259,-2.8062970568104038,1.267605633802817,-3.3379694019471486,2.7338129496402876,-6.092436974789916,3.5048471290082026,-1.585014409221902,0.8784773060029283,-4.354136429608127,0.15174506828528073,2.0454545454545454,-7.052709725315516,-8.706070287539937,-2.537182852143482,-3.4111310592459607,-4.182156133828997,-0.6789524733268671,0.09765625,2.048780487804878,-4.1108986615678775,6.879361914257228,0.2798507462686567,2.3255813953488373,10.181818181818182,-4.29042904290429,0.0,0.6896551724137931,-5.650684931506849,2.813067150635209,,,,,,,,,,,,,,,
2024-10-15,휴온스글로벌,휴온스글로벌,1.680672268907563,4.683195592286501,-1.4473684210526316,-4.939919893190922,8.00561797752809,-4.291287386215865,-0.1358695652173913,-2.312925170068027,-5.8495821727019495,4.437869822485207,2.5495750708215295,-4.696132596685083,4.202898550724638,2.364394993045897,0.5434782608695652,6.216216216216217,-2.926208651399491,9.305373525557012,4.796163069544365,-0.4576659038901602,-6.206896551724138,-20.588235294117645,-7.098765432098765,2.1594684385382057,-4.390243902439024,3.061224489795918,-4.785478547854786,0.17331022530329288,4.498269896193772,1.8211920529801324,-3.902439024390244,2.707275803722504,-0.9884678747940692,2.4958402662229617,10.227272727272728,-0.14727540500736377,1.4749262536873156,,,,,,,,,,,,,,,,
2024-10-16,SNT다이내믹스,SNT다이내믹스,2.2304832713754648,-3.6363636363636362,1.509433962264151,2.973977695167286,-3.6101083032490973,-0.37453183520599254,0.7518796992481203,-2.9850746268656714,1.153846153846154,0.0,-4.562737642585551,-2.1912350597609564,-1.8329938900203666,0.8298755186721992,5.555555555555555,-0.5847953216374269,2.549019607843137,0.7648183556405354,-3.415559772296015,-3.732809430255403,0.0,0.8163265306122449,-4.251012145748987,3.5940803382663846,2.4489795918367347,-8.764940239043826,1.7467248908296942,-5.150214592274678,-9.276018099547512,-0.8478802992518704,0.1006036217303823,-1.306532663316583,-3.054989816700611,9.506302521008402,-7.913669064748201,-4.270833333333333,,,,,,,,,,,,,,,,,
2024-10-16,진로발효,진로발효,-0.9486607142857142,0.3380281690140845,-0.7860752386299831,0.622524052065648,-0.6749156355455568,0.11325028312570783,0.3393665158371041,-0.2254791431792559,0.7909604519774011,-0.5605381165919282,0.16910935738444194,0.8441193021947102,-0.11160714285714285,0.22346368715083798,-0.39018952062430323,1.846670397313934,0.7142857142857143,-1.2547735951991272,-1.1602209944751383,0.0,1.2297372833985467,-2.650469353948095,-1.3045944412932502,-1.839080459770115,0.7611241217798594,-1.5107495642068565,0.35398230088495575,0.7054673721340388,0.4086398131932283,-0.11627906976744186,-0.5238649592549476,-0.40959625511995323,-0.2937720329024677,-0.648202710665881,0.771055753262159,-0.05885815185403178,,,,,,,,,,,,,,,,,
2024-10-18,한전KPS,한전KPS,0.0,-1.1025358324145533,-0.6688963210702341,0.8978675645342313,-0.778642936596218,0.7847533632286996,-0.33370411568409347,1.2276785714285714,-1.1025358324145533,-3.121516164994426,2.4165707710011506,-0.6741573033707865,1.1312217194570136,0.22371364653243847,-0.2232142857142857,0.44742729306487694,0.11135857461024498,-2.6696329254727478,3.085714285714286,-1.1086474501108647,1.5695067264573992,1.9867549668874174,0.21645021645021645,-1.2958963282937366,1.4223194748358863,1.186623516720604,0.5330490405117271,2.2269353128313893,-2.0746887966804977,-0.7415254237288136,1.3874066168623265,2.3157894736842106,-9.77366255144033,0.0,,,,,,,,,,,,,,,,,,,
2024-10-18,현대ADM,현대ADM,2.1716101694915255,2.488335925349922,0.3540718259989884,-1.2600806451612903,-1.5313935681470139,-6.065318818040436,1.6556291390728477,-2.0629750271444083,0.1662971175166297,-2.102933038184837,2.882984737139627,-1.7032967032967032,-2.4035774175517046,0.0,3.0355097365406642,0.0,-5.503057254030017,0.29411764705882354,-1.3489736070381233,-0.713436385255648,0.5988023952095809,-3.3333333333333335,-1.1083743842364533,-2.054794520547945,13.413858868404324,-1.0089686098654709,3.057757644394111,-5.4945054945054945,-4.011627906976744,-3.149606299212598,-2.6266416510318953,1.7983301220295438,-4.73186119873817,-2.6490066225165565,,,,,,,,,,,,,,,,,,,
2024-10-18,현대모비스,현대모비스,-0.2044989775051125,1.4344262295081966,-0.40404040404040403,1.4198782961460445,2.6,-1.364522417153996,-2.1739130434782608,0.40404040404040403,0.4024144869215292,-0.4008016032064128,0.0,-1.2072434607645874,-1.2219959266802443,-1.2371134020618557,2.0876826722338206,4.08997955010225,0.3929273084479371,-0.9784735812133072,0.9881422924901186,-1.5655577299412915,2.783300198807157,-3.0947775628626695,1.7964071856287425,-0.39215686274509803,0.0,-2.952755905511811,1.0141987829614605,-1.2048192771084338,-0.20325203252032523,-2.4439918533604885,2.5052192066805845,-1.4256619144602851,-1.6528925619834711,-0.6302521008403361,,,,,,,,,,,,,,,,,,,
2024-10-21,대현,대현,-1.6166281755196306,-0.7042253521126761,0.7092198581560284,-3.051643192488263,-2.9055690072639226,0.0,1.7456359102244388,-0.49019607843137253,0.49261083743842365,0.0,0.7352941176470588,0.0,0.0,1.2165450121654502,2.403846153846154,-2.8169014084507045,-0.7246376811594203,-0.7299270072992701,4.6568627450980395,0.234192037470726,0.0,2.570093457943925,-0.45558086560364464,-0.2288329519450801,-1.834862385321101,0.9345794392523363,-0.6944444444444444,0.6993006993006993,0.0,-0.23148148148148145,0.46403712296983757,1.3856812933025404,-1.1389521640091116,,,,,,,,,,,,,,,,,,,,
2024-10-21,예스코홀딩스,예스코홀딩스,3.0959752321981426,2.902902902902903,-0.7782101167315175,0.0,2.549019607843137,0.3824091778202677,-3.8095238095238098,0.9900990099009901,-0.9803921568627451,-1.2871287128712872,1.3039117352056169,0.9900990099009901,-0.5882352941176471,0.591715976331361,0.19607843137254902,-2.3483365949119372,-0.4008016032064128,-0.8048289738430584,-2.231237322515213,3.5269709543568464,0.4008016032064128,0.0,-0.19960079840319359,-0.8999999999999999,0.9081735620585267,0.4,2.788844621513944,-1.744186046511628,-0.19723865877712032,-0.7905138339920948,0.5976095617529881,-1.188118811881188,-0.1002004008016032,,,,,,,,,,,,,,,,,,,,
2024-10-22,스튜디오미르,스튜디오미르,0.322234156820623,-5.567451820128479,-5.555555555555555,20.76830732292917,1.9880715705765408,-6.3352826510721245,-3.1217481789802286,-15.145005370569281,-2.5316455696202533,-4.415584415584416,-2.8532608695652173,-0.4195804195804196,1.2640449438202246,-9.847434119278779,-4.769230769230769,-1.2924071082390953,-5.237315875613748,-1.0362694300518136,1.2216404886561953,1.896551724137931,-3.2148900169204735,-2.797202797202797,1.4388489208633095,4.609929078014184,-0.6779661016949152,-3.0716723549488054,-1.4084507042253522,-1.0714285714285714,-3.2490974729241873,3.171641791044776,-5.063291139240507,-1.1428571428571428,,,,,,,,,,,,,,,,,,,,,
2024-10-22,파이버프로,파이버프로,-9.942084942084941,-1.1789924973204717,2.0607375271149677,-0.4250797024442083,-1.0672358591248665,-3.8834951456310676,-4.264870931537598,0.4689331770222743,-1.1668611435239207,2.2432113341204247,4.041570438799076,4.328523862375139,13.829787234042554,3.177570093457944,-8.51449275362319,-6.9306930693069315,1.5957446808510638,-3.2460732984293195,6.1688311688311686,-2.2426095820591234,-3.8581856100104277,-8.134490238611713,1.5348288075560803,2.0930232558139537,-0.45558086560364464,0.2288329519450801,-2.853881278538813,-3.6427732079905994,3.1707317073170733,1.5366430260047281,-8.032596041909198,-2.6582278481012658,,,,,,,,,,,,,,,,,,,,,
