날짜,시가,고가,저가,종가,거래량,등락률,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,3670,3675,3660,3670,50291,0.547945205479452,20140,-6875,-20178,6913,0,20140,0,23238,6913,50291,0,6875,43416,0,50291,73865815,-25197125,-74036710,25368020,0,73865815,0,85215520,25368020,184449355,0,25197125,159252230,0,184449355
2019-01-03,3675,3675,3650,3650,82660,-0.544959128065395,45702,-43570,1915,-4047,0,45702,0,36958,0,82660,0,43570,35043,4047,82660,167368180,-159331820,6784195,-14820555,0,167368180,0,135285645,0,302653825,0,159331820,128501450,14820555,302653825
2019-01-04,3650,3655,3640,3640,64317,-0.273972602739726,32994,0,-24559,-8435,0,35269,0,29048,0,64317,2275,0,53607,8435,64317,120378105,0,-89630600,-30747505,0,128670480,0,105908595,0,234579075,8292375,0,195539195,30747505,234579075
2019-01-07,3670,3670,3640,3650,73149,0.27472527472527475,-2543,-30000,40476,-7933,0,17457,0,55692,0,73149,20000,30000,15216,7933,73149,-9190175,-109223640,147331920,-28918105,0,63647575,0,202861060,0,266508635,72837750,109223640,55529140,28918105,266508635
2019-01-08,3660,3665,3650,3660,52449,0.273972602739726,17244,-2500,-14285,-459,0,20225,0,30059,2165,52449,2981,2500,44344,2624,52449,63060870,-9137500,-52263835,-1659535,0,73956980,0,110015695,7934725,191907400,10896110,9137500,162279530,9594260,191907400
2019-01-09,3670,3670,3660,3665,22032,0.1366120218579235,14370,0,-13507,-863,0,15301,0,5381,1350,22032,931,0,18888,2213,22032,52685820,0,-49531680,-3154140,0,56097130,0,19722815,4954500,80774445,3411310,0,69254495,8108640,80774445
2019-01-10,3660,3670,3645,3665,52893,0.0,17158,3,-17084,-77,0,18207,3,32060,2623,52893,1049,0,49144,2700,52893,62663250,10935,-62418015,-256170,0,66507110,10935,117071035,9613295,193202375,3843860,0,179489050,9869465,193202375
2019-01-11,3670,3670,3645,3660,29175,-0.1364256480218281,2353,3005,-1742,-3616,0,2353,3005,23817,0,29175,0,0,25559,3616,29175,8589710,10983250,-6380170,-13192790,0,8589710,10983250,86882970,0,106455930,0,0,93263140,13192790,106455930
2019-01-14,3665,3665,3645,3645,47369,-0.4098360655737705,2170,0,820,-2990,0,2470,0,44899,0,47369,300,0,44079,2990,47369,7914125,0,2994025,-10908150,0,9007625,0,163779340,0,172786965,1093500,0,160785315,10908150,172786965
2019-01-15,3645,3665,3645,3645,41825,0.0,10797,82,-3296,-7583,0,11217,82,30521,5,41825,420,0,33817,7588,41825,39423755,299300,-12072650,-27650405,0,40956755,299300,111350290,18225,152624570,1533000,0,123422940,27668630,152624570
2019-01-16,3655,3660,3645,3645,76147,0.0,3454,950,-1753,-2651,0,3843,950,71354,0,76147,389,0,73107,2651,76147,12587870,3467500,-6384000,-9671370,0,14009660,3467500,260499590,0,277976750,1421790,0,266883590,9671370,277976750
2019-01-17,3655,3655,3640,3655,81835,0.2743484224965706,9247,0,-7942,-1305,0,10691,0,67367,3777,81835,1444,0,75309,5082,81835,33759975,0,-29051520,-4708455,0,39023355,0,245668245,13804680,298496280,5263380,0,274719765,18513135,298496280
