날짜,공시_제목,공시자
2024-09-27,최대주주등소유주식변동신고서              ,제일기획
2024-09-06,최대주주등소유주식변동신고서              ,제일기획
2024-09-02,대규모기업집단현황공시[분기별공시(개별회사용)],제일기획
2024-08-23,최대주주등소유주식변동신고서              ,제일기획
2024-08-19,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2024-08-14,반기보고서 (2024.06),제일기획
2024-08-12,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,제일기획
2024-07-31,연결재무제표기준영업(잠정)실적(공정공시)              ,제일기획
2024-07-30,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2024-07-26,최대주주등소유주식변동신고서              ,제일기획
2024-07-24,결산실적공시예고(안내공시)              ,제일기획
2024-07-08,최대주주등소유주식변동신고서              ,제일기획
2024-07-03,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2024-07-02,주식등의대량보유상황보고서(약식),국민연금공단
2024-06-13,최대주주등소유주식변동신고서              ,제일기획
2024-05-31,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],제일기획
2024-05-31,기업지배구조보고서공시              ,제일기획
2024-05-24,최대주주등소유주식변동신고서              ,제일기획
2024-05-16,[기재정정]분기보고서 (2024.03),제일기획
2024-05-10,최대주주등소유주식변동신고서              ,제일기획
2024-05-07,임원ㆍ주요주주특정증권등소유상황보고서,신재호
2024-04-26,연결재무제표기준영업(잠정)실적(공정공시)              ,제일기획
2024-04-22,최대주주등소유주식변동신고서              ,제일기획
2024-04-19,결산실적공시예고(안내공시)              ,제일기획
2024-04-05,최대주주등소유주식변동신고서              ,제일기획
2024-04-03,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2024-03-29,최대주주등소유주식변동신고서              ,제일기획
2024-03-21,사외이사의선임ㆍ해임또는중도퇴임에관한신고,제일기획
2024-03-21,정기주주총회결과              ,제일기획
2024-03-15,최대주주등소유주식변동신고서              ,제일기획
2024-03-13,사업보고서 (2023.12),제일기획
2024-03-08,감사보고서제출              ,제일기획
2024-02-29,최대주주등소유주식변동신고서              ,제일기획
2024-02-29,대규모기업집단현황공시[분기별공시(개별회사용)],제일기획
2024-02-23,최대주주등소유주식변동신고서              ,제일기획
2024-02-16,최대주주등소유주식변동신고서              ,제일기획
2024-02-14,의결권대리행사권유참고서류,제일기획
2024-02-14,주주총회소집공고,제일기획
2024-02-13,주주총회소집결의              ,제일기획
2024-02-13,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,제일기획
2024-02-08,최대주주등소유주식변동신고서              ,제일기획
2024-02-08,동일인등출자계열회사와의상품ㆍ용역거래변경,제일기획
2024-02-07,최대주주등소유주식변동신고서              ,제일기획
2024-01-30,연결재무제표기준영업(잠정)실적(공정공시),제일기획
2024-01-30,현금ㆍ현물배당결정,제일기획
2024-01-26,최대주주등소유주식변동신고서,제일기획
2024-01-23,결산실적공시예고(안내공시),제일기획
2024-01-19,최대주주등소유주식변동신고서,제일기획
2024-01-15,최대주주등소유주식변동신고서,제일기획
2024-01-08,주식등의대량보유상황보고서(약식),국민연금공단
2024-01-05,최대주주등소유주식변동신고서,제일기획
2024-01-04,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-12-26,최대주주등소유주식변동신고서,제일기획
2023-12-22,특수관계인과의보험거래,제일기획
2023-12-15,최대주주등소유주식변동신고서,제일기획
2023-12-12,최대주주등소유주식변동신고서,제일기획
2023-12-04,최대주주등소유주식변동신고서,제일기획
2023-11-30,대규모기업집단현황공시[분기별공시(개별회사용)],제일기획
2023-11-24,최대주주등소유주식변동신고서,제일기획
2023-11-20,최대주주등소유주식변동신고서,제일기획
2023-11-14,분기보고서 (2023.09),제일기획
2023-11-14,동일인등출자계열회사와의상품ㆍ용역거래변경,제일기획
2023-11-10,최대주주등소유주식변동신고서,제일기획
2023-11-03,최대주주등소유주식변동신고서,제일기획
2023-10-27,기타경영사항(자율공시),제일기획
2023-10-27,연결재무제표기준영업(잠정)실적(공정공시),제일기획
2023-10-20,최대주주등소유주식변동신고서,제일기획
2023-10-20,결산실적공시예고(안내공시),제일기획
2023-10-17,최대주주등소유주식변동신고서,제일기획
2023-10-10,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-10-06,최대주주등소유주식변동신고서,제일기획
2023-10-05,주식등의대량보유상황보고서(약식),국민연금공단
2023-09-25,최대주주등소유주식변동신고서,제일기획
2023-09-15,최대주주등소유주식변동신고서,제일기획
2023-09-08,최대주주등소유주식변동신고서,제일기획
2023-08-31,대규모기업집단현황공시[분기별공시(개별회사용)],제일기획
2023-08-25,최대주주등소유주식변동신고서,제일기획
2023-08-18,최대주주등소유주식변동신고서,제일기획
2023-08-16,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-08-14,반기보고서 (2023.06),제일기획
2023-08-11,최대주주등소유주식변동신고서,제일기획
2023-08-11,동일인등출자계열회사와의상품ㆍ용역거래변경,제일기획
2023-08-10,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,제일기획
2023-08-08,주식등의대량보유상황보고서(일반),삼성전자
2023-08-04,임원ㆍ주요주주특정증권등소유상황보고서,강우영
2023-08-04,최대주주등소유주식변동신고서,제일기획
2023-07-28,임원ㆍ주요주주특정증권등소유상황보고서,윤석준
2023-07-28,최대주주등소유주식변동신고서,제일기획
2023-07-27,연결재무제표기준영업(잠정)실적(공정공시),제일기획
2023-07-27,동일인등출자계열회사와의상품ㆍ용역거래,제일기획
2023-07-21,최대주주등소유주식변동신고서,제일기획
2023-07-20,결산실적공시예고(안내공시),제일기획
2023-07-14,최대주주등소유주식변동신고서,제일기획
2023-07-07,최대주주등소유주식변동신고서,제일기획
2023-06-30,최대주주등소유주식변동신고서,제일기획
2023-06-26,최대주주등소유주식변동신고서,제일기획
2023-06-09,최대주주등소유주식변동신고서,제일기획
2023-06-02,최대주주등소유주식변동신고서,제일기획
2023-05-31,[기재정정]기업지배구조보고서공시,제일기획
2023-05-31,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],제일기획
2023-05-22,최대주주등소유주식변동신고서,제일기획
2023-05-15,분기보고서 (2023.03),제일기획
2023-05-15,동일인등출자계열회사와의상품ㆍ용역거래변경,제일기획
2023-05-12,최대주주등소유주식변동신고서,제일기획
2023-05-04,최대주주등소유주식변동신고서,제일기획
2023-04-28,연결재무제표기준영업(잠정)실적(공정공시),제일기획
