날짜,공시_제목,공시자
2024-05-02,연결재무제표기준영업(잠정)실적(공정공시)              ,디케이티
2024-04-30,주식등의대량보유상황보고서(약식),파로스자산운용
2024-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,디케이티
2024-03-29,정기주주총회결과              ,디케이티
2024-03-25,전환청구권행사              ,디케이티
2024-03-21,사업보고서 (2023.12),디케이티
2024-03-20,감사보고서제출              ,디케이티
2024-03-14,의결권대리행사권유참고서류,디케이티
2024-03-14,주주총회소집공고,디케이티
2024-03-14,주주총회집중일개최사유신고              ,디케이티
2024-03-14,주주총회소집결의              ,디케이티
2024-03-12,[기재정정]금전대여결정              ,디케이티
2024-03-12,[기재정정]금전대여결정              ,디케이티
2024-02-15,매출액또는손익구조30%(대규모법인은15%)이상변동              ,디케이티
2023-12-14,주주명부폐쇄기간또는기준일설정,디케이티
2023-11-14,분기보고서 (2023.09),디케이티
2023-10-31,연결재무제표기준영업(잠정)실적(공정공시),디케이티
2023-10-16,신규시설투자등,디케이티
2023-10-16,사외이사의선임ㆍ해임또는중도퇴임에관한신고,디케이티
2023-09-25,[기재정정]주식등의대량보유상황보고서(일반),비에이치
2023-08-14,반기보고서 (2023.06),디케이티
2023-08-01,연결재무제표기준영업(잠정)실적(공정공시),디케이티
2023-07-27,타인에대한채무보증결정,디케이티
2023-07-06,전환청구권행사,디케이티
2023-07-05,전환청구권행사,디케이티
2023-06-23,임원ㆍ주요주주특정증권등소유상황보고서,아현텍
2023-06-23,임원ㆍ주요주주특정증권등소유상황보고서,비에이치
2023-06-23,주식등의대량보유상황보고서(일반),비에이치
2023-06-23,전환청구권행사,디케이티
2023-06-23,주식등의대량보유상황보고서(약식),파로스자산운용
2023-06-14,주요사항보고서(제3자의전환사채매수선택권행사),디케이티
2023-06-05,전환청구권행사,디케이티
2023-05-15,분기보고서 (2023.03),디케이티
2023-05-04,연결재무제표기준영업(잠정)실적(공정공시),디케이티
2023-03-31,사외이사의선임ㆍ해임또는중도퇴임에관한신고,디케이티
2023-03-31,대표이사변경,디케이티
2023-03-31,정기주주총회결과,디케이티
2023-03-23,사업보고서 (2022.12),디케이티
2023-03-22,감사보고서제출,디케이티
2023-03-16,의결권대리행사권유참고서류,디케이티
2023-03-16,주주총회소집공고,디케이티
2023-03-16,주주총회집중일개최사유신고,디케이티
2023-03-16,주주총회소집결의,디케이티
2023-02-13,매출액또는손익구조30%(대규모법인은15%)이상변동,디케이티
2023-01-25,전환가액의조정,디케이티
2022-12-15,주주명부폐쇄기간또는기준일설정,디케이티
2022-11-14,분기보고서 (2022.09),디케이티
2022-11-10,타법인주식및출자증권취득결정,디케이티
2022-11-10,[기재정정]금전대여결정,디케이티
2022-10-25,연결재무제표기준영업(잠정)실적(공정공시),디케이티
2022-10-24,전환가액의조정,디케이티
2022-09-23,주권관련사채권의취득결정,디케이티
2022-08-16,반기보고서 (2022.06),디케이티
2022-07-25,연결재무제표기준영업(잠정)실적(공정공시),디케이티
2022-07-22,전환가액의조정,디케이티
2022-07-18,타인에대한채무보증결정,디케이티
2022-05-16,분기보고서 (2022.03),디케이티
2022-04-27,연결재무제표기준영업(잠정)실적(공정공시),디케이티
2022-03-25,정기주주총회결과,디케이티
2022-03-17,사업보고서 (2021.12),디케이티
2022-03-16,파생상품거래손실발생,디케이티
2022-03-16,감사보고서제출,디케이티
2022-03-11,[첨부정정]의결권대리행사권유참고서류,디케이티
2022-03-10,주주총회소집결의,디케이티
2022-03-10,주주총회소집공고,디케이티
2022-03-10,주주총회집중일개최사유신고,디케이티
2022-02-03,연결재무제표기준영업(잠정)실적(공정공시),디케이티
2021-12-16,주주명부폐쇄기간또는기준일설정,디케이티
2021-11-15,분기보고서 (2021.09),디케이티
2021-10-27,연결재무제표기준영업(잠정)실적(공정공시),디케이티
2021-08-23,임원ㆍ주요주주특정증권등소유상황보고서,아현텍
2021-08-23,임원ㆍ주요주주특정증권등소유상황보고서,비에이치
2021-08-18,전환가액의조정(제1회차),디케이티
2021-08-17,반기보고서 (2021.06),디케이티
2021-08-13,권리락(무상증자),코스닥시장본부
2021-08-03,주주명부폐쇄기간또는기준일설정,디케이티
2021-08-03,주권매매거래정지(무상증자),코스닥시장본부
2021-08-03,주요사항보고서(무상증자결정),디케이티
2021-08-02,연결재무제표기준영업(잠정)실적(공정공시),디케이티
2021-07-22,주식등의대량보유상황보고서(약식),파로스자산운용
2021-07-22,증권발행결과(자율공시)(제1회차 CB),디케이티
2021-07-20,주요사항보고서(전환사채권발행결정),디케이티
2021-05-17,분기보고서 (2021.03),디케이티
2021-05-04,연결재무제표기준영업(잠정)실적(공정공시),디케이티
2021-04-30,소속부변경,코스닥시장본부
2021-03-26,사외이사의선임ㆍ해임또는중도퇴임에관한신고,디케이티
2021-03-26,정기주주총회결과,디케이티
2021-03-18,사업보고서 (2020.12),디케이티
2021-03-17,감사보고서제출,디케이티
2021-03-11,의결권대리행사권유참고서류,디케이티
2021-03-11,주주총회집중일개최사유신고,디케이티
2021-03-11,주주총회소집결의,디케이티
2021-03-11,주주총회소집공고,디케이티
2021-02-15,본점소재지변경,디케이티
2021-02-08,매출액또는손익구조30%(대규모법인은15%)이상변동,디케이티
2020-12-22,주식등의대량보유상황보고서(일반),비에이치
2020-11-16,분기보고서 (2020.09),디케이티
2020-11-02,연결재무제표기준영업(잠정)실적(공정공시),디케이티
2020-08-14,반기보고서 (2020.06),디케이티
2020-08-03,연결재무제표기준영업(잠정)실적(공정공시),디케이티
2020-05-15,분기보고서 (2020.03),디케이티
2020-03-30,사업보고서 (2019.12),디케이티
2020-03-27,정기주주총회결과,디케이티
2020-03-18,감사보고서제출,디케이티
2020-03-12,의결권대리행사권유참고서류,디케이티
2020-03-12,주주총회집중일개최사유신고,디케이티
2020-03-12,주주총회소집공고,디케이티
2020-03-12,주주총회소집결의,디케이티
2020-02-10,매출액또는손익구조30%(대규모법인은15%)이상변동,디케이티
2020-01-10,주식등의대량보유상황보고서(약식),한국증권금융
2019-11-14,분기보고서 (2019.09),디케이티
2019-11-07,주식등의대량보유상황보고서(약식),코오롱인베스트먼트
2019-08-14,반기보고서 (2019.06),디케이티
2019-05-15,분기보고서 (2019.03),디케이티
2019-04-01,사업보고서 (2018.12),디케이티
2019-03-29,정기주주총회결과,디케이티
2019-03-21,파생상품거래손실발생,디케이티
2019-03-20,감사보고서제출,디케이티
2019-03-14,주주총회소집공고,디케이티
2019-03-11,주주총회집중일개최사유신고,디케이티
2019-03-08,주주총회소집결의,디케이티
2019-02-20,매출액또는손익구조30%(대규모법인은15%)이상변동,디케이티
2019-02-12,임원ㆍ주요주주특정증권등소유상황보고서,코오롱 2017 신산업 육성 투자조합
2019-02-08,주식등의대량보유상황보고서(약식),코오롱인베스트먼트
2019-01-23,임원ㆍ주요주주특정증권등소유상황보고서,코오롱 2017 신산업 육성 투자조합
2019-01-11,[기재정정]기타경영사항(자율공시)(상환전환우선주의 보통주 전환청구),디케이티
2019-01-02,임원ㆍ주요주주특정증권등소유상황보고서,아현텍
2019-01-02,임원ㆍ주요주주특정증권등소유상황보고서,비에이치
