날짜,공시_제목,공시자
2024-11-11,분기보고서 (2024.09),부스타
2024-08-14,[기재정정]반기보고서 (2024.06),부스타
2024-05-14,분기보고서 (2024.03),부스타
2024-04-30,소속부변경              ,코스닥시장본부
2024-03-29,임원ㆍ주요주주특정증권등소유상황보고서,박철호
2024-03-25,정기주주총회결과              ,부스타
2024-03-15,[기재정정]사업보고서 (2023.12),부스타
2024-03-15,감사보고서제출              ,부스타
2024-03-08,주주총회소집공고,부스타
2024-03-05,의결권대리행사권유참고서류,부스타
2024-02-08,매출액또는손익구조30%(대규모법인은15%)이상변동              ,부스타
2024-02-08,현금ㆍ현물배당결정              ,부스타
2024-02-08,주주총회소집결의              ,부스타
2023-12-14,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,부스타
2023-12-14,주주명부폐쇄기간또는기준일설정,부스타
2023-11-24,주식등의대량보유상황보고서(약식),이상기
2023-11-13,분기보고서 (2023.09),부스타
2023-09-05,주식등의대량보유상황보고서(일반),유동근
2023-09-05,임원ㆍ주요주주특정증권등소유상황보고서,유승협
2023-09-05,주식등의대량보유상황보고서(일반),유승협
2023-09-05,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,유동근
2023-09-01,최대주주변경,부스타
2023-08-11,반기보고서 (2023.06),부스타
2023-07-06,주식등의대량보유상황보고서(약식),이상기
2023-05-15,분기보고서 (2023.03),부스타
2023-04-28,소속부변경,코스닥시장본부
2023-04-28,주식등의대량보유상황보고서(일반),유승협
2023-04-28,임원ㆍ주요주주특정증권등소유상황보고서,유승협
2023-04-11,주식등의대량보유상황보고서(약식),이상기
2023-03-27,정기주주총회결과,부스타
2023-03-27,사외이사의선임ㆍ해임또는중도퇴임에관한신고,부스타
2023-03-17,사업보고서 (2022.12),부스타
2023-03-17,감사보고서제출,부스타
2023-03-16,주식등의대량보유상황보고서(약식),이상기
2023-03-13,[기재정정]주주총회소집공고,부스타
2023-03-13,[기재정정]의결권대리행사권유참고서류,부스타
2023-02-15,주식등의대량보유상황보고서(약식),이상기
2023-02-07,연결재무제표기준영업실적등에대한전망(공정공시),부스타
2023-02-06,매출액또는손익구조30%(대규모법인은15%)이상변동,부스타
2023-02-06,현금ㆍ현물배당결정,부스타
2023-02-06,주주총회소집결의,부스타
2023-01-05,임원ㆍ주요주주특정증권등소유상황보고서,박성식
2023-01-05,임원ㆍ주요주주특정증권등소유상황보고서,임석
2022-12-15,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,부스타
2022-12-15,주주명부폐쇄기간또는기준일설정,부스타
2022-11-14,분기보고서 (2022.09),부스타
2022-09-07,주식등의대량보유상황보고서(약식),이상기
2022-08-12,반기보고서 (2022.06),부스타
2022-06-10,주식등의대량보유상황보고서(약식),이상기
2022-05-16,[기재정정]분기보고서 (2022.03),부스타
2022-05-02,임원ㆍ주요주주특정증권등소유상황보고서,박황훈
2022-04-07,[기재정정]현금ㆍ현물배당결정,부스타
2022-03-28,정기주주총회결과,부스타
2022-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,부스타
2022-03-18,사업보고서 (2021.12),부스타
2022-03-18,감사보고서제출,부스타
2022-03-11,주주총회소집공고,부스타
2022-03-08,의결권대리행사권유참고서류,부스타
2022-02-28,[기재정정]주주총회소집결의,부스타
2022-02-18,주식등의대량보유상황보고서(약식),이상기
2022-02-07,영업실적등에대한전망(공정공시),부스타
2022-02-07,매출액또는손익구조30%(대규모법인은15%)이상변동,부스타
2021-12-20,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,부스타
2021-12-15,주주명부폐쇄기간또는기준일설정,부스타
2021-11-15,주식등의대량보유상황보고서(약식),이상기
2021-11-12,분기보고서 (2021.09),부스타
2021-08-11,주식등의대량보유상황보고서(약식),이상기
2021-08-10,반기보고서 (2021.06),부스타
2021-07-27,주식등의대량보유상황보고서(약식),이상기
2021-07-06,주식등의대량보유상황보고서(약식),이상기
2021-05-14,분기보고서 (2021.03),부스타
2021-05-11,임원ㆍ주요주주특정증권등소유상황보고서,김형권
2021-03-23,정기주주총회결과,부스타
2021-03-15,사업보고서 (2020.12),부스타
2021-03-15,감사보고서제출,부스타
2021-03-15,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,부스타
2021-03-05,주주총회소집공고,부스타
2021-03-03,주식등의대량보유상황보고서(약식),이상기
2021-03-02,의결권대리행사권유참고서류,부스타
2021-02-16,주식등의대량보유상황보고서(약식),이상기
2021-02-08,영업실적등에대한전망(공정공시),부스타
2021-02-08,현금ㆍ현물배당결정,부스타
2021-02-08,주주총회소집결의,부스타
