날짜,공시_제목,공시자
2024-08-14,반기보고서 (2024.06),아이씨에이치
2024-05-16,분기보고서 (2024.03),아이씨에이치
2024-04-08,전환가액의조정              (제1회차),아이씨에이치
2024-03-29,임원ㆍ주요주주특정증권등소유상황보고서,허영우
2024-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,아이씨에이치
2024-03-28,정기주주총회결과              ,아이씨에이치
2024-03-20,사업보고서 (2023.12),아이씨에이치
2024-03-20,감사보고서제출              ,아이씨에이치
2024-03-15,[첨부정정]주주총회소집결의              ,아이씨에이치
2024-03-13,주주총회소집공고,아이씨에이치
2024-02-29,매출액또는손익구조30%(대규모법인은15%)이상변동              ,아이씨에이치
2024-01-05,주식등의대량보유상황보고서(약식),지브이에이자산운용
2024-01-04,주식등의대량보유상황보고서(일반),김영훈
2023-12-11,주주명부폐쇄기간또는기준일설정,아이씨에이치
2023-11-21,분기보고서 (2023.09),아이씨에이치
2023-11-21,임원ㆍ주요주주특정증권등소유상황보고서,장영훈
2023-11-21,임원ㆍ주요주주특정증권등소유상황보고서,어기한
2023-11-21,임원ㆍ주요주주특정증권등소유상황보고서,임기완
2023-11-21,임원ㆍ주요주주특정증권등소유상황보고서,홍기광
2023-11-21,임원ㆍ주요주주특정증권등소유상황보고서,김정률
2023-11-21,임원ㆍ주요주주특정증권등소유상황보고서,김영훈
2023-11-21,주식등의대량보유상황보고서(일반),김영훈
2023-11-16,전환가액의조정(제1회차),아이씨에이치
2023-11-16,[기재정정]주식매수선택권부여에관한신고,아이씨에이치
2023-11-15,증권발행결과(자율공시)(제3자배정 유상증자),아이씨에이치
2023-11-14,[기재정정]사업보고서 (2022.12),아이씨에이치
2023-11-02,주요사항보고서(유상증자결정),아이씨에이치
2023-10-25,주식등의대량보유상황보고서(일반),김영훈
2023-09-13,주식등의대량보유상황보고서(약식),지브이에이자산운용
2023-09-08,임원ㆍ주요주주특정증권등소유상황보고서,진종삼
2023-09-07,전환가액의조정(제1회차),아이씨에이치
2023-08-25,반기보고서 (2023.06),아이씨에이치
2023-08-10,임시주주총회결과,아이씨에이치
2023-07-26,주주총회소집공고,아이씨에이치
2023-06-30,주주총회소집결의(임시주주총회),아이씨에이치
2023-06-30,주주명부폐쇄기간또는기준일설정,아이씨에이치
2023-05-15,분기보고서 (2023.03),아이씨에이치
2023-04-17,주식등의대량보유상황보고서(일반),김영훈
2023-04-10,주식등의대량보유상황보고서(약식),한국증권금융
2023-04-03,증권발행결과(자율공시)(제2회차 교환사채),아이씨에이치
2023-04-03,자기주식처분결과보고서,아이씨에이치
2023-03-30,주요사항보고서(자기주식처분결정),아이씨에이치
2023-03-30,주요사항보고서(교환사채권발행결정),아이씨에이치
2023-03-29,정기주주총회결과,아이씨에이치
2023-03-21,감사보고서제출,아이씨에이치
2023-03-14,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,아이씨에이치
2023-03-14,주주총회소집공고,아이씨에이치
2023-03-14,주주총회소집결의,아이씨에이치
2023-03-03,합병등종료보고서(영업양수도),아이씨에이치
2023-02-07,증권발행결과(자율공시)(제1회차 CB),아이씨에이치
2023-02-06,주요사항보고서(전환사채권발행결정),아이씨에이치
2023-01-10,임시주주총회결과,아이씨에이치
2022-12-26,[기재정정]주주총회소집공고,아이씨에이치
2022-12-15,주주명부폐쇄기간또는기준일설정,아이씨에이치
2022-11-29,주권매매거래정지(영업양수도),코스닥시장본부
2022-11-29,주주총회소집결의(임시주주총회),아이씨에이치
2022-11-29,[첨부정정]주요사항보고서(영업양수결정),아이씨에이치
2022-11-29,주주명부폐쇄기간또는기준일설정,아이씨에이치
2022-11-15,분기보고서 (2022.09),아이씨에이치
2022-11-10,임원ㆍ주요주주특정증권등소유상황보고서,홍기광
2022-11-10,임원ㆍ주요주주특정증권등소유상황보고서,진종삼
2022-11-10,임원ㆍ주요주주특정증권등소유상황보고서,임기완
2022-11-10,임원ㆍ주요주주특정증권등소유상황보고서,김정률
2022-11-10,임원ㆍ주요주주특정증권등소유상황보고서,김영훈
2022-11-09,주식등의대량보유상황보고서(일반),김영훈
2022-11-02,권리락(무상증자),코스닥시장본부
2022-10-20,주요사항보고서(무상증자결정),아이씨에이치
2022-10-20,주권매매거래정지(무상증자),코스닥시장본부
2022-10-20,주주명부폐쇄기간또는기준일설정,아이씨에이치
2022-10-07,주식등의대량보유상황보고서(약식),우리벤처파트너스
2022-10-05,임원ㆍ주요주주특정증권등소유상황보고서,김정률
2022-09-28,주식등의대량보유상황보고서(약식),기술보증기금
2022-08-25,주식등의대량보유상황보고서(약식),우리벤처파트너스
2022-08-05,주식등의대량보유상황보고서(약식),코오롱인베스트먼트
2022-08-04,임원ㆍ주요주주특정증권등소유상황보고서,진종삼
2022-08-04,임원ㆍ주요주주특정증권등소유상황보고서,임기완
