날짜,공시_제목,공시자
2024-09-09,[기재정정]단일판매ㆍ공급계약체결              ,모비스
2024-08-21,임시주주총회결과              ,모비스
2024-08-14,반기보고서 (2024.06),모비스
2024-08-06,주주총회소집공고,모비스
2024-07-09,주주총회소집결의              (임시주주총회),모비스
2024-07-09,주주명부폐쇄기간또는기준일설정              ,모비스
2024-06-17,임원ㆍ주요주주특정증권등소유상황보고서,나도형
2024-06-17,주식등의대량보유상황보고서(약식),안다에이치자산운용
2024-06-14,증권발행결과(자율공시)              ,모비스
2024-06-12,주요사항보고서(전환사채권발행결정),모비스
2024-06-07,자기주식처분결과보고서,모비스
2024-06-05,주요사항보고서(자기주식처분결정),모비스
2024-05-20,합병등종료보고서(자산양수도),모비스
2024-05-16,분기보고서 (2024.03),모비스
2024-05-16,[기재정정]주요사항보고서(타법인주식및출자증권양도결정),모비스
2024-04-30,단일판매ㆍ공급계약체결(자율공시)              ,모비스
2024-03-28,정기주주총회결과              ,모비스
2024-03-20,사업보고서 (2023.12),모비스
2024-03-20,감사보고서제출              ,모비스
2024-03-13,주주총회소집공고,모비스
2024-02-28,주주총회소집결의              ,모비스
2024-02-19,매출액또는손익구조30%(대규모법인은15%)이상변동              ,모비스
2023-12-14,주주명부폐쇄기간또는기준일설정,모비스
2023-11-14,분기보고서 (2023.09),모비스
2023-11-14,[기재정정]반기보고서 (2023.06),모비스
2023-10-17,기타경영사항(자율공시)(자기사채(제3회차 전환사채) 소각 결정),모비스
2023-09-22,조회공시요구(현저한시황변동)에대한답변(중요정보없음),모비스
2023-09-21,조회공시요구(현저한시황변동),코스닥시장본부
2023-08-25,교환사채(해외교환사채포함)발행후만기전사채취득,모비스
2023-08-17,조회공시요구(현저한시황변동)에대한답변(중요정보없음),모비스
2023-08-16,조회공시요구(현저한시황변동),코스닥시장본부
2023-05-18,주식등의대량보유상황보고서(약식),김형기
2023-05-15,분기보고서 (2023.03),모비스
2023-05-10,주식등의대량보유상황보고서(약식),안다에이치자산운용
2023-05-08,전환사채(해외전환사채포함)발행후만기전사채취득,모비스
2023-04-26,전환사채(해외전환사채포함)발행후만기전사채취득,모비스
2023-04-26,합병등종료보고서(자산양수도),모비스
2023-04-12,주요사항보고서(유형자산양도결정),모비스
2023-03-29,주식등의대량보유상황보고서(약식),김형기
2023-03-29,주식등의대량보유상황보고서(일반),김지헌
2023-03-29,정기주주총회결과,모비스
2023-03-21,사업보고서 (2022.12),모비스
2023-03-21,감사보고서제출,모비스
2023-03-14,의결권대리행사권유참고서류,모비스
2023-03-14,주주총회소집공고,모비스
2023-02-28,주주총회소집결의,모비스
2023-02-20,매출액또는손익구조30%(대규모법인은15%)이상변동,모비스
2023-01-13,임원ㆍ주요주주특정증권등소유상황보고서,류근철
2022-12-27,합병등종료보고서(합병),모비스
2022-12-15,주주명부폐쇄기간또는기준일설정,모비스
