날짜,시가,고가,저가,종가,거래량,등락률,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2020-12-23,4889,5233,4722,5106,10846445,,-414787,247220,-1592190,1759757,0,228308,259530,6041757,4140615,10670210,643095,12310,7633947,2380858,10670210,-2089979120,1235867170,-8075043095,8929155045,0,1134215260,1298219820,30415241515,20851412210,53699088805,3224194380,62352650,38490284610,11922257165,53699088805
2020-12-24,5174,5194,4987,5125,2341173,0.3721112416764591,24503,-29075,-756354,760926,0,151460,105,1131970,1019598,2303133,126957,29180,1888324,258672,2303133,131805870,-152212800,-3945966690,3966373620,0,789813440,535000,5895391310,5318043830,12003783580,658007570,152747800,9841358000,1351670210,12003783580
2020-12-28,5164,5164,4987,5037,1398908,-1.7170731707317075,29882,-14088,-440888,425094,0,38799,26022,680791,630566,1376178,8917,40110,1121679,205472,1376178,152544840,-70811540,-2255756120,2174022820,0,198415050,133490560,3481539800,3224740480,7038185890,45870210,204302100,5737295920,1050717660,7038185890
2020-12-29,5017,5026,4958,4997,777524,-0.7941234862021045,39442,2039,-91168,49687,0,40492,2039,311459,410901,764891,1050,0,402627,361214,764891,200327840,10357730,-462845540,252159970,0,205661840,10357730,1580689510,2085047520,3881756600,5334000,0,2043535050,1832887550,3881756600
2020-12-30,4997,5007,4958,4988,417231,-0.18010806483890335,17217,4339,-62493,40937,0,18618,4339,245143,142352,410452,1401,0,307636,101415,410452,87225100,21952730,-316383010,207205180,0,94328160,21952730,1241240060,720865780,2078386730,7103060,0,1557623070,513660600,2078386730
2021-01-04,4997,5194,4987,5165,2217333,3.5485164394546915,167479,-30717,-559638,422876,0,1021586,47,514739,644933,2181305,854107,30764,1074377,222057,2181305,865779980,-160553850,-2905032990,2199806860,0,5125153800,247690,2687379010,3358697910,11171478410,4259373820,160801540,5592412000,1158891050,11171478410
2021-01-05,5184,5194,5076,5145,540387,-0.3872216844143272,96276,1038,-12132,-85182,0,180815,1038,300426,49328,531607,84539,0,312558,134510,531607,501429560,5388360,-62521780,-444296140,0,941212990,5388360,1562628080,255704350,2764933780,439783430,0,1625149860,700000490,2764933780
2021-01-06,5154,5164,5085,5145,403451,0.0,169143,3664,-178347,5540,0,201005,3664,127947,64280,396896,31862,0,306294,58740,396896,880433780,19174720,-927866420,28257920,0,1046282250,19174720,665263460,333809950,2064530380,165848470,0,1593129880,305552030,2064530380
2021-01-07,5145,5164,5066,5106,445623,-0.7580174927113703,-17437,1246,-48652,64843,0,161622,1246,178621,96893,438382,179059,0,227273,32050,438382,-88913270,6483200,-254476180,336906250,0,842091460,6483200,927883150,503660340,2280118150,931004730,0,1182359330,166754090,2280118150
2021-01-08,5105,5154,5046,5096,439212,-0.19584802193497847,88049,-4000,-133692,49643,0,157907,0,183380,90789,432076,69858,4000,317072,41146,432076,457460600,-20840000,-693634720,257014120,0,820096130,0,950355490,469086360,2239537980,362635530,20840000,1643990210,212072240,2239537980
2021-01-11,5095,5115,5026,5066,542604,-0.5886970172684459,242705,-6328,-161845,-74532,0,245300,1000,268314,19174,533788,2595,7328,430159,93706,533788,1254124350,-32698120,-836517880,-384908350,0,1267508640,5160000,1380498970,98806970,2751974580,13384290,37858120,2217016850,483715320,2751974580
2021-01-12,5066,5145,5007,5145,736922,1.5594157125937624,242588,-138118,-87356,-17114,0,354080,600,289447,80821,724948,111492,138718,376803,97935,724948,1268251120,-717308070,-460481810,-90461240,0,1841208110,3060000,1500450630,416489060,3761207800,572956990,720368070,1960932440,506950300,3761207800
2021-01-13,5154,5164,5076,5145,560175,0.0,352998,-1200,-179761,-172037,0,354080,0,113452,83541,551073,1082,1200,293213,255578,551073,1847703430,-6287000,-941967050,-899449380,0,1853362500,0,591192390,436438950,2880993840,5659070,6287000,1533159440,1335888330,2880993840
2021-01-14,5154,5194,5085,5125,617097,-0.3887269193391642,348103,0,-89628,-258475,0,389987,0,141193,75890,607070,41884,0,230821,334365,607070,1820451500,0,-469078190,-1351373310,0,2038808400,0,736515100,395389680,3170713180,218356900,0,1205593290,1746762990,3170713180
2021-01-15,5095,5194,5095,5184,490321,1.1512195121951219,316371,-95,-243919,-72357,0,327330,0,134307,20717,482354,10959,95,378226,93074,482354,1659732690,-497800,-1280694470,-378540420,0,1717175640,0,704727690,108965370,2530868700,57442950,497800,1985422160,487505790,2530868700
2021-01-18,5135,5213,5135,5194,667711,0.19290123456790123,436619,-131,-189302,-247186,0,449768,0,155634,51460,656862,13149,131,344936,298646,656862,2301532550,-692370,-999895750,-1300944430,0,2370556350,0,817293490,270323390,3458173230,69023800,692370,1817189240,1571267820,3458173230
2021-01-19,5204,5233,5135,5224,441539,0.5775895263765883,263522,-56,-106826,-156640,0,300835,144,132824,562,434365,37313,200,239650,157202,434365,1393870630,-300620,-566952910,-826617100,0,1590725750,757380,700504010,2950500,2294937640,196855120,1058000,1267456920,829567600,2294937640
2021-01-20,5223,5243,5174,5214,349170,-0.19142419601837674,154605,-200,-120696,-33709,0,155179,0,114761,73557,343497,574,200,235457,107266,343497,819945780,-1060000,-640099060,-178786720,0,822988560,0,608952310,389704340,1821645210,3042780,1060000,1249051370,568491060,1821645210
2021-01-21,5213,5243,5184,5194,265841,-0.38358266206367475,96559,400,-27528,-69431,0,135609,500,114289,11124,261522,39050,100,141817,80555,261522,513098480,2119500,-146716820,-368501160,0,720746140,2650000,605810020,59154490,1388360650,207647660,530500,752526840,427655650,1388360650
2021-01-22,5194,5223,5164,5204,214371,0.19252984212552945,73096,0,-95250,22154,0,76463,0,77536,56889,210888,3367,0,172786,34735,210888,386478120,0,-503135820,116657700,0,404315210,0,409295560,299937900,1113548670,17837090,0,912431380,183280200,1113548670
2021-01-25,5194,5233,5174,5214,253597,0.1921598770176787,115714,-500,-86988,-28226,0,151422,100,91824,6131,249477,35708,600,178812,34357,249477,614464080,-2659000,-462130730,-149674350,0,803949400,527000,486513790,32443200,1323433390,189485320,3186000,948644520,182117550,1323433390
2021-01-26,5223,5322,5204,5312,515309,1.8795550441120061,167426,8936,-138390,-37972,0,254855,10000,215333,26748,506936,87429,1064,353723,64720,506936,891770020,47666500,-736746250,-202690270,0,1361561370,53410000,1152770860,143197680,2710939910,469791350,5743500,1889517110,345887950,2710939910
2021-01-27,5341,5518,5302,5440,786994,2.4096385542168677,67440,39360,-56782,-50018,0,167304,39460,500286,67157,774207,99864,100,557068,117175,774207,372473750,215939840,-312796130,-275617460,0,922783830,216493840,2761442810,369687370,4270407850,550310080,554000,3074238940,645304830,4270407850
2021-01-28,5410,5548,5331,5489,468751,0.900735294117647,14423,182640,-102299,-94764,0,81760,182740,176038,20597,461135,67337,100,278337,115361,461135,78864350,1016426980,-567644000,-527647330,0,454399620,1016989980,978046580,113791940,2563228120,375535270,563000,1545690580,641439270,2563228120
2021-01-29,5548,5548,5243,5283,527114,-3.75296046638732,-65353,9150,59242,-3039,0,68905,9150,394842,45652,518549,134258,0,335600,48691,518549,-350024560,50114500,318207990,-18297930,0,375602660,50114500,2150533350,248295190,2824545700,725627220,0,1832325360,266593120,2824545700
2021-02-01,5331,5430,5263,5420,342197,2.5932235472269545,107801,3420,-129341,18120,0,174688,3520,84194,74235,336637,66887,100,213535,56115,336637,591449920,18823950,-707739990,97466120,0,960132250,19375950,459148100,405790530,1844446830,368682330,552000,1166888090,308324410,1844446830
2021-02-02,5509,5607,5459,5607,527663,3.450184501845018,93862,1082,-75283,-19661,0,150750,1305,234037,132997,519089,56888,223,309320,152658,519089,530333790,6138360,-425000340,-111471810,0,853442020,7397850,1322305020,752263440,2935408330,323108230,1259490,1747305360,863735250,2935408330
2021-02-03,5627,5735,5548,5568,356792,-0.6955591225254146,42404,4370,62927,-109701,0,56466,4370,262680,27479,350995,14062,0,199753,137180,350995,239675350,25188060,359108160,-623971570,0,320862990,25188060,1502275280,157519080,2005845410,81187640,0,1143167120,781490650,2005845410
2021-02-04,5548,5676,5548,5657,281086,1.598419540229885,66512,2549,-2962,-66099,0,106339,2579,142275,25326,276519,39827,30,145237,91425,276519,381660680,14651210,-16043470,-380268420,0,610454470,14822510,817135570,145143100,1587555650,228793790,171300,833179040,525411520,1587555650
2021-02-05,5705,5725,5666,5725,359667,1.2020505568322433,22528,30498,61799,-114825,0,124156,30498,177550,21619,353823,101628,0,115751,136444,353823,130855350,176336550,356917140,-664109040,0,718352810,176336550,1027313660,125214380,2047217400,587497460,0,670396520,789323420,2047217400
2021-02-08,5745,5892,5577,5657,678465,-1.1877729257641922,19447,7063,144843,-171353,0,122485,7063,495317,42576,667441,103038,0,350474,213929,667441,115976480,41026720,838885290,-995888490,0,715316090,41026720,2889817980,251409870,3897570660,599339610,0,2050932690,1247298360,3897570660
2021-02-09,5754,5774,5656,5755,261361,1.7323669789641152,27364,9408,-86779,50007,0,67321,11408,116425,61960,257114,39957,2000,203204,11953,257114,158847350,54572440,-504640090,291220300,0,392505410,66202440,677775090,361013550,1497496490,233658060,11630000,1182415180,69793250,1497496490
2021-02-10,5764,5784,5715,5775,237069,0.3475238922675934,42156,2190,51474,-95820,0,56484,2190,163977,10566,233217,14328,0,112503,106386,233217,246345410,12794450,300898550,-560038410,0,330117450,12794450,958332040,61738030,1362981970,83772040,0,657433490,621776440,1362981970
2021-02-15,6197,6207,5853,5942,2018336,2.891774891774892,-562370,502,595193,-33325,0,164910,4907,1726125,89600,1985542,727280,4405,1130932,122925,1985542,-3401076250,2725300,3610744580,-212393630,0,990182330,29415910,10443391090,541976910,12004966240,4391258580,26690610,6832646510,754370540,12004966240
2021-02-16,6050,6079,5784,5942,1619109,0.0,26777,4710,53774,-85261,0,208505,4713,1342143,37440,1592801,181728,3,1288369,122701,1592801,153579230,28212680,334903680,-516695590,0,1259419890,28231130,8140026040,227293670,9654970730,1105840660,18450,7805122360,743989260,9654970730
2021-02-17,5991,6099,5863,5903,1420547,-0.6563446650959273,-171553,810,372525,-201782,0,86363,1610,1182419,127074,1397466,257916,800,809894,328856,1397466,-1059800030,4925950,2267230220,-1212356140,0,521809120,9795950,7200036930,778901350,8510543350,1581609150,4870000,4932806710,1991257490,8510543350
2021-02-18,6000,6030,5794,5893,713582,-0.1694053870913095,124167,2343,-10018,-116492,0,144783,2343,533348,21514,701988,20616,0,543366,138006,701988,743519410,14034570,-54010280,-703543700,0,867316890,14034570,3207975280,128889760,4218216500,123797480,0,3261985560,832433460,4218216500
2021-02-19,5892,5902,5617,5814,609621,-1.3405735618530459,-74871,-1523,-508,76902,0,94634,1547,396732,106803,599716,169505,3070,397240,29901,599716,-432806710,-8809210,-6693450,448309370,0,554995380,9143190,2322725790,624262980,3511127340,987802090,17952400,2329419240,175953610,3511127340
2021-02-22,5902,5951,5784,5794,562065,-0.3439972480220158,-25306,4639,-28433,49100,0,21766,10139,383138,137889,552932,47072,5500,411571,88789,552932,-149874030,27519990,-165480150,287834190,0,129174530,59994890,2286063710,820743360,3295976490,279048560,32474900,2451543860,532909170,3295976490
