날짜,공시_제목,공시자
2024-09-20,주식등의대량보유상황보고서(일반),POSCO홀딩스
2024-09-19,최대주주등소유주식변동신고서              ,포스코DX
2024-09-09,기업설명회(IR)개최(안내공시)              ,포스코DX
2024-08-28,특수관계인에대한증여,포스코DX
2024-08-28,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2024-08-14,반기보고서 (2024.06),포스코DX
2024-08-14,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,포스코DX
2024-07-25,연결재무제표기준영업(잠정)실적(공정공시)              ,포스코DX
2024-07-11,기업설명회(IR)개최(안내공시)              ,포스코DX
2024-06-28,지속가능경영보고서등관련사항(자율공시)              ,포스코DX
2024-06-18,[기재정정]사업보고서 (2023.12),포스코DX
2024-06-04,기업설명회(IR)개최(안내공시)              ,포스코DX
2024-05-31,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],포스코DX
2024-05-31,기업지배구조보고서공시              ,포스코DX
2024-05-16,[기재정정]분기보고서 (2024.03),포스코DX
2024-04-25,연결재무제표기준영업(잠정)실적(공정공시)              ,포스코DX
2024-04-22,기업설명회(IR)개최(안내공시)              ,포스코DX
2024-04-16,기업설명회(IR)개최(안내공시)              ,포스코DX
2024-04-16,결산실적공시예고(안내공시)              ,포스코DX
2024-03-25,정기주주총회결과              ,포스코DX
2024-03-12,감사보고서제출              ,포스코DX
2024-03-11,의결권대리행사권유참고서류,컨두잇
2024-02-27,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2024-02-26,[기재정정]의결권대리행사권유참고서류,포스코DX
2024-02-26,[기재정정]주주총회소집공고,포스코DX
2024-02-23,주주총회소집결의              ,포스코DX
2024-02-07,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,포스코DX
2024-01-31,단일판매ㆍ공급계약체결,포스코DX
2024-01-31,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2024-01-30,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,포스코DX
2024-01-30,현금ㆍ현물배당결정,포스코DX
2024-01-23,매출액또는손익구조30%(대규모법인은15%)이상변경,포스코DX
2024-01-19,[기재정정]결산실적공시예고(안내공시),포스코DX
2024-01-19,임원ㆍ주요주주특정증권등소유상황보고서,석재호
2024-01-17,기업설명회(IR)개최(안내공시),포스코DX
2024-01-03,투자판단관련주요경영사항,포스코DX
2024-01-02,최대주주등소유주식변동신고서,포스코DX
2023-12-27,기타시장안내((주)포스코디엑스 상장명세서 제출),코스닥시장본부
2023-12-27,단일판매ㆍ공급계약체결,포스코DX
2023-12-27,임시주주총회결과,포스코DX
2023-12-21,[기재정정]단일판매ㆍ공급계약체결,포스코DX
2023-12-21,[기재정정]단일판매ㆍ공급계약체결(자율공시),포스코DX
2023-12-15,기타경영사항(자율공시)(배당기준일 변경 안내),포스코DX
2023-12-15,주주명부폐쇄기간또는기준일설정,포스코DX
2023-12-13,기타경영사항(자율공시)(유가증권시장 상장예비심사 결과 접수),포스코DX
2023-12-13,상장폐지결정,포스코DX
2023-12-12,의결권대리행사권유참고서류,포스코DX
2023-12-12,주주총회소집공고,포스코DX
2023-11-28,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2023-11-21,[기재정정]주주총회소집결의(임시주주총회),포스코DX
2023-11-14,분기보고서 (2023.09),포스코DX
2023-10-30,주주명부폐쇄기간또는기준일설정,포스코DX
2023-10-24,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2023-10-16,기업설명회(IR)개최,포스코DX
2023-10-05,임시주주총회결과,포스코DX
2023-09-21,[기재정정]반기보고서 (2023.06),포스코DX
2023-09-21,[기재정정]분기보고서 (2023.03),포스코DX
2023-09-20,주주총회소집공고,포스코DX
2023-09-20,의결권대리행사권유참고서류,포스코DX
2023-09-05,기업설명회(IR)개최,포스코DX
2023-08-29,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2023-08-24,단일판매ㆍ공급계약체결,포스코DX
2023-08-23,주주총회소집결의,포스코DX
2023-08-23,상장폐지승인을위한의안상정결정,포스코DX
2023-08-23,주주명부폐쇄기간또는기준일설정,포스코DX
2023-08-10,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,포스코DX
2023-07-18,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2023-07-14,기업설명회(IR)개최,포스코DX
2023-07-12,결산실적공시예고,포스코DX
2023-06-23,특수관계인에대한증여,포스코DX
2023-06-07,[기재정정]단일판매ㆍ공급계약체결,포스코DX
2023-05-30,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],포스코DX
2023-04-27,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2023-04-20,결산실적공시예고,포스코DX
2023-04-20,기업설명회(IR)개최,포스코DX
2023-04-19,기업설명회(IR)개최,포스코DX
2023-03-30,기업설명회(IR)개최,포스코DX
2023-03-27,임원ㆍ주요주주특정증권등소유상황보고서,정덕균
2023-03-22,자기주식처분결과보고서,포스코DX
2023-03-21,[첨부추가]주요사항보고서(자기주식처분결정),포스코DX
2023-03-21,[첨부정정]정기주주총회결과,포스코DX
2023-03-20,상호변경안내,포스코DX
2023-03-10,사업보고서 (2022.12),포스코DX
2023-03-09,감사보고서제출,포스코DX
2023-02-27,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2023-02-24,[기재정정]주주총회소집결의,포스코DX
2023-02-17,주주총회소집공고,포스코DX
2023-02-17,의결권대리행사권유참고서류,포스코DX
2023-02-01,현금ㆍ현물배당결정,포스코DX
2023-02-01,매출액또는손익구조30%(대규모법인은15%)이상변동,포스코DX
2023-02-01,공정거래자율준수프로그램운영현황,포스코DX
2023-01-27,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2022-12-22,[기재정정]단일판매ㆍ공급계약체결(자율공시),포스코DX
2022-12-16,특수관계인에대한증여,포스코DX
2022-12-16,주주명부폐쇄기간또는기준일설정,포스코DX
2022-11-29,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2022-11-11,분기보고서 (2022.09),포스코DX
2022-10-24,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2022-10-19,기업설명회(IR)개최,포스코DX
2022-09-06,[기재정정]거래처와의거래중단,포스코DX
2022-08-31,기업설명회(IR)개최,포스코DX
2022-08-30,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2022-08-12,반기보고서 (2022.06),포스코DX
2022-07-21,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2022-07-18,기업설명회(IR)개최,포스코DX
2022-06-27,정보보호현황(자율공시),포스코DX
2022-06-22,특수관계인에대한증여,포스코DX
2022-06-15,기업설명회(IR)개최,포스코DX
2022-05-30,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],포스코DX
2022-05-25,기업설명회(IR)개최,포스코DX
2022-05-13,분기보고서 (2022.03),포스코DX
2022-05-04,[기재정정]사업보고서 (2021.12),포스코DX
2022-04-25,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2022-04-20,기업설명회(IR)개최,포스코DX
2022-03-21,정기주주총회결과,포스코DX
2022-03-11,감사보고서제출,포스코DX
2022-02-25,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2022-02-24,[기재정정]의결권대리행사권유참고서류,포스코DX
2022-02-24,[기재정정]주주총회소집공고,포스코DX
2022-02-18,주주총회소집결의,포스코DX
2022-01-27,공정거래자율준수프로그램운영현황,포스코DX
2022-01-27,현금ㆍ현물배당결정,포스코DX
2022-01-27,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2022-01-27,매출액또는손익구조30%(대규모법인은15%)이상변동,포스코DX
2021-12-30,단일판매ㆍ공급계약체결,포스코DX
2021-12-24,[기재정정]단일판매ㆍ공급계약체결,포스코DX
2021-12-24,[기재정정]단일판매ㆍ공급계약체결(자율공시),포스코DX
2021-12-16,주주명부폐쇄기간또는기준일설정,포스코DX
2021-12-15,타인에대한채무보증결정,포스코DX
2021-12-07,[기재정정]분기보고서 (2021.09),포스코DX
2021-11-26,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2021-11-23,[기재정정]채무인수결정,포스코DX
2021-10-25,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2021-10-08,임원ㆍ주요주주특정증권등소유상황보고서,심민석
2021-08-30,기업설명회(IR)개최,포스코DX
2021-08-30,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2021-08-13,반기보고서 (2021.06),포스코DX
2021-07-30,특수관계인으로부터채무인수,포스코DX
2021-07-30,채무인수결정,포스코DX
2021-07-22,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2021-05-27,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],포스코DX
2021-05-26,[기재정정]타인에대한채무보증결정,포스코DX
2021-05-14,분기보고서 (2021.03),포스코DX
2021-04-26,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2021-03-15,대표이사변경,포스코DX
2021-03-15,[기재정정]채무인수결정,포스코DX
2021-03-15,정기주주총회결과,포스코DX
2021-03-05,사업보고서 (2020.12),포스코DX
2021-03-05,감사보고서제출,포스코DX
2021-02-26,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2021-02-19,[첨부추가]주주총회소집결의,포스코DX
2021-02-19,의결권대리행사권유참고서류,포스코DX
2021-02-19,주주총회소집공고,포스코DX
2021-01-29,매출액또는손익구조30%(대규모법인은15%)이상변동,포스코DX
2021-01-29,현금ㆍ현물배당결정,포스코DX
2021-01-28,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2021-01-07,임원ㆍ주요주주특정증권등소유상황보고서,정덕균
2020-12-29,[기재정정]단일판매ㆍ공급계약체결(자율공시),포스코DX
2020-12-22,투자판단관련주요경영사항(대표이사 변경 예정),포스코DX
2020-12-14,기타주요경영사항(타인에 대한 채무보증 결정 철회에 관한 사항),포스코DX
2020-12-14,주주명부폐쇄기간또는기준일설정,포스코DX
2020-11-27,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2020-11-13,분기보고서 (2020.09),포스코DX
2020-11-10,기업설명회(IR)개최,포스코DX
2020-10-23,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2020-08-27,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2020-08-26,단기차입금증가결정,포스코DX
2020-08-25,기업설명회(IR)개최,포스코DX
2020-08-24,수시공시의무관련사항(공정공시),포스코DX
2020-08-13,반기보고서 (2020.06),포스코DX
2020-07-21,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2020-06-18,기업설명회(IR)개최,포스코DX
2020-05-29,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],포스코DX
2020-05-18,[기재정정]분기보고서 (2020.03),포스코DX
2020-04-24,연결재무제표기준영업(잠정)실적(공정공시),포스코DX
2020-03-30,정기주주총회결과,포스코DX
2020-03-26,임원ㆍ주요주주특정증권등소유상황보고서,문용석
2020-03-26,임원ㆍ주요주주특정증권등소유상황보고서,김희대
2020-03-26,임원ㆍ주요주주특정증권등소유상황보고서,전재용
2020-03-25,사업보고서 (2019.12),포스코DX
2020-03-24,임원ㆍ주요주주특정증권등소유상황보고서,윤영희
2020-03-24,임원ㆍ주요주주특정증권등소유상황보고서,석재호
2020-03-24,임원ㆍ주요주주특정증권등소유상황보고서,김주현
2020-03-18,임원ㆍ주요주주특정증권등소유상황보고서,손건재
2020-03-18,임원ㆍ주요주주특정증권등소유상황보고서,김경식
2020-03-12,감사보고서제출,포스코DX
2020-02-27,대규모기업집단현황공시[분기별공시(개별회사용)],포스코DX
2020-02-24,의결권대리행사권유참고서류,포스코DX
2020-02-24,주주총회소집공고,포스코DX
2020-02-24,주주총회집중일개최사유신고,포스코DX
