날짜,공시_제목,공시자
2024-09-25,[기재정정]주주명부폐쇄기간또는기준일설정              ,제주맥주
2024-09-25,[기재정정]주주총회소집결의              (임시주주총회),제주맥주
2024-09-03,[기재정정]타법인주식및출자증권취득결정              ,제주맥주
2024-08-30,[기재정정]주요사항보고서(유상증자결정),제주맥주
2024-08-26,[기재정정]주요사항보고서(신주인수권부사채권발행결정),제주맥주
2024-08-26,[기재정정]주요사항보고서(전환사채권발행결정),제주맥주
2024-08-22,주권매매거래정지해제              (감자 주권 변경상장),코스닥시장본부
2024-08-14,[기재정정]반기보고서 (2024.06),제주맥주
2024-08-12,감자완료              ,제주맥주
2024-07-30,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",코스닥시장본부
2024-07-19,임시주주총회결과              ,제주맥주
2024-07-04,의결권대리행사권유참고서류,제주맥주
2024-07-04,주주총회소집공고,제주맥주
2024-07-03,[기재정정]소액공모실적보고서,제주맥주
2024-07-03,[기재정정]소액공모공시서류(지분증권),제주맥주
2024-07-03,[기재정정]주요사항보고서(유상증자결정),제주맥주
2024-06-28,[기재정정]주요사항보고서(감자결정),제주맥주
2024-06-28,증권발행결과(자율공시)              (제3자배정 유상증자-소액공모),제주맥주
2024-06-17,주식등의대량보유상황보고서(약식),엠비에이치홀딩스
2024-06-17,주권매매거래정지              (자본감소),코스닥시장본부
2024-06-17,[기재정정]주주총회소집결의              ,제주맥주
2024-06-05,주식등의대량보유상황보고서(일반),더블에이치엠
2024-06-05,임원ㆍ주요주주특정증권등소유상황보고서,신성현
2024-06-03,임원ㆍ주요주주특정증권등소유상황보고서,신성현
2024-06-03,주식등의대량보유상황보고서(일반),더블에이치엠
2024-06-03,주주명부폐쇄기간또는기준일설정              ,제주맥주
2024-06-03,주식등의대량보유상황보고서(약식),엠비에이치홀딩스
2024-05-30,임원ㆍ주요주주특정증권등소유상황보고서,신성현
2024-05-30,주식등의대량보유상황보고서(일반),더블에이치엠
2024-05-28,임원ㆍ주요주주특정증권등소유상황보고서,신성현
2024-05-23,주식등의대량보유상황보고서(일반),더블에이치엠
2024-05-22,대표이사변경              ,제주맥주
2024-05-22,임시주주총회결과              ,제주맥주
2024-05-20,주식등의대량보유상황보고서(일반),더블에이치엠
2024-05-20,임원ㆍ주요주주특정증권등소유상황보고서,더블에이치엠
2024-05-16,분기보고서 (2024.03),제주맥주
2024-05-14,[기재정정]최대주주변경              ,제주맥주
2024-05-14,[기재정정]최대주주변경을수반하는주식양수도계약체결              ,제주맥주
2024-05-14,임원ㆍ주요주주특정증권등소유상황보고서,문혁기
2024-05-14,주식등의대량보유상황보고서(약식),엠비에이치홀딩스
2024-05-14,임원ㆍ주요주주특정증권등소유상황보고서,엠비에이치홀딩스
2024-05-08,임시주주총회결과              ,제주맥주
2024-04-24,주식등의대량보유상황보고서(일반),엠비에이치홀딩스
2024-04-24,[기재정정]주식등의대량보유상황보고서(약식),스톤브릿지벤처스
2024-04-23,[기재정정]주주총회소집결의              ,제주맥주
2024-04-23,주주총회소집공고,제주맥주
2024-04-23,[기재정정]주식등의대량보유상황보고서(일반),엠비에이치홀딩스
2024-04-23,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,엠비에이치홀딩스
2024-04-23,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,문혁기
2024-04-23,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,김배진
2024-04-19,주식등의대량보유상황보고서(일반),더블에이치엠
2024-04-17,[기재정정]합병등종료보고서(자산양수도),제주맥주
2024-04-12,주식등의대량보유상황보고서(일반),엠비에이치홀딩스
2024-04-09,주요사항보고서(타법인주식및출자증권양도결정),제주맥주
2024-04-03,임원ㆍ주요주주특정증권등소유상황보고서,김배진
2024-03-28,정기주주총회결과              ,제주맥주
2024-03-22,주식등의대량보유상황보고서(일반),더블에이치엠
2024-03-20,사업보고서 (2023.12),제주맥주
2024-03-20,감사보고서제출              ,제주맥주
2024-03-19,주주명부폐쇄기간또는기준일설정              ,제주맥주
2024-03-14,[기재정정]주주총회소집공고,제주맥주
2024-03-13,주주총회소집결의              ,제주맥주
2024-02-14,매출액또는손익구조30%(대규모법인은15%)이상변동              ,제주맥주
2024-01-03,임원ㆍ주요주주특정증권등소유상황보고서,조은영
2023-12-20,임원ㆍ주요주주특정증권등소유상황보고서,조은영
2023-12-15,주주명부폐쇄기간또는기준일설정,제주맥주
2023-11-22,임원ㆍ주요주주특정증권등소유상황보고서,김배진
