날짜,공시_제목,공시자
2024-08-14,파생상품거래손실발생              ,SAMG엔터
2024-08-14,반기보고서 (2024.06),SAMG엔터
2024-07-08,임원ㆍ주요주주특정증권등소유상황보고서,이영준
2024-06-27,임원ㆍ주요주주특정증권등소유상황보고서,김수훈
2024-05-14,분기보고서 (2024.03),SAMG엔터
2024-04-09,주식등의대량보유상황보고서(약식),한국증권금융
2024-03-26,사외이사의선임ㆍ해임또는중도퇴임에관한신고,SAMG엔터
2024-03-26,정기주주총회결과              ,SAMG엔터
2024-03-18,사업보고서 (2023.12),SAMG엔터
2024-03-18,감사보고서제출              ,SAMG엔터
2024-03-11,주주총회소집공고,SAMG엔터
2024-03-08,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동              ,SAMG엔터
2024-02-29,주주총회소집결의              ,SAMG엔터
2024-02-19,전환가액의조정              (제2회차),SAMG엔터
2024-02-07,기업설명회(IR)개최              ,SAMG엔터
2024-01-10,주식등의대량보유상황보고서(약식),한국증권금융
2023-12-18,주식등의대량보유상황보고서(약식),에이티유파트너스
2023-12-15,주주명부폐쇄기간또는기준일설정,SAMG엔터
2023-12-08,[기재정정]사업보고서 (2022.12),SAMG엔터
2023-12-08,주식등의대량보유상황보고서(일반),김수훈
2023-11-20,전환가액의조정(제2회차),SAMG엔터
2023-11-13,분기보고서 (2023.09),SAMG엔터
2023-10-10,주식등의대량보유상황보고서(약식),한국증권금융
2023-08-21,주식등의대량보유상황보고서(일반),김수훈
2023-08-18,증권발행결과(자율공시),SAMG엔터
2023-08-11,반기보고서 (2023.06),SAMG엔터
2023-08-11,주요사항보고서(전환사채권발행결정),SAMG엔터
2023-07-27,임시주주총회결과,SAMG엔터
2023-07-11,의결권대리행사권유참고서류,SAMG엔터
2023-07-11,주주총회소집공고,SAMG엔터
2023-07-10,주식등의대량보유상황보고서(약식),한국증권금융
2023-06-12,주주명부폐쇄기간또는기준일설정,SAMG엔터
2023-06-12,주주총회소집결의,SAMG엔터
2023-05-18,기업설명회(IR)개최,SAMG엔터
2023-05-12,분기보고서 (2023.03),SAMG엔터
2023-04-10,주식등의대량보유상황보고서(약식),한국증권금융
2023-03-27,정기주주총회결과,SAMG엔터
2023-03-17,파생상품거래손실발생,SAMG엔터
2023-03-17,감사보고서제출,SAMG엔터
2023-03-10,주주총회소집공고,SAMG엔터
2023-02-24,주주총회소집결의,SAMG엔터
2023-02-15,임원ㆍ주요주주특정증권등소유상황보고서,델타유니콘투자조합4호
2023-02-15,주식등의대량보유상황보고서(약식),델타유니콘투자조합4호
2023-02-10,매출액또는손익구조30%(대규모법인은15%)이상변동,SAMG엔터
2023-01-13,주식등의대량보유상황보고서(일반),엔에이치뉴그로쓰사모투자
2023-01-11,주식등의대량보유상황보고서(약식),LS증권
2022-12-15,주주명부폐쇄기간또는기준일설정,SAMG엔터
2022-12-09,임원ㆍ주요주주특정증권등소유상황보고서,델타유니콘투자조합4호
2022-12-09,주식등의대량보유상황보고서(약식),델타유니콘투자조합4호
2022-12-09,[기재정정]주식등의대량보유상황보고서(일반),김수훈
2022-12-09,주식등의대량보유상황보고서(약식),LS증권
2022-12-09,[기재정정]주식등의대량보유상황보고서(일반),엔에이치뉴그로쓰사모투자
2022-12-08,임원ㆍ주요주주특정증권등소유상황보고서,이영준
2022-12-08,임원ㆍ주요주주특정증권등소유상황보고서,김수훈
2022-11-29,증권발행실적보고서,SAMG엔터
2022-11-22,[기재정정]투자설명서,SAMG엔터
2022-11-22,[발행조건확정]증권신고서(지분증권),SAMG엔터
2022-03-25,감사보고서 (2021.12),성현회계법인
2021-04-06,감사보고서 (2020.12),대주회계법인
2020-04-01,감사보고서 (2019.12),대주회계법인
2019-04-10,감사보고서 (2018.12),삼일회계법인
