날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,29600,30600,29399,29500,87079,-0.1692047377326565,17540,17.53,1.68,1683,0.63,185,40492,0,-41237,745,0,47982,0,25041,14056,87079,7490,0,66278,13311,87079,1216160450,0,-1239220700,23060250,0,1440993200,0,752484950,422395500,2615873650,224832750,0,1991705650,399335250,2615873650
2019-01-03,29800,30200,28750,28850,53305,-2.2033898305084745,17540,17.14,1.64,1683,0.64,185,2688,0,2236,-4924,0,13060,300,31736,8209,53305,10372,300,29500,13133,53305,81890100,24450,60289150,-142203700,0,386633250,8745000,932438200,243296400,1571112850,304743150,8720550,872149050,385500100,1571112850
2019-01-04,28449,29400,28249,29200,66399,1.2131715771230502,17540,17.35,1.66,1683,0.63,185,18083,0,-21131,3048,0,25382,0,25685,15332,66399,7299,0,46816,12284,66399,521594850,0,-610812350,89217500,0,732949650,0,741323450,443012700,1917285800,211354800,0,1352135800,353795200,1917285800
2019-01-07,29600,29950,29300,29400,37397,0.684931506849315,17540,17.47,1.68,1683,0.63,185,7085,449,2728,-10262,0,12943,449,22509,1496,37397,5858,0,19781,11758,37397,210431050,13402600,79761350,-303595000,0,383807250,13402600,665998900,44295750,1107504500,173376200,0,586237550,347890750,1107504500
2019-01-08,29800,30150,29199,29250,39726,-0.5102040816326531,17540,17.38,1.67,1683,0.63,185,8392,0,-11386,2994,0,11087,0,21507,7132,39726,2695,0,32893,4138,39726,249213550,0,-339331750,90118200,0,328850050,0,639096400,212720900,1180667350,79636500,0,978428150,122602700,1180667350
2019-01-09,29850,29850,28900,29300,65112,0.17094017094017094,17540,17.41,1.67,1683,0.63,185,-16924,1050,5487,10387,0,11614,1050,36488,15960,65112,28538,0,31001,5573,65112,-493189300,30732500,159072400,303384400,0,339471500,30732500,1063237150,465899750,1899340900,832660800,0,904164750,162515350,1899340900
2019-01-10,29450,29500,29000,29250,38630,-0.17064846416382254,17540,17.38,1.67,1683,0.63,185,2358,600,-944,-2014,0,17715,600,16685,3630,38630,15357,0,17629,5644,38630,68979300,17482500,-27362600,-59099200,0,519101900,17482500,489404900,106428650,1132417950,450122600,0,516767500,165527850,1132417950
2019-01-11,29250,29350,28899,29000,44562,-0.8547008547008548,17540,17.23,1.65,1683,0.64,185,-11765,900,21397,-10532,0,5482,900,37072,1108,44562,17247,0,15675,11640,44562,-341212200,26145000,621048800,-305981600,0,158802300,26145000,1075907400,32190450,1293045150,500014500,0,454858600,338172050,1293045150
2019-01-14,29050,29900,28950,29450,55607,1.5517241379310345,17540,17.5,1.68,1683,0.63,185,-3422,-1500,-8300,13222,0,8270,0,26260,21077,55607,11692,1500,34560,7855,55607,-99439050,-44713700,-247251350,391404100,0,243753450,0,774390950,622313650,1640458050,343192500,44713700,1021642300,230909550,1640458050
2019-01-15,29500,29900,29350,29600,38652,0.5093378607809848,17540,17.59,1.69,1683,0.63,185,1460,110,2457,-4027,0,9944,1110,22787,4811,38652,8484,1000,20330,8838,38652,43581900,3250500,72162450,-118994850,0,294182750,32850500,673101250,142144200,1142278700,250600850,29600000,600938800,261139050,1142278700
2019-01-16,29750,29750,29200,29200,36847,-1.3513513513513513,17540,17.35,1.66,1683,0.63,185,-6751,500,15017,-8766,0,294,700,32886,2967,36847,7045,200,17869,11733,36847,-198160300,14650000,440822850,-257312550,0,8604950,20515000,965916650,87106400,1082143000,206765250,5865000,525093800,344418950,1082143000
2019-01-17,29500,29500,28250,28500,69136,-2.3972602739726026,17540,16.93,1.62,1683,0.65,185,10259,800,2619,-13678,0,22872,800,42082,3382,69136,12613,0,39463,17060,69136,292759850,22879300,76995500,-392634650,0,654567750,22879300,1208613700,96873100,1982933850,361807900,0,1131618200,489507750,1982933850
2019-01-18,28500,28900,28350,28600,24633,0.3508771929824561,17540,16.99,1.63,1683,0.65,185,-7940,-241,8721,-540,0,125,0,17896,6612,24633,8065,241,9175,7152,24633,-226297200,-6892900,248772000,-15581900,0,3570750,0,510833450,188764100,703168300,229867950,6892900,262061450,204346000,703168300
2019-01-21,28599,28900,28200,28300,37355,-1.048951048951049,17540,16.82,1.61,1683,0.65,185,-17182,-59,16734,507,0,224,0,34089,3042,37355,17406,59,17355,2535,37355,-488136150,-1693300,475393000,14436450,0,6385800,0,971072050,86771000,1064228850,494521950,1693300,495679050,72334550,1064228850
2019-01-22,28600,28750,28100,28500,32594,0.7067137809187279,17540,16.93,1.62,1683,0.65,185,-13040,100,10435,2505,0,79,100,23072,9343,32594,13119,0,12637,6838,32594,-368996600,2820000,294648100,71528500,0,2236300,2820000,653936200,265308900,924301400,371232900,0,359288100,193780400,924301400
2019-01-23,28400,29800,28100,29450,107089,3.3333333333333335,17540,17.5,1.68,1683,0.63,185,-7556,200,-15431,22787,0,12220,200,63134,31535,107089,19776,0,78565,8748,107089,-220585200,5850000,-452385450,667120650,0,359053950,5850000,1850656850,922445250,3138006050,579639150,0,2303042300,255324600,3138006050
