날짜,공시_제목,공시자
2024-09-04,주식등의대량보유상황보고서(일반),최영석
2024-08-14,반기보고서 (2024.06),로보로보
2024-05-16,분기보고서 (2024.03),로보로보
2024-03-27,임원ㆍ주요주주특정증권등소유상황보고서,윤기돈
2024-03-25,임원ㆍ주요주주특정증권등소유상황보고서,천경화
2024-03-25,정기주주총회결과              ,로보로보
2024-03-25,주식등의대량보유상황보고서(일반),최영석
2024-03-25,[기재정정]주식등의대량보유상황보고서(일반),최영석
2024-03-15,사업보고서 (2023.12),로보로보
2024-03-14,감사보고서제출              ,로보로보
2024-03-08,주주총회소집공고,로보로보
2024-03-08,현금ㆍ현물배당결정              ,로보로보
2024-03-08,주주총회소집결의              ,로보로보
2024-02-20,자기주식처분결과보고서,로보로보
2024-02-07,매출액또는손익구조30%(대규모법인은15%)이상변동              ,로보로보
2024-02-02,임원ㆍ주요주주특정증권등소유상황보고서,전영현
2024-01-29,주요사항보고서(자기주식처분결정),로보로보
2023-12-14,주주명부폐쇄기간또는기준일설정,로보로보
2023-11-14,분기보고서 (2023.09),로보로보
2023-08-14,반기보고서 (2023.06),로보로보
2023-05-22,[기재정정]주식매수선택권부여에관한신고,로보로보
2023-05-22,주식등의대량보유상황보고서(일반),최영석
2023-05-15,분기보고서 (2023.03),로보로보
2023-04-14,[기재정정]주식매수선택권부여에관한신고,로보로보
2023-04-14,주식등의대량보유상황보고서(일반),최영석
2023-03-28,주식등의대량보유상황보고서(일반),최영석
2023-03-27,사외이사의선임ㆍ해임또는중도퇴임에관한신고,로보로보
2023-03-27,정기주주총회결과,로보로보
2023-03-17,사업보고서 (2022.12),로보로보
2023-03-17,감사보고서제출,로보로보
2023-03-10,주주총회소집공고,로보로보
2023-03-10,주주총회소집결의,로보로보
2023-02-10,매출액또는손익구조30%(대규모법인은15%)이상변동,로보로보
2023-01-06,임원ㆍ주요주주특정증권등소유상황보고서,오성택
2023-01-06,임원ㆍ주요주주특정증권등소유상황보고서,전영현
2023-01-06,주식등의대량보유상황보고서(일반),최영석
2023-01-03,자기주식처분결과보고서,로보로보
2023-01-02,주요사항보고서(자기주식처분결정),로보로보
2022-12-14,주주명부폐쇄기간또는기준일설정,로보로보
2022-11-14,분기보고서 (2022.09),로보로보
2022-08-31,합병등종료보고서(합병),로보로보
2022-08-31,대표이사변경,로보로보
2022-08-16,반기보고서 (2022.06),로보로보
2022-06-28,[첨부추가]주요사항보고서(회사합병결정),로보로보
2022-06-28,주주명부폐쇄기간또는기준일설정,로보로보
2022-05-23,신탁계약해지결과보고서,로보로보
2022-05-23,주요사항보고서(자기주식취득신탁계약해지결정),로보로보
2022-05-16,[기재정정]분기보고서 (2022.03),로보로보
2022-03-28,정기주주총회결과,로보로보
2022-03-18,사업보고서 (2021.12),로보로보
2022-03-17,감사보고서제출,로보로보
2022-03-16,[기재정정]주주총회소집공고,로보로보
2022-03-11,주주총회소집결의,로보로보
2022-03-11,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,로보로보
2022-02-25,신탁계약에의한취득상황보고서,로보로보
2022-01-03,주식등의대량보유상황보고서(일반),최영석
2021-12-14,주주명부폐쇄기간또는기준일설정,로보로보
2021-11-23,주요사항보고서(자기주식취득신탁계약체결결정),로보로보
2021-11-12,분기보고서 (2021.09),로보로보
2021-08-13,반기보고서 (2021.06),로보로보
2021-08-06,임원ㆍ주요주주특정증권등소유상황보고서,박병수
2021-08-06,임원ㆍ주요주주특정증권등소유상황보고서,최영석
2021-08-06,주식등의대량보유상황보고서(일반),최영석
2021-08-05,증권발행실적보고서,로보로보
2021-08-05,증권발행결과(자율공시),로보로보
2021-07-29,유상증자또는주식관련사채등의청약결과(자율공시),로보로보
2021-07-23,유상증자최종발행가액확정,로보로보
2021-07-23,[기재정정]주요사항보고서(유상증자결정),로보로보
2021-07-23,[발행조건확정]증권신고서(지분증권),로보로보
2021-07-23,[기재정정]투자설명서,로보로보
2021-07-12,임원ㆍ주요주주특정증권등소유상황보고서,최영석
2021-07-12,주식등의대량보유상황보고서(일반),최영석
2021-06-21,권리락(유상증자),코스닥시장본부
2021-06-21,유상증자1차발행가액결정(주주배정 후 실권주 일반공모),로보로보
2021-05-21,주주명부폐쇄기간또는기준일설정,로보로보
2021-05-14,분기보고서 (2021.03),로보로보
2021-03-22,정기주주총회결과,로보로보
2021-03-12,사업보고서 (2020.12),로보로보
2021-03-11,감사보고서제출,로보로보
2021-03-10,[기재정정]주주총회소집공고,로보로보
2021-03-10,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,로보로보
2021-03-05,주주총회소집결의,로보로보
2020-12-16,주주명부폐쇄기간또는기준일설정,로보로보
2020-11-13,분기보고서 (2020.09),로보로보
2020-08-14,반기보고서 (2020.06),로보로보
2020-07-31,자기주식처분결과보고서,로보로보
2020-07-28,주요사항보고서(자기주식처분결정),로보로보
2020-07-16,임원ㆍ주요주주특정증권등소유상황보고서,박병수
2020-07-10,주식등의대량보유상황보고서(약식),한국증권금융
2020-07-03,주식등의대량보유상황보고서(일반),최영석
2020-05-29,임원ㆍ주요주주특정증권등소유상황보고서,조현진
2020-05-15,분기보고서 (2020.03),로보로보
2020-03-27,사업보고서 (2019.12),로보로보
2020-03-23,사외이사의선임ㆍ해임또는중도퇴임에관한신고,로보로보
2020-03-23,정기주주총회결과,로보로보
2020-03-13,감사보고서제출,로보로보
2020-03-06,주주총회소집공고,로보로보
2020-03-06,주주총회소집결의,로보로보
2020-03-06,현금ㆍ현물배당결정,로보로보
2020-03-06,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,로보로보
2020-02-14,자기주식처분결과보고서,로보로보
2020-02-12,[첨부정정]주요사항보고서(자기주식처분결정),로보로보
2020-01-03,임원ㆍ주요주주특정증권등소유상황보고서,장창남
2019-12-26,주식등의대량보유상황보고서(일반),홍콩성통상무
2019-12-24,대표이사변경,로보로보
2019-12-13,주주명부폐쇄기간또는기준일설정,로보로보
2019-11-14,분기보고서 (2019.09),로보로보
2019-11-05,주식등의대량보유상황보고서(일반),최영석
2019-11-05,임원ㆍ주요주주특정증권등소유상황보고서,장창남
2019-08-14,반기보고서 (2019.06),로보로보
2019-07-08,주요사항보고서(자기주식취득신탁계약해지결정),로보로보
2019-07-08,신탁계약해지결과보고서,로보로보
2019-06-03,임원ㆍ주요주주특정증권등소유상황보고서,조현진
2019-06-03,주식등의대량보유상황보고서(일반),최영석
2019-05-14,분기보고서 (2019.03),로보로보
2019-05-07,임원ㆍ주요주주특정증권등소유상황보고서,김성윤
2019-04-11,임원ㆍ주요주주특정증권등소유상황보고서,박병수
2019-04-11,신탁계약에의한취득상황보고서,로보로보
2019-04-02,임원ㆍ주요주주특정증권등소유상황보고서,이성수
