날짜,공시_제목,공시자
2024-11-13,분기보고서 (2024.09),이스트소프트
2024-11-11,연결재무제표기준영업(잠정)실적(공정공시)              ,이스트소프트
2024-10-22,주식등의대량보유상황보고서(일반),김장중
2024-10-17,임원ㆍ주요주주특정증권등소유상황보고서,김장중
2024-10-16,임원ㆍ주요주주특정증권등소유상황보고서,김장중
2024-09-30,[기재정정]주식매수선택권부여에관한신고,이스트소프트
2024-09-30,[기재정정]주식매수선택권부여에관한신고,이스트소프트
2024-08-14,반기보고서 (2024.06),이스트소프트
2024-08-12,연결재무제표기준영업(잠정)실적(공정공시)              ,이스트소프트
2024-08-06,임원ㆍ주요주주특정증권등소유상황보고서,김장중
2024-07-10,소속부변경              ,코스닥시장본부
2024-06-14,임원ㆍ주요주주특정증권등소유상황보고서,박재선
2024-06-14,임원ㆍ주요주주특정증권등소유상황보고서,정상원
2024-06-07,소속부변경              ,코스닥시장본부
2024-05-28,임원ㆍ주요주주특정증권등소유상황보고서,박재선
2024-05-20,임원ㆍ주요주주특정증권등소유상황보고서,변계풍
2024-05-16,분기보고서 (2024.03),이스트소프트
2024-05-13,연결재무제표기준영업(잠정)실적(공정공시)              ,이스트소프트
2024-04-16,임원ㆍ주요주주특정증권등소유상황보고서,한균우
2024-04-16,임원ㆍ주요주주특정증권등소유상황보고서,변형진
2024-04-16,임원ㆍ주요주주특정증권등소유상황보고서,변계풍
2024-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,이스트소프트
2024-03-28,정기주주총회결과              ,이스트소프트
2024-03-20,사업보고서 (2023.12),이스트소프트
2024-03-20,감사보고서제출              ,이스트소프트
2024-03-19,본점소재지변경              ,이스트소프트
2024-03-14,[기재정정]주주총회소집공고,이스트소프트
2024-03-13,주주총회소집결의              ,이스트소프트
2024-03-13,임원ㆍ주요주주특정증권등소유상황보고서,변형진
2024-03-13,임원ㆍ주요주주특정증권등소유상황보고서,권택순
2024-02-28,매출액또는손익구조30%(대규모법인은15%)이상변동              ,이스트소프트
2024-02-22,임원ㆍ주요주주특정증권등소유상황보고서,변형진
2024-02-22,임원ㆍ주요주주특정증권등소유상황보고서,권택순
2024-02-01,주식등의대량보유상황보고서(일반),김장중
2024-01-31,[기재정정]주식등의대량보유상황보고서(일반),김장중
2024-01-31,임원ㆍ주요주주특정증권등소유상황보고서,박우진
2024-01-31,임원ㆍ주요주주특정증권등소유상황보고서,김장중
2024-01-22,조회공시요구(현저한시황변동)에대한답변(중요정보없음),이스트소프트
2024-01-19,조회공시요구(현저한시황변동),코스닥시장본부
2024-01-17,임원ㆍ주요주주특정증권등소유상황보고서,권택순
2024-01-17,임원ㆍ주요주주특정증권등소유상황보고서,김장중
2024-01-16,임원ㆍ주요주주특정증권등소유상황보고서,한균우
2024-01-09,교환청구권행사,이스트소프트
2024-01-08,교환청구권행사,이스트소프트
2023-12-14,주주명부폐쇄기간또는기준일설정,이스트소프트
2023-12-06,주식등의대량보유상황보고서(일반),김장중
2023-11-14,분기보고서 (2023.09),이스트소프트
2023-11-10,연결재무제표기준영업(잠정)실적(공정공시),이스트소프트
2023-11-08,[기재정정]주식매수선택권부여에관한신고,이스트소프트
