날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,8690,8690,8470,8520,7977,-0.3508771929824561,9067,6.85,0.94,1244,1.29,110,-999,-60,54,1005,0,0,0,6935,1042,7977,999,60,6881,37,7977,-8536020,-521400,427980,8629440,0,0,0,58937510,8948950,67886460,8536020,521400,58509530,319510,67886460
2019-01-03,8430,8560,8300,8400,7653,-1.4084507042253522,9067,6.75,0.93,1244,1.31,110,0,70,1255,-1325,0,0,70,7577,6,7653,0,0,6322,1331,7653,0,587000,10585340,-11172340,0,0,587000,63724670,50870,64362540,0,0,53139330,11223210,64362540
2019-01-04,8270,8400,8210,8310,13390,-1.0714285714285714,9067,6.68,0.92,1244,1.32,110,90,-3883,4305,-512,0,583,117,11753,937,13390,493,4000,7448,1449,13390,710590,-32191430,35684850,-4204010,0,4813300,964170,97606110,7788500,111172080,4102710,33155600,61921260,11992510,111172080
2019-01-07,8310,8550,8300,8500,11987,2.286401925391095,9067,6.83,0.94,1244,1.29,110,343,-103,-1325,1085,0,1534,0,7952,2501,11987,1191,103,9277,1416,11987,2986340,-875520,-11433820,9323000,0,13025790,0,67012480,21248600,101286870,10039450,875520,78446300,11925600,101286870
2019-01-08,8370,8570,8370,8530,7104,0.35294117647058826,9067,6.86,0.94,1244,1.29,110,-591,-14,-314,919,0,1268,0,4917,919,7104,1859,14,5231,0,7104,-5037230,-119700,-2631160,7788090,0,10729650,0,41713670,7788090,60231410,15766880,119700,44344830,0,60231410
2019-01-09,8540,11050,8510,10300,5148940,20.75029308323564,9067,8.28,1.14,1244,1.07,110,-264638,-51216,336532,-20678,0,1608,6690,5102177,38465,5148940,266246,57906,4765645,59143,5148940,-2742371840,-485229270,3414390090,-186788980,0,13731000,70514000,52422556490,394852470,52901653960,2756102840,555743270,49008166400,581641450,52901653960
2019-01-10,10550,12500,9800,10150,11193283,-1.4563106796116505,9067,8.16,1.12,1244,1.08,110,-198596,-1283,248745,-48866,0,1597,420,11143521,47745,11193283,200193,1703,10894776,96611,11193283,-2285193050,-13561200,2910926070,-612171820,0,17726700,4264800,125780179520,505060650,126307231670,2302919750,17826000,122869253450,1117232470,126307231670
2019-01-11,10300,10350,9200,9310,1850259,-8.275862068965518,9067,7.48,1.03,1244,1.18,110,-89541,0,88953,588,0,12878,0,1829253,8128,1850259,102419,0,1740300,7540,1850259,-847403670,0,841726740,5676930,0,130367030,0,17659811700,78064770,17868243500,977770700,0,16818084960,72387840,17868243500
2019-01-14,9310,9740,9050,9530,1456047,2.3630504833512354,9067,7.66,1.05,1244,1.15,110,3000,0,11128,-14128,0,4000,0,1429580,22467,1456047,1000,0,1418452,36595,1456047,27763260,0,106804190,-134567450,0,37410000,0,13473571290,208853740,13719835030,9646740,0,13366767100,343421190,13719835030
2019-01-15,9410,9610,9290,9340,599078,-1.993704092339979,9067,7.51,1.03,1244,1.18,110,800,0,6890,-7690,0,800,0,581271,17007,599078,0,0,574381,24697,599078,7474000,0,64799540,-72273540,0,7474000,0,5454181150,159229690,5620884840,0,0,5389381610,231503230,5620884840
