날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도,네이버_검색량
2021-11-03,180000,230000,173000,193000,11799881,,1640,0.0,117.68,0,0.0,0,1618620.0,-35114.0,-541814.0,-1041692.0,0.0,1884710.0,35307.0,9018798.0,861066.0,11799881.0,266090.0,70421.0,9560612.0,1902758.0,11799881.0,307035033500.0,-6590494500.0,-103430724500.0,-197013814500.0,0.0,356639378500.0,6620050500.0,1712369015500.0,160860006000.0,2236488450500.0,49604345000.0,13210545000.0,1815799740000.0,357873820500.0,2236488450500.0,100.0
2021-11-04,190000,191000,166000,169000,3487030,-12.435233160621761,1640,0.0,103.05,0,0.0,0,359667.0,-1220.0,235429.0,-593876.0,0.0,429083.0,5048.0,2889788.0,163111.0,3487030.0,69416.0,6268.0,2654359.0,756987.0,3487030.0,64228088500.0,-215646500.0,42200279000.0,-106212721000.0,0.0,76425609000.0,895114000.0,514478900000.0,29280041500.0,621079664500.0,12197520500.0,1110760500.0,472278621000.0,135492762500.0,621079664500.0,38.9309
2021-11-05,167500,179000,167500,170000,1597937,0.591715976331361,1640,0.0,103.66,0,0.0,0,95261.0,3870.0,-202514.0,103383.0,0.0,114370.0,5560.0,1296106.0,181901.0,1597937.0,19109.0,1690.0,1498620.0,78518.0,1597937.0,16501616500.0,670266500.0,-35260367500.0,18088484500.0,0.0,19800952000.0,962475500.0,225208877500.0,31816385000.0,277788690000.0,3299335500.0,292209000.0,260469245000.0,13727900500.0,277788690000.0,18.49633
2021-11-08,168500,169500,152000,153500,1394625,-9.705882352941178,1640,0.0,93.6,0,0.0,0,22709.0,-1113.0,27815.0,-49411.0,0.0,176275.0,4667.0,1164243.0,49440.0,1394625.0,153566.0,5780.0,1136428.0,98851.0,1394625.0,3563225000.0,-175800000.0,4283423000.0,-7670848000.0,0.0,27371026000.0,726627500.0,182254224500.0,7684755000.0,218036633000.0,23807801000.0,902427500.0,177970801500.0,15355603000.0,218036633000.0,13.43232
2021-11-09,153500,157500,146000,147000,892617,-4.234527687296417,1640,0.0,89.63,0,0.0,0,34477.0,4131.0,10931.0,-49539.0,0.0,97567.0,6446.0,748684.0,39920.0,892617.0,63090.0,2315.0,737753.0,89459.0,892617.0,5270287500.0,621690500.0,1542206500.0,-7434184500.0,0.0,14611038000.0,964196500.0,112858921500.0,5931198500.0,134365354500.0,9340750500.0,342506000.0,111316715000.0,13365383000.0,134365354500.0,10.25938
2021-11-10,148000,153500,147000,150500,615031,2.380952380952381,1640,0.0,91.77,0,0.0,0,58613.0,162.0,-104991.0,46216.0,0.0,69660.0,1215.0,487990.0,56166.0,615031.0,11047.0,1053.0,592981.0,9950.0,615031.0,8853421000.0,25128500.0,-15837500000.0,6958950500.0,0.0,10512381500.0,183418500.0,73552021500.0,8453833500.0,92701655000.0,1658960500.0,158290000.0,89389521500.0,1494883000.0,92701655000.0,8.32659
2021-11-11,148000,150000,140000,145500,768779,-3.322259136212625,1640,0.0,88.72,0,0.0,0,-52979.0,-80.0,-90.0,53149.0,0.0,39800.0,2600.0,606222.0,120157.0,768779.0,92779.0,2680.0,606312.0,67008.0,768779.0,-7478871500.0,-7848500.0,-58655500.0,7545375500.0,0.0,5703993500.0,372556500.0,86973500000.0,17219833500.0,110269883500.0,13182865000.0,380405000.0,87032155500.0,9674458000.0,110269883500.0,7.51169
2021-11-12,146000,158000,146000,157500,705982,8.24742268041237,1640,0.0,96.04,0,0.0,0,47211.0,1494.0,-209528.0,160823.0,0.0,55246.0,3396.0,469533.0,177807.0,705982.0,8035.0,1902.0,679061.0,16984.0,705982.0,7275554000.0,238616000.0,-31862974500.0,24348804500.0,0.0,8497546500.0,527048500.0,71411040000.0,26925897000.0,107361532000.0,1221992500.0,288432500.0,103274014500.0,2577092500.0,107361532000.0,6.49153
2021-11-15,157500,166000,155000,163000,472684,3.492063492063492,1640,0.0,99.39,0,0.0,0,42465.0,874.0,-94485.0,51146.0,0.0,47001.0,2660.0,357397.0,65626.0,472684.0,4536.0,1786.0,451882.0,14480.0,472684.0,6914881500.0,146867500.0,-15194187000.0,8132438000.0,0.0,7652838500.0,436089000.0,57534256000.0,10456384500.0,76079568000.0,737957000.0,289221500.0,72728443000.0,2323946500.0,76079568000.0,5.98592
2021-11-16,163500,170000,160000,166500,497032,2.147239263803681,1640,0.0,101.52,0,0.0,0,73119.0,-6260.0,-80492.0,13633.0,0.0,87766.0,3738.0,345820.0,59708.0,497032.0,14647.0,9998.0,426312.0,46075.0,497032.0,12093730000.0,-1037769500.0,-13299349000.0,2243388500.0,0.0,14555527500.0,619836000.0,57247444000.0,9866766000.0,82289573500.0,2461797500.0,1657605500.0,70546793000.0,7623377500.0,82289573500.0,5.45869
2021-11-17,170000,174000,167500,171000,575581,2.7027027027027026,1640,0.0,104.27,0,0.0,0,117816.0,1550.0,-12210.0,-107156.0,0.0,127955.0,2244.0,414203.0,31179.0,575581.0,10139.0,694.0,426413.0,138335.0,575581.0,20148244000.0,264490000.0,-2139735000.0,-18272999000.0,0.0,21876671000.0,384043500.0,70690344000.0,5343558500.0,98294617000.0,1728427000.0,119553500.0,72830079000.0,23616557500.0,98294617000.0,5.38632
2021-11-18,171000,173500,165000,172500,274048,0.8771929824561403,1640,0.0,105.18,0,0.0,0,46923.0,75.0,-70283.0,23285.0,0.0,55744.0,5233.0,179398.0,33673.0,274048.0,8821.0,5158.0,249681.0,10388.0,274048.0,8066425500.0,20604500.0,-12016613000.0,3929583000.0,0.0,9571945500.0,894225000.0,30469034500.0,5697460000.0,46632665000.0,1505520000.0,873620500.0,42485647500.0,1767877000.0,46632665000.0,4.72032
2021-11-19,172000,176500,169500,173500,302251,0.5797101449275363,1640,0.0,105.79,0,0.0,0,108167.0,238.0,-92884.0,-15521.0,0.0,111899.0,1620.0,162545.0,26187.0,302251.0,3732.0,1382.0,255429.0,41708.0,302251.0,18771490500.0,42078500.0,-16148791000.0,-2664778000.0,0.0,19411694500.0,280644000.0,28138172000.0,4553052500.0,52383563000.0,640204000.0,238565500.0,44286963000.0,7217830500.0,52383563000.0,4.13562
2021-11-22,172500,173000,166000,170000,216939,-2.0172910662824206,1640,0.0,103.66,0,0.0,0,25872.0,-274.0,-37020.0,11422.0,0.0,61327.0,467.0,124347.0,30798.0,216939.0,35455.0,741.0,161367.0,19376.0,216939.0,4405734000.0,-46732000.0,-6288083000.0,1929081000.0,0.0,10416522000.0,78752000.0,21047630500.0,5217808500.0,36760713000.0,6010788000.0,125484000.0,27335713500.0,3288727500.0,36760713000.0,3.866
2021-11-23,167500,177000,167000,177000,388843,4.117647058823529,1640,0.0,107.93,0,0.0,0,60798.0,-1104.0,-146526.0,86832.0,0.0,84402.0,1160.0,162475.0,140806.0,388843.0,23604.0,2264.0,309001.0,53974.0,388843.0,10624146000.0,-193442500.0,-25494627000.0,15063923500.0,0.0,14688168500.0,201762000.0,28228399000.0,24383244000.0,67501573500.0,4064022500.0,395204500.0,53723026000.0,9319320500.0,67501573500.0,3.93318
2021-11-24,178500,188000,177000,183000,694628,3.389830508474576,1640,0.0,111.59,0,0.0,0,143338.0,-2832.0,-192278.0,51772.0,0.0,153914.0,701.0,456634.0,83379.0,694628.0,10576.0,3533.0,648912.0,31607.0,694628.0,26437918500.0,-519707000.0,-35459476000.0,9541264500.0,0.0,28389222500.0,128479000.0,83779414500.0,15349337500.0,127646453500.0,1951304000.0,648186000.0,119238890500.0,5808073000.0,127646453500.0,5.72516
2021-11-25,185500,229500,183000,216500,2164946,18.30601092896175,1640,0.0,132.01,0,0.0,0,202048.0,55663.0,-377745.0,120034.0,0.0,250823.0,63907.0,1515066.0,335150.0,2164946.0,48775.0,8244.0,1892811.0,215116.0,2164946.0,39712878000.0,11213752500.0,-73434457500.0,22507827000.0,0.0,49651363000.0,12863101000.0,310307430500.0,67372565500.0,440194460000.0,9938485000.0,1649348500.0,383741888000.0,44864738500.0,440194460000.0,15.08902
2021-11-26,213000,243500,207000,222500,3201357,2.771362586605081,1640,0.0,135.67,0,0.0,0,247158.0,9321.0,-203938.0,-52541.0,0.0,296881.0,17108.0,2601816.0,285552.0,3201357.0,49723.0,7787.0,2805754.0,338093.0,3201357.0,55586545500.0,1994081000.0,-46412541000.0,-11168085500.0,0.0,66933788500.0,3755786000.0,592464867500.0,64297341500.0,727451783500.0,11347243000.0,1761705000.0,638877408500.0,75465427000.0,727451783500.0,12.21686
2021-11-29,221000,240000,216000,238500,1259486,7.191011235955057,1640,0.0,145.43,0,0.0,0,161988.0,-3501.0,-204947.0,46460.0,0.0,181503.0,8295.0,949953.0,119735.0,1259486.0,19515.0,11796.0,1154900.0,73275.0,1259486.0,37924977500.0,-802570000.0,-47862620500.0,10740213000.0,0.0,42474567500.0,1952012000.0,220472420000.0,27659190500.0,292558190000.0,4549590000.0,2754582000.0,268335040500.0,16918977500.0,292558190000.0,7.60695
2021-11-30,240500,248500,216500,218000,1395664,-8.59538784067086,1640,0.0,132.93,0,0.0,0,37546.0,-3667.0,-49010.0,15131.0,0.0,100322.0,8162.0,1076547.0,210633.0,1395664.0,62776.0,11829.0,1125557.0,195502.0,1395664.0,8558447000.0,-850007500.0,-11181388500.0,3472949000.0,0.0,22797952500.0,1832696500.0,246876959000.0,48411286500.0,319918894500.0,14239505500.0,2682704000.0,258058347500.0,44938337500.0,319918894500.0,7.40391
2021-12-01,221000,229500,203500,207500,1100138,-4.81651376146789,1640,0.0,126.52,0,0.0,0,-114408.0,1324.0,15825.0,97259.0,0.0,58475.0,8858.0,846851.0,185954.0,1100138.0,172883.0,7534.0,831026.0,88695.0,1100138.0,-24154259000.0,243126000.0,3073158000.0,20837975000.0,0.0,12394289500.0,1892513000.0,180280286500.0,39942159000.0,234509248000.0,36548548500.0,1649387000.0,177207128500.0,19104184000.0,234509248000.0,5.23589
2021-12-02,204000,214500,198000,208000,692763,0.24096385542168677,1640,0.0,126.83,0,0.0,0,45758.0,-932.0,-79533.0,34707.0,0.0,72011.0,1101.0,513921.0,105730.0,692763.0,26253.0,2033.0,593454.0,71023.0,692763.0,9410512500.0,-196800500.0,-16409904000.0,7196192000.0,0.0,14849869500.0,224755500.0,106221633000.0,21778104500.0,143074362500.0,5439357000.0,421556000.0,122631537000.0,14581912500.0,143074362500.0,4.30308
2021-12-03,201000,206000,197000,204500,1076728,-1.6826923076923077,1640,0.0,124.7,0,0.0,0,-75013.0,-30725.0,262934.0,-157196.0,0.0,185268.0,12536.0,717489.0,161435.0,1076728.0,260281.0,43261.0,454555.0,318631.0,1076728.0,-14739698500.0,-6178212000.0,52358298500.0,-31440388000.0,0.0,37481798500.0,2522523000.0,144046381000.0,32586411500.0,216637114000.0,52221497000.0,8700735000.0,91688082500.0,64026799500.0,216637114000.0,3.69318
2021-12-06,200500,205000,194500,201500,582451,-1.466992665036675,1640,0.0,122.87,0,0.0,0,73823.0,-7269.0,-40245.0,-26309.0,0.0,172494.0,1960.0,324084.0,83913.0,582451.0,98671.0,9229.0,364329.0,110222.0,582451.0,15117639000.0,-1465538500.0,-8432543000.0,-5219557500.0,0.0,34789323500.0,390753000.0,64738713500.0,16817439500.0,116736229500.0,19671684500.0,1856291500.0,73171256500.0,22036997000.0,116736229500.0,3.34022
2021-12-07,201500,204000,193500,194500,507608,-3.4739454094292808,1640,0.0,118.6,0,0.0,0,8439.0,-30042.0,-14006.0,35609.0,0.0,77102.0,4513.0,333989.0,92004.0,507608.0,68663.0,34555.0,347995.0,56395.0,507608.0,1660701500.0,-5857740000.0,-2696462500.0,6893501000.0,0.0,15108657000.0,884504000.0,65755631000.0,18026448000.0,99775240000.0,13447955500.0,6742244000.0,68452093500.0,11132947000.0,99775240000.0,3.16672
