날짜,공시_제목,공시자
2024-11-14,분기보고서 (2024.09),원티드랩
2024-10-29,자기주식처분결과보고서,원티드랩
2024-10-25,주요사항보고서(자기주식처분결정),원티드랩
2024-08-14,[기재정정]반기보고서 (2024.06),원티드랩
2024-06-14,주식매수선택권행사              ,원티드랩
2024-05-14,분기보고서 (2024.03),원티드랩
2024-04-25,자기주식처분결과보고서,원티드랩
2024-04-23,주식매수선택권부여에관한신고,원티드랩
2024-04-23,주요사항보고서(자기주식처분결정),원티드랩
2024-04-02,주식등의대량보유상황보고서(일반),이복기
2024-03-29,정기주주총회결과              ,원티드랩
2024-03-21,사업보고서 (2023.12),원티드랩
2024-03-21,감사보고서제출              ,원티드랩
2024-03-14,주주총회집중일개최사유신고              ,원티드랩
2024-03-14,의결권대리행사권유참고서류,원티드랩
2024-03-14,주주총회소집공고,원티드랩
2024-03-14,주주총회소집결의              ,원티드랩
2024-03-07,주식등의대량보유상황보고서(약식),에셋플러스자산운용
2024-02-23,임원ㆍ주요주주특정증권등소유상황보고서,엄영은
2024-02-23,주식등의대량보유상황보고서(일반),이복기
2024-02-22,주식매수선택권행사              ,원티드랩
2024-02-14,매출액또는손익구조30%(대규모법인은15%)이상변동              ,원티드랩
2024-02-08,신탁계약해지결과보고서,원티드랩
2024-01-03,주식등의대량보유상황보고서(약식),에셋플러스자산운용
2023-12-12,주주명부폐쇄기간또는기준일설정,원티드랩
2023-11-14,분기보고서 (2023.09),원티드랩
2023-11-08,신탁계약에의한취득상황보고서,원티드랩
2023-11-07,연결재무제표기준영업(잠정)실적(공정공시),원티드랩
2023-11-02,기업설명회(IR)개최,원티드랩
2023-11-02,결산실적공시예고,원티드랩
2023-10-11,주식매수선택권부여에관한신고,원티드랩
2023-10-05,신탁계약해지결과보고서,원티드랩
2023-08-14,반기보고서 (2023.06),원티드랩
2023-08-08,주요사항보고서(자기주식취득신탁계약체결결정),원티드랩
2023-08-08,연결재무제표기준영업(잠정)실적(공정공시),원티드랩
2023-08-03,결산실적공시예고,원티드랩
2023-08-03,기업설명회(IR)개최,원티드랩
2023-07-03,신탁계약에의한취득상황보고서,원티드랩
2023-05-15,분기보고서 (2023.03),원티드랩
2023-05-09,[기재정정]연결재무제표기준영업(잠정)실적(공정공시),원티드랩
2023-05-04,기업설명회(IR)개최,원티드랩
2023-05-04,기업설명회(IR)개최,원티드랩
2023-05-04,결산실적공시예고,원티드랩
2023-04-20,주식매수선택권부여에관한신고,원티드랩
2023-04-03,주요사항보고서(자기주식취득신탁계약체결결정),원티드랩
2023-03-30,사외이사의선임ㆍ해임또는중도퇴임에관한신고,원티드랩
2023-03-30,정기주주총회결과,원티드랩
2023-03-22,사업보고서 (2022.12),원티드랩
2023-03-22,감사보고서제출,원티드랩
2023-03-14,의결권대리행사권유참고서류,원티드랩
2023-03-14,주주총회소집공고,원티드랩
2023-03-14,주주총회집중일개최사유신고,원티드랩
2023-03-14,주주총회소집결의,원티드랩
2023-03-10,주식등의대량보유상황보고서(약식),에셋플러스자산운용
2023-02-14,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,원티드랩
2023-02-08,기업설명회(IR)개최,원티드랩
2023-02-08,기업설명회(IR)개최,원티드랩
2023-02-08,결산실적공시예고,원티드랩
2023-01-31,사외이사의선임ㆍ해임또는중도퇴임에관한신고,원티드랩
2023-01-18,주식등의대량보유상황보고서(일반),이복기
2023-01-18,임원ㆍ주요주주특정증권등소유상황보고서,엄영은
2022-12-15,주주명부폐쇄기간또는기준일설정,원티드랩
2022-11-15,기업설명회(IR)개최,원티드랩
2022-11-14,분기보고서 (2022.09),원티드랩
2022-10-25,주식매수선택권부여에관한신고,원티드랩
2022-10-25,주식매수선택권부여에관한신고,원티드랩
2022-10-25,주식매수선택권부여에관한신고,원티드랩
2022-10-25,[기재정정]주식매수선택권부여에관한신고,원티드랩
2022-10-25,[기재정정]주식매수선택권부여에관한신고,원티드랩
2022-10-25,연결재무제표기준영업(잠정)실적(공정공시),원티드랩
2022-10-18,결산실적공시예고,원티드랩
2022-10-18,기업설명회(IR)개최,원티드랩
2022-10-18,기업설명회(IR)개최,원티드랩
2022-08-12,반기보고서 (2022.06),원티드랩
2022-08-02,연결재무제표기준영업(잠정)실적(공정공시),원티드랩
2022-07-29,주식등의대량보유상황보고서(일반),이복기
2022-07-29,임원ㆍ주요주주특정증권등소유상황보고서,엄영은
2022-07-26,기업설명회(IR)개최,원티드랩
2022-07-26,기업설명회(IR)개최,원티드랩
2022-07-26,결산실적공시예고,원티드랩
2022-07-08,주식등의대량보유상황보고서(약식),에셋플러스자산운용
2022-06-14,임원ㆍ주요주주특정증권등소유상황보고서,이복기
2022-06-14,주식등의대량보유상황보고서(일반),이복기
2022-05-23,기업설명회(IR)개최,원티드랩
2022-05-16,분기보고서 (2022.03),원티드랩
2022-05-03,연결재무제표기준영업(잠정)실적(공정공시),원티드랩
2022-04-27,기업설명회(IR)개최,원티드랩
2022-04-27,기업설명회(IR)개최,원티드랩
2022-04-27,결산실적공시예고,원티드랩
2022-03-29,정기주주총회결과,원티드랩
2022-03-21,감사보고서제출,원티드랩
2022-03-21,사업보고서 (2021.12),원티드랩
2022-03-14,[기재정정]주주총회소집공고,원티드랩
2022-03-11,의결권대리행사권유참고서류,원티드랩
2022-03-11,주주총회소집결의,원티드랩
2022-02-24,타법인주식및출자증권취득결정,원티드랩
2022-02-18,기업설명회(IR)개최,원티드랩
2022-02-14,매출액또는손익구조30%(대규모법인은15%)이상변동,원티드랩
2022-02-08,기업설명회(IR)개최,원티드랩
2022-02-08,기업설명회(IR)개최,원티드랩
2022-02-08,결산실적공시예고,원티드랩
2021-12-15,주주명부폐쇄기간또는기준일설정,원티드랩
2021-12-07,주식등의대량보유상황보고서(약식),에셋플러스자산운용
2021-11-23,분기보고서 (2021.09),원티드랩
2021-11-10,주식등의대량보유상황보고서(약식),우리벤처파트너스
2021-11-05,주식등의대량보유상황보고서(약식),에셋플러스자산운용
2021-10-28,임원ㆍ주요주주특정증권등소유상황보고서,황리건
2021-10-28,임원ㆍ주요주주특정증권등소유상황보고서,이복기
2021-10-28,임원ㆍ주요주주특정증권등소유상황보고서,엄영은
2021-10-28,임원ㆍ주요주주특정증권등소유상황보고서,김세훈
2021-10-28,임원ㆍ주요주주특정증권등소유상황보고서,남송현
2021-10-26,연결재무제표기준영업(잠정)실적(공정공시),원티드랩
2021-10-25,사외이사의선임ㆍ해임또는중도퇴임에관한신고,원티드랩
2021-10-25,임시주주총회결과,원티드랩
2021-10-19,기업설명회(IR)개최,원티드랩
2021-10-19,결산실적공시예고,원티드랩
2021-10-08,주식등의대량보유상황보고서(약식),에이티넘인베스트
2021-10-08,[기재정정]주주총회소집공고,원티드랩
2021-10-07,권리락(무상증자),코스닥시장본부
2021-10-07,[기재정정]주주총회소집결의,원티드랩
2021-09-27,주주명부폐쇄기간또는기준일설정,원티드랩
2021-09-27,주요사항보고서(무상증자결정),원티드랩
2021-09-27,주권매매거래정지(무상증자),코스닥시장본부
2021-09-09,주주명부폐쇄기간또는기준일설정,원티드랩
2021-08-25,연결재무제표기준영업(잠정)실적(공정공시),원티드랩
2021-08-19,결산실적공시예고,원티드랩
2021-08-18,주식등의대량보유상황보고서(약식),에이티넘인베스트
2021-08-18,임원ㆍ주요주주특정증권등소유상황보고서,엄영은
2021-08-18,임원ㆍ주요주주특정증권등소유상황보고서,남송현
2021-08-18,임원ㆍ주요주주특정증권등소유상황보고서,김세훈
2021-08-18,주식등의대량보유상황보고서(약식),우리벤처파트너스
2021-08-18,임원ㆍ주요주주특정증권등소유상황보고서,황리건
2021-08-18,주식등의대량보유상황보고서(일반),황리건
2021-08-18,임원ㆍ주요주주특정증권등소유상황보고서,이복기
2021-08-18,주식등의대량보유상황보고서(일반),이복기
2021-08-05,증권발행실적보고서,원티드랩
2021-07-30,[발행조건확정]증권신고서(지분증권),원티드랩
2021-07-30,[기재정정]투자설명서,원티드랩
2021-04-06,연결감사보고서 (2020.12),삼일회계법인
2021-04-06,감사보고서 (2020.12),삼일회계법인
