날짜,공시_제목,공시자
2024-04-26,권리락              (무상증자),코스닥시장본부
2024-04-16,기업설명회(IR)개최              ,한싹
2024-04-15,임원ㆍ주요주주특정증권등소유상황보고서,김영산
2024-04-15,주주명부폐쇄기간또는기준일설정              ,한싹
2024-04-15,주요사항보고서(무상증자결정),한싹
2024-04-15,주권매매거래정지              (무상증자),코스닥시장본부
2024-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한싹
2024-03-29,정기주주총회결과              ,한싹
2024-03-20,사업보고서 (2023.12),한싹
2024-03-20,감사보고서제출              ,한싹
2024-03-20,[기재정정]주주총회소집공고,한싹
2024-03-14,주주총회집중일개최사유신고              ,한싹
2024-03-11,[기재정정]주주총회소집결의              ,한싹
2024-02-07,매출액또는손익구조30%(대규모법인은15%)이상변동              ,한싹
2023-12-12,주주명부폐쇄기간또는기준일설정,한싹
2023-11-14,분기보고서 (2023.09),한싹
2023-10-11,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,이주도
2023-10-10,임원ㆍ주요주주특정증권등소유상황보고서,여경상
2023-10-10,임원ㆍ주요주주특정증권등소유상황보고서,문호원
2023-10-10,임원ㆍ주요주주특정증권등소유상황보고서,박준형
2023-10-10,임원ㆍ주요주주특정증권등소유상황보고서,김영산
2023-10-10,임원ㆍ주요주주특정증권등소유상황보고서,배성기
2023-10-10,주식등의대량보유상황보고서(약식),(주)한싹 우리사주조합
2023-10-10,임원ㆍ주요주주특정증권등소유상황보고서,백승남
2023-10-10,주식등의대량보유상황보고서(일반),이주도
2023-09-22,증권발행실적보고서,한싹
2023-09-18,[기재정정]투자설명서,한싹
2023-09-18,[발행조건확정]증권신고서(지분증권),한싹
2023-04-11,[기재정정]연결감사보고서 (2022.12),대주회계법인
2023-03-24,감사보고서 (2022.12),대주회계법인
2022-04-05,연결감사보고서 (2021.12),한미회계법인
2022-04-05,감사보고서 (2021.12),한미회계법인
