날짜,공시_제목,공시자
2024-04-05,주식등의대량보유상황보고서(일반),제넥신
2024-04-05,주식등의대량보유상황보고서(일반),양세환
2024-03-29,주식매수선택권부여에관한신고,네오이뮨텍
2024-03-29,정기주주총회결과              ,네오이뮨텍
2024-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,네오이뮨텍
2024-03-29,대표이사변경              ,네오이뮨텍
2024-03-21,사업보고서 (2023.12),네오이뮨텍
2024-03-20,감사보고서제출              ,네오이뮨텍
2024-03-14,주주총회집중일개최사유신고              ,네오이뮨텍
2024-03-14,주주총회소집공고,네오이뮨텍
2024-03-14,주주총회소집결의              ,네오이뮨텍
2024-02-15,매출액또는손익구조30%(대규모법인은15%)미만변동(자율공시)              ,네오이뮨텍
2023-12-08,기타경영사항(자율공시)(제10기 정기주주총회 권리주주 확정을 위한 증권예탁증권 기준일 설정 공고),네오이뮨텍
2023-11-17,임원ㆍ주요주주특정증권등소유상황보고서,강진희
2023-11-14,분기보고서 (2023.09),네오이뮨텍
2023-11-03,주식등의대량보유상황보고서(약식),쿼드자산운용
2023-09-27,주식매수선택권부여에관한신고,네오이뮨텍
2023-08-14,반기보고서 (2023.06),네오이뮨텍
2023-08-09,기업설명회(IR)개최,네오이뮨텍
2023-07-18,임원ㆍ주요주주특정증권등소유상황보고서,주지영
2023-07-12,투자판단관련주요경영사항(임상시험계획자진취하등)(NT-I7 (NIT-109 (위암)) 임상 2상 시험 자진 중단),네오이뮨텍
2023-07-12,투자판단관련주요경영사항(임상시험계획자진취하등)(NT-I7 (NIT-106 (고위험 피부암)) 임상 1b/2a상 시험 자진 중단),네오이뮨텍
2023-07-12,투자판단관련주요경영사항(임상시험계획자진취하등)(NT-I7 (NIT-104 (교모세포종)) 임상 1상 시험 자진 중단),네오이뮨텍
2023-07-04,기업설명회(IR)개최,네오이뮨텍
2023-06-26,임원ㆍ주요주주특정증권등소유상황보고서,이병하
2023-06-08,주식등의대량보유상황보고서(약식),쿼드자산운용
2023-05-15,분기보고서 (2023.03),네오이뮨텍
2023-04-07,[첨부정정]사업보고서 (2022.12),네오이뮨텍
2023-04-07,[첨부정정]감사보고서제출,네오이뮨텍
2023-03-31,사외이사의선임ㆍ해임또는중도퇴임에관한신고,네오이뮨텍
2023-03-31,정기주주총회결과,네오이뮨텍
2023-03-31,주식매수선택권부여에관한신고,네오이뮨텍
2023-03-22,임원ㆍ주요주주특정증권등소유상황보고서,양세환
2023-03-16,주주총회소집공고,네오이뮨텍
2023-03-10,투자판단관련주요경영사항(NIT-116 (코로나바이러스감염증-19) 임상1상 자진중단),네오이뮨텍
2023-03-09,주식등의대량보유상황보고서(약식),쿼드자산운용
2023-02-16,기업설명회(IR)개최,네오이뮨텍
2023-02-15,주주총회소집결의,네오이뮨텍
2023-02-15,매출액또는손익구조30%(대규모법인은15%)미만변동(자율공시),네오이뮨텍
2023-02-15,주주총회집중일개최사유신고,네오이뮨텍
2023-01-11,기업설명회(IR)개최,네오이뮨텍
2023-01-05,기업설명회(IR)개최,네오이뮨텍
2023-01-03,주식등의대량보유상황보고서(약식),쿼드자산운용
2022-12-14,기타경영사항(자율공시)(제9기 정기주주총회 권리주주 확정을 위한 증권예탁증권 기준일 설정 공고),네오이뮨텍
2022-12-07,임원ㆍ주요주주특정증권등소유상황보고서,강진희
2022-11-14,분기보고서 (2022.09),네오이뮨텍
2022-10-11,임원ㆍ주요주주특정증권등소유상황보고서,강진희
2022-10-11,기업설명회(IR)개최,네오이뮨텍
2022-10-11,주식등의대량보유상황보고서(일반),양세환
2022-10-11,임원ㆍ주요주주특정증권등소유상황보고서,주지영
2022-10-11,임원ㆍ주요주주특정증권등소유상황보고서,최동훈
2022-09-30,임원ㆍ주요주주특정증권등소유상황보고서,이병하
2022-09-30,임원ㆍ주요주주특정증권등소유상황보고서,남궁진
2022-09-30,임원ㆍ주요주주특정증권등소유상황보고서,김태우
2022-09-30,주식매수선택권부여에관한신고,네오이뮨텍
2022-09-14,기업설명회(IR)개최,네오이뮨텍
2022-08-16,반기보고서 (2022.06),네오이뮨텍
2022-07-21,주식등의대량보유상황보고서(일반),양세환
2022-06-02,기업설명회(IR)개최,네오이뮨텍
2022-05-23,주식등의대량보유상황보고서(약식),제이케이바이오파마솔루션즈잉크
2022-05-16,분기보고서 (2022.03),네오이뮨텍
2022-03-31,정기주주총회결과,네오이뮨텍
2022-03-31,주식매수선택권부여에관한신고,네오이뮨텍
2022-03-31,사외이사의선임ㆍ해임또는중도퇴임에관한신고,네오이뮨텍
2022-03-29,기업설명회(IR)개최,네오이뮨텍
2022-03-23,사업보고서 (2021.12),네오이뮨텍
2022-03-18,감사보고서제출,네오이뮨텍
2022-03-16,주주총회소집공고,네오이뮨텍
2022-03-15,기업설명회(IR)개최,네오이뮨텍
2022-02-21,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,네오이뮨텍
2022-02-16,주주총회집중일개최사유신고,네오이뮨텍
2022-02-16,주주총회소집결의,네오이뮨텍
2022-02-16,기업설명회(IR)개최,네오이뮨텍
2022-02-11,주식등의대량보유상황보고서(일반),양세환
2022-02-11,임원ㆍ주요주주특정증권등소유상황보고서,이병하
2022-02-11,임원ㆍ주요주주특정증권등소유상황보고서,남궁진
2022-02-11,임원ㆍ주요주주특정증권등소유상황보고서,김태우
2022-01-27,임원ㆍ주요주주특정증권등소유상황보고서,양세환
2022-01-13,기업설명회(IR)개최,네오이뮨텍
2022-01-03,임원ㆍ주요주주특정증권등소유상황보고서,쿼드자산운용
2021-12-23,주식등의대량보유상황보고서(약식),쿼드자산운용
2021-12-16,기타경영사항(자율공시)(제8기 정기주주총회 권리주주 확정을 위한 증권예탁증권 기준일 설정 공고),네오이뮨텍
2021-12-01,주식등의대량보유상황보고서(일반),양세환
2021-12-01,임원ㆍ주요주주특정증권등소유상황보고서,SUHUA ZHANG
2021-11-15,분기보고서 (2021.09),네오이뮨텍
2021-11-15,[기재정정]반기보고서 (2021.06),네오이뮨텍
2021-11-10,기업설명회(IR)개최,네오이뮨텍
2021-11-04,기업설명회(IR)개최,네오이뮨텍
2021-10-26,주식등의대량보유상황보고서(일반),파트너스인베스트먼트
2021-10-19,주식등의대량보유상황보고서(일반),양세환
2021-10-19,임원ㆍ주요주주특정증권등소유상황보고서,남궁진
2021-10-19,임원ㆍ주요주주특정증권등소유상황보고서,김태우
2021-10-01,[기재정정]주식매수선택권부여에관한신고,네오이뮨텍
2021-08-30,주식등의대량보유상황보고서(일반),양세환
2021-08-25,임원ㆍ주요주주특정증권등소유상황보고서,이병하
2021-08-20,주식매수선택권행사,네오이뮨텍
2021-08-10,주식등의대량보유상황보고서(일반),양세환
2021-07-30,[기재정정]주식매수선택권부여에관한신고,네오이뮨텍
2021-07-20,[기재정정]사업보고서 (2020.12),네오이뮨텍
2021-06-23,주식등의대량보유상황보고서(약식),유한양행
2021-06-07,투자판단관련주요경영사항(투자판단 관련 주요경영사항 (NT-I7(NT-109) 임상 2상 시험계획 유럽 이탈리아 승인)),네오이뮨텍
2021-06-04,기업설명회(IR)개최,네오이뮨텍
2021-05-17,분기보고서 (2021.03),네오이뮨텍
2021-03-31,주식매수선택권부여에관한신고,네오이뮨텍
2021-03-31,사외이사의선임ㆍ해임또는중도퇴임에관한신고,네오이뮨텍
2021-03-31,정기주주총회결과,네오이뮨텍
2021-03-23,임원ㆍ주요주주특정증권등소유상황보고서,쿼드자산운용
2021-03-23,[기재정정]주식등의대량보유상황보고서(약식),제이케이바이오파마솔루션즈잉크
2021-03-23,주식등의대량보유상황보고서(약식),쿼드자산운용
2021-03-23,주식등의대량보유상황보고서(일반),제넥신
2021-03-23,감사보고서제출,네오이뮨텍
2021-03-23,임원ㆍ주요주주특정증권등소유상황보고서,제넥신
