날짜,시가,고가,저가,종가,거래량,등락률,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,310,313,300,306,423765,0.0,-234,0,-49949,50183,0,0,0,363836,59929,423765,234,0,413785,9746,423765,-71978,0,-15257575,15329553,0,0,0,111206251,18330638,129536889,71978,0,126463826,3001085,129536889
2019-01-03,310,317,300,310,234372,1.3071895424836601,39,56182,-80733,24512,0,39,56182,141369,36782,234372,0,0,222102,12270,234372,12051,17355355,-24938671,7571265,0,12051,17355355,43622211,11367193,72356810,0,0,68560882,3795928,72356810
2019-01-04,310,317,306,312,169176,0.6451612903225806,39,0,19135,-19174,0,39,0,145667,23470,169176,0,0,126532,42644,169176,12129,0,5997857,-6009986,0,12129,0,45208075,7246116,52466320,0,0,39210218,13256102,52466320
2019-01-07,312,317,309,317,136326,1.6025641025641024,0,17000,-19573,2573,0,0,17000,108542,10784,136326,0,0,128115,8211,136326,0,5329810,-6120423,790613,0,0,5329810,34151208,3378011,42859029,0,0,40271631,2587398,42859029
2019-01-08,313,319,311,315,195025,-0.6309148264984227,183,0,10550,-10733,0,183,0,192210,2632,195025,0,0,181660,13365,195025,57828,0,3331282,-3389110,0,57828,0,60490827,827842,61376497,0,0,57159545,4216952,61376497
2019-01-09,319,324,316,318,192536,0.9523809523809524,41,16464,-25257,8752,0,41,16464,161772,14259,192536,0,0,187029,5507,192536,13079,5237144,-8049684,2799461,0,13079,5237144,51581291,4555449,61386963,0,0,59630975,1755988,61386963
2019-01-10,327,384,319,326,2539464,2.515723270440252,-155,0,176899,-176744,0,0,33,2486080,53351,2539464,155,33,2309181,230095,2539464,-52390,-627,61890726,-61837709,0,0,11781,858651433,18252088,876915302,52390,12408,796760707,80089797,876915302
2019-01-11,335,353,321,326,515461,0.0,19,72238,-63457,-8800,0,19,72238,392731,50473,515461,0,0,456188,59273,515461,6284,23826450,-20772619,-3060115,0,6284,23826450,129625946,16575917,170034597,0,0,150398565,19636032,170034597
2019-01-14,326,329,315,317,201765,-2.7607361963190185,-157,0,-10035,10192,0,0,0,188020,13745,201765,157,0,198055,3553,201765,-50556,0,-3214257,3264813,0,0,0,60476078,4417498,64893576,50556,0,63690335,1152685,64893576
2019-01-15,321,327,315,320,207700,0.9463722397476341,19,6812,-45570,38739,0,19,6812,152203,48666,207700,0,0,197773,9927,207700,6118,2176643,-14506587,12323826,0,6118,2176643,48608125,15542893,66333779,0,0,63114712,3219067,66333779
2019-01-16,336,336,320,328,284261,2.5,2,0,-18920,18918,0,2,0,250732,33527,284261,0,0,269652,14609,284261,646,0,-6089751,6089105,0,646,0,81226125,10825462,92052233,0,0,87315876,4736357,92052233
2019-01-17,330,330,321,323,289291,-1.524390243902439,-12,0,-14314,14326,0,0,0,265225,24066,289291,12,0,279539,9740,289291,-3912,0,-4650222,4654134,0,0,0,86264742,7820219,94084961,3912,0,90914964,3166085,94084961
2019-01-18,327,330,319,323,191767,0.0,-1,0,-22372,22373,0,0,0,146741,45026,191767,1,0,169113,22653,191767,-319,0,-7238924,7239243,0,0,0,47215305,14542895,61758200,319,0,54454229,7303652,61758200
2019-01-21,323,335,320,333,407431,3.0959752321981426,174,0,-87016,86842,0,174,0,279236,128021,407431,0,0,366252,41179,407431,56724,0,-28682705,28625981,0,56724,0,92012228,42209773,134278725,0,0,120694933,13583792,134278725
2019-01-22,335,350,334,338,311345,1.5015015015015014,-20,78656,-52416,-26220,0,0,78656,210234,22455,311345,20,0,262650,48675,311345,-6780,26915139,-17989395,-8918964,0,0,26915139,71218721,7610475,105744335,6780,0,89208116,16529439,105744335
2019-01-23,331,339,331,337,129675,-0.2958579881656805,-25,4763,-6271,1533,0,0,9772,98956,20947,129675,25,5009,105227,19414,129675,-8400,1610168,-2103688,501920,0,0,3287049,33223252,7023926,43534227,8400,1676881,35326940,6522006,43534227
2019-01-24,338,344,331,339,222418,0.5934718100890208,0,0,16478,-16478,0,0,0,207459,14959,222418,0,0,190981,31437,222418,0,0,5575502,-5575502,0,0,0,70340621,5054109,75394730,0,0,64765119,10629611,75394730
2019-01-25,345,346,338,343,270178,1.1799410029498525,0,25372,1406,-26778,0,0,25372,225588,19218,270178,0,0,224182,45996,270178,0,8699305,519311,-9218616,0,0,8699305,77229018,6546514,92474837,0,0,76709707,15765130,92474837
2019-01-28,346,347,329,329,398000,-4.081632653061225,0,0,21437,-21437,0,0,0,366130,31870,398000,0,0,344693,53307,398000,0,0,7336155,-7336155,0,0,0,122723310,10692275,133415585,0,0,115387155,18028430,133415585
2019-01-29,333,338,321,338,190830,2.735562310030395,-182,0,13862,-13680,0,0,0,185995,4835,190830,182,0,172133,18515,190830,-58968,0,4528834,-4469866,0,0,0,61013552,1598777,62612329,58968,0,56484718,6068643,62612329
2019-01-30,338,341,333,335,108160,-0.8875739644970414,-12,0,939,-927,0,0,0,100632,7528,108160,12,0,99693,8455,108160,-4044,0,315853,-311809,0,0,0,33846881,2533892,36380773,4044,0,33531028,2845701,36380773
2019-01-31,333,340,329,330,104162,-1.4925373134328357,0,0,11723,-11723,0,0,8975,89483,5704,104162,0,8975,77760,17427,104162,0,25462,3856547,-3882009,0,0,2988216,29615083,1888999,34492298,0,2962754,25758536,5771008,34492298
2019-02-01,325,334,305,314,951420,-4.848484848484849,28,144299,-117000,-27327,0,28,172263,748306,30823,951420,0,27964,865306,58150,951420,9048,45671835,-37022403,-8658480,0,9048,54575641,233887522,9671284,298143495,0,8903806,270909925,18329764,298143495
2019-02-07,314,315,304,307,284149,-2.229299363057325,0,23960,-27222,3262,0,0,28073,229714,26362,284149,0,4113,256936,23100,284149,0,7391253,-8414626,1023373,0,0,8669182,70698873,8153751,87521806,0,1277929,79113499,7130378,87521806
2019-02-08,307,317,307,312,182610,1.6286644951140066,0,67267,-86981,19714,0,0,73090,85471,24049,182610,0,5823,172452,4335,182610,0,21060194,-27208892,6148698,0,0,22878552,26613808,7497649,56990009,0,1818358,53822700,1348951,56990009
2019-02-11,311,317,305,312,292809,0.0,0,122479,-113039,-9440,0,0,122957,155616,14236,292809,0,478,268655,23676,292809,0,38321075,-35337270,-2983805,0,0,38470689,48403304,4412938,91286931,0,149614,83740574,7396743,91286931
2019-02-12,312,321,311,318,285950,1.9230769230769231,0,0,5332,-5332,0,0,0,266772,19178,285950,0,0,261440,24510,285950,0,0,1682942,-1682942,0,0,0,84467168,6071050,90538218,0,0,82784226,7753992,90538218
2019-02-13,317,324,316,320,178140,0.628930817610063,0,0,-18996,18996,0,0,0,156326,21814,178140,0,0,175322,2818,178140,0,0,-6070337,6070337,0,0,0,50000834,6970593,56971427,0,0,56071171,900256,56971427
