날짜,공시_제목,공시자
2024-11-07,주요사항보고서(자기주식취득신탁계약체결결정),한국경제TV
2024-08-14,반기보고서 (2024.06),한국경제TV
2024-06-28,기타시장안내              (업종변경 안내),코스닥시장본부
2024-06-10,임원ㆍ주요주주특정증권등소유상황보고서,박영옥
2024-05-16,분기보고서 (2024.03),한국경제TV
2024-05-10,주식등의대량보유상황보고서(약식),박영옥
2024-05-10,임원ㆍ주요주주특정증권등소유상황보고서,박영옥
2024-03-22,[기재정정]사업보고서 (2023.12),한국경제TV
2024-03-22,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한국경제TV
2024-03-22,대표이사변경              ,한국경제TV
2024-03-22,정기주주총회결과              ,한국경제TV
2024-03-13,감사보고서제출              ,한국경제TV
2024-03-07,주주총회집중일개최사유신고              ,한국경제TV
2024-03-07,주주총회소집공고,한국경제TV
2024-03-06,[연장결정]주요사항보고서(자기주식취득신탁계약체결결정),한국경제TV
2024-02-06,매출액또는손익구조30%(대규모법인은15%)이상변동              ,한국경제TV
2024-02-06,현금ㆍ현물배당결정              ,한국경제TV
2024-02-06,주주총회소집결의              ,한국경제TV
2024-01-12,자기주식처분결과보고서,한국경제TV
2024-01-09,주식등의대량보유상황보고서(약식),박영옥
2024-01-09,임원ㆍ주요주주특정증권등소유상황보고서,박영옥
2024-01-08,주요사항보고서(자기주식처분결정),한국경제TV
2023-12-26,금전대여결정,한국경제TV
2023-12-15,주주명부폐쇄기간또는기준일설정,한국경제TV
2023-11-14,분기보고서 (2023.09),한국경제TV
2023-11-14,주식등의대량보유상황보고서(약식),박영옥
2023-10-20,주식등의대량보유상황보고서(약식),박영옥
2023-08-11,반기보고서 (2023.06),한국경제TV
2023-06-12,주식등의대량보유상황보고서(약식),박영옥
2023-06-08,신탁계약에의한취득상황보고서,한국경제TV
2023-05-19,주식등의대량보유상황보고서(약식),박영옥
2023-05-19,임원ㆍ주요주주특정증권등소유상황보고서,박영옥
2023-05-12,분기보고서 (2023.03),한국경제TV
2023-03-24,[기재정정]사업보고서 (2022.12),한국경제TV
2023-03-24,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한국경제TV
2023-03-24,정기주주총회결과,한국경제TV
2023-03-15,감사보고서제출,한국경제TV
2023-03-09,주주총회집중일개최사유신고,한국경제TV
2023-03-09,주주총회소집공고,한국경제TV
2023-02-24,[기재정정]주주총회소집결의,한국경제TV
2023-02-07,매출액또는손익구조30%(대규모법인은15%)이상변동,한국경제TV
2023-02-07,현금ㆍ현물배당결정,한국경제TV
2023-01-04,[기재정정]주식등의대량보유상황보고서(약식),박영옥
2023-01-04,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,박영옥
2023-01-04,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,박영옥
2022-12-16,주주명부폐쇄기간또는기준일설정,한국경제TV
2022-12-13,신탁계약해지결과보고서,한국경제TV
2022-11-14,분기보고서 (2022.09),한국경제TV
2022-08-16,반기보고서 (2022.06),한국경제TV
2022-08-08,임원ㆍ주요주주특정증권등소유상황보고서,박영옥
2022-07-11,임원ㆍ주요주주특정증권등소유상황보고서,박영옥
2022-06-21,임원ㆍ주요주주특정증권등소유상황보고서,박영옥
2022-06-02,임원ㆍ주요주주특정증권등소유상황보고서,박영옥
2022-05-24,임원ㆍ주요주주특정증권등소유상황보고서,박영옥
2022-05-13,분기보고서 (2022.03),한국경제TV
2022-04-11,기타시장안내(약명및영문명)(영문상호 및 영문약명),코스닥시장본부
2022-03-25,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한국경제TV
2022-03-25,상호변경안내,한국경제TV
2022-03-25,정기주주총회결과,한국경제TV
2022-03-17,사업보고서 (2021.12),한국경제TV
2022-03-16,감사보고서제출,한국경제TV
2022-03-14,신탁계약에의한취득상황보고서,한국경제TV
2022-02-28,[기재정정]의결권대리행사권유참고서류,한국경제TV
2022-02-25,주주총회집중일개최사유신고,한국경제TV
2022-02-25,주주총회소집공고,한국경제TV
2022-02-25,본점소재지변경,한국경제TV
2022-02-14,신탁계약해지결과보고서,한국경제TV
2022-02-09,매출액또는손익구조30%(대규모법인은15%)이상변동,한국경제TV
2022-02-09,주주총회소집결의,한국경제TV
2022-02-09,현금ㆍ현물배당결정,한국경제TV
2021-12-16,주주명부폐쇄기간또는기준일설정,한국경제TV
2021-12-13,주요사항보고서(자기주식취득신탁계약체결결정),한국경제TV
2021-11-15,분기보고서 (2021.09),한국경제TV
2021-08-27,[기재정정]금전대여결정,한국경제TV
