날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,33700,34200,33200,33200,9285,-0.7473841554559043,49201,9.14,0.67,3632,0.6,200,-131,0,-817,948,0,3,0,6697,2585,9285,134,0,7514,1637,9285,-4427700,0,-27746750,32174450,0,99600,0,225013050,87148500,312261150,4527300,0,252759800,54974050,312261150
2019-01-03,32850,33250,31500,31500,31020,-5.120481927710843,49201,8.67,0.64,3632,0.63,200,12,-88,-92,168,0,12,85,26654,4269,31020,0,173,26746,4101,31020,381800,-2858450,-2497000,4973650,0,381800,2681750,854011500,137465400,994540450,0,5540200,856508500,132491750,994540450
2019-01-04,31500,32450,31050,32200,14025,2.2222222222222223,49201,8.87,0.65,3632,0.62,200,-12,-164,-5046,5222,0,8,10,8086,5921,14025,20,174,13132,699,14025,-384900,-5185950,-159887750,165458600,0,257150,317000,256708150,187690050,444972350,642050,5502950,416595900,22231450,444972350
2019-01-07,32300,32900,32200,32450,12549,0.7763975155279503,49201,8.93,0.66,3632,0.62,200,28,-184,-1352,1508,0,28,0,9732,2789,12549,0,184,11084,1281,12549,912550,-5969450,-43996550,49053450,0,912550,0,316164700,90666950,407744200,0,5969450,360161250,41613500,407744200
2019-01-08,32750,33350,32100,33250,13387,2.465331278890601,49201,9.15,0.68,3632,0.6,200,534,0,-2768,2234,0,534,0,10207,2646,13387,0,0,12975,412,13387,17737150,0,-90960150,73223000,0,17737150,0,334387400,86761500,438886050,0,0,425347550,13538500,438886050
2019-01-09,33500,34350,33300,34000,15962,2.2556390977443606,49201,9.36,0.69,3632,0.59,200,-1,0,-1211,1212,0,2,0,14026,1934,15962,3,0,15237,722,15962,-33950,0,-40956850,40990800,0,68000,0,476160050,65491800,541719850,101950,0,517116900,24501000,541719850
2019-01-10,34200,34200,32900,32950,18286,-3.088235294117647,49201,9.07,0.67,3632,0.61,200,-9,-85,1524,-1430,0,6,0,17409,871,18286,15,85,15885,2301,18286,-300200,-2830500,51468150,-48337450,0,198050,0,579922250,28916950,609037250,498250,2830500,528454100,77254400,609037250
2019-01-11,33350,33600,32850,33150,11806,0.6069802731411229,49201,9.13,0.67,3632,0.6,200,12,0,-448,436,0,12,0,10769,1025,11806,0,0,11217,589,11806,398900,0,-14818000,14419100,0,398900,0,357146400,33913050,391458350,0,0,371964400,19493950,391458350
2019-01-14,33050,34150,33050,33850,11194,2.1116138763197587,49201,9.32,0.69,3632,0.59,200,-2,0,-1469,1471,0,1,0,9315,1878,11194,3,0,10784,407,11194,-67550,0,-49721150,49788700,0,33850,0,315220300,63556700,378810850,101400,0,364941450,13768000,378810850
2019-01-15,34500,34500,33700,34200,15162,1.03397341211226,49201,9.42,0.7,3632,0.58,200,-11,0,2116,-2105,0,5,0,14424,733,15162,16,0,12308,2838,15162,-376550,0,72264300,-71887750,0,170800,0,493027900,25031000,518229700,547350,0,420763600,96918750,518229700
