날짜,공시_제목,공시자
2024-10-14,타법인주식및출자증권취득결정              ,쏠리드
2024-08-22,신탁계약해지결과보고서,쏠리드
2024-08-22,주식소각결정              ,쏠리드
2024-08-14,반기보고서 (2024.06),쏠리드
2024-08-09,기업설명회(IR)개최              ,쏠리드
2024-05-24,신탁계약에의한취득상황보고서,쏠리드
2024-05-14,분기보고서 (2024.03),쏠리드
2024-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쏠리드
2024-03-28,정기주주총회결과              ,쏠리드
2024-03-20,[기재정정]의결권대리행사권유참고서류,쏠리드
2024-03-20,[기재정정]주주총회소집공고,쏠리드
2024-03-20,사업보고서 (2023.12),쏠리드
2024-03-20,감사보고서제출              ,쏠리드
2024-02-21,주요사항보고서(자기주식취득신탁계약체결결정),쏠리드
2024-02-16,주주총회소집결의              ,쏠리드
2024-02-14,수시공시의무관련사항(공정공시)              (주주환원정책 안내),쏠리드
2024-02-14,현금ㆍ현물배당결정              ,쏠리드
2024-02-14,매출액또는손익구조30%(대규모법인은15%)이상변동              ,쏠리드
2024-01-18,소송등의판결ㆍ결정,쏠리드
2023-12-14,주주명부폐쇄기간또는기준일설정,쏠리드
2023-12-08,소송등의제기ㆍ신청(경영권분쟁소송)(주주명부 열람 및 등사 가처분),쏠리드
2023-11-14,분기보고서 (2023.09),쏠리드
2023-08-14,반기보고서 (2023.06),쏠리드
2023-05-15,분기보고서 (2023.03),쏠리드
2023-03-29,정기주주총회결과,쏠리드
2023-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쏠리드
2023-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쏠리드
2023-03-23,[기재정정]의결권대리행사권유참고서류,쏠리드
2023-03-23,[기재정정]주주총회소집공고,쏠리드
2023-03-23,[기재정정]사업보고서 (2022.12),쏠리드
2023-03-23,[첨부정정]감사보고서제출,쏠리드
2023-02-23,주주총회소집결의,쏠리드
2023-02-10,현금ㆍ현물배당결정,쏠리드
2023-02-10,매출액또는손익구조30%(대규모법인은15%)이상변동,쏠리드
2022-12-13,주주명부폐쇄기간또는기준일설정,쏠리드
2022-11-14,분기보고서 (2022.09),쏠리드
2022-08-16,반기보고서 (2022.06),쏠리드
2022-05-25,타인에대한담보제공결정,쏠리드
2022-05-16,분기보고서 (2022.03),쏠리드
2022-04-29,소속부변경,코스닥시장본부
2022-04-27,단일판매ㆍ공급계약체결,쏠리드
2022-03-29,[기재정정]사업보고서 (2021.12),쏠리드
2022-03-29,정기주주총회결과,쏠리드
2022-03-21,[기재정정]의결권대리행사권유참고서류,쏠리드
2022-03-21,[기재정정]주주총회소집공고,쏠리드
2022-03-21,감사보고서제출,쏠리드
2022-02-24,주주총회소집결의,쏠리드
2022-02-11,매출액또는손익구조30%(대규모법인은15%)이상변동,쏠리드
2022-01-14,[기재정정]타법인주식및출자증권취득결정(자율공시),쏠리드
2021-12-21,단일판매ㆍ공급계약체결(자율공시),쏠리드
2021-12-14,주식등의대량보유상황보고서(일반),정준
2021-12-10,주주명부폐쇄기간또는기준일설정,쏠리드
2021-12-02,[기재정정]단일판매ㆍ공급계약체결(자율공시),쏠리드
2021-11-26,전환청구권행사,쏠리드
2021-11-15,분기보고서 (2021.09),쏠리드
2021-10-12,단일판매ㆍ공급계약체결,쏠리드
2021-09-23,타법인주식및출자증권취득결정,쏠리드
2021-08-17,반기보고서 (2021.06),쏠리드
2021-07-07,전환사채(해외전환사채포함)발행후만기전사채취득,쏠리드
2021-07-01,임원ㆍ주요주주특정증권등소유상황보고서,권동희
2021-06-28,임원ㆍ주요주주특정증권등소유상황보고서,이승희
2021-06-28,임원ㆍ주요주주특정증권등소유상황보고서,정준
2021-06-28,주식등의대량보유상황보고서(일반),정준
2021-06-24,전환가액의조정,쏠리드
2021-06-24,증권발행결과(자율공시),쏠리드
2021-06-24,증권발행실적보고서,쏠리드
2021-06-18,주식등의대량보유상황보고서(일반),정준
2021-06-18,[기재정정]유상증자또는주식관련사채등의청약결과(자율공시),쏠리드
2021-06-14,[발행조건확정]증권신고서(지분증권),쏠리드
2021-06-14,유상증자최종발행가액확정,쏠리드
2021-06-14,[기재정정]투자설명서,쏠리드
2021-06-14,[기재정정]주요사항보고서(유상증자결정),쏠리드
2021-06-08,단일판매ㆍ공급계약체결(자율공시),쏠리드
2021-05-31,임원ㆍ주요주주특정증권등소유상황보고서,이승희
2021-05-31,임원ㆍ주요주주특정증권등소유상황보고서,정준
2021-05-31,주식등의대량보유상황보고서(일반),정준
2021-05-25,타인에대한담보제공결정,쏠리드
2021-05-14,분기보고서 (2021.03),쏠리드
2021-05-07,권리락(유상증자),코스닥시장본부
2021-05-07,유상증자1차발행가액결정,쏠리드
2021-04-19,단일판매ㆍ공급계약체결(자율공시),쏠리드
2021-03-29,정기주주총회결과,쏠리드
2021-03-29,[기재정정]사업보고서 (2020.12),쏠리드
2021-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쏠리드
2021-03-19,[기재정정]의결권대리행사권유참고서류,쏠리드
2021-03-19,[기재정정]주주총회소집공고,쏠리드
2021-03-19,감사보고서제출,쏠리드
2021-03-15,단일판매ㆍ공급계약체결(자율공시),쏠리드
2021-03-03,주주총회소집결의,쏠리드
2021-02-10,매출액또는손익구조30%(대규모법인은15%)이상변동,쏠리드
2021-02-04,주식등의대량보유상황보고서(일반),정준
2021-01-08,주식등의대량보유상황보고서(일반),정준
2021-01-08,최대주주변경을수반하는주식담보제공계약해제ㆍ취소등,쏠리드
2020-12-30,타법인주식및출자증권취득결정,쏠리드
2020-12-15,임원ㆍ주요주주특정증권등소유상황보고서,조영만
2020-12-15,주주명부폐쇄기간또는기준일설정,쏠리드
2020-11-16,[기재정정]분기보고서 (2020.09),쏠리드
2020-10-21,임원ㆍ주요주주특정증권등소유상황보고서,신현수
2020-10-08,임원ㆍ주요주주특정증권등소유상황보고서,강용훈
2020-09-25,[기재정정]최대주주변경을수반하는주식담보제공계약체결,쏠리드
2020-09-09,주식등의대량보유상황보고서(일반),정준
2020-09-09,임원ㆍ주요주주특정증권등소유상황보고서,이승희
2020-09-02,임원ㆍ주요주주특정증권등소유상황보고서,강용훈
2020-08-28,[기재정정]단일판매ㆍ공급계약체결(자율공시),쏠리드
2020-08-18,임원ㆍ주요주주특정증권등소유상황보고서,유병주
2020-08-14,반기보고서 (2020.06),쏠리드
2020-06-30,임원ㆍ주요주주특정증권등소유상황보고서,김대영
2020-06-02,주식등의대량보유상황보고서(일반),정준
2020-06-02,임원ㆍ주요주주특정증권등소유상황보고서,신상철
2020-06-01,주식등의대량보유상황보고서(약식),미래에셋자산운용
2020-05-20,증권발행결과(자율공시)(제5회차 CB),쏠리드
2020-05-15,주식등의대량보유상황보고서(일반),정준
2020-05-15,분기보고서 (2020.03),쏠리드
2020-05-13,주요사항보고서(전환사채권발행결정),쏠리드
2020-04-01,임원ㆍ주요주주특정증권등소유상황보고서,정재섭
2020-04-01,임원ㆍ주요주주특정증권등소유상황보고서,최영익
2020-04-01,임원ㆍ주요주주특정증권등소유상황보고서,안재민
2020-04-01,주식등의대량보유상황보고서(일반),정준
2020-03-30,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쏠리드
2020-03-30,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쏠리드
2020-03-30,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쏠리드
2020-03-30,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쏠리드
2020-03-30,사업보고서 (2019.12),쏠리드
2020-03-30,정기주주총회결과,쏠리드
2020-03-30,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쏠리드
2020-03-20,[기재정정]주주총회소집공고,쏠리드
2020-03-20,감사보고서제출,쏠리드
2020-03-04,주주총회소집결의,쏠리드
2020-03-04,주주총회집중일개최사유신고,쏠리드
2020-03-02,주식등의대량보유상황보고서(약식),미래에셋자산운용
2020-02-14,매출액또는손익구조30%(대규모법인은15%)이상변동,쏠리드
2020-01-07,주식등의대량보유상황보고서(일반),정준
2020-01-07,임원ㆍ주요주주특정증권등소유상황보고서,우현
2019-12-13,주주명부폐쇄기간또는기준일설정,쏠리드
2019-11-14,주식등의대량보유상황보고서(일반),정준
2019-11-14,분기보고서 (2019.09),쏠리드
2019-09-02,주식등의대량보유상황보고서(약식),미래에셋자산운용
2019-08-27,[기재정정]단일판매ㆍ공급계약체결(자율공시),쏠리드
2019-08-14,반기보고서 (2019.06),쏠리드
2019-07-03,주식등의대량보유상황보고서(약식),국민연금공단
2019-06-12,단일판매ㆍ공급계약체결(자율공시),쏠리드
2019-06-10,[기재정정]전환청구권행사,쏠리드
2019-06-10,주식등의대량보유상황보고서(약식),에이티넘인베스트
2019-06-10,[기재정정]기타경영사항(자율공시)(상환전환우선주의 보통주 전환청구),쏠리드
2019-06-04,주식등의대량보유상황보고서(일반),정준
2019-06-04,[기재정정]최대주주변경을수반하는주식담보제공계약해제ㆍ취소등,쏠리드
2019-06-03,주식등의대량보유상황보고서(약식),미래에셋자산운용
2019-05-29,주식등의대량보유상황보고서(약식),피티제일호
2019-05-29,임원ㆍ주요주주특정증권등소유상황보고서,피티제일호
2019-05-21,임원ㆍ주요주주특정증권등소유상황보고서,신현수
2019-05-21,임원ㆍ주요주주특정증권등소유상황보고서,유병주
2019-05-21,임원ㆍ주요주주특정증권등소유상황보고서,조영만
2019-05-21,임원ㆍ주요주주특정증권등소유상황보고서,강용훈
2019-05-21,임원ㆍ주요주주특정증권등소유상황보고서,우현
2019-05-21,임원ㆍ주요주주특정증권등소유상황보고서,변종대
2019-05-21,임원ㆍ주요주주특정증권등소유상황보고서,권동희
2019-05-21,임원ㆍ주요주주특정증권등소유상황보고서,임영남
2019-05-21,임원ㆍ주요주주특정증권등소유상황보고서,김대영
2019-05-20,주식등의대량보유상황보고서(약식),피티제일호
2019-05-20,임원ㆍ주요주주특정증권등소유상황보고서,피티제일호
2019-05-20,주식등의대량보유상황보고서(일반),정준
2019-05-17,[기재정정]전환청구권행사,쏠리드
2019-05-17,[기재정정]기타경영사항(자율공시)(상환전환우선주의 보통주 전환청구),쏠리드
2019-05-14,분기보고서 (2019.03),쏠리드
2019-05-10,주식등의대량보유상황보고서(약식),미래에셋자산운용
2019-05-09,주식등의대량보유상황보고서(일반),원익그로쓰챔프2011의3호사모투자전문회사
2019-04-11,임원ㆍ주요주주특정증권등소유상황보고서,피티제일호
2019-04-10,주식등의대량보유상황보고서(일반),정준
2019-04-09,[기재정정]사업보고서 (2018.12),쏠리드
2019-04-02,[기재정정]최대주주변경을수반하는주식담보제공계약체결,쏠리드
2019-03-29,정기주주총회결과,쏠리드
2019-03-29,[기재정정]단일판매ㆍ공급계약체결(자율공시),쏠리드
2019-03-21,감사보고서제출,쏠리드
2019-03-21,[기재정정]주주총회소집공고,쏠리드
2019-03-19,타법인주식및출자증권취득결정,쏠리드
2019-03-08,주주총회집중일개최사유신고,쏠리드
2019-03-07,주식등의대량보유상황보고서(일반),정준
2019-03-07,임원ㆍ주요주주특정증권등소유상황보고서,피티제일호
2019-02-27,기타경영사항(자율공시),쏠리드
2019-02-26,주주총회소집결의,쏠리드
2019-02-14,현금ㆍ현물배당결정,쏠리드
2019-02-14,매출액또는손익구조30%(대규모법인은15%)이상변동,쏠리드
2019-01-29,기업설명회(IR)개최,쏠리드
