회사명,매집일,이상_가격,매석_거래,신고가_매집봉,매집_기간,매집_저항,매석_종가,등락률,포착일_매석,매집_거래량,매석_거래량,골크_단중,골크_중장,우상향_5일,우상향_20일,우상향_60일,거래대금_억,시가총액_억,주식수,시총_순위_2737,이상_거래량,회사_코드
코나아이,2022-04-19,False,False,False,969,27650,28400.0,12.25296442687747,2024-12-13,982065,1034106.0,True,True,True,True,True,290,4231,14899999,463,True,052400
코나아이,2024-12-09,True,True,True,4,26950,28400.0,12.25296442687747,2024-12-13,3229134,1034106.0,True,True,True,True,True,290,4231,14899999,463,True,052400
다우데이타,2024-12-05,False,True,False,8,10520,10600.0,3.11284046692607,2024-12-13,199866,79519.0,False,False,True,True,True,8,4059,38300000,480,True,032190
현대무벡스,2024-09-23,True,True,False,81,3250,3285.0,2.336448598130841,2024-12-13,5442830,833902.0,True,False,True,True,True,27,3867,117741058,495,True,319400
현대무벡스,2024-10-11,False,True,False,63,3245,3285.0,2.336448598130841,2024-12-13,5573490,833902.0,True,False,True,True,True,27,3867,117741058,495,True,319400
큐로셀,2024-12-10,False,True,False,3,25400,27000.0,6.719367588932807,2024-12-13,378298,201552.0,True,False,True,True,False,52,3810,14113124,500,True,372320
남해화학,2024-12-09,False,True,False,4,6450,6520.0,2.354788069073784,2024-12-13,330976,136950.0,False,False,True,True,True,9,3239,49678843,556,True,025860
코오롱생명과학,2024-12-02,True,False,False,11,22200,25000.0,22.54901960784314,2024-12-13,254288,471063.0,True,True,True,True,True,113,3105,12423387,577,True,102940
한양이엔지,2024-12-03,False,True,False,10,16620,17100.0,4.2682926829268295,2024-12-13,81761,60780.0,False,False,True,True,False,10,3078,18000000,581,True,045100
오픈엣지테크놀로지,2024-11-28,False,False,False,15,12130,12490.0,16.402609506057782,2024-12-13,524426,826479.0,True,False,True,True,False,100,2732,21873757,635,True,394280
유진기업,2024-12-09,False,True,False,4,3360,3375.0,1.5037593984962403,2024-12-13,259856,97467.0,False,False,True,True,False,3,2609,77310863,654,True,023410
탑머티리얼,2024-12-12,False,False,False,1,27900,29500.0,9.461966604823749,2024-12-13,178912,216058.0,False,False,True,False,False,64,2382,8076743,716,True,360070
오리엔트정공,2021-05-14,False,False,False,1309,5565,6700.0,23.161764705882355,2024-12-13,13425392,28357083.0,True,True,True,True,True,1938,2126,31742912,780,True,065500
오리엔트정공,2024-12-12,True,False,True,1,5440,6700.0,23.161764705882355,2024-12-13,22307102,28357083.0,True,True,True,True,True,1938,2126,31742912,780,True,065500
일신석재,2022-01-14,False,False,False,1064,2470,2470.0,30.0,2024-12-13,16175320,59280529.0,True,True,True,True,True,1294,1913,77456610,838,True,007110
비나텍,2024-11-15,False,True,False,28,30000,30250.0,2.023608768971332,2024-12-13,115586,23903.0,True,False,True,True,False,7,1840,6085118,862,True,126340
한솔아이원스,2024-12-05,False,True,False,8,6190,6280.0,1.7828200972447326,2024-12-13,962566,64484.0,True,False,True,False,False,4,1828,29113174,872,True,114810
슈프리마,2024-12-10,False,False,False,3,24550,25100.0,3.9337474120082816,2024-12-13,77551,109918.0,True,False,True,True,False,28,1805,7193273,885,True,236200
코오롱,2024-11-12,False,False,False,31,14240,14250.0,4.625550660792952,2024-12-13,42208,116152.0,False,False,True,True,False,16,1799,12626426,888,True,002020
효성화학,2024-12-03,False,True,False,10,45300,45650.0,1.557285873192436,2024-12-13,469718,204885.0,True,False,True,True,True,104,1730,3791811,916,True,298000
한국알콜,2024-12-09,False,True,False,4,7950,8000.0,1.0101010101010102,2024-12-13,103695,17034.0,False,False,False,False,False,1,1728,21605760,917,True,017890
안트로젠,2024-07-08,True,True,False,158,17490,17750.0,3.861907548273844,2024-12-13,232139,64477.0,True,True,True,True,True,11,1727,9731373,919,True,065660
BGF에코머티리얼즈,2024-12-06,False,True,False,7,2690,2690.0,1.7013232514177694,2024-12-13,223019,68582.0,False,False,True,False,False,1,1688,62766899,940,True,126600
신원,2023-06-08,False,False,False,554,1516,1600.0,18.16838995568685,2024-12-13,819944,22874440.0,True,True,True,True,True,370,1641,102586356,954,True,009270
신원,2023-07-18,False,False,False,514,1433,1600.0,18.16838995568685,2024-12-13,684041,22874440.0,True,True,True,True,True,370,1641,102586356,954,True,009270
신원,2023-12-19,True,False,False,360,1511,1600.0,18.16838995568685,2024-12-13,4315532,22874440.0,True,True,True,True,True,370,1641,102586356,954,True,009270
신원,2024-01-03,True,False,False,345,1500,1600.0,18.16838995568685,2024-12-13,2254409,22874440.0,True,True,True,True,True,370,1641,102586356,954,True,009270
신원,2024-07-15,True,False,False,151,1457,1600.0,18.16838995568685,2024-12-13,6341058,22874440.0,True,True,True,True,True,370,1641,102586356,954,True,009270
신원,2024-11-27,True,False,False,16,1440,1600.0,18.16838995568685,2024-12-13,20691691,22874440.0,True,True,True,True,True,370,1641,102586356,954,True,009270
모다이노칩,2024-08-13,False,True,False,122,1987,2010.0,4.361370716510903,2024-12-13,168984,38534.0,True,False,True,True,True,0,1602,79721622,972,True,080420
모다이노칩,2024-12-12,False,False,False,1,1940,2010.0,4.361370716510903,2024-12-13,35461,38534.0,True,False,True,True,True,0,1602,79721622,972,True,080420
이노와이어리스,2024-12-04,True,True,False,9,19940,20050.0,1.7766497461928936,2024-12-13,181714,44707.0,True,True,True,True,True,9,1524,7603846,1018,True,073490
유니슨,2024-11-29,False,True,False,14,888,893.0,11.069651741293532,2024-12-13,22996148,6742882.0,True,False,True,True,True,59,1503,168391564,1025,True,018000
SG글로벌,2024-12-12,False,False,False,1,3125,3340.0,6.88,2024-12-13,28251041,41210293.0,False,True,True,True,True,1400,1501,44964143,1026,True,001380
태경산업,2024-12-06,False,True,False,7,5110,5130.0,0.984251968503937,2024-12-13,85267,29536.0,False,False,True,True,False,1,1499,29228750,1030,True,015890
웹케시,2023-11-06,False,False,False,403,10580,10980.0,9.580838323353294,2024-12-13,49357,4116637.0,True,True,True,True,True,467,1497,13636248,1031,True,053580
웹케시,2024-02-22,True,False,False,295,10690,10980.0,9.580838323353294,2024-12-13,369085,4116637.0,True,True,True,True,True,467,1497,13636248,1031,True,053580
웹케시,2024-06-27,True,False,False,169,10220,10980.0,9.580838323353294,2024-12-13,1634407,4116637.0,True,True,True,True,True,467,1497,13636248,1031,True,053580
고려신용정보,2024-12-09,False,True,False,4,10380,10460.0,2.952755905511811,2024-12-13,128813,112244.0,True,True,True,True,True,11,1495,14300000,1034,True,049720
아톤,2024-11-19,True,False,True,24,6090,6300.0,10.720562390158172,2024-12-13,20155544,27430202.0,True,True,True,True,True,1838,1463,23222626,1052,True,158430
아톤,2024-12-04,False,False,False,9,6110,6300.0,10.720562390158172,2024-12-13,19640381,27430202.0,True,True,True,True,True,1838,1463,23222626,1052,True,158430
KX,2024-12-11,False,True,False,2,2960,3025.0,3.418803418803419,2024-12-13,690472,450069.0,False,False,False,False,False,13,1371,45335964,1098,True,122450
국보디자인,2024-11-07,False,True,True,36,17540,17550.0,0.8620689655172413,2024-12-13,22035,10494.0,True,True,True,True,True,1,1316,7500000,1131,True,066620
국보디자인,2024-11-13,False,True,True,30,17550,17550.0,0.8620689655172413,2024-12-13,28693,10494.0,True,True,True,True,True,1,1316,7500000,1131,True,066620
나우IB,2024-07-22,True,False,False,144,1310,1362.0,19.57857769973661,2024-12-13,29387880,40767617.0,True,True,True,True,True,569,1292,94929950,1140,True,293580
나우IB,2024-07-23,True,False,False,143,1318,1362.0,19.57857769973661,2024-12-13,15807877,40767617.0,True,True,True,True,True,569,1292,94929950,1140,True,293580
대성창투,2024-12-12,True,False,False,1,2010,2135.0,16.53930131004367,2024-12-13,20927679,40174577.0,True,False,True,True,True,860,1152,54000000,1265,True,027830
아이텍,2024-12-03,False,True,False,10,5300,5340.0,5.533596837944664,2024-12-13,395000,182548.0,True,False,True,True,False,9,1144,21434297,1270,True,119830
한국수출포장,2024-12-06,False,True,False,7,2800,2820.0,1.9891500904159127,2024-12-13,309616,66454.0,True,True,True,True,True,1,1128,40000000,1277,True,002200
샘표,2024-12-09,False,True,False,4,38400,38850.0,1.303780964797914,2024-12-13,14712,2236.0,False,False,False,False,False,0,1117,2875800,1289,True,007540
삼익악기,2024-12-12,True,False,False,1,1170,1216.0,3.931623931623931,2024-12-13,320742,359123.0,True,True,True,True,True,4,1100,90530915,1305,True,002450
지오엘리먼트,2024-11-07,False,True,False,36,8330,8630.0,12.663185378590075,2024-12-13,504995,480226.0,True,False,True,True,True,40,1088,12614560,1311,True,311320
지오엘리먼트,2024-12-11,False,False,False,2,8300,8630.0,12.663185378590075,2024-12-13,295012,480226.0,True,False,True,True,True,40,1088,12614560,1311,True,311320
경동도시가스,2024-12-09,False,True,False,4,18140,18150.0,0.554016620498615,2024-12-13,19532,10933.0,False,False,True,False,False,1,1070,5895406,1325,True,267290
액션스퀘어,2024-07-01,False,True,False,165,1830,2005.0,29.773462783171524,2024-12-13,781410,414438.0,True,False,True,True,True,8,1041,51928120,1356,True,205500
액션스퀘어,2024-08-09,False,True,False,126,1550,2005.0,29.773462783171524,2024-12-13,684423,414438.0,True,False,True,True,True,8,1041,51928120,1356,True,205500
액션스퀘어,2024-12-12,True,True,False,1,1545,2005.0,29.773462783171524,2024-12-13,1075258,414438.0,True,False,True,True,True,8,1041,51928120,1356,True,205500
대원미디어,2024-11-12,False,True,False,31,7850,7900.0,3.2679738562091507,2024-12-13,71592,39958.0,True,False,True,True,False,3,993,12578946,1407,True,048910
HS화성,2024-11-06,False,True,False,37,9620,9640.0,1.4736842105263157,2024-12-13,45426,14770.0,False,True,True,True,True,1,978,10150000,1420,True,002460
싸이맥스,2024-12-11,False,False,False,2,8330,8600.0,4.878048780487805,2024-12-13,155950,160154.0,False,False,True,False,False,13,939,10924243,1448,True,160980
부산산업,2023-03-15,False,False,False,639,82500,88000.0,15.032679738562091,2024-12-13,141147,195002.0,True,True,True,True,True,169,929,1056000,1458,True,011390
부산산업,2023-06-16,True,True,False,546,87400,88000.0,15.032679738562091,2024-12-13,211295,195002.0,True,True,True,True,True,169,929,1056000,1458,True,011390
부산산업,2024-07-22,True,True,True,144,84300,88000.0,15.032679738562091,2024-12-13,343234,195002.0,True,True,True,True,True,169,929,1056000,1458,True,011390
인디에프,2023-12-14,False,True,False,365,1032,1220.0,25.902992776057797,2024-12-13,16269671,15694141.0,True,True,True,True,True,181,916,75112995,1475,True,014990
인디에프,2024-07-18,True,True,False,148,1154,1220.0,25.902992776057797,2024-12-13,33605649,15694141.0,True,True,True,True,True,181,916,75112995,1475,True,014990
인디에프,2024-07-19,True,True,False,147,1097,1220.0,25.902992776057797,2024-12-13,31868292,15694141.0,True,True,True,True,True,181,916,75112995,1475,True,014990
인디에프,2024-11-28,True,True,False,15,1110,1220.0,25.902992776057797,2024-12-13,36865392,15694141.0,True,True,True,True,True,181,916,75112995,1475,True,014990
링네트,2024-11-28,False,True,False,15,4735,4745.0,0.3171247357293869,2024-12-13,308601,293369.0,True,False,True,True,False,13,904,19070134,1487,True,042500
차백신연구소,2024-12-06,False,True,False,7,3260,3265.0,2.8346456692913384,2024-12-13,159076,23464.0,False,False,True,False,False,0,875,26824748,1514,True,261780
위닉스,2024-12-06,False,True,False,7,4865,4900.0,1.1351909184726523,2024-12-13,29479,5096.0,False,False,True,False,False,0,875,17873425,1515,True,044340
유라테크,2024-08-12,False,False,False,123,7360,7500.0,3.878116343490305,2024-12-13,272120,541979.0,True,False,True,True,True,41,864,11520000,1528,True,048430
유라테크,2024-09-19,False,True,False,85,7370,7500.0,3.878116343490305,2024-12-13,731813,541979.0,True,False,True,True,True,41,864,11520000,1528,True,048430
세종텔레콤,2024-12-11,False,True,False,2,409,409.0,0.2450980392156862,2024-12-13,584284,180632.0,False,False,False,False,False,0,818,200000000,1583,True,036630
한국종합기술,2024-12-12,True,False,False,1,7140,7410.0,11.26126126126126,2024-12-13,3477023,8396561.0,True,True,True,True,True,619,811,10950000,1588,True,023350
크라우드웍스,2024-08-28,False,False,False,107,17910,18100.0,14.195583596214512,2024-12-13,494637,657378.0,True,True,True,True,True,118,808,4468509,1592,True,355390
크라우드웍스,2024-11-29,True,True,False,14,17390,18100.0,14.195583596214512,2024-12-13,1604687,657378.0,True,True,True,True,True,118,808,4468509,1592,True,355390
CS홀딩스,2024-12-09,False,False,False,4,69000,69000.0,0.8771929824561403,2024-12-13,1955,3464.0,False,True,True,False,True,2,796,1154482,1605,True,000590
SV인베스트먼트,2024-12-09,False,True,False,4,1318,1333.0,3.81619937694704,2024-12-13,613568,184747.0,False,False,True,False,False,2,709,53234000,1712,True,289080
이화공영,2024-11-15,False,True,False,28,3250,3330.0,7.766990291262135,2024-12-13,6437364,1734979.0,True,True,True,True,True,56,659,19805760,1767,True,001840
이화공영,2024-11-21,False,True,False,22,3200,3330.0,7.766990291262135,2024-12-13,7322459,1734979.0,True,True,True,True,True,56,659,19805760,1767,True,001840
케이엘넷,2024-12-02,False,False,False,11,2650,2650.0,3.92156862745098,2024-12-13,101761,172791.0,False,False,True,True,True,4,640,24154730,1795,True,039420
케이엘넷,2024-12-11,False,False,False,2,2610,2650.0,3.92156862745098,2024-12-13,127678,172791.0,False,False,True,True,True,4,640,24154730,1795,True,039420
린드먼아시아,2024-11-12,False,False,False,31,4570,4580.0,11.843711843711842,2024-12-13,224798,2448713.0,True,False,True,True,True,118,627,13692000,1814,True,277070
린드먼아시아,2024-12-11,False,False,False,2,4385,4580.0,11.843711843711842,2024-12-13,2060891,2448713.0,True,False,True,True,True,118,627,13692000,1814,True,277070
푸른기술,2024-09-20,False,False,False,84,7100,7480.0,9.197080291970805,2024-12-13,244808,1079246.0,True,False,True,True,True,81,625,8361386,1818,True,094940
네오오토,2024-12-11,False,True,False,2,7410,7760.0,8.531468531468532,2024-12-13,62432,17772.0,False,False,True,True,False,1,611,7874963,1838,True,212560
대림제지,2024-12-06,False,True,False,7,6750,6750.0,1.5037593984962403,2024-12-13,25395,3379.0,False,False,True,False,False,0,607,9000000,1844,True,017650
대림제지,2024-12-09,False,True,False,4,6730,6750.0,1.5037593984962403,2024-12-13,23778,3379.0,False,False,True,False,False,0,607,9000000,1844,True,017650
대림제지,2024-12-12,False,True,False,1,6720,6750.0,1.5037593984962403,2024-12-13,34279,3379.0,False,False,True,False,False,0,607,9000000,1844,True,017650
위즈코프,2024-03-29,True,False,False,259,840,887.0,5.973715651135006,2024-12-13,946529,9121018.0,True,True,True,True,True,81,590,66546465,1861,True,038620
위즈코프,2024-04-25,True,False,False,232,879,887.0,5.973715651135006,2024-12-13,5594424,9121018.0,True,True,True,True,True,81,590,66546465,1861,True,038620
에스코넥,2024-12-11,False,False,False,2,709,721.0,8.91238670694864,2024-12-13,2839794,5566183.0,True,False,True,True,False,40,569,79052205,1894,True,096630
메가엠디,2024-12-11,True,True,False,2,2425,2430.0,3.1847133757961785,2024-12-13,3386480,722506.0,True,False,True,True,True,21,568,23407077,1897,True,133750
위세아이텍,2024-12-12,True,False,False,1,7630,7630.0,0.0,2024-12-13,830806,4557136.0,True,True,True,True,True,396,563,7383954,1903,True,065370
엘엠에스,2024-12-06,False,True,False,7,6190,6220.0,1.1382113821138211,2024-12-13,28516,703.0,False,False,True,True,False,0,553,8895755,1921,True,073110
윌비스,2024-12-12,True,False,False,1,718,798.0,25.66929133858268,2024-12-13,22364422,27081022.0,True,False,True,True,True,208,536,67236039,1956,True,008600
코오롱인더우,2024-12-10,False,True,False,3,19300,19370.0,0.9379885356956748,2024-12-13,51162,4007.0,False,False,True,False,False,0,536,2767860,1957,True,120115
캐리소프트,2024-06-21,True,True,False,175,5300,5300.0,11.46161934805468,2024-12-13,3347244,487241.0,True,False,True,True,True,24,532,10039454,1962,True,317530
한솔홈데코,2024-12-04,False,True,False,9,639,647.0,3.685897435897436,2024-12-13,323564,225737.0,False,False,True,False,False,1,521,80565149,1979,True,025750
한솔홈데코,2024-12-11,False,True,False,2,627,647.0,3.685897435897436,2024-12-13,509990,225737.0,False,False,True,False,False,1,521,80565149,1979,True,025750
평화산업,2024-12-04,False,True,False,9,891,912.0,2.5871766029246346,2024-12-13,147583,82315.0,False,False,True,False,False,0,500,54902259,2022,True,090080
현우산업,2024-12-10,False,True,False,3,2630,2630.0,4.158415841584159,2024-12-13,341031,76956.0,False,False,True,True,False,1,491,18672816,2035,True,092300
KC코트렐,2024-09-10,False,True,False,94,731,735.0,6.521739130434782,2024-12-13,29761322,927846.0,True,True,True,True,True,6,471,64214329,2075,True,119650
대창스틸,2024-12-09,False,True,False,4,2050,2085.0,1.9559902200489,2024-12-13,67519,7526.0,False,False,True,False,False,0,440,21109243,2138,True,140520
링크드,2024-07-08,False,False,False,158,664,687.0,29.867674858223065,2024-12-13,1075798,9938849.0,True,False,True,True,True,64,435,63323377,2149,True,193250
링크드,2024-08-26,False,False,False,109,578,687.0,29.867674858223065,2024-12-13,698550,9938849.0,True,False,True,True,True,64,435,63323377,2149,True,193250
링크드,2024-11-25,False,False,False,18,580,687.0,29.867674858223065,2024-12-13,5638791,9938849.0,True,False,True,True,True,64,435,63323377,2149,True,193250
링크드,2024-11-27,False,False,False,16,554,687.0,29.867674858223065,2024-12-13,9462817,9938849.0,True,False,True,True,True,64,435,63323377,2149,True,193250
링크드,2024-12-12,False,False,False,1,529,687.0,29.867674858223065,2024-12-13,5849398,9938849.0,True,False,True,True,True,64,435,63323377,2149,True,193250
제이에스티나,2024-12-12,True,False,True,1,2500,2605.0,10.38135593220339,2024-12-13,1106529,1870488.0,True,True,True,True,True,51,429,16503790,2160,True,026040
이루온,2024-10-29,True,True,False,45,1539,1557.0,4.496644295302014,2024-12-13,4037871,339187.0,True,True,True,True,True,5,424,27275020,2169,True,065440
시큐브,2024-12-06,False,True,False,7,858,870.0,2.715466351829988,2024-12-13,106457,58445.0,False,False,True,True,True,0,382,44000000,2243,True,131090
팬스타엔터프라이즈,2024-11-27,False,True,False,16,491,503.0,3.711340206185567,2024-12-13,261942,254313.0,True,False,True,True,True,1,336,66985895,2327,True,054300
팬스타엔터프라이즈,2024-12-11,False,True,False,2,500,503.0,3.711340206185567,2024-12-13,273461,254313.0,True,False,True,True,True,1,336,66985895,2327,True,054300
대교우B,2024-09-10,True,True,False,94,1516,1531.0,8.658623136976578,2024-12-13,293506,287494.0,True,False,True,True,True,4,297,19426990,2394,True,019685
대교우B,2024-10-21,True,True,False,53,1520,1531.0,8.658623136976578,2024-12-13,628292,287494.0,True,False,True,True,True,4,297,19426990,2394,True,019685
하이즈항공,2024-12-09,False,True,False,4,1467,1566.0,8.29875518672199,2024-12-13,66619,29101.0,False,False,True,False,False,0,292,18700561,2404,True,221840
시큐센,2024-07-19,False,False,False,147,2445,2450.0,4.700854700854701,2024-12-13,1159094,6396923.0,True,False,True,True,True,166,286,11707472,2418,True,232830
시큐센,2024-12-12,False,False,False,1,2340,2450.0,4.700854700854701,2024-12-13,2075126,6396923.0,True,False,True,True,True,166,286,11707472,2418,True,232830
태원물산,2024-12-02,False,True,False,11,3565,3575.0,2.142857142857143,2024-12-13,22817,969.0,False,False,True,True,True,0,271,7600000,2443,True,001420
우진아이엔에스,2024-11-29,False,False,False,14,3195,3360.0,7.865168539325842,2024-12-13,10450,12910.0,False,False,True,True,True,0,256,7622000,2476,True,010400
성문전자,2024-12-11,False,True,False,2,1102,1133.0,3.4703196347031966,2024-12-13,167820,49929.0,False,False,True,True,False,0,254,22460985,2480,True,014910
딜리,2024-12-09,False,True,False,4,838,851.0,2.1608643457382954,2024-12-13,143777,29653.0,False,False,True,False,False,0,249,29350000,2495,True,131180
KD,2024-12-12,True,False,False,1,698,789.0,29.983525535420096,2024-12-13,6777316,7665636.0,True,True,True,True,True,59,210,26717799,2558,True,044180
국일신동,2024-12-03,False,True,False,10,1739,1752.0,1.1547344110854505,2024-12-13,59886,26010.0,False,False,True,True,False,0,194,11090000,2590,True,060480
누리플랜,2024-11-12,False,False,False,31,1314,1326.0,4.409448818897638,2024-12-13,142169,235151.0,False,False,True,True,False,3,173,13102743,2618,True,069140
누리플랜,2024-11-15,False,True,False,28,1285,1326.0,4.409448818897638,2024-12-13,254135,235151.0,False,False,True,True,False,3,173,13102743,2618,True,069140
파인테크닉스,2024-12-09,False,True,False,4,785,790.0,1.0230179028132993,2024-12-13,205315,126979.0,False,False,True,False,False,0,125,15923057,2693,True,106240
CJ씨푸드1우,2024-12-10,False,False,False,3,19330,21100.0,29.926108374384235,2024-12-13,11263,22923.0,True,False,True,True,True,5,42,200000,2828,True,011155
성문전자우,2024-11-22,False,True,False,21,4700,4980.0,10.666666666666668,2024-12-13,4656,4489.0,False,False,True,True,True,0,29,600000,2843,True,014915
