날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,93400,94300,90700,90800,169720,-1.7316017316017316,13141,86.23,6.91,1053,0.0,0,10319,241,18278,-28838,0,45584,250,109498,14388,169720,35265,9,91220,43226,169720,976841400,22345400,1677812600,-2676999400,0,4226618200,23186000,10131037900,1334779800,15715621900,3249776800,840600,8453225300,4011779200,15715621900
2019-01-03,91600,92200,89700,89900,116657,-0.9911894273127754,13141,85.38,6.84,1053,0.0,0,-20568,480,38458,-18370,0,22229,580,89087,4761,116657,42797,100,50629,23131,116657,-1856347400,44027000,3479399300,-1667078900,0,2018727000,53107000,8082396500,433249500,10587480000,3875074400,9080000,4602997200,2100328400,10587480000
2019-01-04,89500,89900,85900,88800,278714,-1.2235817575083427,13141,84.33,6.76,1053,0.0,0,-86038,-614,96594,-9942,0,50027,1069,207403,20215,278714,136065,1683,110809,30157,278714,-7475181000,-52909600,8393900000,-865809400,0,4400821800,94021200,18118973000,1772474200,24386290200,11876002800,146930800,9725073000,2638283600,24386290200
2019-01-07,91900,94000,91700,93000,255314,4.72972972972973,13141,88.32,7.08,1053,0.0,0,70084,764,-68361,-2487,0,107592,2428,117552,27742,255314,37508,1664,185913,30229,255314,6528282300,71592800,-6373030900,-226844200,0,10024649800,226844000,10937365600,2582036900,23770896300,3496367500,155251200,17310396500,2808881100,23770896300
2019-01-08,94300,95000,91900,92000,125748,-1.0752688172043012,13141,87.37,7.0,1053,0.0,0,6459,5476,32736,-44671,0,24525,5854,91208,4161,125748,18066,378,58472,48832,125748,605963800,510430700,3033505500,-4149900000,0,2276498600,545291300,8477666300,385997400,11685453600,1670534800,34860600,5444160800,4535897400,11685453600
2019-01-09,92600,94400,91500,94000,131687,2.1739130434782608,13141,89.27,7.15,1053,0.0,0,43176,3,-34125,-9054,0,55888,745,67471,7583,131687,12712,742,101596,16637,131687,4048377400,-243000,-3205522200,-842612200,0,5241521700,69666800,6295530300,703072600,12309791400,1193144300,69909800,9501052500,1545684800,12309791400
2019-01-10,94100,96800,93200,96300,173112,2.4468085106382977,13141,91.45,7.33,1053,0.0,0,48512,692,-50119,915,0,85140,1562,80296,6114,173112,36628,870,130415,5199,173112,4670032700,65843100,-4825351500,89475700,0,8175828900,149146100,7654394800,584949700,16564319500,3505796200,83303000,12479746300,495474000,16564319500
2019-01-11,97000,97400,94000,95500,123425,-0.8307372793354102,13141,90.69,7.27,1053,0.0,0,-5523,290,24827,-19594,0,26672,557,92496,3700,123425,32195,267,67669,23294,123425,-516584600,28182900,2359552400,-1871150700,0,2551297400,53708100,8832242200,353432100,11790679800,3067882000,25525200,6472689800,2224582800,11790679800
2019-01-14,96400,97200,95800,96000,112058,0.5235602094240838,13141,91.17,7.31,1053,0.0,0,37486,-349,-32461,-4676,0,54359,331,51312,6056,112058,16873,680,83773,10732,112058,3624540300,-33365800,-3141615400,-449559100,0,5253429400,32039200,4953652700,585349700,10824471000,1628889100,65405000,8095268100,1034908800,10824471000
2019-01-15,96000,97300,93800,94500,150049,-1.5625,13141,89.74,7.19,1053,0.0,0,-41713,734,50746,-9767,0,22229,2120,118233,7467,150049,63942,1386,67487,17234,150049,-3950441700,69061500,4811470600,-930090400,0,2128121600,199903000,11252772100,712597500,14293394200,6078563300,130841500,6441301500,1642687900,14293394200
2019-01-16,97800,98600,93700,94000,279321,-0.5291005291005291,13141,89.27,7.15,1053,0.0,0,-63267,-1312,58726,5853,0,36737,808,207563,34213,279321,100004,2120,148837,28360,279321,-5965490400,-125397400,5505818000,585069800,0,3525057300,77284600,19844592200,3305116000,26752050100,9490547700,202682000,14338774200,2720046200,26752050100
2019-01-17,94600,95000,90500,90700,234693,-3.5106382978723407,13141,86.13,6.9,1053,0.0,0,-72680,623,93792,-21735,0,23338,1083,201713,8559,234693,96018,460,107921,30294,234693,-6639244200,57068400,8569120100,-1986944300,0,2134606600,100106400,18497436900,782216200,21514366100,8773850800,43038000,9928316800,2769160500,21514366100
2019-01-18,90500,91500,88700,89300,327725,-1.5435501653803747,13141,84.81,6.8,1053,0.0,0,-151393,160,178323,-27090,0,19210,2550,289212,16753,327725,170603,2390,110889,43843,327725,-13497373200,15583600,15913203200,-2431413600,0,1715939800,229667600,25836380700,1496360900,29278349000,15213313000,214084000,9923177500,3927774500,29278349000
2019-01-21,89600,90200,87600,87800,200156,-1.6797312430011198,13141,83.38,6.68,1053,0.0,0,-59654,213,94367,-34926,0,11772,303,182466,5615,200156,71426,90,88099,40541,200156,-5249249500,18670000,8310763200,-3080183700,0,1035830300,26650000,16088969200,494765100,17646214600,6285079800,7980000,7778206000,3574948800,17646214600
2019-01-22,88200,89500,87800,88000,130445,0.22779043280182232,13141,83.57,6.7,1053,0.0,0,-41725,176,42536,-987,0,13227,226,110577,6415,130445,54952,50,68041,7402,130445,-3675750600,15418800,3749199300,-88867500,0,1168553000,19893800,9761636500,566427900,11516511200,4844303600,4475000,6012437200,655295400,11516511200
2019-01-23,88100,90700,88000,88500,191177,0.5681818181818182,13141,84.05,6.73,1053,0.0,0,-21883,358,-414,21939,0,21542,514,136236,32885,191177,43425,156,136650,10946,191177,-1931507200,32545800,-56865300,1955826700,0,1933632400,46517000,12166168200,2936628200,17082945800,3865139600,13971200,12223033500,980801500,17082945800
2019-01-24,88600,89100,87900,88400,123993,-0.11299435028248588,13141,83.95,6.73,1053,0.0,0,-52898,-2013,45367,9544,0,3635,123,104831,15404,123993,56533,2136,59464,5860,123993,-4675355600,-178121800,4009255800,844221600,0,321698800,10879800,9267216500,1362274200,10962069300,4997054400,189001600,5257960700,518052600,10962069300
