,Date,Open,High,Low,Close,Volume,Change,ma_5,vel_5,ma_20,vel_20,ma_60,vel_60,com_name,com_code,vol_mean_60,vol_std_60,vol_bol_60,vol_bolin_check,mean_60,std_60,bolin_price_60_3,bolin_price_60_6,bolin_price_60_9,bolin_price_60_12,bolin_earning_60_3,bolin_earning_60_6,bolin_earning_60_9,bolin_earning_60_12,std_level,bolin_check,inverse_hammer,bear_candle,high_246,new_high_check,dec_246_1,Max_Price_20,Max_Return_20,Max_Loss_Price_20,Max_Loss_20,Max_Price_60,Max_Return_60,Max_Loss_Price_60,Max_Loss_60,Max_Price_120,Max_Return_120,Max_Loss_Price_120,Max_Loss_120,Max_Price_240,Max_Return_240,Max_Loss_Price_240,Max_Loss_240,Is_Max_Over_Bolin_60_3,Is_Max_Over_Bolin_60_6,Is_Max_Over_Bolin_60_9,Is_Max_Over_Bolin_60_12,기관순매,법인순매,개인순매,외인순매,기관대금,법인대금,개인대금,외인대금,거래대금,pump_date,dump_date,pmp_Open,pmp_High,pmp_Low,pmp_Close,pmp_Volume,pmp_Change,pmp_high_246,pmp_ma_5,pmp_vel_5,pmp_ma_20,pmp_vel_20,pmp_ma_60,pmp_vel_60,pmp_vol_mean_60,pmp_vol_std_60,pmp_vol_bol_60,pmp_vol_bolin_check,pmp_mean_60,pmp_std_60,pmp_bolin_price_60_3,pmp_bolin_earning_60_3,pmp_bolin_price_60_6,pmp_bolin_earning_60_6,pmp_bolin_price_60_9,pmp_bolin_earning_60_9,pmp_bolin_price_60_12,pmp_bolin_earning_60_12,pmp_bolin_check,pmp_high_246,pmp_new_high_check,pmp_Max_Price_60,pmp_Max_Return_20,pmp_Max_Return_60,pmp_Max_Return_120,pmp_Max_Return_240,pmp_Max_Loss_Price_20,pmp_Max_Loss_Price_60,pmp_Max_Loss_Price_120,pmp_Max_Loss_Price_240,pmp_Max_Loss_20,pmp_Max_Loss_60,pmp_Max_Loss_120,pmp_Max_Loss_240,pmp_Is_Max_Over_Bolin_60_3,pmp_Is_Max_Over_Bolin_60_6,pmp_Is_Max_Over_Bolin_60_9,pmp_Is_Max_Over_Bolin_60_12,pmp_dec_246_1,pmp_std_level,pmp_기관순매,pmp_법인순매,pmp_개인순매,pmp_외인순매,pmp_기관대금,pmp_법인대금,pmp_개인대금,pmp_외인대금,pmp_거래대금,dump_period,long_dec_3,long_dec_2,long_dec_1,period_long_dec_3,period_long_dec_2,period_long_dec_1,long_dec_ratio_1,long_dec_ratio_2,long_dec_ratio_3
333,2019-12-12,53000,53300,52700,53300,29178697,2.697495183044316,51660.0,760.0,51512.5,25.0,50702.5,106.66666666666424,삼성전자,005930,10269959.216666667,4004700.3760849806,22284060.34492161,True,50702.5,1584.2302284283548,55455.190685285066,60207.88137057013,64960.57205585519,69713.26274114026,4.043509728489806,12.960377805947715,21.877245883405614,30.794113960863534,1.63959754926332,False,False,False,53800.0,False,46.7,60000.0,12.570356472795496,54700.0,2.6266416510319024,62400.0,17.07317073170731,50800.0,-4.690431519699811,62400.0,17.07317073170731,42500.0,-20.262664165103196,69500.0,30.393996247654776,42500.0,-20.262664165103196,True,True,False,False,1381791.0,-219814.0,-6707860.0,5545883.0,72930012100.0,-11682720400.0,-356010735600.0,294763443900.0,367693456000.0,2019-12-13,2019-12-12,54500.0,54800.0,53900.0,54700.0,18120261.0,2.6266416510318953,53800.0,52520.0,860.0,51562.5,50.0,50819.166666666664,116.66666666666424,10639499.5,4656451.91714697,24608855.25144091,False,50819.166666666664,1616.2480128026073,55667.910705074486,1.7694894059862631,60516.65474348231,10.633738105086486,65365.39878189013,19.49798680418671,70214.14282029794,28.36223550328692,False,53800.0,True,62400.0,9.689213893967086,14.076782449725766,14.076782449725766,27.422303473491773,54700.0,49950.0,42500.0,42500.0,0.0,-8.683729433272392,-22.303473491773307,-22.303473491773307,True,True,False,False,46.7,2.4011372651922964,2462464.0,-593940.0,-7078573.0,5210049.0,134032419500.0,-32418136000.0,-385559320000.0,283945036500.0,417977456000.0,1,197,197,65,477,477,243,26.74897119341564,41.299790356394126,41.299790356394126
334,2020-03-11,54300,54400,52000,52100,45707281,-4.5787545787545785,55040.0,-1060.0,57375.0,-420.0,57781.666666666664,3.3333333333284827,삼성전자,005930,17526467.533333335,6272076.752235341,36342697.79003936,True,57781.666666666664,2524.842679367366,65356.194704768764,72930.72274287086,80505.25078097296,88079.77881907506,25.443751832569607,39.982193364435425,54.52063489630127,69.0590764281671,-2.250305222220928,False,True,True,62800.0,False,47.2,50800.0,-2.49520153550864,42500.0,-18.426103646833013,55500.0,6.525911708253362,42500.0,-18.426103646833013,59000.0,13.243761996161219,42500.0,-18.426103646833013,91000.0,74.66410748560462,42500.0,-18.426103646833013,False,False,False,False,-2842894.0,413754.0,12724913.0,-10295773.0,-151404700100.0,22092371800.0,675859820600.0,-546547492300.0,697952192400.0,2020-06-03,2020-03-11,51800.0,55000.0,51700.0,54500.0,49257814.0,6.031128404669261,62800.0,51640.0,920.0,49615.0,265.0,49150.0,-55.0,26680102.65,12234236.16250147,63382811.137504406,False,49150.0,2341.669632263744,56175.00889679123,3.073410819800423,63200.01779358246,15.963335401068738,70225.02669037369,28.853259982337047,77250.03558716492,41.74318456360536,False,62800.0,False,59000.0,1.83486238532109,8.25688073394495,24.220183486238533,66.97247706422019,49900.0,49900.0,49900.0,49900.0,-8.440366972477065,-8.440366972477065,-8.440366972477065,-8.440366972477065,True,False,False,False,46.7,2.2846946154518117,9562698.0,-353391.0,-12488024.0,3278717.0,516150920600.0,-19069478900.0,-673612687200.0,176531245500.0,692682166100.0,84,253,245,74,591,487,243,30.45267489711934,50.308008213552355,42.8087986463621
335,2020-03-12,51000,51900,49300,50800,48149999,-2.495201535508637,53640.0,-1400.0,56880.0,-495.0,57740.0,-41.66666666666424,삼성전자,005930,18098596.866666667,7184555.408039801,39652263.09078607,True,57740.0,2617.3905580430214,65592.17167412906,73444.34334825813,81296.51502238719,89148.68669651626,29.118448177419403,44.575479032004196,60.03250988658896,75.48954074117374,-2.651495772640412,False,True,True,62800.0,False,47.2,49950.0,-1.67322834645669,42500.0,-16.33858267716536,55500.0,9.251968503937015,42500.0,-16.33858267716536,59000.0,16.14173228346456,42500.0,-16.33858267716536,91000.0,79.13385826771653,42500.0,-16.33858267716536,False,False,False,False,3490945.0,180401.0,5437858.0,-9109204.0,178280384350.0,8976673900.0,273031295350.0,-460288353600.0,460288353600.0,2020-06-03,2020-03-12,51800.0,55000.0,51700.0,54500.0,49257814.0,6.031128404669261,62800.0,51640.0,920.0,49615.0,265.0,49150.0,-55.0,26680102.65,12234236.16250147,63382811.137504406,False,49150.0,2341.669632263744,56175.00889679123,3.073410819800423,63200.01779358246,15.963335401068738,70225.02669037369,28.853259982337047,77250.03558716492,41.74318456360536,False,62800.0,False,59000.0,1.83486238532109,8.25688073394495,24.220183486238533,66.97247706422019,49900.0,49900.0,49900.0,49900.0,-8.440366972477065,-8.440366972477065,-8.440366972477065,-8.440366972477065,True,False,False,False,46.7,2.2846946154518117,9562698.0,-353391.0,-12488024.0,3278717.0,516150920600.0,-19069478900.0,-673612687200.0,176531245500.0,692682166100.0,83,253,245,74,591,487,243,30.45267489711934,50.308008213552355,42.8087986463621
336,2020-03-13,47450,51600,46850,49950,59462933,-1.673228346456693,52330.0,-1310.0,56287.5,-592.5,57660.833333333336,-79.16666666666424,삼성전자,005930,18414785.233333334,8032631.19085037,42512678.80588444,True,57660.833333333336,2775.2190854456253,65986.49058967021,74312.14784600708,82637.80510234396,90963.46235868084,32.10508626560603,48.77306876077493,65.44105125594388,82.1090337511128,-2.7784593201207333,False,True,True,62800.0,False,47.6,49600.0,-0.700700700700696,42500.0,-14.914914914914911,55500.0,11.111111111111116,42500.0,-14.914914914914911,59000.0,18.11811811811812,42500.0,-14.914914914914911,91000.0,82.18218218218219,42500.0,-14.914914914914911,False,False,False,False,4036953.0,353077.0,7471123.0,-11861153.0,197036462050.0,17060073350.0,358019995500.0,-572116530900.0,572116530900.0,2020-06-03,2020-03-13,51800.0,55000.0,51700.0,54500.0,49257814.0,6.031128404669261,62800.0,51640.0,920.0,49615.0,265.0,49150.0,-55.0,26680102.65,12234236.16250147,63382811.137504406,False,49150.0,2341.669632263744,56175.00889679123,3.073410819800423,63200.01779358246,15.963335401068738,70225.02669037369,28.853259982337047,77250.03558716492,41.74318456360536,False,62800.0,False,59000.0,1.83486238532109,8.25688073394495,24.220183486238533,66.97247706422019,49900.0,49900.0,49900.0,49900.0,-8.440366972477065,-8.440366972477065,-8.440366972477065,-8.440366972477065,True,False,False,False,46.7,2.2846946154518117,9562698.0,-353391.0,-12488024.0,3278717.0,516150920600.0,-19069478900.0,-673612687200.0,176531245500.0,692682166100.0,82,253,245,74,591,487,243,30.45267489711934,50.308008213552355,42.8087986463621
337,2020-03-17,46900,49650,46700,47300,51218151,-3.2719836400818,49810.0,-1460.0,55032.5,-625.0,57407.5,-156.66666666666424,삼성전자,005930,19467620.033333335,9716703.568450842,48617730.73868586,True,57407.5,3247.2273429290567,67149.18202878717,76890.86405757433,86632.54608636152,96374.22811514868,41.964444035490835,62.55996629508316,83.1554885546755,103.75101081426783,-3.112655484996888,False,True,True,62800.0,False,48.0,49600.0,4.862579281183943,42500.0,-10.147991543340385,55500.0,17.336152219873146,42500.0,-10.147991543340385,59000.0,24.735729386892167,42500.0,-10.147991543340385,91000.0,92.38900634249472,42500.0,-10.147991543340385,False,False,False,False,2488584.0,242031.0,8712684.0,-11443299.0,119323104100.0,11536001150.0,415265759850.0,-546124865100.0,546124865100.0,2020-04-17,2020-03-17,50800.0,52000.0,50300.0,51400.0,32041675.0,4.8979591836734695,62800.0,49390.0,460.0,47887.5,422.5,53709.166666666664,-166.66666666667152,26381336.483333334,12614794.39915562,64225719.6808002,False,53709.166666666664,5646.329867464506,70648.15626906019,37.44777484252955,87587.1458714537,70.40300753201109,104526.13547384721,103.35824022149262,121465.12507624074,136.3134729109742,False,62800.0,False,55500.0,-2.1400778210116767,7.976653696498048,18.67704280155642,77.04280155642023,47850.0,47850.0,47850.0,47850.0,-6.906614785992216,-6.906614785992216,-6.906614785992216,-6.906614785992216,False,False,False,False,48.4,-0.40896772255064856,2323777.0,166227.0,-7628101.0,5138097.0,118431278400.0,8610321300.0,-389186076000.0,262144476300.0,389186076000.0,31,223,216,71,561,487,243,29.218106995884774,44.35318275154005,39.750445632798574
338,2020-03-19,46400,46650,42300,42950,56925513,-5.81140350877193,46940.0,-1570.0,53450.0,-852.5,57011.666666666664,-217.5,삼성전자,005930,20408522.25,10826212.030292246,52887158.34087674,True,57011.666666666664,4017.6627395649252,69064.65488536144,81117.64310405622,93170.631322751,105223.61954144578,60.80245607767506,88.86529244250573,116.92812880733644,144.9909651721671,-3.499961937618838,False,True,True,62800.0,False,48.8,51400.0,19.67403958090803,42500.0,-1.0477299185098987,55500.0,29.220023282887087,42500.0,-1.0477299185098987,59200.0,37.83469150174621,42500.0,-1.0477299185098987,91000.0,111.87427240977881,42500.0,-1.0477299185098987,False,False,False,False,1612440.0,65958.0,4105594.0,-5783992.0,74618319700.0,2784586050.0,178811622200.0,-256214527950.0,256214527950.0,2020-03-24,2020-03-19,43850.0,46950.0,43050.0,46950.0,49801908.0,10.470588235294118,62800.0,44680.0,-70.0,51497.5,-547.5,56484.166666666664,-134.16666666667152,22279219.85,12416034.218907673,59527322.506723024,False,56484.166666666664,4815.084731572403,70929.42086138387,51.074378831488545,85374.67505610108,81.84169341022596,99819.9292508183,112.60900798896336,114265.18344553551,143.37632256770075,False,62800.0,False,55500.0,9.478168264110764,18.21086261980831,29.925452609158686,93.82321618743343,45800.0,45800.0,45800.0,45800.0,-2.4494142705005273,-2.4494142705005273,-2.4494142705005273,-2.4494142705005273,False,False,False,False,48.8,-1.9800620753673026,3254324.0,9328.0,-6174614.0,2910962.0,149442931650.0,351637500.0,-280712059650.0,130917490500.0,280712059650.0,5,206,206,54,544,487,243,22.22222222222222,42.299794661190965,37.86764705882353
339,2020-07-28,57000,58800,56400,58600,48431566,5.39568345323741,55440.0,660.0,54140.0,290.0,52215.0,168.33333333333576,삼성전자,005930,20048026.483333334,7084691.436937866,41302100.79414693,True,52215.0,2444.284148784574,59547.85244635372,66880.70489270744,74213.55733906117,81546.40978541489,1.6174956422418392,14.130895721343748,26.64429580044568,39.15769587954759,2.61221675195781,False,True,False,62800.0,False,48.4,59000.0,0.6825938566553003,55400.0,-5.460750853242324,61000.0,4.095563139931735,54000.0,-7.849829351535831,91000.0,55.2901023890785,54000.0,-7.849829351535831,91000.0,55.2901023890785,54000.0,-7.849829351535831,True,False,False,False,214491.0,-550584.0,-15527280.0,15863373.0,10483518400.0,-31823137100.0,-896527308800.0,917866927500.0,928350445900.0,2020-07-29,2020-07-28,60300.0,60400.0,58600.0,59000.0,36476611.0,0.6825938566552902,62800.0,56300.0,860.0,54460.0,320.0,52378.333333333336,163.33333333333576,20420490.1,7929315.634455052,44208437.00336516,False,52378.333333333336,2561.955091114677,60064.19860667737,1.803726451995539,67750.0638800214,14.830616745798972,75435.92915336543,27.857507039602424,83121.79442670946,40.88439733340586,True,62800.0,False,61000.0,0.0,3.3898305084745672,54.23728813559323,54.23728813559323,55400.0,54000.0,54000.0,54000.0,-6.101694915254241,-8.47457627118644,-8.47457627118644,-8.47457627118644,True,False,False,False,48.4,2.5846146521583457,-1453164.0,-89039.0,-3223262.0,4765465.0,-87294338700.0,-5314195300.0,-193372014100.0,285980548100.0,285980548100.0,1,254,207,62,631,487,243,25.514403292181072,42.50513347022588,40.253565768621236
340,2020-11-16,64000,66700,63900,66300,36354334,4.90506329113924,62400.0,1220.0,60165.0,315.0,58783.333333333336,131.66666666667152,삼성전자,005930,19407609.15,5387332.030841473,35569605.242524415,True,58783.333333333336,2227.417538066966,65465.58594753423,72147.83856173513,78830.09117593603,85512.34379013692,-1.2585430655592316,8.820269323884059,18.899081713327348,28.977894102770613,3.3746105246122386,True,True,False,63200.0,True,49.6,73900.0,11.463046757164408,64600.0,-2.564102564102566,91000.0,37.254901960784316,64600.0,-2.564102564102566,91000.0,37.254901960784316,64600.0,-2.564102564102566,91000.0,37.254901960784316,64600.0,-2.564102564102566,True,True,True,True,-404265.0,-159243.0,-5095913.0,5659421.0,-27218634400.0,-10575652700.0,-333835460900.0,371629748000.0,371629748000.0,2020-11-23,2020-11-16,64800.0,67800.0,64700.0,67500.0,27134398.0,4.327666151468315,67000.0,65460.0,240.0,61405.0,355.0,59545.0,185.0,19613582.95,5771483.02496049,36928032.02488147,False,59545.0,2763.236327207542,67834.70898162262,0.4958651579594395,76124.41796324526,12.776915501104085,84414.12694486788,25.05796584424871,92703.83592649052,37.33901618739336,False,67000.0,True,91000.0,9.481481481481492,34.81481481481481,34.81481481481481,34.81481481481481,66600.0,66600.0,66600.0,66600.0,-1.3333333333333308,-1.3333333333333308,-1.3333333333333308,-1.3333333333333308,True,True,True,False,49.2,2.878870663964933,637477.0,-478494.0,-3907654.0,3748671.0,42213690700.0,-32005227400.0,-260691114700.0,250482651400.0,292696342100.0,7,259,139,62,709,487,243,25.514403292181072,28.54209445585216,36.530324400564176
341,2020-11-30,68400,68600,66700,66700,43811016,-2.1994134897360706,67440.0,-160.0,63720.0,465.0,60571.666666666664,208.33333333332848,삼성전자,005930,20108005.183333334,5988152.671791001,38072463.19870634,True,60571.666666666664,3180.151551245369,70112.12132040277,79652.57597413888,89193.03062787498,98733.4852816111,5.115624168519901,19.419154384016306,33.72268459951271,48.02621481500914,1.927057008001219,False,True,True,69500.0,False,48.4,78700.0,17.991004497751128,67800.0,1.6491754122938573,91000.0,36.43178410794603,67800.0,1.6491754122938573,91000.0,36.43178410794603,67800.0,1.6491754122938573,91000.0,36.43178410794603,67800.0,1.6491754122938573,True,True,True,False,1066542.0,254204.0,11288299.0,-12609045.0,69422445400.0,17083191400.0,760178530000.0,-846684166800.0,846684166800.0,2020-12-02,2020-11-30,68400.0,69900.0,68300.0,69500.0,29703942.0,2.5073746312684366,69500.0,68040.0,580.0,64720.0,550.0,61013.333333333336,218.33333333333576,20605827.666666668,6698950.999636826,40702680.66557714,False,61013.333333333336,3345.567548596452,71050.0359791227,2.2302675958599925,81086.73862491205,16.67156636677992,91123.44127070141,31.112865137699874,101160.14391649075,45.554163908619785,False,69500.0,True,91000.0,19.424460431654666,30.935251798561158,30.935251798561158,30.935251798561158,69700.0,69700.0,69700.0,68800.0,0.2877697841726645,0.2877697841726645,0.2877697841726645,-1.0071942446043147,True,True,False,False,48.4,2.536689677728082,-557183.0,-120099.0,-2064492.0,2741774.0,-38377229500.0,-8269807300.0,-143436536500.0,190083573300.0,190083573300.0,2,259,132,62,716,487,243,25.514403292181072,27.104722792607806,36.1731843575419
342,2021-01-08,83300,90000,83000,88800,59013307,7.117008443908324,84160.0,1560.0,77185.0,855.0,67916.66666666667,465.0,삼성전자,005930,23540379.45,8096624.742522156,47830253.67756647,True,67916.66666666667,7953.912384620653,91778.40382052863,115640.14097439058,139501.87812825255,163363.6152821145,3.3540583564511643,30.225383980169575,57.096709603887994,83.96803522760644,2.6255422895671385,False,True,False,84500.0,True,48.4,91000.0,2.4774774774774855,82000.0,-7.657657657657657,91000.0,2.4774774774774855,80900.0,-8.8963963963964,91000.0,2.4774774774774855,78500.0,-11.599099099099098,91000.0,2.4774774774774855,68800.0,-22.522522522522525,False,False,False,False,-5082378.0,22729.0,-1992264.0,7051913.0,-436089196200.0,1958064400.0,-169881010800.0,604012142600.0,605970207000.0,2021-01-11,2021-01-08,90000.0,96800.0,89500.0,91000.0,90306177.0,2.4774774774774775,90000.0,85760.0,1600.0,78040.0,855.0,68418.33333333333,501.66666666665697,24203140.716666665,9261808.393604236,51988565.89747937,True,68418.33333333333,8430.490133372346,93709.80373345036,2.9778063004949016,119001.2741335674,30.77063091600814,144292.74453368445,58.56345553152138,169584.2149338015,86.35628014703461,True,90000.0,True,90600.0,-0.439560439560438,-0.439560439560438,-0.439560439560438,-0.439560439560438,82000.0,80900.0,78500.0,68800.0,-9.890109890109889,-11.098901098901104,-13.736263736263732,-24.395604395604398,False,False,False,False,48.4,2.6785710331688155,-13590286.0,174319.0,18882865.0,-5466898.0,-1258341218200.0,16204607800.0,1749037839500.0,-506901229100.0,1765242447300.0,3,259,107,62,735,487,243,25.514403292181072,21.971252566735114,35.23809523809524
343,2021-01-11,90000,96800,89500,91000,90306177,2.4774774774774775,85760.0,1600.0,78040.0,855.0,68418.33333333333,501.66666666665697,삼성전자,005930,24203140.716666665,9261808.393604236,51988565.89747937,True,68418.33333333333,8430.490133372346,93709.80373345036,119001.2741335674,144292.74453368445,169584.2149338015,2.9778063004949016,30.77063091600814,58.56345553152138,86.35628014703461,2.6785710331688155,True,True,False,90000.0,True,48.4,90600.0,-0.439560439560438,82000.0,-9.890109890109889,90600.0,-0.439560439560438,80900.0,-11.098901098901104,90600.0,-0.439560439560438,78500.0,-13.736263736263732,90600.0,-0.439560439560438,68800.0,-24.395604395604398,False,False,False,False,-13590286.0,174319.0,18882865.0,-5466898.0,-1258341218200.0,16204607800.0,1749037839500.0,-506901229100.0,1765242447300.0,No pumping date,2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No pumping date,,,,,,,,,
344,2021-05-12,80800,81200,79800,80000,35812268,-1.477832512315271,81720.0,-520.0,82580.0,-200.0,82736.66666666667,-70.0,삼성전자,005930,18723304.216666665,5585295.205904314,35479189.834379606,True,82736.66666666667,1257.2412479530258,86508.39041052575,90280.11415438482,94051.8378982439,97823.56164210298,8.135488013157191,12.850142692981025,17.56479737280488,22.27945205262873,-2.1767235772150877,False,True,True,96800.0,False,49.2,82800.0,3.499999999999992,78500.0,-1.8750000000000044,82900.0,3.6249999999999893,78500.0,-1.8750000000000044,82900.0,3.6249999999999893,68800.0,-14.000000000000002,82900.0,3.6249999999999893,64800.0,-18.999999999999993,False,False,False,False,-1986451.0,-245717.0,16393510.0,-14161342.0,-159970690500.0,-19635401100.0,1317501104400.0,-1137895012800.0,1317501104400.0,2021-06-03,2021-05-12,81300.0,83000.0,81100.0,82800.0,29546007.0,2.4752475247524752,96800.0,80960.0,640.0,80490.0,10.0,82051.66666666667,23.333333333343035,17122596.266666666,4695965.510561634,31210492.798351567,False,82051.66666666667,1664.2807922807224,87044.50904350884,5.126218651580718,92037.35142035101,11.15622152216306,97030.19379719318,17.186224392745384,102023.03617403534,23.216227263327703,False,96800.0,False,82900.0,-0.7246376811594235,0.12077294685990392,0.12077294685990392,0.12077294685990392,79900.0,72700.0,68800.0,64800.0,-3.5024154589372025,-12.19806763285024,-16.90821256038647,-21.739130434782606,False,False,False,False,50.8,0.4496436759976158,4543398.0,30294.0,-9811661.0,5237969.0,374460662600.0,2515803100.0,-809192613400.0,432216147700.0,809192613400.0,22,288,117,42,735,487,243,17.28395061728395,24.02464065708419,39.183673469387756
345,2021-08-11,79600,79800,78500,78500,30241137,-2.119700748129676,80760.0,-880.0,79865.0,-50.0,80360.0,-18.333333333328483,삼성전자,005930,14688497.183333334,4194850.473513987,27273048.603875294,True,80360.0,1076.2899237655147,83588.86977129654,86817.73954259309,90046.60931388964,93275.47908518618,6.482636651333168,10.595846551073999,14.709056450814828,18.822266350555637,-1.7281588900252753,False,True,True,96800.0,False,54.1,77300.0,-1.5286624203821653,72700.0,-7.388535031847132,77700.0,-1.0191082802547768,68800.0,-12.35668789808917,80500.0,2.547770700636942,68800.0,-12.35668789808917,80500.0,2.547770700636942,56200.0,-28.407643312101914,False,False,False,False,-1496008.0,247235.0,14534117.0,-13285344.0,-118374110400.0,19584722600.0,1148020667000.0,-1049231279200.0,1167605389600.0,2021-12-23,2021-08-11,79800.0,80000.0,79300.0,79900.0,13577498.0,0.6297229219143577,96800.0,78500.0,420.0,76480.0,310.0,72940.0,60.0,15463834.533333333,5468332.681221307,31868832.576997258,False,72940.0,3112.030419731452,82276.09125919436,2.9738313631969504,91612.18251838871,14.658551337157336,100948.27377758306,26.34327131111772,110284.36503677742,38.02799128507813,False,96800.0,False,80500.0,0.7509386733416834,0.7509386733416834,0.7509386733416834,0.7509386733416834,75600.0,69500.0,57600.0,52600.0,-5.38172715894869,-13.016270337922398,-27.909887359199004,-34.16770963704631,False,False,False,False,54.9,2.236481994478898,2061259.0,-48531.0,-3611678.0,1598950.0,164567654600.0,-3873949600.0,-288364436500.0,127670731500.0,292238386100.0,134,274,218,156,735,487,243,64.19753086419753,44.76386036960985,37.27891156462585
346,2021-08-12,77100,78200,76900,77000,42365223,-1.910828025477707,79740.0,-1020.0,79685.0,-180.0,80318.33333333333,-41.66666666667152,삼성전자,005930,14900942.683333334,4631611.885812388,28795778.340770498,True,80318.33333333333,1154.338434871423,83781.3486379476,87244.36394256186,90707.37924717614,94170.3945517904,8.806946283048823,13.304368756573846,17.801791230098885,22.299213703623906,-2.874662432688507,False,True,True,96800.0,False,54.1,77300.0,0.3896103896103842,72700.0,-5.584415584415581,77700.0,0.9090909090909038,68800.0,-10.649350649350653,80500.0,4.545454545454541,68800.0,-10.649350649350653,80500.0,4.545454545454541,56200.0,-27.01298701298701,False,False,False,False,576169.0,337758.0,21104490.0,-22018417.0,44650669700.0,26111407300.0,1632146916600.0,-1702908993600.0,1702908993600.0,2021-12-09,2021-08-12,77400.0,78200.0,77000.0,78200.0,21604528.0,1.03359173126615,96800.0,76980.0,480.0,73755.0,415.0,72750.0,48.33333333332848,15570125.533333333,5352982.230099253,31629072.22363109,False,72750.0,2812.264804980849,81186.79441494255,3.8194301981362475,89623.58882988509,14.608169859188097,98060.38324482764,25.396909520239948,106497.17765977018,36.185649181291794,False,96800.0,False,80500.0,2.941176470588225,2.941176470588225,2.941176470588225,2.941176470588225,76800.0,69500.0,64800.0,52600.0,-1.7902813299232712,-11.125319693094626,-17.13554987212276,-32.73657289002557,False,False,False,False,56.5,1.9379398377945827,-491078.0,-67001.0,-1671678.0,2229757.0,-38346834500.0,-5213698000.0,-130495361500.0,174055894000.0,174055894000.0,119,283,217,155,735,487,243,63.78600823045267,44.558521560574945,38.50340136054422
347,2021-08-13,75800,76000,74100,74400,61270643,-3.3766233766233764,78320.0,-1420.0,79415.0,-270.0,80223.33333333333,-95.0,삼성전자,005930,15331332.6,5813188.711192,32770898.733576,True,80223.33333333333,1380.7445656437526,84365.56703026459,88507.80072719585,92650.03442412711,96792.26812105835,13.394579341753479,18.962097751607324,24.529616161461167,30.097134571314992,-4.2175312351262315,False,True,True,96800.0,False,54.1,77300.0,3.897849462365599,72700.0,-2.2849462365591378,77700.0,4.435483870967749,68800.0,-7.5268817204301115,80500.0,8.1989247311828,68800.0,-7.5268817204301115,80500.0,8.1989247311828,56200.0,-24.462365591397848,False,False,False,False,-1696166.0,1069431.0,32111108.0,-31484373.0,-125390791900.0,79641901100.0,2397208745700.0,-2351459854900.0,2476850646800.0,2021-08-31,2021-08-13,74900.0,76700.0,74300.0,76700.0,24630370.0,2.8150134048257374,96800.0,75180.0,220.0,76910.0,-130.0,79070.0,-86.66666666667152,16768110.316666666,8481134.249093283,42211513.063946515,False,79070.0,2594.307871732417,86852.92361519724,13.237188546541386,94635.8472303945,23.384416206511734,102418.77084559176,33.531643866482085,110201.694460789,43.67887152645242,False,96800.0,False,77700.0,1.303780964797907,1.303780964797907,4.9543676662320735,4.9543676662320735,73200.0,68800.0,68800.0,56200.0,-4.563233376792697,-10.299869621903524,-10.299869621903524,-26.727509778357238,False,False,False,False,54.5,-0.9135384530970762,-2015664.0,105990.0,-2823407.0,4733081.0,-153079724000.0,7948320600.0,-214935849500.0,360067252900.0,368015573500.0,18,282,154,94,735,487,243,38.68312757201646,31.622176591375773,38.36734693877551
348,2021-11-30,73200,73900,70500,71300,30364841,-1.3831258644536653,72880.0,-800.0,71620.0,-10.0,72738.33333333333,-90.0,삼성전자,005930,14813506.5,4871468.012711108,29427910.538133323,True,72738.33333333333,2773.811557326164,81059.76800531182,89381.2026772903,97702.6373492688,106024.0720212473,13.68831417294786,25.359330543184157,37.03034691342047,48.7013632836568,-0.5185403923833314,False,True,True,96800.0,False,55.7,80500.0,12.903225806451623,74400.0,4.347826086956519,80500.0,12.903225806451623,71300.0,0.0,80500.0,12.903225806451623,64800.0,-9.116409537166902,80500.0,12.903225806451623,52600.0,-26.22720897615708,False,False,False,False,-2841806.0,-158710.0,1834720.0,1165796.0,-204868312500.0,-11230879100.0,129446580300.0,86652611300.0,216099191600.0,2021-12-01,2021-11-30,72000.0,74800.0,71600.0,74400.0,21954856.0,4.3478260869565215,96800.0,72800.0,-80.0,71820.0,200.0,72698.33333333333,-40.0,14909081.016666668,5113376.513927538,30249210.558449283,False,72698.33333333333,2731.940193749284,80894.15391458118,8.728701498092988,89089.97449582902,19.74458937611428,97285.79507707688,30.760477254135594,105481.61565832474,41.7763651321569,False,96800.0,False,80500.0,8.1989247311828,8.1989247311828,8.1989247311828,8.1989247311828,75600.0,71300.0,64800.0,52600.0,1.6129032258064502,-4.1666666666666625,-12.903225806451612,-29.3010752688172,False,False,False,False,56.1,0.622878447544389,415580.0,-99121.0,-6250521.0,5934062.0,30072936600.0,-7245555900.0,-458860417800.0,436033037100.0,466105973700.0,1,286,214,152,735,487,243,62.55144032921811,43.94250513347023,38.91156462585034
