날짜,시가,고가,저가,종가,거래량,등락률,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2022-03-28,5260,5490,5260,5410,9086883,,-1601418,1383686,1108416,-890684,0,1113838,1598491,6368518,6036,9086883,2715256,214805,5260102,896720,9086883,-8565372170,7451284990,5866751760,-4752664580,0,5962029030,8591582170,34054503690,32452760,48640567650,14527401200,1140297180,28187751930,4785117340,48640567650
2022-03-29,5440,5460,5400,5420,693894,0.18484288354898337,-167701,109780,58889,-968,0,93708,122657,477480,49,693894,261409,12877,418591,1017,693894,-907810420,594407280,318672330,-5269190,0,508349030,664260070,2587795450,265090,3760669640,1416159450,69852790,2269123120,5534280,3760669640
2022-03-30,5420,5480,5420,5470,629619,0.9225092250922509,-120427,88796,37743,-6112,0,69722,121629,400818,37450,629619,190149,32833,363075,43562,629619,-656417680,485043160,205248650,-33874130,0,380459170,664224570,2185851870,203829290,3434364900,1036876850,179181410,1980603220,237703420,3434364900
2022-03-31,5450,5590,5440,5580,565297,2.010968921389397,-118868,11902,79081,27885,0,107490,26187,397676,33944,565297,226358,14285,318595,6059,565297,-655608050,65493220,435967120,154147710,0,594952140,144142630,2195374630,187273670,3121743070,1250560190,78649410,1759407510,33125960,3121743070
2022-04-01,5620,5780,5560,5770,771071,3.405017921146954,-230484,83924,124281,22279,0,91831,90860,518319,70061,771071,322315,6936,394038,47782,771071,-1304269410,473302710,704318580,126648120,0,525133010,512980570,2947404370,397414330,4382932280,1829402420,39677860,2243085790,270766210,4382932280
2022-04-04,5840,5950,5830,5910,675958,2.4263431542461005,63354,285,-47289,-16350,0,130924,88010,422285,34739,675958,67570,87725,469574,51089,675958,371601090,2435950,-277941510,-96095530,0,769738100,518722760,2486910470,204707010,3980078340,398137010,516286810,2764851980,300802540,3980078340
2022-04-05,5910,6160,5900,6130,1018672,3.7225042301184432,177728,149548,-350501,23225,0,496370,154760,290929,76613,1018672,318642,5212,641430,53388,1018672,1080677620,893624010,-2110712460,136410830,0,2999424680,924880040,1749732360,458553260,6132590340,1918747060,31256030,3860444820,322142430,6132590340
2022-04-06,6120,6250,6000,6250,840224,1.957585644371941,490348,-44250,-369782,-76316,0,530579,385,280916,28344,840224,40231,44635,650698,104660,840224,3045521830,-274130990,-2299964950,-471425890,0,3294326760,2356170,1729945950,175194470,5201823350,248804930,276487160,4029910900,646620360,5201823350
2022-04-07,6210,6250,6070,6180,357438,-1.1199999999999999,1883,8199,-203,-9879,0,74398,16989,245571,20480,357438,72515,8790,245774,30359,357438,11535680,51018160,-1859830,-60694010,0,457518330,104788390,1510520980,126300160,2199127860,445982650,53770230,1512380810,186994170,2199127860
2022-04-08,6110,6200,6100,6190,333789,0.16181229773462785,-17959,74210,-34225,-22026,0,77766,114210,121683,20130,333789,95725,40000,155908,42156,333789,-109957190,456292880,-210683850,-135651840,0,479364260,703044880,748779600,123786150,2054974890,589321450,246752000,959463450,259437990,2054974890
2022-04-11,6240,6240,6100,6190,139558,0.0,20220,-1202,-15137,-3881,0,40188,798,93416,5156,139558,19968,2000,108553,9037,139558,125490710,-7432300,-94150430,-23907980,0,247833120,4907700,574924410,31719680,859384910,122342410,12340000,669074840,55627660,859384910
2022-04-12,6190,6190,6070,6160,236625,-0.48465266558966075,-9559,19109,-14398,4848,0,41355,26240,160089,8941,236625,50914,7131,174487,4093,236625,-58326940,116677810,-87840510,29489640,0,254029200,160388120,981381400,54658470,1450457190,312356140,43710310,1069221910,25168830,1450457190
2022-04-13,6130,6170,6120,6170,104181,0.16233766233766234,61017,0,-58538,-2479,0,70743,0,27646,5792,104181,9726,0,86184,8271,104181,375547400,0,-360166440,-15380960,0,435395110,0,170025540,35648980,641069630,59847710,0,530191980,51029940,641069630
2022-04-14,6190,6200,6140,6190,158983,0.3241491085899514,27896,-3674,-29509,5287,0,37975,0,110118,10890,158983,10079,3674,139627,5603,158983,172158900,-22742060,-182108090,32691250,0,234281710,0,680153010,67373820,981808540,62122810,22742060,862261100,34682570,981808540
2022-04-15,6170,6260,6160,6260,216563,1.1308562197092082,-31452,2055,10066,19331,0,51695,6039,133699,25130,216563,83147,3984,123633,5799,216563,-196072240,12812350,63329670,119930220,0,321832840,37543310,832740040,155914000,1348030190,517905080,24730960,769410370,35983780,1348030190
2022-04-18,6270,6300,6190,6250,232345,-0.1597444089456869,-2359,-24281,49270,-22630,0,102196,0,126754,3395,232345,104555,24281,77484,26025,232345,-13862010,-151776250,307248040,-141609780,0,638236540,0,792257890,21096740,1451591170,652098550,151776250,485009850,162706520,1451591170
2022-04-19,6240,6240,6150,6180,139964,-1.1199999999999999,20739,-25219,9141,-4661,0,59570,0,79708,686,139964,38831,25219,70567,5347,139964,128234730,-155690720,56309490,-28853500,0,368359840,0,492873970,4233280,865467090,240125110,155690720,436564480,33086780,865467090
2022-04-20,6220,6240,6180,6210,58102,0.48543689320388345,16250,-6182,-8771,-1297,0,33100,0,24206,796,58102,16850,6182,32977,2093,58102,100846690,-38355850,-54487370,-8003470,0,205302890,0,150047310,4935200,360285400,104456200,38355850,204534680,12938670,360285400
2022-04-21,6230,6310,6210,6310,123722,1.610305958132045,46428,979,-55584,8177,0,48401,16857,47374,11090,123722,1973,15878,102958,2913,123722,291458680,6664330,-349325880,51202870,0,303850580,106178530,297060370,69433740,776523220,12391900,99514200,646386250,18230870,776523220
2022-04-22,6300,6440,6260,6420,189782,1.7432646592709984,10296,-5162,-30582,25448,0,69049,0,87260,33473,189782,58753,5162,117842,8025,189782,67808310,-32722720,-195894720,160809130,0,440248720,0,557692900,211594500,1209536120,372440410,32722720,753587620,50785370,1209536120
2022-04-25,6430,6590,6420,6590,223922,2.64797507788162,55677,-4000,-46271,-5406,0,64194,0,157456,2272,223922,8517,4000,203727,7678,223922,363548440,-26110000,-302301080,-35137360,0,419251860,0,1026127130,14828900,1460207890,55703420,26110000,1328428210,49966260,1460207890
2022-04-26,6630,6730,6560,6640,244670,0.7587253414264037,-9305,-640,37585,-27640,0,28506,10,207311,8843,244670,37811,650,169726,36483,244670,-62091520,-4265700,249067850,-182710630,0,189585010,65800,1378797170,59132950,1627580930,251676530,4331500,1129729320,241843580,1627580930
2022-04-27,6680,6730,6590,6640,244320,0.0,54975,-649,-60796,6470,0,85111,0,144859,14350,244320,30136,649,205655,7880,244320,364101720,-4306980,-402723540,42928800,0,563740270,0,960046760,95071650,1618858680,199638550,4306980,1362770300,52142850,1618858680
2022-04-28,6590,6610,6300,6450,470362,-2.86144578313253,-42950,-15924,73830,-14956,0,154005,10623,283550,22184,470362,196955,26547,209720,37140,470362,-274043530,-103447540,476771580,-99280510,0,989790650,68193570,1819677490,141700350,3019362060,1263834180,171641110,1342905910,240980860,3019362060
2022-04-29,6450,6570,6390,6570,231636,1.8604651162790697,20798,-17820,4036,-7014,0,104097,5483,112941,9115,231636,83299,23303,108905,16129,231636,135681690,-115516590,25972230,-46137330,0,678568470,35255690,734446270,58905360,1507175790,542886780,150772280,708474040,105042690,1507175790
2022-05-02,6530,6530,6400,6470,177461,-1.5220700152207,-38544,23653,16924,-2033,0,71990,27656,72105,5710,177461,110534,4003,55181,7743,177461,-247976010,152096460,108885840,-13006290,0,462759940,177891960,463774020,36777870,1141203790,710735950,25795500,354888180,49784160,1141203790
2022-05-03,6490,6490,6170,6270,402502,-3.091190108191654,44607,-1840,-70488,27721,0,144907,1000,219358,37237,402502,100300,2840,289846,9516,402502,279111690,-11493440,-439670950,172052700,0,906096600,6290000,1373229290,231515400,2517131290,626984910,17783440,1812900240,59462700,2517131290
2022-05-04,6300,6300,6130,6190,188434,-1.2759170653907497,23177,18794,-35595,-6376,0,43139,21308,114651,9336,188434,19962,2514,150246,15712,188434,142598410,115902700,-218229500,-40271610,0,266199930,131496240,708670950,57459870,1163826990,123601520,15593540,926900450,97731480,1163826990
