날짜,시가,고가,저가,종가,거래량,등락률,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-16,6700,6790,6660,6680,43145,-0.5952380952380952,218,0,4047,-4265,0,705,0,36588,5852,43145,487,0,32541,10117,43145,1480910,0,27204080,-28684990,0,4731560,0,245378020,39197930,289307510,3250650,0,218173940,67882920,289307510
2019-01-17,6700,6720,6520,6600,68702,-1.1976047904191618,-9862,0,11024,-1162,0,138,0,58891,9673,68702,10000,0,47867,10835,68702,-65033060,0,72807360,-7774300,0,924600,0,388976930,63917890,453819420,65957660,0,316169570,71692190,453819420
2019-01-18,6550,7200,6550,6870,345526,4.090909090909091,-12349,1516,-11295,22128,0,28195,1517,270982,44832,345526,40544,1,282277,22704,345526,-84703720,10306690,-76765720,151162750,0,194549440,10313540,1880958200,307812500,2393633680,279253160,6850,1957723920,156649750,2393633680
2019-01-21,6960,7100,6900,6920,113092,0.727802037845706,-4558,0,14410,-9852,0,479,0,107669,4944,113092,5037,0,93259,14796,113092,-31606830,0,100442750,-68835920,0,3360490,0,751054330,34337060,788751880,34967320,0,650611580,103172980,788751880
2019-01-22,7040,7040,6770,7030,150010,1.5895953757225432,4390,0,-4363,-27,0,4469,0,138161,7380,150010,79,0,142524,7407,150010,30148150,0,-29682590,-465560,0,30683770,0,961674780,50545220,1042903770,535620,0,991357370,51010780,1042903770
2019-01-23,7070,7310,6950,7120,243343,1.2802275960170697,-1351,1500,2988,-3137,0,26894,1500,199101,15848,243343,28245,0,196113,18985,243343,-9235670,10750000,20466700,-21981030,0,192612690,10750000,1426060860,113544280,1742967830,201848360,0,1405594160,135525310,1742967830
2019-01-24,7170,7330,7120,7190,134074,0.9831460674157303,3669,2145,7143,-12957,0,12764,2145,115472,3693,134074,9095,0,108329,16650,134074,26635280,15421770,51445420,-93502470,0,91725790,15421770,832280360,26459180,965887100,65090510,0,780834940,119961650,965887100
2019-01-25,7260,7260,7090,7130,110384,-0.8344923504867872,-5124,-1546,3172,3498,0,0,217,102384,7783,110384,5124,1763,99212,4285,110384,-36528410,-11020500,22633000,24915910,0,0,1542870,730909160,55561300,788013330,36528410,12563370,708276160,30645390,788013330
2019-01-28,7200,7200,6970,6980,194583,-2.1037868162692845,-43653,-1156,27163,17646,0,32000,1,141080,21502,194583,75653,1157,113917,3856,194583,-308689860,-8177580,192742410,124125030,0,224361100,7200,993760030,151423830,1369552160,533050960,8184780,801017620,27298800,1369552160
2019-01-29,7060,7490,6950,7040,285086,0.8595988538681949,-55077,-6745,45138,16684,0,6359,420,238551,39756,285086,61436,7165,193413,23072,285086,-387009190,-48127240,318547250,116589180,0,44699030,2982620,1705011540,281086280,2033779470,431708220,51109860,1386464290,164497100,2033779470
2019-01-30,7060,7210,7040,7120,106336,1.1363636363636365,36067,-6301,-36482,6716,0,36067,0,47374,22895,106336,0,6301,83856,16179,106336,257712550,-44752820,-260236100,47276370,0,257712550,0,337423720,162966290,758102560,0,44752820,597659820,115689920,758102560
2019-01-31,7200,7250,7050,7120,82552,0.0,-16617,0,23987,-7370,0,1214,0,73257,8081,82552,17831,0,49270,15451,82552,-117985740,0,170205980,-52220240,0,8636960,0,521434610,57671020,587742590,126622700,0,351228630,109891260,587742590
2019-02-01,7160,7280,7130,7180,79213,0.8426966292134831,-12953,0,5088,7865,0,0,0,64323,14890,79213,12953,0,59235,7025,79213,-92754280,0,35861450,56892830,0,0,0,461735030,107231750,568966780,92754280,0,425873580,50338920,568966780
2019-02-07,7230,7380,7160,7250,133669,0.9749303621169917,3143,-1357,-441,-1345,0,4113,0,114784,14772,133669,970,1357,115225,16117,133669,22867650,-9866630,-3656460,-9344560,0,29908410,0,834251610,107604620,971764640,7040760,9866630,837908070,116949180,971764640
2019-02-08,7270,7310,7140,7200,86266,-0.6896551724137931,-8999,-535,31442,-21908,0,1255,790,83554,667,86266,10254,1325,52112,22575,86266,-64694020,-3855700,226375720,-157826000,0,9037630,5681000,601038910,4801400,620558940,73731650,9536700,374663190,162627400,620558940
2019-02-11,7210,7310,7150,7210,70790,0.1388888888888889,988,60,4028,-5076,0,4000,60,64840,1890,70790,3012,0,60812,6966,70790,6975980,435400,29402640,-36814020,0,28750000,435400,468709040,13639240,511533680,21774020,0,439306400,50453260,511533680
2019-02-12,7240,7280,7070,7140,118844,-0.9708737864077669,-15202,496,14276,430,0,0,560,112707,5577,118844,15202,64,98431,5147,118844,-108067060,3501130,101746410,2819520,0,0,3964700,801974730,39681760,845621190,108067060,463570,700228320,36862240,845621190
2019-02-13,7160,7220,7080,7140,60490,0.0,1837,-74,-18044,16281,0,1837,0,37687,20966,60490,0,74,55731,4685,60490,13195180,-528310,-129233430,116566560,0,13195180,0,269589790,150190110,432975080,0,528310,398823220,33623550,432975080
2019-02-14,7190,7210,7080,7200,107530,0.8403361344537815,-29722,-74,9663,20133,0,556,0,85094,21880,107530,30278,74,75431,1747,107530,-211008380,-523920,68063520,143468780,0,3957350,0,605564780,155922940,765445070,214965730,523920,537501260,12454160,765445070
2019-02-15,7220,7660,7190,7360,560580,2.2222222222222223,-101175,503,73179,27493,0,17480,28810,453023,61267,560580,118655,28307,379844,33774,560580,-752255220,1279340,544529310,206446570,0,128757850,213085190,3373622160,456681640,4172146840,881013070,211805850,2829092850,250235070,4172146840
2019-02-18,7520,7800,7460,7680,371636,4.3478260869565215,7361,141,9999,-17501,0,42857,201,303645,24933,371636,35496,60,293646,42434,371636,56327810,1087310,77783280,-135198400,0,327805380,1551710,2328226330,190748570,2848331990,271477570,464400,2250443050,325946970,2848331990
2019-02-19,7790,7860,7490,7630,381811,-0.6510416666666667,5363,-11,49823,-55175,0,60368,0,314012,7431,381811,55005,11,264189,62606,381811,45176950,-84240,378941890,-424034600,0,461818200,0,2403092980,56421880,2921333060,416641250,84240,2024151090,480456480,2921333060
2019-02-20,7700,8250,7570,8230,923509,7.863695937090433,60557,35302,-83778,-12081,0,70974,39359,721143,92033,923509,10417,4057,804921,104114,923509,490508010,286999930,-661176730,-116331210,0,575539770,319957540,5788380080,730821620,7414699010,85031760,32957610,6449556810,847152830,7414699010
2019-02-21,8230,8460,7960,8020,489952,-2.551640340218712,-14863,1790,19874,-6801,0,5523,1791,443961,38677,489952,20386,1,424087,45478,489952,-120581090,14500030,160323840,-54242780,0,45261610,14508200,3645059340,321133210,4025962360,165842700,8170,3484735500,375375990,4025962360
2019-02-22,7970,7990,7680,7780,465946,-2.9925187032418954,-95845,1970,100711,-6836,0,24522,2470,428097,10857,465946,120367,500,327386,17693,465946,-746988930,15328440,785437580,-53777090,0,190839370,19233440,3337293300,85147870,3632513980,937828300,3905000,2551855720,138924960,3632513980
2019-02-25,7770,7860,7750,7790,195245,0.12853470437017994,-25762,530,23870,1362,0,6704,530,177060,10951,195245,32466,0,153190,9589,195245,-200555730,4143400,185819550,10592780,0,52288120,4143400,1379656830,85325330,1521413680,252843850,0,1193837280,74732550,1521413680
2019-02-26,7790,8840,7790,8300,3259784,6.546854942233633,16247,10223,88638,-115108,0,117769,16302,3034565,91148,3259784,101522,6079,2945927,206256,3259784,120192570,84593050,778074210,-982859830,0,981844470,135005830,25749007860,758420600,27624278760,861651900,50412780,24970933650,1741280430,27624278760
2019-02-27,8260,9240,8000,9070,2661236,9.27710843373494,388456,-63,-375890,-12503,0,454398,6826,2123069,76943,2661236,65942,6889,2498959,89446,2661236,3470681700,-1347840,-3346410810,-122923050,0,4055824250,58371490,18677490800,664876450,23456562990,585142550,59719330,22023901610,787799500,23456562990
2019-02-28,8980,9860,8570,8710,1885391,-3.9691289966923926,33442,-14411,28038,-47069,0,89549,6557,1723093,66192,1885391,56107,20968,1695055,113261,1885391,329262080,-133045260,262390170,-458606990,0,844397300,59236070,15922091700,596778410,17422503480,515135220,192281330,15659701530,1055385400,17422503480
2019-03-04,8920,9320,8910,9000,631722,3.329506314580941,-24283,1206,74418,-51341,0,49412,2706,561081,18523,631722,73695,1500,486663,69864,631722,-222317960,10998330,680004010,-468684380,0,451226330,24678330,5122935630,169394250,5768234540,673544290,13680000,4442931620,638078630,5768234540
2019-03-05,9030,9220,8860,9210,349684,2.3333333333333335,22924,-1,-1290,-21633,0,41034,0,297393,11257,349684,18110,1,298683,32890,349684,206956630,-8980,-11648110,-195299540,0,369694330,0,2688567210,102154150,3160415690,162737700,8980,2700215320,297453690,3160415690
2019-03-06,9210,9250,8880,8880,377725,-3.5830618892508146,-69443,2800,89427,-22784,0,0,2800,373384,1541,377725,69443,0,283957,24325,377725,-622027250,25176000,803033900,-206182650,0,0,25176000,3352516100,13996610,3391688710,622027250,0,2549482200,220179260,3391688710
2019-03-07,8950,8950,8420,8570,398139,-3.4909909909909906,-22544,-3885,6542,19887,0,1700,1255,368098,27086,398139,24244,5140,361556,7199,398139,-195126360,-34347810,59156400,170317770,0,14618000,10690850,3181808400,232467170,3439584420,209744360,45038660,3122652000,62149400,3439584420
2019-03-08,8500,8790,8360,8630,230165,0.7001166861143524,3232,300,5680,-9212,0,4227,300,213114,12524,230165,995,0,207434,21736,230165,27993010,2619000,51858380,-82470390,0,36569290,2619000,1839422170,105954080,1984564540,8576280,0,1787563790,188424470,1984564540
2019-03-11,8590,8780,8410,8510,191429,-1.3904982618771726,-25166,-3006,32566,-4394,0,500,0,185708,5221,191429,25666,3006,153142,9615,191429,-212979750,-25530000,277137620,-38627870,0,4225000,0,1578672920,44324950,1627222870,217204750,25530000,1301535300,82952820,1627222870
2019-03-12,8680,8810,8520,8670,268706,1.8801410105757932,-65211,0,67394,-2183,0,1687,0,261771,5248,268706,66898,0,194377,7431,268706,-558317560,0,577253050,-18935490,0,14593190,0,2259338780,45413210,2319345180,572910750,0,1682085730,64348700,2319345180
2019-03-13,8730,8730,8450,8450,183093,-2.5374855824682814,-46031,500,49334,-3803,0,801,500,179650,2142,183093,46832,0,130316,5945,183093,-391067780,4265000,419438760,-32635980,0,6797480,4265000,1529782330,18229990,1559074800,397865260,0,1110343570,50865970,1559074800
2019-03-14,8550,8650,8480,8550,107997,1.183431952662722,-4943,0,2354,2589,0,4394,0,97708,5895,107997,9337,0,95354,3306,107997,-42047620,0,20069460,21978160,0,37483290,0,834330060,50288810,922102160,79530910,0,814260600,28310650,922102160
2019-03-15,8550,9160,8540,9030,804730,5.614035087719298,29605,-4823,-52250,27468,0,52573,5049,695067,52041,804730,22968,9872,747317,24573,804730,268176570,-43769030,-473353540,248946000,0,475279080,45512200,6248072860,469325080,7238189220,207102510,89281230,6721426400,220379080,7238189220
2019-03-18,9310,9750,9040,9100,1455710,0.7751937984496124,-128353,941,173191,-45779,0,78236,3987,1350844,22643,1455710,206589,3046,1177653,68422,1455710,-1184536100,9396960,1603319390,-428180250,0,735588190,38172910,12708486260,214537170,13696784530,1920124290,28775950,11105166870,642717420,13696784530
2019-03-19,9210,9270,8840,8970,385971,-1.4285714285714286,-58072,-880,58780,172,0,7291,120,358804,19756,385971,65363,1000,300024,19584,385971,-520168340,-7869690,524364510,3673520,0,65483100,1090310,3232675200,179387140,3478635750,585651440,8960000,2708310690,175713620,3478635750
2019-03-20,9080,9080,8730,8930,299173,-0.4459308807134894,-54869,315,62256,-7702,0,3560,315,292229,3069,299173,58429,0,229973,10771,299173,-481755200,2758150,547289430,-68292380,0,31303720,2758150,2587174870,26933220,2648169960,513058920,0,2039885440,95225600,2648169960
2019-03-21,9090,9330,8730,8730,434666,-2.2396416573348263,-44025,-300,58616,-14291,0,15918,0,414872,3876,434666,59943,300,356256,18167,434666,-390864500,-2730000,522589690,-128995190,0,142743640,0,3733323410,35008220,3911075270,533608140,2730000,3210733720,164003410,3911075270
2019-03-22,8760,9070,8750,8900,168984,1.9473081328751431,-1366,-141,-1695,3202,0,2125,2,155222,11635,168984,3491,143,156917,8433,168984,-12158200,-1243620,-15695280,29097100,0,18854130,17640,1380904230,103910540,1503686540,31012330,1261260,1396599510,74813440,1503686540
2019-03-25,8610,8890,8550,8740,180530,-1.7977528089887642,-2151,-600,3963,-1212,0,12963,0,162957,4610,180530,15114,600,158994,5822,180530,-19075420,-5274000,34837620,-10488200,0,113733530,0,1427101310,40512040,1581346880,132808950,5274000,1392263690,51000240,1581346880
2019-03-26,8740,9080,8690,9060,229707,3.6613272311212817,-21001,16,10392,10593,0,22968,16,192042,14681,229707,43969,0,181650,4088,229707,-187851040,143890,92909010,94798140,0,205571580,143890,1718313620,131269910,2055299000,393422620,0,1625404610,36471770,2055299000
2019-03-27,9100,9120,8810,8970,158857,-0.9933774834437087,12841,0,5202,-18043,0,13728,0,143344,1785,158857,887,0,138142,19828,158857,115254450,0,46953510,-162207960,0,123177250,0,1283331030,15951190,1422459470,7922800,0,1236377520,178159150,1422459470
2019-03-28,9050,9050,8790,8900,120559,-0.7803790412486065,11577,188,-10297,-1468,0,11699,188,104186,4486,120559,122,0,114483,5954,120559,103392310,1673230,-91844370,-13221170,0,104479090,1673230,927898120,39928400,1073978840,1086780,0,1019742490,53149570,1073978840
2019-03-29,9020,9040,8850,8900,98872,0.0,3207,-2070,7719,-8856,0,3693,0,91461,3718,98872,486,2070,83742,12574,98872,28568280,-18410350,68639470,-78797400,0,32890820,0,813512520,33115130,879518470,4322540,18410350,744873050,111912530,879518470
2019-04-01,8990,9280,8860,8900,457756,0.0,-19025,0,14864,4161,0,300,0,435379,22077,457756,19325,0,420515,17916,457756,-169719290,0,131936910,37782380,0,2730000,0,3933000630,200993410,4136724040,172449290,0,3801063720,163211030,4136724040
2019-04-02,8990,9310,8730,9280,710116,4.269662921348314,128565,-1000,-183767,56202,0,143198,0,499196,67722,710116,14633,1000,682963,11520,710116,1182038080,-9284000,-1689340890,516586810,0,1315624630,0,4575791650,621880540,6513296820,133586550,9284000,6265132540,105293730,6513296820
2019-04-03,9360,9660,9160,9630,932086,3.771551724137931,66324,5701,-55971,-16054,0,82003,7001,814690,28392,932086,15679,1300,870661,44446,932086,630760240,54622710,-538950330,-146432620,0,780499260,67036460,7749559960,271706540,8868802220,149739020,12413750,8288510290,418139160,8868802220
2019-04-04,9630,9670,9350,9640,484625,0.10384215991692627,46054,-1,-26118,-19935,0,63253,0,391123,30249,484625,17199,1,417241,50184,484625,442634690,-9400,-255361900,-187263390,0,606696160,0,3708817540,287917660,4603431360,164061470,9400,3964179440,475181050,4603431360
2019-04-05,9700,10100,9510,9820,779029,1.8672199170124482,-17314,2150,5992,9172,0,13109,3150,713876,48894,779029,30423,1000,707884,39722,779029,-172170260,21085000,59206640,91878620,0,127507290,31005000,7030186950,482476270,7671175510,299677550,9920000,6970980310,390597650,7671175510
2019-04-08,9960,9990,9600,9920,694014,1.0183299389002036,-99358,-1511,96890,3979,0,104984,0,561863,27167,694014,204342,1511,464973,23188,694014,-963383140,-14788660,939720820,38450980,0,1022883360,0,5485606320,265396400,6773886080,1986266500,14788660,4545885500,226945420,6773886080
2019-04-09,9900,9900,9630,9850,319312,-0.7056451612903225,-2389,609,3379,-1599,0,52100,1100,263169,2943,319312,54489,491,259790,4542,319312,-21847660,5950440,31402410,-15505190,0,508206290,10739000,2562028980,28785290,3109759560,530053950,4788560,2530626570,44290480,3109759560
2019-04-10,9800,9820,9390,9460,497451,-3.9593908629441623,-57572,584,57471,-483,0,23368,1000,463404,9679,497451,80940,416,405933,10162,497451,-552446770,5475230,551406750,-4435210,0,221719060,9500000,4424621850,92859110,4748700020,774165830,4024770,3873215100,97294320,4748700020
2019-04-11,9480,9630,9320,9480,263625,0.21141649048625794,22344,-1280,-4232,-16832,0,32820,220,216314,14271,263625,10476,1500,220546,31103,263625,213097730,-12209400,-42672830,-158215500,0,311901450,2085600,2044051730,134718150,2492756930,98803720,14295000,2086724560,292933650,2492756930
2019-04-12,9570,9750,9420,9660,291714,1.89873417721519,-6098,60,1463,4575,0,20731,60,261825,9098,291714,26829,0,260362,4523,291714,-58606030,568800,14202600,43834630,0,199957920,568800,2520807020,87316090,2808649830,258563950,0,2506604420,43481460,2808649830
2019-04-15,9720,9750,9230,9280,543621,-3.9337474120082816,-78676,-969,91466,-11821,0,9441,31,522777,11372,543621,88117,1000,431311,23193,543621,-739098150,-9418990,858529600,-110012460,0,89749060,301010,4912359880,107518900,5109928850,828847210,9720000,4053830280,217531360,5109928850
2019-04-16,9310,9360,8820,9140,516908,-1.5086206896551724,-50663,553,54963,-4853,0,26771,1000,468941,20196,516908,77434,447,413978,25049,516908,-452025590,4866490,489706910,-42547810,0,243007820,8920000,4223733500,183362250,4659023570,695033410,4053510,3734026590,225910060,4659023570
2019-04-17,9160,9220,8910,8910,284032,-2.516411378555799,-8329,-701,12260,-3230,0,4078,559,265822,13573,284032,12407,1260,253562,16803,284032,-75028200,-6293570,110905430,-29583660,0,36579660,5008630,2393597900,122016550,2557202740,111607860,11302200,2282692470,151600210,2557202740
2019-04-18,9040,9080,8870,9010,159917,1.122334455667789,2925,200,-3743,618,0,2985,200,149177,7555,159917,60,0,152920,6937,159917,26365510,1792000,-33615820,5458310,0,26903210,1792000,1339480620,67770330,1435946160,537700,0,1373096440,62312020,1435946160
2019-04-19,8970,9120,8770,8920,279886,-0.9988901220865706,-4718,841,12104,-8227,0,1485,1200,259429,17772,279886,6203,359,247325,25999,279886,-42585170,7443510,109915130,-74773470,0,13498650,10644000,2324156870,158502400,2506801920,56083820,3200490,2214241740,233275870,2506801920
2019-04-22,8940,9070,8830,8930,139233,0.11210762331838565,-16687,-191,25845,-8967,0,3111,0,131796,4326,139233,19798,191,105951,13293,139233,-147981000,-1706170,229765110,-80077940,0,28011610,0,1176909630,38785510,1243706750,175992610,1706170,947144520,118863450,1243706750
2019-04-23,8980,8990,8750,8960,142918,0.33594624860022393,15731,-2233,-16029,2531,0,40176,0,93591,9151,142918,24445,2233,109620,6620,142918,141024040,-19701110,-143766150,22443220,0,359705030,0,834433040,81532900,1275670970,218680990,19701110,978199190,59089680,1275670970
2019-04-24,9000,9010,8670,8800,173727,-1.7857142857142856,-19169,-1973,27136,-5994,0,0,0,170187,3540,173727,19169,1973,143051,9534,173727,-168787450,-17722500,240178810,-53668860,0,0,0,1508233190,31458470,1539691660,168787450,17722500,1268054380,85127330,1539691660
2019-04-25,8740,8800,8260,8350,410686,-5.113636363636364,-132425,3800,112640,15985,0,1278,5000,374451,29957,410686,133703,1200,261811,13972,410686,-1114832760,33020000,947574450,134238310,0,10590290,43000000,3165955930,254095380,3473641600,1125423050,9980000,2218381480,119857070,3473641600
2019-04-26,8290,8340,8100,8140,266474,-2.5149700598802394,-28901,34,-3308,32175,0,1587,34,224011,40842,266474,30488,0,227319,8667,266474,-236666310,275400,-27032280,263423190,0,12995690,275400,1834998480,334520640,2182790210,249662000,0,1862030760,71097450,2182790210
2019-04-29,8240,8560,8200,8540,255584,4.914004914004914,24210,-954,-25636,2380,0,34733,0,204385,16466,255584,10523,954,230021,14086,255584,205749330,-8106260,-217914190,20271120,0,294459890,0,1727065550,139070370,2160595810,88710560,8106260,1944979740,118799250,2160595810
2019-04-30,8790,9160,8750,9070,569932,6.206088992974239,115631,-701,-107035,-7895,0,128117,333,419266,22216,569932,12486,1034,526301,30111,569932,1045667500,-6133900,-970444430,-69089170,0,1155625160,3030300,3721721500,198043480,5078420440,109957660,9164200,4692165930,267132650,5078420440
2019-05-02,9070,9070,8830,8900,221804,-1.8743109151047408,23605,2467,-6593,-19479,0,57022,2800,157672,4310,221804,33417,333,164265,23789,221804,210774210,21969640,-58650820,-174093030,0,508170960,24943330,1404418520,38326740,1975859550,297396750,2973690,1463069340,212419770,1975859550
2019-05-03,8900,9030,8760,8940,222022,0.44943820224719105,110174,-9388,-98524,-2262,0,110419,2470,99981,9152,222022,245,11858,198505,11414,222022,988295050,-84192760,-883806360,-20295930,0,990496940,22131520,891288180,81587100,1985503740,2201890,106324280,1775094540,101883030,1985503740
2019-05-07,8810,8970,8640,8870,202272,-0.7829977628635347,4172,-5000,-5108,5936,0,33900,0,147150,21222,202272,29728,5000,152258,15286,202272,40346320,-44768500,-46523560,50945740,0,301939070,0,1296490850,186264430,1784694350,261592750,44768500,1343014410,135318690,1784694350
2019-05-08,8750,8870,8680,8680,108795,-2.142051860202931,1624,1250,20019,-22893,0,1752,1250,103436,2357,108795,128,0,83417,25250,108795,14184550,10926420,174666590,-199777560,0,15302030,10926420,902950960,20668200,949847610,1117480,0,728284370,220445760,949847610
2019-05-09,8600,8750,8120,8160,361843,-5.990783410138248,-30102,2170,45004,-17072,0,0,2790,333416,25637,361843,30102,620,288412,42709,361843,-248583500,18087930,371780420,-141284850,0,0,23286690,2761478780,213381700,2998147170,248583500,5198760,2389698360,354666550,2998147170
2019-05-10,8160,8450,7930,8230,199233,0.857843137254902,-3618,1050,8259,-5691,0,1270,1150,171986,24827,199233,4888,100,163727,30518,199233,-29145490,8562500,68373030,-47790040,0,10429560,9383500,1396597720,201283170,1617693950,39575050,821000,1328224690,249073210,1617693950
2019-05-13,8190,8630,8090,8350,366465,1.4580801944106925,-420,-400,26257,-25437,0,0,0,342838,23627,366465,420,400,316581,49064,366465,-3438020,-3286000,218689040,-211965020,0,0,0,2879129710,198461500,3077591210,3438020,3286000,2660440670,410426520,3077591210
2019-05-14,8150,8350,8040,8060,208171,-3.473053892215569,-56499,-11211,81999,-14289,0,0,200,199995,7976,208171,56499,11411,117996,22265,208171,-458968380,-91090420,665915630,-115856830,0,0,1625870,1624519360,65149660,1691294890,458968380,92716290,958603730,181006490,1691294890
2019-05-15,8080,8200,8080,8170,128097,1.3647642679900744,-28166,2156,17595,8415,0,0,2156,113453,12488,128097,28166,0,95858,4073,128097,-229117940,17519840,143317920,68280180,0,0,17519840,923894230,101478230,1042892300,229117940,0,780576310,33198050,1042892300
2019-05-16,8170,8270,8070,8100,123537,-0.8567931456548347,-78,6973,3530,-10425,0,1513,7667,106554,7803,123537,1591,694,103024,18228,123537,-625720,56867060,29155440,-85396780,0,12357370,62543980,869276320,63689190,1007866860,12983090,5676920,840120880,149085970,1007866860
2019-05-17,8270,8270,7970,8060,182532,-0.49382716049382713,-42504,200,51893,-9589,0,19060,200,160769,2503,182532,61564,0,108876,12092,182532,-341007350,1599000,416541820,-77133470,0,154143860,1599000,1292975450,20386800,1469105110,495151210,0,876433630,97520270,1469105110
2019-05-20,8250,8650,8080,8120,362270,0.7444168734491315,-69329,-2320,88564,-16915,0,11,0,348078,14181,362270,69340,2320,259514,31096,362270,-573963670,-19510340,734078050,-140604040,0,89820,0,2894814690,117943660,3012848170,574053490,19510340,2160736640,258547700,3012848170
2019-05-21,8040,8350,8040,8260,127226,1.7241379310344827,29983,0,-27755,-2228,0,30273,0,86298,10655,127226,290,0,114053,12883,127226,247080230,0,-228144720,-18935510,0,249471020,0,709794600,87318100,1046583720,2390790,0,937939320,106253610,1046583720
2019-05-22,8350,8440,8110,8220,169372,-0.48426150121065376,-23615,0,33080,-9465,0,19000,0,144301,6071,169372,42615,0,111221,15536,169372,-193125370,0,271293020,-78167650,0,156108100,0,1185453220,50308780,1391870100,349233470,0,914160200,128476430,1391870100
2019-05-23,8220,8250,7740,7880,401675,-4.13625304136253,-83622,1236,89569,-7183,0,25000,1310,367645,7720,401675,108622,74,278076,14903,401675,-658558660,9755560,705792590,-56989490,0,195629410,10337200,2905173960,61730200,3172870770,854188070,581640,2199381370,118719690,3172870770
2019-05-24,7820,7820,7450,7450,390568,-5.456852791878172,-96340,1470,89786,5084,0,20000,1470,347930,21168,390568,116340,0,258144,16084,390568,-725814880,11113800,676019240,38681840,0,150186460,11113800,2619578330,160419260,2941297850,876001340,0,1943559090,121737420,2941297850
