날짜,공시_제목,공시자
2024-12-13,주주명부폐쇄기간또는기준일설정              ,팬스타엔터프라이즈
2024-12-09,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득              ,팬스타엔터프라이즈
2024-11-14,분기보고서 (2024.09),팬스타엔터프라이즈
2024-09-09,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득              ,팬스타엔터프라이즈
2024-09-06,신주인수권행사가액의조정              ,팬스타엔터프라이즈
2024-09-02,전환사채(해외전환사채포함)발행후만기전사채취득              ,팬스타엔터프라이즈
2024-08-14,반기보고서 (2024.06),팬스타엔터프라이즈
2024-08-09,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2024-06-17,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2024-06-10,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득              ,팬스타엔터프라이즈
2024-06-07,신주인수권행사가액의조정              ,팬스타엔터프라이즈
2024-06-03,전환사채(해외전환사채포함)발행후만기전사채취득              ,팬스타엔터프라이즈
2024-05-14,분기보고서 (2024.03),팬스타엔터프라이즈
2024-04-30,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2024-04-19,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2024-04-19,주식등의대량보유상황보고서(일반),김현겸
2024-03-28,정기주주총회결과              ,팬스타엔터프라이즈
2024-03-20,사업보고서 (2023.12),팬스타엔터프라이즈
2024-03-20,감사보고서제출              ,팬스타엔터프라이즈
2024-03-18,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2024-03-13,주주총회소집공고,팬스타엔터프라이즈
2024-03-13,주주총회소집결의              ,팬스타엔터프라이즈
2024-03-08,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득              ,팬스타엔터프라이즈
2023-12-15,주주명부폐쇄기간또는기준일설정,팬스타엔터프라이즈
2023-12-08,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득,팬스타엔터프라이즈
2023-12-01,전환사채(해외전환사채포함)발행후만기전사채취득,팬스타엔터프라이즈
2023-11-23,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2023-11-13,분기보고서 (2023.09),팬스타엔터프라이즈
2023-09-08,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득,팬스타엔터프라이즈
2023-08-11,반기보고서 (2023.06),팬스타엔터프라이즈
2023-08-10,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2023-08-01,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2023-08-01,주식등의대량보유상황보고서(일반),김현겸
2023-07-14,[기재정정]사업보고서 (2022.12),팬스타엔터프라이즈
2023-06-15,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2023-06-08,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득,팬스타엔터프라이즈
2023-06-02,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2023-06-02,주식등의대량보유상황보고서(일반),김현겸
2023-06-02,전환청구권행사,팬스타엔터프라이즈
2023-05-12,분기보고서 (2023.03),팬스타엔터프라이즈
2023-05-03,전환청구권행사,팬스타엔터프라이즈
2023-04-10,[기재정정]전환청구권행사,팬스타엔터프라이즈
2023-04-03,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2023-04-03,임원ㆍ주요주주특정증권등소유상황보고서,최영학
2023-04-03,주식등의대량보유상황보고서(일반),김현겸
2023-04-03,임원ㆍ주요주주특정증권등소유상황보고서,권재근
2023-04-03,임원ㆍ주요주주특정증권등소유상황보고서,김민선
2023-03-29,대표이사변경,팬스타엔터프라이즈
2023-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,팬스타엔터프라이즈
2023-03-29,정기주주총회결과,팬스타엔터프라이즈
2023-03-21,감사보고서제출,팬스타엔터프라이즈
2023-03-13,주주총회소집공고,팬스타엔터프라이즈
2023-03-13,[기재정정]주주총회소집결의,팬스타엔터프라이즈
2023-03-08,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득,팬스타엔터프라이즈
2023-03-07,신주인수권행사가액의조정,팬스타엔터프라이즈
2023-03-02,전환가액의조정,팬스타엔터프라이즈
2023-02-09,매출액또는손익구조30%(대규모법인은15%)이상변동,팬스타엔터프라이즈
2022-12-20,주주명부폐쇄기간또는기준일설정,팬스타엔터프라이즈
2022-12-08,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득,팬스타엔터프라이즈
2022-12-07,신주인수권행사가액의조정,팬스타엔터프라이즈
2022-12-01,전환가액의조정,팬스타엔터프라이즈
2022-11-11,분기보고서 (2022.09),팬스타엔터프라이즈
2022-10-07,신주인수권행사가액의조정,팬스타엔터프라이즈
2022-09-08,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득,팬스타엔터프라이즈
2022-09-01,전환가액의조정,팬스타엔터프라이즈
2022-08-12,반기보고서 (2022.06),팬스타엔터프라이즈
2022-06-08,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득,팬스타엔터프라이즈
2022-05-27,주식등의대량보유상황보고서(일반),김현겸
2022-05-27,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2022-05-16,분기보고서 (2022.03),팬스타엔터프라이즈
2022-04-11,주식매수선택권행사,팬스타엔터프라이즈
2022-03-30,사외이사의선임ㆍ해임또는중도퇴임에관한신고,팬스타엔터프라이즈
2022-03-30,정기주주총회결과,팬스타엔터프라이즈
2022-03-22,사업보고서 (2021.12),팬스타엔터프라이즈
2022-03-22,감사보고서제출,팬스타엔터프라이즈
2022-03-15,주주총회소집공고,팬스타엔터프라이즈
2022-03-15,주주총회집중일개최사유신고,팬스타엔터프라이즈
2022-03-14,[기재정정]주주총회소집결의,팬스타엔터프라이즈
2022-03-08,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득,팬스타엔터프라이즈
2022-03-04,[기재정정]전환가액의조정,팬스타엔터프라이즈
2022-02-14,매출액또는손익구조30%(대규모법인은15%)이상변동,팬스타엔터프라이즈
2021-12-13,주주명부폐쇄기간또는기준일설정,팬스타엔터프라이즈
2021-12-08,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득,팬스타엔터프라이즈
2021-12-01,증권발행결과(자율공시),팬스타엔터프라이즈
2021-11-30,[기재정정]주요사항보고서(전환사채권발행결정),팬스타엔터프라이즈
2021-11-12,분기보고서 (2021.09),팬스타엔터프라이즈
2021-11-01,신주인수권행사,팬스타엔터프라이즈
2021-10-29,[기재정정]전환청구권행사,팬스타엔터프라이즈
2021-10-19,[기재정정]단일판매ㆍ공급계약체결,팬스타엔터프라이즈
2021-09-07,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2021-09-07,주식등의대량보유상황보고서(일반),김현겸
2021-09-01,합병등종료보고서(합병),팬스타엔터프라이즈
2021-08-13,반기보고서 (2021.06),팬스타엔터프라이즈
2021-07-26,[기재정정]주요사항보고서(회사합병결정),팬스타엔터프라이즈
2021-07-22,기타경영사항(자율공시)(소규모 합병 승인 이사회 결의(주주총회 갈음) 결과 보고),팬스타엔터프라이즈
2021-06-18,주주명부폐쇄기간또는기준일설정,팬스타엔터프라이즈
2021-05-14,분기보고서 (2021.03),팬스타엔터프라이즈
2021-04-12,전환청구권행사,팬스타엔터프라이즈
2021-03-30,정기주주총회결과,팬스타엔터프라이즈
2021-03-22,감사보고서제출,팬스타엔터프라이즈
2021-03-22,사업보고서 (2020.12),팬스타엔터프라이즈
2021-03-15,주주총회소집공고,팬스타엔터프라이즈
2021-02-26,주주총회집중일개최사유신고,팬스타엔터프라이즈
2021-02-26,주주총회소집결의,팬스타엔터프라이즈
2021-02-05,매출액또는손익구조30%(대규모법인은15%)이상변동,팬스타엔터프라이즈
2021-01-29,[기재정정]감사보고서제출(2018사업연도),팬스타엔터프라이즈
2021-01-29,[기재정정]사업보고서 (2018.12),팬스타엔터프라이즈
2021-01-29,[기재정정]감사보고서제출(2019사업연도),팬스타엔터프라이즈
2021-01-29,[기재정정]사업보고서 (2019.12),팬스타엔터프라이즈
2021-01-06,주식등의대량보유상황보고서(일반),김현겸
2020-12-16,주주명부폐쇄기간또는기준일설정,팬스타엔터프라이즈
2020-12-11,전환사채(해외전환사채포함)발행후만기전사채취득,팬스타엔터프라이즈
2020-11-16,분기보고서 (2020.09),팬스타엔터프라이즈
2020-09-11,[기재정정]유형자산취득결정(자율공시),팬스타엔터프라이즈
2020-09-11,전환가액의조정,팬스타엔터프라이즈
2020-09-11,전환사채(해외전환사채포함)발행후만기전사채취득,팬스타엔터프라이즈
2020-09-07,[기재정정]신주인수권행사가액의조정,팬스타엔터프라이즈
2020-08-14,반기보고서 (2020.06),팬스타엔터프라이즈
2020-06-30,주식등의대량보유상황보고서(일반),김현겸
2020-06-30,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2020-06-24,전환사채(해외전환사채포함)발행후만기전사채취득(제20회차),팬스타엔터프라이즈
2020-06-11,전환가액의조정(제21회차),팬스타엔터프라이즈
2020-06-11,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2020-06-11,주식등의대량보유상황보고서(일반),김현겸
2020-06-08,증권발행결과(자율공시)(제22회차 공모 BW),팬스타엔터프라이즈
2020-06-08,증권발행실적보고서,팬스타엔터프라이즈
2020-06-05,유상증자또는주식관련사채등의청약결과(자율공시),팬스타엔터프라이즈
2020-06-02,전환사채(해외전환사채포함)발행후만기전사채취득(제20회차),팬스타엔터프라이즈
2020-06-01,신주인수권부사채행사가액결정(제22회차),팬스타엔터프라이즈
2020-06-01,[기재정정]주요사항보고서(신주인수권부사채권발행결정),팬스타엔터프라이즈
2020-06-01,투자설명서,팬스타엔터프라이즈
2020-06-01,[발행조건확정]증권신고서(채무증권),팬스타엔터프라이즈
2020-05-07,분기보고서 (2020.03),팬스타엔터프라이즈
2020-04-23,전환가액의조정(제20회차),팬스타엔터프라이즈
2020-04-03,[기재정정]주식매수선택권부여에관한신고,팬스타엔터프라이즈
2020-03-27,정기주주총회결과,팬스타엔터프라이즈
2020-03-24,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2020-03-24,주식등의대량보유상황보고서(일반),김현겸
2020-03-11,전환가액의조정(제21회차),팬스타엔터프라이즈
2020-03-10,주주총회소집공고,팬스타엔터프라이즈
2020-03-10,의결권대리행사권유참고서류,팬스타엔터프라이즈
2020-03-09,주주총회집중일개최사유신고,팬스타엔터프라이즈
2020-03-09,[기재정정]주주총회소집결의,팬스타엔터프라이즈
2020-02-10,매출액또는손익구조30%(대규모법인은15%)이상변동,팬스타엔터프라이즈
2020-01-31,주식등의대량보유상황보고서(일반),김현겸
2020-01-03,임원ㆍ주요주주특정증권등소유상황보고서,최영학
2020-01-03,주식등의대량보유상황보고서(일반),김현겸
2019-12-26,최대주주변경,팬스타엔터프라이즈
2019-12-13,주주명부폐쇄기간또는기준일설정,팬스타엔터프라이즈
2019-12-12,전환가액의조정(제21회차),팬스타엔터프라이즈
2019-11-26,증권발행결과(자율공시)(제3자배정 유상증자),팬스타엔터프라이즈
2019-11-18,주식등의대량보유상황보고서(일반),팬스타라인닷컴
2019-11-18,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2019-11-18,주요사항보고서(유상증자결정),팬스타엔터프라이즈
2019-11-15,[기재정정]합병등종료보고서(합병),팬스타엔터프라이즈
2019-11-14,분기보고서 (2019.09),팬스타엔터프라이즈
2019-11-07,[기재정정]주요사항보고서(유형자산양수결정),팬스타엔터프라이즈
2019-10-23,전환가액의조정(제20회차),팬스타엔터프라이즈
2019-10-07,기타경영사항(자율공시)(소규모합병 승인 이사회 결의(주주총회 갈음) 결과 보고),팬스타엔터프라이즈
2019-09-05,주주명부폐쇄기간또는기준일설정,팬스타엔터프라이즈
2019-09-05,주요사항보고서(회사합병결정),팬스타엔터프라이즈
2019-08-19,[기재정정]반기보고서 (2019.06),팬스타엔터프라이즈
2019-07-23,전환가액의조정(제20회차),팬스타엔터프라이즈
2019-07-04,주식등의대량보유상황보고서(일반),팬스타라인닷컴
2019-06-11,증권발행결과(자율공시)(제21회차 CB),팬스타엔터프라이즈
2019-06-11,주요사항보고서(전환사채권발행결정),팬스타엔터프라이즈
2019-05-15,[기재정정]분기보고서 (2019.03),팬스타엔터프라이즈
2019-04-30,임원ㆍ주요주주특정증권등소유상황보고서,김현겸
2019-04-30,주식등의대량보유상황보고서(일반),팬스타라인닷컴
2019-04-23,증권발행결과(자율공시)(제20회차 CB),팬스타엔터프라이즈
2019-04-19,주요사항보고서(전환사채권발행결정),팬스타엔터프라이즈
2019-04-03,전환청구권행사(제18회차),팬스타엔터프라이즈
2019-03-26,주식등의대량보유상황보고서(일반),팬스타라인닷컴
2019-03-22,[기재정정]주식매수선택권부여에관한신고,팬스타엔터프라이즈
2019-03-15,정기주주총회결과,팬스타엔터프라이즈
2019-03-15,사외이사의선임ㆍ해임또는중도퇴임에관한신고,팬스타엔터프라이즈
2019-03-13,주식등의대량보유상황보고서(일반),팬스타라인닷컴
2019-03-12,최대주주변경,팬스타엔터프라이즈
2019-02-27,의결권대리행사권유참고서류,팬스타엔터프라이즈
2019-02-27,주주총회소집공고,팬스타엔터프라이즈
2019-02-27,[기재정정]주주총회소집결의,팬스타엔터프라이즈
2019-02-21,전환청구권행사,팬스타엔터프라이즈
2019-02-11,전환청구권행사(제18회차),팬스타엔터프라이즈
2019-01-31,매출액또는손익구조30%(대규모법인은15%)이상변동,팬스타엔터프라이즈
2019-01-15,전환청구권행사(제18회차),팬스타엔터프라이즈
