날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,5923,5923,5761,5762,1789,-3.2409739714525614,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.0,0.0,1789.0,0.0,0.0,1789.0,0.0,1789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9675720.0,0.0,9675720.0,0.0,0.0,9675720.0,0.0,9675720.0
2019-01-03,5761,5826,5707,5805,2982,0.7462686567164178,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2982.0,0.0,2982.0,0.0,0.0,2982.0,0.0,2982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15942000.0,0.0,15942000.0,0.0,0.0,15942000.0,0.0,15942000.0
2019-01-04,5675,5923,5675,5826,2528,0.3617571059431524,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.0,0.0,2528.0,0.0,0.0,2528.0,0.0,2528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13543320.0,0.0,13543320.0,0.0,0.0,13543320.0,0.0,13543320.0
2019-01-07,5847,5966,5815,5848,2743,0.37761757638173704,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2743.0,0.0,2743.0,0.0,0.0,2743.0,0.0,2743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14999670.0,0.0,14999670.0,0.0,0.0,14999670.0,0.0,14999670.0
2019-01-08,5912,5912,5836,5848,2465,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.0,0.0,2465.0,0.0,0.0,2465.0,0.0,2465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13372700.0,0.0,13372700.0,0.0,0.0,13372700.0,0.0,13372700.0
2019-01-09,5966,5966,5912,5912,3092,1.094391244870041,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3092.0,0.0,3092.0,0.0,0.0,3092.0,0.0,3092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17006070.0,0.0,17006070.0,0.0,0.0,17006070.0,0.0,17006070.0
2019-01-10,5966,5966,5826,5902,437,-0.16914749661705006,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,437.0,0.0,0.0,437.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369100.0,0.0,2369100.0,0.0,0.0,2369100.0,0.0,2369100.0
2019-01-11,5923,6084,5826,5826,8988,-1.2876990850559134,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8988.0,0.0,8988.0,0.0,0.0,8988.0,0.0,8988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49970200.0,0.0,49970200.0,0.0,0.0,49970200.0,0.0,49970200.0
2019-01-14,5923,6084,5923,6063,3458,4.067971163748712,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3458.0,0.0,3458.0,0.0,0.0,3458.0,0.0,3458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19303710.0,0.0,19303710.0,0.0,0.0,19303710.0,0.0,19303710.0
2019-01-15,6127,6138,6030,6063,2779,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779.0,0.0,2779.0,0.0,0.0,2779.0,0.0,2779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15687560.0,0.0,15687560.0,0.0,0.0,15687560.0,0.0,15687560.0
