날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도,네이버_검색량
2019-01-16,8750,9040,8540,8910,11477789,3.604651162790698,1240,90.0,7.19,99,0.22,20,-2835,182995,-635446,455286,0,56008,205420,10288781,927580,11477789,58843,22425,10924227,472294,11477789,-22127320,1630246790,-5599858260,3991738790,0,495431570,1828048620,90789197540,8159171920,101271849650,517558890,197801830,96389055800,4167433130,101271849650,7.65602
2019-01-17,9020,9150,8510,8540,8014965,-4.1526374859708195,1240,86.26,6.89,99,0.23,20,-6730,-193063,1051457,-851664,0,56280,2913,7691006,264766,8014965,63010,195976,6639549,1116430,8014965,-54200480,-1726118660,9159990150,-7379671010,0,489574140,25413280,66890268570,2307145470,69712401460,543774620,1751531940,57730278420,9686816480,69712401460,7.29595
2019-01-18,8630,8870,8450,8660,6037797,1.405152224824356,1240,87.47,6.98,99,0.23,20,41683,1228,-445533,402622,0,53622,6755,5259431,717989,6037797,11939,5527,5704964,315367,6037797,363244030,10322520,-3900199400,3526632850,0,467132510,58523600,45720965810,6259044830,52505666750,103888480,48201080,49621165210,2732411980,52505666750,6.72578
2019-01-21,8710,8730,8430,8440,3954624,-2.5404157043879905,1240,85.25,6.81,99,0.24,20,-132144,-7446,385116,-245526,0,17293,12030,3837762,87539,3954624,149437,19476,3452646,333065,3954624,-1126156450,-65253340,3296112800,-2104703010,0,146800400,102547100,32746685370,748546920,33744579790,1272956850,167800440,29450572570,2853249930,33744579790,6.06777
2019-01-22,8460,8620,8400,8410,3043966,-0.35545023696682465,1240,84.95,6.78,99,0.24,20,-18604,2195,-24080,40489,0,14915,3200,2836112,189739,3043966,33519,1005,2860192,149250,3043966,-158213520,18649350,-212804560,352368730,0,126876940,27222000,24114943510,1619833070,25888875520,285090460,8572650,24327748070,1267464340,25888875520,5.54302
2019-01-23,8390,8570,8360,8500,2322620,1.070154577883472,1240,85.86,6.85,99,0.24,20,5805,-4748,-380431,379374,0,25548,0,1847775,449297,2322620,19743,4748,2228206,69923,2322620,49607750,-40029220,-3228950980,3219372450,0,215956040,0,15633640130,3812332250,19661928420,166348290,40029220,18862591110,592959800,19661928420,5.0617
2019-01-24,8570,8630,8450,8470,2456999,-0.35294117647058826,1240,85.56,6.83,99,0.24,20,31675,9276,-196452,155501,0,63262,9276,2016158,368303,2456999,31587,0,2212610,212802,2456999,270304640,79230680,-1669577840,1320042520,0,539421470,79230680,17174662590,3136726580,20930041320,269116830,0,18844240430,1816684060,20930041320,4.91407
2019-01-25,8510,8650,8450,8530,2677695,0.7083825265643447,1240,86.16,6.88,99,0.23,20,16015,500,-450767,434252,0,46753,500,2113217,517225,2677695,30738,0,2563984,82973,2677695,137151260,4251000,-3862383850,3720981590,0,399429660,4251000,18062136160,4428880600,22894697420,262278400,0,21924520010,707899010,22894697420,4.77412
2019-01-28,8560,8640,8470,8600,2429595,0.8206330597889802,1240,86.87,6.94,99,0.23,20,-28917,24795,-304919,309041,0,14660,27310,1985025,402600,2429595,43577,2515,2289944,93559,2429595,-246687000,213023990,-2620240490,2653903500,0,125772820,234541610,16999536860,3453714250,20813565540,372459820,21517620,19619777350,799810750,20813565540,4.69529
2019-01-29,8620,8660,8250,8280,3703373,-3.7209302325581395,1240,83.64,6.68,99,0.24,20,89536,-32730,328411,-385217,0,140162,1310,3270188,291713,3703373,50626,34040,2941777,676930,3703373,745198150,-272350240,2788869440,-3261717350,0,1172602700,10995200,27468489170,2433954950,31086042020,427404550,283345440,24679619730,5695672300,31086042020,5.10279
2019-01-30,8400,8620,8390,8490,3795018,2.536231884057971,1240,85.76,6.85,99,0.24,20,706,775,-493056,491575,0,22793,20700,3051714,699811,3795018,22087,19925,3544770,208236,3795018,7195980,5853500,-4217911610,4204862130,0,194393190,176217000,25989768270,5975230450,32335608910,187197210,170363500,30207679880,1770368320,32335608910,5.3543
2019-01-31,8560,8570,8280,8450,2220834,-0.47114252061248524,1240,85.35,6.81,99,0.24,20,-29907,-10671,81582,-41004,0,17417,30,1971742,231645,2220834,47324,10701,1890160,272649,2220834,-251750060,-89798300,686706810,-345158450,0,146803620,253200,16597140740,1946692960,18690890520,398553680,90051500,15910433930,2291851410,18690890520,4.4077
2019-02-01,8520,10300,8510,9920,51712415,17.39644970414201,1240,100.2,8.0,99,0.2,20,-72502,-2073,-1681928,1756503,0,47572,60185,48341333,3263325,51712415,120074,62258,50023261,1506822,51712415,-734782760,-20811440,-15567120090,16322714290,0,438925380,576083020,467347857870,31078420540,499441286810,1173708140,596894460,482914977960,14755706250,499441286810,100.0
2019-02-07,10250,10750,10000,10150,17577095,2.318548387096774,1240,102.53,8.19,99,0.2,20,-26294,37008,248640,-259354,0,54944,56607,16498735,966809,17577095,81238,19599,16250095,1226163,17577095,-265422850,380577250,2564294950,-2679449350,0,561890350,582157350,169612108740,9857934450,180614090890,827313200,201580100,167047813790,12537383800,180614090890,24.82689
2019-02-08,9930,10600,9920,10350,16646066,1.9704433497536946,1240,104.55,8.35,99,0.19,20,-17240,32152,-238086,223174,0,60229,40872,15311547,1233418,16646066,77469,8720,15549633,1010244,16646066,-174094600,333603350,-2454748840,2295240090,0,622679610,424406350,158039296630,12712228870,171798611460,796774210,90803000,160494045470,10416988780,171798611460,11.42508
2019-02-11,10300,10400,9930,9930,8062576,-4.057971014492753,1240,100.3,8.01,99,0.2,20,22799,-19585,629100,-632314,0,45111,2810,7720808,293847,8062576,22312,22395,7091708,926161,8062576,223603460,-196444660,6347908750,-6375067550,0,451170060,28250000,77737094900,2941359790,81157874750,227566600,224694660,71389186150,9316427340,81157874750,10.09101
2019-02-12,9920,10150,9490,9690,9564475,-2.416918429003021,1240,97.88,7.81,99,0.21,20,51699,-3525,30234,-78408,0,90783,1210,8634822,837660,9564475,39084,4735,8604588,916068,9564475,507989910,-35002000,258324710,-731312620,0,891222120,11972000,84970742490,8277564240,94151500850,383232210,46974000,84712417780,9008876860,94151500850,8.97773
2019-02-13,9750,9760,9590,9690,4372253,0.0,1240,97.88,7.81,99,0.21,20,4289,560,-130710,125861,0,44481,560,3793969,533243,4372253,40192,0,3924679,407382,4372253,41386410,5422100,-1262749730,1215941220,0,430643820,5422100,36753149630,5164620310,42353835860,389257410,0,38015899360,3948679090,42353835860,7.46263
2019-02-14,9780,9790,9250,9330,6460708,-3.7151702786377707,1240,94.24,7.52,99,0.21,20,19671,-17206,307935,-310400,0,44125,8711,5991309,416563,6460708,24454,25917,5683374,726963,6460708,183180750,-160233650,2922841640,-2945788740,0,415499670,82610230,56580369240,3951615810,61030094950,232318920,242843880,53657527600,6897404550,61030094950,7.38012
2019-02-15,9260,9630,9250,9470,6044547,1.5005359056806002,1240,95.66,7.64,99,0.21,20,-71083,24021,151552,-104490,0,4561,29200,5539452,471334,6044547,75644,5179,5387900,575824,6044547,-670246140,226062180,1433278180,-989094220,0,43052250,275073000,52480879270,4469257720,57268262240,713298390,49010820,51047601090,5458351940,57268262240,6.90548
2019-02-18,9590,9650,9420,9510,3490903,0.42238648363252373,1240,96.06,7.67,99,0.21,20,18725,-12771,438712,-444666,0,44076,6017,3325962,114848,3490903,25351,18788,2887250,559514,3490903,178015330,-121543480,4177306500,-4233778350,0,418556270,57318720,31636749960,1092476730,33205101680,240540940,178862200,27459443460,5326255080,33205101680,6.66967
2019-02-19,9550,9740,9390,9400,5374422,-1.1566771819137749,1240,94.95,7.58,99,0.21,20,-11349,-8603,483166,-463214,0,26455,7467,5143090,197410,5374422,37804,16070,4659924,660624,5374422,-109339260,-81501470,4609245350,-4418404620,0,250606050,71287880,49011188290,1879741230,51212823450,359945310,152789350,44401942940,6298145850,51212823450,6.66065
2019-02-20,9730,9800,9300,9330,7189173,-0.7446808510638299,1240,94.24,7.52,99,0.21,20,-2686,-27572,394414,-364156,0,18290,30242,6791130,349511,7189173,20976,57814,6396716,713667,7189173,-27634230,-264172620,3733683780,-3441876930,0,172736000,293733540,64897757750,3349487390,68713714680,200370230,557906160,61164073970,6791364320,68713714680,7.58254
2019-02-21,9380,9430,8800,9020,6049380,-3.322615219721329,1240,91.11,7.27,99,0.22,20,-86413,-10918,-83042,180373,0,38955,10847,5502337,497241,6049380,125368,21765,5585379,316868,6049380,-786179860,-98564860,-745171020,1629915740,0,355028980,98244860,49835274010,4503468750,54792016600,1141208840,196809720,50580445030,2873553010,54792016600,7.24217
2019-02-22,8990,9250,8970,9050,3869728,0.3325942350332594,1240,91.41,7.3,99,0.22,20,-98596,4740,270553,-176697,0,10341,8850,3527934,322603,3869728,108937,4110,3257381,499300,3869728,-899776400,43287400,2466348970,-1609859970,0,94272810,81001500,32155648580,2940175060,35271097950,994049210,37714100,29689299610,4550035030,35271097950,6.26417
2019-02-25,9110,9160,8740,8950,5214863,-1.1049723756906076,1240,90.4,7.22,99,0.22,20,-3640,-17130,-94255,115025,0,49413,2520,4702439,460491,5214863,53053,19650,4796694,345466,5214863,-36450450,-151534740,-833547990,1021533180,0,439760720,22494000,42114257110,4116687030,46693198860,476211170,174028740,42947805100,3095153850,46693198860,7.79564
2019-02-26,9070,9600,9020,9320,12627126,4.134078212290502,1240,94.14,7.52,99,0.21,20,-85555,3214,104495,-22154,0,42701,18404,11985629,580392,12627126,128256,15190,11881134,602546,12627126,-784599330,30505970,1013270110,-259176750,0,401758850,172991400,112492236060,5403967060,118470953370,1186358180,142485430,111478965950,5663143810,118470953370,10.57735
2019-02-27,9410,9580,9240,9320,6095406,0.0,1240,94.14,7.52,99,0.21,20,-98981,-3230,358862,-256651,0,18743,4629,5767687,304347,6095406,117724,7859,5408825,560998,6095406,-925732150,-30551870,3355303000,-2399018980,0,175245400,43351580,54152505490,2867941840,57239044310,1100977550,73903450,50797202490,5266960820,57239044310,10.36992
2019-02-28,9360,9400,7070,7310,15421223,-21.566523605150216,1240,73.84,5.9,99,0.27,20,-23691,30715,-349415,342391,0,55882,51952,13927790,1385599,15421223,79573,21237,14277205,1043208,15421223,-164339190,282480340,-2371783870,2253642720,0,488575450,470332930,114930919640,11167038030,127056866050,652914640,187852590,117302703510,8913395310,127056866050,16.83785
2019-03-04,6800,7360,6610,7050,12144236,-3.556771545827633,1240,71.21,5.69,99,0.28,20,281550,-2557,-1627476,1348483,0,362783,11924,9986213,1783316,12144236,81233,14481,11613689,434833,12144236,1947384150,-16240670,-11368119930,9436976450,0,2515244140,84286540,69750398540,12504403050,84854332270,567859990,100527210,81118518470,3067426600,84854332270,11.01257
2019-03-05,7000,7130,6820,7010,6283337,-0.5673758865248227,1240,70.81,5.65,99,0.29,20,-9158,11368,502309,-504519,0,26142,13290,5777260,466645,6283337,35300,1922,5274951,971164,6283337,-65131050,79793100,3493208490,-3507870540,0,181845530,93286000,40372088860,3261999970,43909220360,246976580,13492900,36878880370,6769870510,43909220360,7.59523
2019-03-06,6980,7110,6710,6740,3753242,-3.851640513552068,1240,68.08,5.44,99,0.3,20,-53796,15749,-236582,274629,0,7159,18735,3269654,457694,3753242,60955,2986,3506236,183065,3753242,-370277210,107808090,-1585839250,1848308370,0,48793840,128351770,22510570720,3122412820,25810129150,419071050,20543680,24096409970,1274104450,25810129150,6.43118
2019-03-07,6600,6700,6350,6400,4511137,-5.044510385756676,1240,64.65,5.16,99,0.31,20,-12361,-5316,-814083,831760,0,20891,4790,3407100,1078356,4511137,33252,10106,4221183,246596,4511137,-81002780,-35572830,-5281113110,5397688720,0,136074400,30834900,22323451730,7022959190,29513320220,217077180,66407730,27604564840,1625270470,29513320220,6.54909
2019-03-08,6330,6560,6260,6350,3353952,-0.78125,1240,64.14,5.12,99,0.31,20,-37691,-35924,-178169,251784,0,28959,18300,2658043,648650,3353952,66650,54224,2836212,396866,3353952,-240736860,-229606970,-1117847620,1588191450,0,185529640,116955800,17003205540,4137703070,21443394050,426266500,346562770,18121053160,2549511620,21443394050,6.17799
2019-03-11,6390,6470,6240,6420,2307717,1.1023622047244095,1240,64.85,5.18,99,0.31,20,30628,-16954,-81058,67384,0,41794,7195,1957623,301105,2307717,11166,24149,2038681,233721,2307717,196186700,-109451190,-514807050,428071540,0,267174810,45598440,12483048640,1921764940,14717586830,70988110,155049630,12997855690,1493693400,14717586830,5.49125
2019-03-12,6480,6840,6450,6710,4922521,4.517133956386292,1240,67.78,5.41,99,0.3,20,104300,35149,-21127,-118322,0,113950,35150,4229463,543958,4922521,9650,1,4250590,662280,4922521,699614410,237475000,-120061620,-817027790,0,764206670,237481500,28329009060,3628767560,32959464790,64592260,6500,28449070680,4445795350,32959464790,6.14092
2019-03-13,6680,6750,6530,6620,2057180,-1.3412816691505216,1240,66.87,5.34,99,0.3,20,26768,-31300,-41644,46176,0,48562,170,1720662,287786,2057180,21794,31470,1762306,241610,2057180,178336090,-208536300,-270671470,300871680,0,322528670,1118600,11419586070,1906512710,13649746050,144192580,209654900,11690257540,1605641030,13649746050,4.77345
2019-03-14,6690,6860,6670,6760,2176046,2.1148036253776437,1240,68.28,5.45,99,0.3,20,29759,-834,-167466,138541,0,124196,5666,1692906,353278,2176046,94437,6500,1860372,214737,2176046,203609190,-5779540,-1135755370,937925720,0,841955550,38405460,11467914770,2391285830,14739561610,638346360,44185000,12603670140,1453360110,14739561610,4.61746
2019-03-15,6780,6850,6130,6280,6589142,-7.100591715976331,1240,63.43,5.06,99,0.32,20,-9238,5534,-206582,210286,0,32362,6075,5458239,1092466,6589142,41600,541,5664821,882180,6589142,-52644320,34552590,-1307796610,1325888340,0,214518800,37983120,34824543850,6935490220,42012535990,267163120,3430530,36132340460,5609601880,42012535990,6.86807
2019-03-18,6400,6570,6370,6390,3169883,1.7515923566878981,1240,64.55,5.15,99,0.31,20,18675,10030,-1790,-26915,0,39016,20030,2551199,559638,3169883,20341,10000,2552989,586553,3169883,121627620,63194400,-12720340,-172101680,0,252552480,128394400,16496131040,3618233080,20495311000,130924860,65200000,16508851380,3790334760,20495311000,5.03599
2019-03-19,6470,6560,6460,6490,2007017,1.5649452269170578,1240,65.56,5.23,99,0.31,20,-10783,-9961,-19523,40267,0,16405,140,1640960,349512,2007017,27188,10101,1660483,309245,2007017,-69943080,-65081530,-129504910,264529520,0,106561310,912800,10673595460,2272758470,13053828040,176504390,65994330,10803100370,2008228950,13053828040,4.33321
2019-03-20,6450,6470,6350,6450,1629012,-0.6163328197226503,1240,65.15,5.2,99,0.31,20,-25002,13250,-236755,248507,0,12310,13400,1241129,362173,1629012,37312,150,1477884,113666,1629012,-159818830,84389000,-1516476870,1591906700,0,79028890,85346000,7947880940,2320053260,10432309090,238847720,957000,9464357810,728146560,10432309090,3.67419
2019-03-21,6380,6510,6330,6340,1463265,-1.7054263565891472,1240,64.04,5.11,99,0.32,20,-21045,-1000,-175802,197847,0,14514,0,1200384,248367,1463265,35559,1000,1376186,50520,1463265,-134438090,-6450000,-1124966140,1265854230,0,92930740,0,7680041290,1590438690,9363410720,227368830,6450000,8805007430,324584460,9363410720,3.54693
2019-03-22,6340,6420,6250,6390,1726512,0.7886435331230284,1240,64.55,5.15,99,0.31,20,-1773,4192,-263876,261457,0,20344,4366,1290689,411113,1726512,22117,174,1554565,149656,1726512,-10845870,26481520,-1675640670,1660005020,0,129306560,27581420,8121155720,2609397440,10887441140,140152430,1099900,9796796390,949392420,10887441140,4.18791
2019-03-25,6250,6610,6230,6490,3070182,1.5649452269170578,1240,65.56,5.23,99,0.31,20,-28602,-7946,115207,-78659,0,10881,3400,2835246,220655,3070182,39483,11346,2720039,299314,3070182,-183906890,-50178090,751832670,-517747690,0,69351870,21900000,18276979770,1411125820,19779357460,253258760,72078090,17525147100,1928873510,19779357460,4.83457
2019-03-26,6580,6610,6370,6410,1939574,-1.2326656394453006,1240,64.75,5.17,99,0.31,20,-3056,3469,449431,-449844,0,16945,5018,1859951,57660,1939574,20001,1549,1410520,507504,1939574,-20474970,22277640,2896220730,-2898023400,0,108560800,32214310,11980710020,372308720,12493793850,129035770,9936670,9084489290,3270332120,12493793850,3.59637
2019-03-27,6390,6500,6300,6310,1626197,-1.5600624024960998,1240,63.74,5.09,99,0.32,20,814,2440,-57046,53792,0,27374,4730,1429766,164327,1626197,26560,2290,1486812,110535,1626197,4556680,15156600,-365578870,345865590,0,174812500,29904200,9143510200,1053822610,10402049510,170255820,14747600,9509089070,707957020,10402049510,3.34686
2019-03-28,6310,6370,6250,6250,959111,-0.9508716323296356,1240,63.13,5.04,99,0.32,20,5467,170,-127878,122241,0,21821,200,734945,202145,959111,16354,30,862823,79904,959111,34456800,1061600,-806646740,771128340,0,137692130,1250000,4630706500,1274811630,6044460260,103235330,188400,5437353240,503683290,6044460260,2.93034
2019-03-29,6300,6770,6260,6670,6125149,6.72,1240,67.37,5.38,99,0.3,20,39394,-4355,83820,-118859,0,46743,2281,5766249,309876,6125149,7349,6636,5682429,428735,6125149,261749970,-28589660,570094270,-803254580,0,308842030,15268790,38086325450,2030910010,40441346280,47092060,43858450,37516231180,2834164590,40441346280,5.02329
2019-04-01,6810,6840,6690,6730,1977573,0.8995502248875562,1240,67.98,5.43,99,0.3,20,48923,-100,10503,-59326,0,56735,0,1836196,84642,1977573,7812,100,1825693,143968,1977573,329633330,-673000,73845750,-402806080,0,382281380,0,12396014120,570473740,13348769240,52648050,673000,12322168370,973279820,13348769240,4.02257
2019-04-02,6800,6800,6660,6750,1408506,0.2971768202080238,1240,68.18,5.44,99,0.3,20,-14696,0,-61313,76009,0,5357,0,1188464,214685,1408506,20053,0,1249777,138676,1408506,-99050820,0,-414800190,513851010,0,36055950,0,8001158350,1446952240,9484166540,135106770,0,8415958540,933101230,9484166540,3.56664
2019-04-03,6780,6900,6760,6880,1593638,1.925925925925926,1240,69.49,5.55,99,0.29,20,22394,4060,-9075,-17379,0,35194,4060,1392616,161768,1593638,12800,0,1401691,179147,1593638,153319240,27787800,-60471600,-120635440,0,240966080,27787800,9536390820,1106933740,10912078440,87646840,0,9596862420,1227569180,10912078440,3.84755
2019-04-04,6900,6910,6700,6770,1399576,-1.5988372093023258,1240,68.38,5.46,99,0.3,20,-9632,-325,133777,-123820,0,20601,0,1304051,74924,1399576,30233,325,1170274,198744,1399576,-65251130,-2191550,909678200,-842235520,0,139518170,0,8840337650,507592240,9487448060,204769300,2191550,7930659450,1349827760,9487448060,3.19822
2019-04-05,6740,7140,6740,6960,2855329,2.806499261447563,1240,70.3,5.61,99,0.29,20,17369,-3589,-10946,-2834,0,29701,2311,2624396,198921,2855329,12332,5900,2635342,201755,2855329,119494450,-25255820,-55864480,-38374150,0,205309000,16063450,18308678950,1374061190,19904112590,85814550,41319270,18364543430,1412435340,19904112590,3.75035
2019-04-08,6930,6960,6830,6890,1295951,-1.0057471264367817,1240,69.6,5.56,99,0.29,20,-11970,9622,90852,-88504,0,14854,9822,1238041,33234,1295951,26824,200,1147189,121738,1295951,-82087940,66013140,625950770,-609875970,0,102242290,67397140,8524430260,229166520,8923236210,184330230,1384000,7898479490,839042490,8923236210,3.39662
2019-04-09,6920,6940,6800,6890,1035682,0.0,1240,69.6,5.56,99,0.29,20,-18834,-200,-26890,45924,0,21791,0,897474,116417,1035682,40625,200,924364,70493,1035682,-129079890,-1381000,-186559070,317019960,0,149972740,0,6164575970,801539870,7116088580,279052630,1381000,6351135040,484519910,7116088580,3.14845
2019-04-10,6900,6970,6850,6880,1289450,-0.14513788098693758,1240,69.49,5.55,99,0.29,20,-9927,0,-51871,61798,0,12955,0,1144638,131857,1289450,22882,0,1196509,70059,1289450,-68807360,0,-358992100,427799460,0,89451260,0,7903554450,912052430,8905058140,158258620,0,8262546550,484252970,8905058140,3.26803
2019-04-11,6930,7170,6920,7090,3580842,3.0523255813953485,1240,71.62,5.72,99,0.28,20,4809,-25730,-184895,205816,0,24590,300,3155365,400587,3580842,19781,26030,3340260,194771,3580842,33545990,-181859100,-1298779980,1447093090,0,173125140,2096000,22233860750,2817231390,25226313280,139579150,183955100,23532640730,1370138300,25226313280,4.66122
2019-04-12,6850,6870,6750,6750,2814952,-4.795486600846263,1240,68.18,5.44,99,0.3,20,5704,5900,193333,-204937,0,19062,5900,2543497,246493,2814952,13358,0,2350164,451430,2814952,38453840,39991000,1314605440,-1393050280,0,129423370,39991000,17302498230,1677063650,19148976250,90969530,0,15987892790,3070113930,19148976250,4.47083
2019-04-15,6890,6910,6730,6740,1459763,-0.14814814814814814,1240,68.08,5.44,99,0.3,20,-10143,90,24913,-14860,0,10137,2000,1398891,48735,1459763,20280,1910,1373978,63595,1459763,-68707140,534840,171441990,-103269690,0,68917920,13580000,9514858430,330725600,9928081950,137625060,13045160,9343416440,433995290,9928081950,3.72129
2019-04-16,6720,7030,6570,6730,4051827,-0.1483679525222552,1240,67.98,5.43,99,0.3,20,-10485,10410,47429,-47354,0,19649,13326,3780861,237991,4051827,30134,2916,3733432,285345,4051827,-67062280,71060440,331904800,-335902960,0,135830450,90453340,25740326750,1620544970,27587155510,202892730,19392900,25408421950,1956447930,27587155510,3.90133
2019-04-17,6670,6680,6550,6550,1521994,-2.674591381872214,1240,66.16,5.28,99,0.31,20,-9047,-9995,13570,5472,0,5758,5,1427095,89136,1521994,14805,10000,1413525,83664,1521994,-59955610,-66067000,90550450,35472160,0,37880190,33000,9418144640,588694910,10044752740,97835800,66100000,9327594190,553222750,10044752740,3.01417
2019-04-18,6550,6580,6420,6420,1191032,-1.984732824427481,1240,64.85,5.18,99,0.31,20,-31938,-1360,34101,-803,0,8799,0,1077718,104515,1191032,40737,1360,1043617,105318,1191032,-206154380,-8818800,221262200,-6289020,0,57164600,0,6998318880,677083960,7732567440,263318980,8818800,6777056680,683372980,7732567440,2.8338
2019-04-19,6420,6510,6370,6420,723045,0.0,1240,64.85,5.18,99,0.31,20,-25198,-869,24497,1570,0,3802,131,684385,34727,723045,29000,1000,659888,33157,723045,-162000580,-5558980,157511370,10048190,0,24409830,841020,4393156230,223174690,4641581770,186410410,6400000,4235644860,213126500,4641581770,2.63072
2019-04-22,6510,6510,6420,6440,684576,0.3115264797507788,1240,65.05,5.19,99,0.31,20,-10138,2000,17398,-9260,0,13279,2000,627246,42051,684576,23417,0,609848,51311,684576,-65559550,12910000,112312610,-59663060,0,85802760,12910000,4057376300,272151350,4428240410,151362310,0,3945063690,331814410,4428240410,2.78905
2019-04-23,6450,6460,6340,6410,807035,-0.4658385093167702,1240,64.75,5.17,99,0.31,20,-6223,-596,90667,-83848,0,6897,0,768368,31770,807035,13120,596,677701,115618,807035,-39809680,-3790560,578322580,-534722340,0,43964950,0,4904761830,202769650,5151496430,83774630,3790560,4326439250,737491990,5151496430,2.55757
