날짜,공시_제목,공시자
2024-04-05,기업설명회(IR)개최              ,마녀공장
2024-03-29,주식등의대량보유상황보고서(일반),엘앤피코스메틱
2024-03-29,임원ㆍ주요주주특정증권등소유상황보고서,엘앤피코스메틱
2024-03-28,정기주주총회결과              ,마녀공장
2024-03-19,기업설명회(IR)개최              ,마녀공장
2024-03-19,사업보고서 (2023.12),마녀공장
2024-03-19,감사보고서제출              ,마녀공장
2024-03-12,주주총회소집공고,마녀공장
2024-03-05,주주총회소집결의              ,마녀공장
2024-02-19,주식등의대량보유상황보고서(일반),엘앤피코스메틱
2024-02-19,임원ㆍ주요주주특정증권등소유상황보고서,엘앤피코스메틱
2024-01-16,주식등의대량보유상황보고서(일반),엘앤피코스메틱
2024-01-12,주식등의대량보유상황보고서(일반),엘앤피코스메틱
2024-01-12,임원ㆍ주요주주특정증권등소유상황보고서,엘앤피코스메틱
2023-12-15,주식등의대량보유상황보고서(일반),엘앤피코스메틱
2023-12-14,주주명부폐쇄기간또는기준일설정,마녀공장
2023-12-11,주식등의대량보유상황보고서(일반),유암코아이비케이금융그룹기업재무안정사모투자
2023-11-16,기업설명회(IR)개최,마녀공장
2023-11-13,기업설명회(IR)개최,마녀공장
2023-11-10,분기보고서 (2023.09),마녀공장
2023-08-14,기업설명회(IR)개최,마녀공장
2023-08-14,반기보고서 (2023.06),마녀공장
2023-06-14,임원ㆍ주요주주특정증권등소유상황보고서,엘앤피코스메틱
2023-06-14,주식등의대량보유상황보고서(일반),엘앤피코스메틱
2023-06-14,임원ㆍ주요주주특정증권등소유상황보고서,최진호
2023-06-14,임원ㆍ주요주주특정증권등소유상황보고서,유근직
2023-06-13,주식등의대량보유상황보고서(일반),유암코아이비케이금융그룹기업재무안정사모투자
2023-05-31,증권발행실적보고서,마녀공장
2023-05-24,[기재정정]투자설명서,마녀공장
2023-05-24,[발행조건확정]증권신고서(지분증권),마녀공장
2023-04-13,연결감사보고서 (2022.12),한영회계법인
2023-04-13,감사보고서 (2022.12),한영회계법인
2022-06-22,감사보고서 (2021.12),한영회계법인
2021-04-02,감사보고서 (2020.12),삼정회계법인
2020-04-10,감사보고서 (2019.12),삼정회계법인
