회사명,매집일,이상_가격,매석_거래,신고가_매집봉,매집_기간,매집_저항,매석_종가,등락률,포착일_매석,매집_거래량,매석_거래량,골크_단중,골크_중장,우상향_5일,우상향_20일,우상향_60일,거래대금_억,시가총액_억,주식수,시총_순위_2711,이상_거래량,회사_코드
CJ대한통운,2024-09-06,False,True,False,5,102500,104000.0,5.583756345177665,2024-09-11,228448,183900.0,True,True,True,True,True,190,23724,22812344,133,True,000120
제일일렉트릭,2024-08-23,False,False,False,19,8590,8700.0,11.825192802056556,2024-09-11,13859431,24094208.0,False,False,True,True,False,2124,1933,22220000,855,True,199820
제일일렉트릭,2024-09-10,False,False,False,1,8390,8700.0,11.825192802056556,2024-09-11,12002120,24094208.0,False,False,True,True,False,2124,1933,22220000,855,True,199820
와이씨켐,2024-09-10,False,False,False,1,16490,17750.0,21.160409556313997,2024-09-11,2955508,5847917.0,False,False,True,True,False,1042,1794,10110545,911,True,112290
네온테크,2024-09-10,False,False,False,1,2210,2240.0,1.3574660633484164,2024-09-11,4235996,10145596.0,False,False,True,True,False,241,954,42608149,1436,True,306620
현대코퍼레이션홀딩스,2024-09-09,False,True,False,2,10410,10440.0,0.6750241080038573,2024-09-11,43024,5917.0,False,False,False,False,False,0,950,9100836,1443,True,227840
코데즈컴바인,2024-09-05,True,False,False,6,1877,1915.0,8.130999435347261,2024-09-11,32565945,62707387.0,True,True,True,True,True,1232,724,37842602,1687,True,047770
코데즈컴바인,2024-09-09,True,False,False,2,1790,1915.0,8.130999435347261,2024-09-11,35119560,62707387.0,True,True,True,True,True,1232,724,37842602,1687,True,047770
코데즈컴바인,2024-09-10,True,False,False,1,1867,1915.0,8.130999435347261,2024-09-11,29924360,62707387.0,True,True,True,True,True,1232,724,37842602,1687,True,047770
유엔젤,2024-09-06,False,True,False,5,3600,3680.0,3.954802259887006,2024-09-11,573005,308536.0,True,False,True,True,True,11,485,13195454,2076,True,072130
이미지스,2024-08-14,False,False,False,28,2380,2400.0,6.666666666666667,2024-09-11,247613,977339.0,False,False,True,True,False,24,378,15758995,2253,True,115610
이미지스,2024-09-10,False,False,False,1,2325,2400.0,6.666666666666667,2024-09-11,358657,977339.0,False,False,True,True,False,24,378,15758995,2253,True,115610
넥센우,2024-09-10,False,True,False,1,3020,3020.0,0.0,2024-09-11,9105,8826.0,False,False,False,True,False,0,108,3600600,2714,True,005725
계양전기우,2024-09-05,False,True,False,6,3940,3980.0,2.842377260981912,2024-09-11,10442,376.0,False,False,False,False,False,0,46,1169079,2804,True,012205
