날짜,공시_제목,공시자
2024-09-24,[기재정정]주식매수선택권부여에관한신고,스코넥
2024-09-11,임원ㆍ주요주주특정증권등소유상황보고서,홍철운
2024-08-13,반기보고서 (2024.06),스코넥
2024-08-09,단일판매ㆍ공급계약체결              ,스코넥
2024-08-07,임원ㆍ주요주주특정증권등소유상황보고서,김성근
2024-05-14,기업설명회(IR)개최              ,스코넥
2024-05-14,분기보고서 (2024.03),스코넥
2024-05-13,기업설명회(IR)개최              ,스코넥
2024-04-04,임원ㆍ주요주주특정증권등소유상황보고서,홍철운
2024-04-01,[기재정정]사업보고서 (2023.12),스코넥
2024-03-28,정기주주총회결과              ,스코넥
2024-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,스코넥
2024-03-21,[기재정정]주주총회소집공고,스코넥
2024-03-20,감사보고서제출              ,스코넥
2024-02-28,주주총회소집결의              ,스코넥
2024-02-27,주식등의대량보유상황보고서(약식),한국투자증권
2024-02-27,주식등의대량보유상황보고서(약식),엠포드-스코넥개인투자조합제1호
2024-02-22,시설외투자등              ,스코넥
2024-02-07,매출액또는손익구조30%(대규모법인은15%)이상변동              ,스코넥
2023-12-20,[기재정정]단일판매ㆍ공급계약체결,스코넥
2023-12-11,주주명부폐쇄기간또는기준일설정,스코넥
2023-11-21,기업설명회(IR)개최,스코넥
2023-11-14,분기보고서 (2023.09),스코넥
2023-08-14,반기보고서 (2023.06),스코넥
2023-08-04,[기재정정]단일판매ㆍ공급계약체결,스코넥
2023-08-02,주식등의대량보유상황보고서(일반),황대실
2023-08-02,임원ㆍ주요주주특정증권등소유상황보고서,이승종
2023-08-02,임원ㆍ주요주주특정증권등소유상황보고서,육종현
2023-08-02,임원ㆍ주요주주특정증권등소유상황보고서,박강식
2023-07-06,임원ㆍ주요주주특정증권등소유상황보고서,한국투자-엠포드제1호신기술사업투자조합
2023-07-05,주식등의대량보유상황보고서(약식),한국투자증권
2023-07-04,임원ㆍ주요주주특정증권등소유상황보고서,한국투자-엠포드제1호신기술사업투자조합
2023-07-04,주식등의대량보유상황보고서(약식),엠포드-스코넥개인투자조합제1호
2023-05-30,임원ㆍ주요주주특정증권등소유상황보고서,육종현
2023-05-15,분기보고서 (2023.03),스코넥
2023-04-07,[기재정정]주식등의대량보유상황보고서(일반),황대실
2023-04-05,기타경영사항(자율공시)(가상 현실 제어 시스템 특허권 취득),스코넥
2023-03-31,[기재정정]사업보고서 (2022.12),스코넥
2023-03-30,정기주주총회결과,스코넥
2023-03-22,감사보고서제출,스코넥
2023-03-15,주주총회소집공고,스코넥
2023-03-06,[기재정정]사업보고서 (2021.12),스코넥
2023-03-06,[기재정정]분기보고서 (2022.03),스코넥
2023-03-06,[기재정정]반기보고서 (2022.06),스코넥
2023-03-06,[기재정정]감사보고서제출(2021사업연도),스코넥
2023-03-06,[기재정정]분기보고서 (2022.09),스코넥
2023-03-03,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,스코넥
2023-03-02,주주총회집중일개최사유신고,스코넥
2023-03-02,주주총회소집결의,스코넥
2023-02-17,주식등의대량보유상황보고서(약식),한국산업은행
2023-02-07,임원ㆍ주요주주특정증권등소유상황보고서,이승종
2022-12-29,임원ㆍ주요주주특정증권등소유상황보고서,육종현
2022-12-20,기타경영사항(자율공시)(특허권 취득),스코넥
2022-12-13,주주명부폐쇄기간또는기준일설정,스코넥
2022-12-05,시설외투자등,스코넥
2022-12-01,기업설명회(IR)개최,스코넥
2022-11-02,기타경영사항(자율공시)(특허권 취득)(가상 현실 제어 시스템),스코넥
2022-09-16,임원ㆍ주요주주특정증권등소유상황보고서,육종현
2022-08-05,주식등의대량보유상황보고서(일반),황대실
2022-08-05,임원ㆍ주요주주특정증권등소유상황보고서,박강식
2022-08-05,임원ㆍ주요주주특정증권등소유상황보고서,이승종
2022-08-05,임원ㆍ주요주주특정증권등소유상황보고서,육종현
2022-08-01,[기재정정]주식등의대량보유상황보고서(일반),황대실
2022-08-01,[기재정정]주식등의대량보유상황보고서(일반),황대실
2022-07-29,주식매수선택권행사,스코넥
2022-05-04,기타경영사항(자율공시)(신주인수권 행사),스코넥
2022-03-30,정기주주총회결과,스코넥
2022-03-15,주주총회소집공고,스코넥
2022-03-02,주주총회집중일개최사유신고,스코넥
2022-02-28,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,스코넥
2022-02-24,주주총회소집결의,스코넥
2022-02-09,임원ㆍ주요주주특정증권등소유상황보고서,육종현
2022-02-09,임원ㆍ주요주주특정증권등소유상황보고서,최정환
2022-02-09,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,김성근
2022-02-09,임원ㆍ주요주주특정증권등소유상황보고서,황대실
2022-02-09,주식등의대량보유상황보고서(약식),엠포드-스코넥개인투자조합제1호
2022-02-07,주식등의대량보유상황보고서(약식),한국투자증권
2022-02-04,주식등의대량보유상황보고서(약식),한국산업은행
2022-01-25,증권발행실적보고서,스코넥
2022-01-18,[기재정정]투자설명서,스코넥
2022-01-18,[발행조건확정]증권신고서(지분증권),스코넥
2021-04-14,연결감사보고서 (2020.12),안진회계법인
2021-04-14,감사보고서 (2020.12),안진회계법인
2020-04-13,감사보고서 (2019.12),정진세림회계법인
2019-04-04,감사보고서 (2018.12),정진회계법인
