회사명,매집일,이상_가격,매석_거래,신고가_매집봉,매집_기간,매집_저항,매석_종가,등락률,포착일_매석,매집_거래량,매석_거래량,골크_단중,골크_중장,우상향_5일,우상향_20일,우상향_60일,거래대금_억,시가총액_억,주식수,시총_순위_2724,이상_거래량,회사_코드
대한항공,2024-01-15,False,False,False,294,24300,24350.0,3.1779661016949152,2024-11-04,1694503,2021533.0,True,True,True,True,True,494,89661,368220661,52,True,003490
LG유플러스,2024-08-05,False,True,False,91,10050,10060.0,0.199203187250996,2024-11-04,2168871,738037.0,True,True,True,True,True,74,43923,436611361,85,True,032640
파크시스템스,2024-10-16,False,True,True,19,215500,217000.0,4.07673860911271,2024-11-04,90074,32106.0,True,True,True,True,True,69,15154,6983609,189,True,140860
이노션,2024-10-16,False,True,False,19,20250,20450.0,1.2376237623762376,2024-11-04,120011,45672.0,True,True,True,True,True,9,8180,40000000,298,True,214320
하나투어,2024-10-16,False,False,False,19,50200,50900.0,6.041666666666667,2024-11-04,175229,855234.0,False,True,True,True,True,459,8163,16039185,299,True,039130
제주항공,2024-10-30,False,False,False,5,9610,9630.0,5.131004366812228,2024-11-04,504287,1875272.0,True,False,True,True,False,188,7765,80640985,310,True,089590
진에어,2024-10-29,True,False,False,6,11390,11620.0,5.44464609800363,2024-11-04,537613,567367.0,True,True,True,True,True,66,6065,52200000,375,True,272450
유바이오로직스,2024-10-30,True,True,True,5,16380,16540.0,4.353312302839116,2024-11-04,5067567,3015832.0,True,True,True,True,True,498,6042,36534307,377,True,206650
대한제강,2023-02-21,True,False,False,622,14850,15000.0,11.441307578008916,2024-11-04,161313,573542.0,True,True,True,True,True,85,3512,23414397,548,True,084010
대한제강,2023-09-26,True,True,True,405,15000,15000.0,11.441307578008916,2024-11-04,879640,573542.0,True,True,True,True,True,85,3512,23414397,548,True,084010
대한제강,2024-10-16,False,False,False,19,13990,15000.0,11.441307578008916,2024-11-04,90296,573542.0,True,True,True,True,True,85,3512,23414397,548,True,084010
쇼박스,2022-11-23,False,False,False,712,4690,4975.0,16.64712778429074,2024-11-04,19899076,20037787.0,True,True,True,True,True,975,3116,62638000,604,True,086980
쇼박스,2023-06-20,True,True,False,503,4655,4975.0,16.64712778429074,2024-11-04,28877681,20037787.0,True,True,True,True,True,975,3116,62638000,604,True,086980
쇼박스,2024-02-28,True,True,False,250,4545,4975.0,16.64712778429074,2024-11-04,21918618,20037787.0,True,True,True,True,True,975,3116,62638000,604,True,086980
매일유업,2024-10-18,False,True,False,17,38700,38750.0,0.7802340702210664,2024-11-04,31537,7672.0,True,False,True,False,False,2,3039,7843638,618,True,267980
메디포스트,2024-05-13,False,False,False,175,7240,7390.0,13.692307692307692,2024-11-04,182810,737375.0,True,True,True,True,True,54,2528,34217785,700,True,078160
메디포스트,2024-05-21,False,False,False,167,7370,7390.0,13.692307692307692,2024-11-04,255379,737375.0,True,True,True,True,True,54,2528,34217785,700,True,078160
메디포스트,2024-10-15,False,True,False,20,6990,7390.0,13.692307692307692,2024-11-04,1115723,737375.0,True,True,True,True,True,54,2528,34217785,700,True,078160
아티스트유나이티드,2024-10-31,False,False,False,4,17910,18720.0,8.900523560209423,2024-11-04,337980,976084.0,True,True,True,True,True,179,2502,13366810,705,True,321820
원익홀딩스,2024-11-01,False,False,False,3,2895,3195.0,10.362694300518134,2024-11-04,6573200,54214063.0,True,False,True,True,False,1707,2467,77237981,711,True,030530
모두투어,2024-09-13,False,False,False,52,11370,11400.0,16.80327868852459,2024-11-04,182803,2516380.0,True,False,True,True,False,296,2154,18900000,792,True,080160
모두투어,2024-09-19,False,False,False,46,11050,11400.0,16.80327868852459,2024-11-04,197705,2516380.0,True,False,True,True,False,296,2154,18900000,792,True,080160
코윈테크,2024-08-05,False,False,False,91,16220,17690.0,29.977957384276262,2024-11-04,178785,2722367.0,False,False,True,True,True,448,1970,11141807,854,True,282880
코윈테크,2024-08-30,False,False,False,66,16590,17690.0,29.977957384276262,2024-11-04,167880,2722367.0,False,False,True,True,True,448,1970,11141807,854,True,282880
코윈테크,2024-09-23,False,False,False,42,16420,17690.0,29.977957384276262,2024-11-04,498511,2722367.0,False,False,True,True,True,448,1970,11141807,854,True,282880
래몽래인,2024-06-10,False,True,False,147,18150,18990.0,29.97946611909651,2024-11-04,10409714,5724836.0,True,True,True,True,True,1000,1898,9996025,883,True,200350
