날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2024-03-05,4020,4550,1998,2005,28690646,,0,0.0,0.0,0,0.0,0,-1997485,-91029,2078061,10453,0,813074,54518,27705862,117192,28690646,2810559,145547,25627801,106739,28690646,-9206700670,-447945767,9598807871,55838566,0,1822426175,133544098,86201538306,372531030,88530039609,11029126845,581489865,76602730435,316692464,88530039609
2024-03-06,2005,2015,1999,2010,840237,0.24937655860349126,0,0.0,0.0,0,0.0,0,290028,25853,-313365,-2516,0,290028,25853,523356,1000,840237,0,0,836721,3516,840237,582476450,51860265,-629295330,-5041385,0,582476450,51860265,1048565142,2010000,1684911857,0,0,1677860472,7051385,1684911857
2024-03-07,2010,2020,2005,2020,261180,0.4975124378109453,0,0.0,0.0,0,0.0,0,52288,5591,-67764,9885,0,52288,5591,188416,14885,261180,0,0,256180,5000,261180,104995520,11209955,-136085625,19880150,0,104995520,11209955,378530915,29930150,524666540,0,0,514616540,10050000,524666540
2024-03-08,2020,2020,2010,2020,114633,0.0,0,0.0,0.0,0,0.0,0,34467,150,-49312,14695,0,35000,150,64777,14706,114633,533,0,114089,11,114633,69465200,301500,-99450700,29684000,0,70536530,301500,130274645,29706120,230818795,1071330,0,229725345,22120,230818795
2024-03-11,2020,2025,2010,2020,208210,0.0,0,0.0,0.0,0,0.0,0,95000,7858,-77493,-25365,0,95000,7858,98824,6528,208210,0,0,176317,31893,208210,191555100,15833870,-156444875,-50944095,0,191555100,15833870,198917850,13178160,419484980,0,0,355362725,64122255,419484980
2024-03-12,2020,2030,2015,2025,89825,0.24752475247524752,0,0.0,0.0,0,0.0,0,30000,14135,-62601,18466,0,30000,14135,26771,18919,89825,0,0,89372,453,89825,60700000,28623375,-126719290,37395915,0,60700000,28623375,54095210,38310975,181729560,0,0,180814500,915060,181729560
2024-03-13,2025,2050,2020,2035,80534,0.49382716049382713,0,0.0,0.0,0,0.0,0,11571,0,-31694,20123,0,11571,0,47446,21517,80534,0,0,79140,1394,80534,23496565,0,-64423445,40926880,0,23496565,0,96093735,43749730,163340030,0,0,160517180,2822850,163340030
2024-03-14,2035,2035,2025,2025,45294,-0.4914004914004914,0,0.0,0.0,0,0.0,0,10000,0,-9954,-46,0,10000,0,35126,168,45294,0,0,45080,214,45294,20309345,0,-20216265,-93080,0,20309345,0,71202775,341680,91853800,0,0,91419040,434760,91853800
2024-03-15,2030,2030,2020,2030,57255,0.24691358024691357,0,0.0,0.0,0,0.0,0,5000,5000,2520,-12520,0,5000,5000,47248,7,57255,0,0,44728,12527,57255,10125000,10125000,5103000,-25353000,0,10125000,10125000,95690290,14175,115954465,0,0,90587290,25367175,115954465
2024-03-18,2025,2035,2025,2030,63689,0.0,0,0.0,0.0,0,0.0,0,26077,1300,-41413,14036,0,26077,1300,18465,17847,63689,0,0,59878,3811,63689,52855940,2639000,-84096310,28601370,0,52855940,2639000,37480680,36318645,129294265,0,0,121576990,7717275,129294265
2024-03-19,2030,2030,2020,2030,61747,0.0,0,0.0,0.0,0,0.0,0,-9998,0,8101,1897,0,30002,0,29413,2332,61747,40000,0,21312,435,61747,-20236910,0,16385780,3851130,0,60804050,0,59557855,4733960,125095865,81040960,0,43172075,882830,125095865
2024-03-20,2030,2040,2025,2035,114201,0.24630541871921183,0,0.0,0.0,0,0.0,0,60000,5000,-64546,-454,0,60000,5000,42465,6736,114201,0,0,107011,7190,114201,122050000,10165000,-131335065,-879935,0,122050000,10165000,86447180,13715765,232377945,0,0,217782245,14595700,232377945
2024-03-21,2030,2035,2030,2035,28935,0.0,0,0.0,0.0,0,0.0,0,2000,0,1244,-3244,0,2000,0,26935,0,28935,0,0,25691,3244,28935,4070000,0,2515320,-6585320,0,4070000,0,54754605,0,58824605,0,0,52239285,6585320,58824605
