날짜,공시_제목,공시자
2024-08-14,반기보고서 (2024.06),청담글로벌
2024-08-09,주식등의대량보유상황보고서(일반),구상모
2024-07-09,증권발행결과(자율공시)              (제9회차 CB),청담글로벌
2024-07-05,주요사항보고서(전환사채권발행결정),청담글로벌
2024-06-11,기업설명회(IR)개최              ,청담글로벌
2024-06-10,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,최석주
2024-05-27,사외이사의선임ㆍ해임또는중도퇴임에관한신고,청담글로벌
2024-05-16,분기보고서 (2024.03),청담글로벌
2024-04-30,소속부변경              ,코스닥시장본부
2024-04-16,신탁계약해지결과보고서,청담글로벌
2024-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,청담글로벌
2024-03-28,정기주주총회결과              ,청담글로벌
2024-03-26,[기재정정]사업보고서 (2023.12),청담글로벌
2024-03-20,감사보고서제출              ,청담글로벌
2024-03-15,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동              ,청담글로벌
2024-03-13,주주총회소집공고,청담글로벌
2024-03-13,[기재정정]주주총회소집결의              ,청담글로벌
2024-03-07,주식등의대량보유상황보고서(일반),구상모
2024-03-07,임원ㆍ주요주주특정증권등소유상황보고서,구상모
2024-03-07,임원ㆍ주요주주특정증권등소유상황보고서,최석주
2024-01-17,주식등의대량보유상황보고서(약식),김도형
2024-01-17,신탁계약에의한취득상황보고서,청담글로벌
2024-01-16,주식등의대량보유상황보고서(약식),XU MEIXING
2023-12-11,주주명부폐쇄기간또는기준일설정,청담글로벌
2023-11-14,분기보고서 (2023.09),청담글로벌
2023-10-13,주요사항보고서(자기주식취득신탁계약체결결정),청담글로벌
2023-08-16,주식등의대량보유상황보고서(일반),구상모
2023-08-14,반기보고서 (2023.06),청담글로벌
2023-08-04,사외이사의선임ㆍ해임또는중도퇴임에관한신고,청담글로벌
2023-07-14,[기재정정]사업보고서 (2022.12),청담글로벌
2023-07-10,주식등의대량보유상황보고서(약식),한국증권금융
2023-05-22,분기보고서 (2023.03),청담글로벌
2023-04-28,소속부변경,코스닥시장본부
2023-04-17,단기차입금증가결정,청담글로벌
2023-04-10,주식등의대량보유상황보고서(약식),한국증권금융
2023-03-30,본점소재지변경,청담글로벌
2023-03-30,정기주주총회결과,청담글로벌
2023-03-22,감사보고서제출,청담글로벌
2023-03-14,주주총회집중일개최사유신고,청담글로벌
2023-03-14,주주총회소집공고,청담글로벌
2023-03-09,주주총회소집결의,청담글로벌
2023-03-02,매출액또는손익구조30%(대규모법인은15%)이상변동,청담글로벌
2023-01-27,기업설명회(IR)개최,청담글로벌
2023-01-10,주식등의대량보유상황보고서(약식),한국증권금융
2022-12-14,주주명부폐쇄기간또는기준일설정,청담글로벌
2022-11-29,분기보고서 (2022.09),청담글로벌
2022-08-31,반기보고서 (2022.06),청담글로벌
2022-08-29,기타경영사항(자율공시)(6기 반기보고서 제출 관련),청담글로벌
2022-08-05,[기재정정]유상증자결정(자율공시)(종속회사의주요경영사항),청담글로벌
2022-07-26,주식등의대량보유상황보고서(일반),아이비케이비엔더블유기술금융2018사모투자
2022-06-10,주식등의대량보유상황보고서(일반),아이비케이비엔더블유기술금융2018사모투자
2022-05-31,[기재정정]증권발행실적보고서,청담글로벌
2022-05-20,[기재정정]투자설명서,청담글로벌
2022-05-20,[발행조건확정]증권신고서(지분증권),청담글로벌
2022-04-15,[기재정정]연결감사보고서 (2021.12),대주회계법인
2022-04-15,[기재정정]감사보고서 (2021.12),대주회계법인
2021-07-15,연결감사보고서 (2020.12),우리회계법인
2021-07-15,감사보고서 (2020.12),우리회계법인
