날짜,공시_제목,공시자
2024-11-14,분기보고서 (2024.09),대림제지
2024-08-14,반기보고서 (2024.06),대림제지
2024-05-16,분기보고서 (2024.03),대림제지
2024-04-15,자기주식취득결과보고서,대림제지
2024-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대림제지
2024-03-29,정기주주총회결과              ,대림제지
2024-03-21,사업보고서 (2023.12),대림제지
2024-03-21,감사보고서제출              ,대림제지
2024-03-14,주주총회집중일개최사유신고              ,대림제지
2024-03-14,주주총회소집공고,대림제지
2024-03-14,주주총회소집결의              ,대림제지
2024-02-15,현금ㆍ현물배당결정              ,대림제지
2024-01-19,[기재정정]주요사항보고서(자기주식취득결정),대림제지
2023-12-15,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,대림제지
2023-12-15,주주명부폐쇄기간또는기준일설정,대림제지
2023-11-14,분기보고서 (2023.09),대림제지
2023-10-26,자기주식취득결과보고서,대림제지
2023-09-13,주요사항보고서(자기주식취득결정),대림제지
2023-09-12,자기주식취득결과보고서,대림제지
2023-08-22,주요사항보고서(자기주식취득결정),대림제지
2023-08-21,자기주식취득결과보고서,대림제지
2023-08-14,반기보고서 (2023.06),대림제지
2023-08-01,주요사항보고서(자기주식취득결정),대림제지
2023-07-31,자기주식취득결과보고서,대림제지
2023-07-10,주요사항보고서(자기주식취득결정),대림제지
2023-07-07,자기주식취득결과보고서,대림제지
2023-05-25,주요사항보고서(자기주식취득결정),대림제지
2023-05-23,자기주식취득결과보고서,대림제지
2023-05-15,분기보고서 (2023.03),대림제지
2023-04-24,주요사항보고서(자기주식취득결정),대림제지
2023-04-21,자기주식취득결과보고서,대림제지
2023-03-31,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대림제지
2023-03-31,정기주주총회결과,대림제지
2023-03-28,주요사항보고서(자기주식취득결정),대림제지
2023-03-27,자기주식취득결과보고서,대림제지
2023-03-23,사업보고서 (2022.12),대림제지
2023-03-23,감사보고서제출,대림제지
2023-03-16,주주총회집중일개최사유신고,대림제지
2023-03-16,주주총회소집공고,대림제지
2023-03-16,주주총회소집결의,대림제지
2023-02-21,주요사항보고서(자기주식취득결정),대림제지
2023-02-16,현금ㆍ현물배당결정,대림제지
