날짜,공시_제목,공시자
2024-10-21,주식등의대량보유상황보고서(약식),신한벤처투자
2024-09-24,주식등의대량보유상황보고서(약식),하랑기술투자
2024-09-24,신규시설투자등(자율공시)              ,에이치브이엠
2024-08-23,기업설명회(IR)개최              ,에이치브이엠
2024-08-14,반기보고서 (2024.06),에이치브이엠
2024-08-12,주식등의대량보유상황보고서(약식),하랑기술투자
2024-08-01,주식등의대량보유상황보고서(약식),하랑기술투자
2024-07-10,주식등의대량보유상황보고서(약식),한국산업은행
2024-07-10,주식등의대량보유상황보고서(일반),문승호
2024-07-08,신규시설투자등(자율공시)              ,에이치브이엠
2024-07-05,주식등의대량보유상황보고서(약식),신한벤처투자
2024-07-03,주식등의대량보유상황보고서(일반),문승호
2024-07-03,임원ㆍ주요주주특정증권등소유상황보고서,문승호
2024-07-03,임원ㆍ주요주주특정증권등소유상황보고서,최재영
2024-07-02,주식등의대량보유상황보고서(약식),하랑기술투자
2024-07-01,주식등의대량보유상황보고서(약식),한국산업은행
2024-06-25,[기재정정]증권발행실적보고서,에이치브이엠
2024-06-18,[기재정정]투자설명서,에이치브이엠
2024-06-18,[발행조건확정]증권신고서(지분증권),에이치브이엠
2024-04-04,감사보고서 (2023.12),삼정회계법인
2023-03-31,감사보고서 (2022.12),정동회계법인
2022-04-01,감사보고서 (2021.12),정동회계법인
2021-04-01,감사보고서 (2020.12),정동회계법인
2020-03-30,감사보고서 (2019.12),정동회계법인
2019-04-01,감사보고서 (2018.12),정동회계법인
