날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2022-10-14,10850,12000,9750,10050,10654951,,2153,24.16,4.67,416,0.0,0,-1114387,-70623,1168484,16526,0,28200,45092,10481150,100509,10654951,1142587,115715,9312666,83983,10654951,-12332566060,-801120720,12959778260,173908520,0,291206740,476186770,112926397290,1084159430,114777950230,12623772800,1277307490,99966619030,910250910,114777950230
2022-10-17,10750,11200,9730,9750,5687988,-2.9850746268656714,2153,23.44,4.53,416,0.0,0,-42543,-10313,107459,-54603,0,1,33432,5593365,61190,5687988,42544,43745,5485906,115793,5687988,-450879510,-81843210,1075838870,-543116150,0,9750,355203350,58200874820,626613720,59182701640,450889260,437046560,57125035950,1169729870,59182701640
2022-10-18,9670,9790,8790,9020,2025671,-7.487179487179488,2153,21.68,4.19,416,0.0,0,-28104,2098,24156,1850,0,0,5120,1978912,41639,2025671,28104,3022,1954756,39789,2025671,-255063090,19786780,221520240,13756070,0,0,46895000,18377938040,383527590,18808360630,255063090,27108220,18156417800,369771520,18808360630
2022-10-19,8920,9330,8400,8460,1556851,-6.208425720620843,2153,20.34,3.93,416,0.0,0,-3751,6137,-11740,9354,0,0,9508,1501731,45612,1556851,3751,3371,1513471,36258,1556851,-31983410,50273260,-94536710,76246860,0,0,80809100,13247131990,399793870,13727734960,31983410,30535840,13341668700,323547010,13727734960
2022-10-20,8460,8520,7800,7810,1228705,-7.68321513002364,2153,18.77,3.63,416,0.0,0,-7729,-4751,13186,-706,0,0,1,1185932,42772,1228705,7729,4752,1172746,43478,1228705,-61633850,-38573940,107359740,-7151950,0,0,8140,9562506560,344014350,9906529050,61633850,38582080,9455146820,351166300,9906529050
2022-10-21,7740,8300,7630,7690,1669346,-1.5364916773367476,2153,18.49,3.57,416,0.0,0,-1304,1599,-4760,4465,0,0,1600,1598770,68976,1669346,1304,1,1603530,64511,1669346,-9963950,12676850,-34266560,31553660,0,0,12685000,12662507940,543829160,13219022100,9963950,8150,12696774500,512275500,13219022100
2022-10-24,7870,7920,7500,7570,636584,-1.5604681404421328,2153,18.2,3.52,416,0.0,0,300,0,-2570,2270,0,300,0,608063,28221,636584,0,0,610633,25951,636584,2263500,0,-18920080,16656580,0,2263500,0,4679388280,217689140,4899340920,0,0,4698308360,201032560,4899340920
2022-10-25,7590,7810,7390,7410,551651,-2.1136063408190227,2153,17.81,3.44,416,0.0,0,-5000,-1065,258,5807,0,0,169,525630,25852,551651,5000,1234,525372,20045,551651,-37166080,-7953350,-659260,45778690,0,0,1252290,3980625720,196984160,4178862170,37166080,9205640,3981284980,151205470,4178862170
2022-10-26,7510,7560,7160,7190,513362,-2.968960863697706,2153,17.28,3.34,416,0.0,0,922,-1796,2639,-1765,0,4000,3818,480886,24658,513362,3078,5614,478247,26423,513362,6979570,-13030800,19999580,-13948350,0,29456440,27921760,3531349460,180466940,3769194600,22476870,40952560,3511349880,194415290,3769194600
2022-10-27,7240,7360,7170,7210,417618,0.27816411682892905,2153,17.33,3.35,416,0.0,0,2000,-160,-4174,2334,0,2000,14,405370,10234,417618,0,174,409544,7900,417618,14574970,-1169260,-30082640,16676930,0,14574970,101060,2946869730,74176820,3035722580,0,1270320,2976952370,57499890,3035722580
2022-10-28,7200,7420,6880,6920,497299,-4.0221914008321775,2153,16.63,3.21,416,0.0,0,2588,-182,-16702,14296,0,5500,4,464006,27789,497299,2912,186,480708,13493,497299,18404330,-1308950,-115633930,98538550,0,39304040,27760,3291689850,193243350,3524265000,20899710,1336710,3407323780,94704800,3524265000
2022-10-31,7090,7380,6970,6990,612528,1.0115606936416186,2153,16.8,3.25,416,0.0,0,2403,-2807,-34625,35029,0,2943,0,528430,81155,612528,540,2807,563055,46126,612528,17119930,-20184850,-253626390,256691310,0,20953930,0,3777391110,585229420,4383574460,3834000,20184850,4031017500,328538110,4383574460
2022-11-01,7050,7070,6920,6930,297578,-0.8583690987124464,2153,16.66,3.22,416,0.0,0,2494,110,3744,-6348,0,2500,110,288131,6837,297578,6,0,284387,13185,297578,17444880,769300,26293710,-44507890,0,17486880,769300,2014130730,47748190,2080135100,42000,0,1987837020,92256080,2080135100
2022-11-02,6980,7160,6880,7150,509523,3.1746031746031744,2153,17.19,3.32,416,0.0,0,-6435,-4122,30817,-20260,0,2620,3,486841,20059,509523,9055,4125,456024,40319,509523,-44770620,-28522250,216338280,-143045410,0,18230990,20730,3439217740,140285640,3597755100,63001610,28542980,3222879460,283331050,3597755100
2022-11-03,7200,7350,7030,7030,617985,-1.6783216783216783,2153,16.9,3.27,416,0.0,0,0,-2,25363,-25361,0,41,0,604853,13091,617985,41,2,579490,38452,617985,6270,-14550,181540180,-181531900,0,294500,0,4324554450,93368810,4418217760,288230,14550,4143014270,274900710,4418217760
2022-11-04,6990,7000,6700,6730,369835,-4.267425320056899,2153,16.18,3.13,416,0.0,0,-3732,7,2721,1004,0,1500,7,338775,29553,369835,5232,0,336054,28549,369835,-25379600,48000,18358530,6973070,0,10186160,48000,2304356990,201520230,2516111380,35565760,0,2285998460,194547160,2516111380
2022-11-07,6740,6750,6550,6560,228737,-2.526002971768202,2153,15.77,3.05,416,0.0,0,4507,10,-4856,339,0,5900,10,214202,8625,228737,1393,0,219058,8286,228737,29760910,65830,-31933500,2106760,0,38905740,65830,1412806000,56817660,1508595230,9144830,0,1444739500,54710900,1508595230
2022-11-08,6630,6710,6550,6600,203556,0.6097560975609756,2153,15.87,3.07,416,0.0,0,18500,-4,-25836,7340,0,18500,0,170761,14295,203556,0,4,196597,6955,203556,122726560,-26540,-171356060,48656040,0,122726560,0,1128679910,94614680,1346021150,0,26540,1300035970,45958640,1346021150
2022-11-09,6640,6700,6570,6600,156746,0.0,2153,15.87,3.07,416,0.0,0,1250,0,-1415,165,0,1250,0,145416,10080,156746,0,0,146831,9915,156746,8268270,0,-9399550,1131280,0,8268270,0,961985600,66797140,1037051010,0,0,971385150,65665860,1037051010
2022-11-10,6580,6850,6510,6840,314398,3.6363636363636362,2153,16.44,3.18,416,0.0,0,7000,-2450,-18296,13746,0,7000,85,276028,31285,314398,0,2535,294324,17539,314398,46013130,-16076410,-121069730,91133010,0,46013130,555050,1841512860,206811150,2094892190,0,16631460,1962582590,115678140,2094892190
2022-11-11,6920,6950,6700,6730,278471,-1.608187134502924,2153,16.18,3.13,416,0.0,0,6350,-435,10023,-15938,0,6350,150,258188,13783,278471,0,585,248165,29721,278471,42992340,-2962450,68813340,-108843230,0,42992340,1021500,1756372180,94083290,1894469310,0,3983950,1687558840,202926520,1894469310
2022-11-14,6720,6840,6620,6740,150796,0.1485884101040119,2153,16.2,3.13,416,0.0,0,-3088,-1000,9634,-5546,0,2050,0,139888,8858,150796,5138,1000,130254,14404,150796,-20723750,-6770000,64866840,-37373090,0,13666850,0,940164480,59331600,1013162930,34390600,6770000,875297640,96704690,1013162930
2022-11-15,6700,6800,6670,6800,131621,0.8902077151335311,2153,16.35,3.16,416,0.0,0,2061,-150,-18594,16683,0,2100,0,109043,20478,131621,39,150,127637,3795,131621,13912170,-1020000,-125064350,112172180,0,14174250,0,735386850,137744460,887305560,262080,1020000,860451200,25572280,887305560
2022-11-16,6830,7460,6770,7160,1487639,5.294117647058823,2153,17.21,3.33,416,0.0,0,8087,19869,-52980,25024,0,8400,20289,1312698,146252,1487639,313,420,1365678,121228,1487639,57491130,143955400,-370345430,168898900,0,59732810,146912200,9431347960,1043723820,10681716790,2241680,2956800,9801693390,874824920,10681716790
2022-11-17,7120,7250,7040,7120,203451,-0.5586592178770949,2153,17.12,3.31,416,0.0,0,0,-1906,2474,-568,0,3000,0,189222,11229,203451,3000,1906,186748,11797,203451,-270000,-13672500,17895450,-3952950,0,21360000,0,1350817390,80134890,1452312280,21630000,13672500,1332921940,84087840,1452312280
2022-11-18,7180,7190,7050,7120,217259,0.0,2153,17.12,3.31,416,0.0,0,9204,800,-17672,7668,0,9204,1800,191124,15131,217259,0,1000,208796,7463,217259,65560380,5606000,-125837990,54671610,0,65560380,12786000,1361132920,107839920,1547319220,0,7180000,1486970910,53168310,1547319220
