날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,2405,2500,2325,2325,44842,-3.125,4414,0.0,0.53,0,0.0,0,0,0,-7435,7435,0,0,0,35642,9200,44842,0,0,43077,1765,44842,0,0,-17741900,17741900,0,0,0,85957535,22038045,107995580,0,0,103699435,4296145,107995580
2019-01-03,2335,2410,2330,2400,32002,3.225806451612903,4414,0.0,0.54,0,0.0,0,0,-14,-3305,3319,0,0,0,27945,4057,32002,0,14,31250,738,32002,0,-33320,-7785455,7818775,0,0,0,66511670,9583540,76095210,0,33320,74297125,1764765,76095210
2019-01-04,2385,2420,2330,2405,19440,0.20833333333333334,4414,0.0,0.54,0,0.0,0,0,7,-789,782,0,0,7,16360,3073,19440,0,0,17149,2291,19440,0,16660,-1871435,1854775,0,0,16660,38702800,7271340,45990800,0,0,40574235,5416565,45990800
2019-01-07,2425,2465,2405,2465,20393,2.494802494802495,4414,0.0,0.56,0,0.0,0,0,-26,-4372,4398,0,0,0,15487,4906,20393,0,26,19859,508,20393,0,-63050,-10722030,10785080,0,0,0,37919890,12032710,49952600,0,63050,48641920,1247630,49952600
2019-01-08,2460,2595,2430,2470,42804,0.2028397565922921,4414,0.0,0.56,0,0.0,0,0,-26,5008,-4982,0,0,0,38858,3946,42804,0,26,33850,8928,42804,0,-67080,12935730,-12868650,0,0,0,96940625,9766350,106706975,0,67080,84004895,22635000,106706975
2019-01-09,2470,2560,2460,2530,36117,2.42914979757085,4414,0.0,0.57,0,0.0,0,279,-14,-5458,5193,0,279,0,28294,7544,36117,0,14,33752,2351,36117,705810,-34930,-13714025,13043145,0,705810,0,71659295,19010075,91375180,0,34930,85373320,5966930,91375180
2019-01-10,2730,2740,2535,2540,89275,0.3952569169960474,4414,0.0,0.58,0,0.0,0,0,0,4181,-4181,0,0,0,85482,3793,89275,0,0,81301,7974,89275,0,0,11120275,-11120275,0,0,0,225081025,9732035,234813060,0,0,213960750,20852310,234813060
2019-01-11,2590,2590,2405,2505,23854,-1.3779527559055118,4414,0.0,0.57,0,0.0,0,0,5,-1930,1925,0,0,5,19764,4085,23854,0,0,21694,2160,23854,0,12675,-4920630,4907955,0,0,12675,49899170,10388070,60299915,0,0,54819800,5480115,60299915
2019-01-14,2505,2620,2475,2575,28487,2.7944111776447107,4414,0.0,0.58,0,0.0,0,0,0,-4674,4674,0,0,0,23132,5355,28487,0,0,27806,681,28487,0,0,-11781770,11781770,0,0,0,58707185,13543360,72250545,0,0,70488955,1761590,72250545
2019-01-15,2555,2650,2555,2615,19332,1.5533980582524272,4414,0.0,0.59,0,0.0,0,0,0,-329,329,0,0,0,16237,3095,19332,0,0,16566,2766,19332,0,0,-856575,856575,0,0,0,42250230,8072340,50322570,0,0,43106805,7215765,50322570
2019-01-16,2615,2645,2585,2620,35687,0.19120458891013384,4414,0.0,0.59,0,0.0,0,0,0,-7989,7989,0,0,0,27698,7989,35687,0,0,35687,0,35687,0,0,-20880400,20880400,0,0,0,72461770,20880400,93342170,0,0,93342170,0,93342170
2019-01-17,2645,2645,2580,2580,24298,-1.5267175572519083,4414,0.0,0.58,0,0.0,0,0,32,-2879,2847,0,0,32,20476,3790,24298,0,0,23355,943,24298,0,82720,-7469900,7387180,0,0,82720,53014565,9833980,62931265,0,0,60484465,2446800,62931265
2019-01-18,2620,2640,2580,2585,12633,0.1937984496124031,4414,0.0,0.59,0,0.0,0,0,0,-3130,3130,0,0,0,8613,4020,12633,0,0,11743,890,12633,0,0,-8173315,8173315,0,0,0,22407840,10497885,32905725,0,0,30581155,2324570,32905725
2019-01-21,2585,2650,2580,2630,10373,1.7408123791102514,4414,0.0,0.6,0,0.0,0,909,16,-5606,4681,0,909,16,4151,5297,10373,0,0,9757,616,10373,2393975,42000,-14775265,12339290,0,2393975,42000,10927755,13962265,27325995,0,0,25703020,1622975,27325995
2019-01-22,2620,2655,2555,2585,21874,-1.7110266159695817,4414,0.0,0.59,0,0.0,0,0,0,-3060,3060,0,0,0,17562,4312,21874,0,0,20622,1252,21874,0,0,-8004515,8004515,0,0,0,45549560,11277325,56826885,0,0,53554075,3272810,56826885
2019-01-23,2555,2650,2555,2615,29178,1.160541586073501,4414,0.0,0.59,0,0.0,0,-9540,0,-1020,10560,0,0,0,17875,11303,29178,9540,0,18895,743,29178,-24612715,0,-2660910,27273625,0,0,0,46168260,29202020,75370280,24612715,0,48829170,1928395,75370280
2019-01-24,2640,2640,2500,2610,13974,-0.19120458891013384,4414,0.0,0.59,0,0.0,0,500,0,-3384,2884,0,500,0,9817,3657,13974,0,0,13201,773,13974,1300960,0,-8797380,7496420,0,1300960,0,25445170,9508130,36254260,0,0,34242550,2011710,36254260
2019-01-25,2610,2740,2595,2645,41014,1.3409961685823755,4414,0.0,0.6,0,0.0,0,0,0,-10063,10063,0,0,0,29017,11997,41014,0,0,39080,1934,41014,0,0,-26687090,26687090,0,0,0,77026595,31813305,108839900,0,0,103713685,5126215,108839900
2019-01-28,2655,2735,2650,2670,69301,0.945179584120983,4414,0.0,0.6,0,0.0,0,12446,0,-23263,10817,0,12446,0,44436,12419,69301,0,0,67699,1602,69301,33288250,0,-62293160,29004910,0,33288250,0,119281810,33290095,185860155,0,0,181574970,4285185,185860155
2019-01-29,2660,2745,2660,2675,29026,0.18726591760299627,4414,0.0,0.61,0,0.0,0,0,0,-5667,5667,0,0,0,23225,5801,29026,0,0,28892,134,29026,0,0,-15203290,15203290,0,0,0,62355060,15569430,77924490,0,0,77558350,366140,77924490
2019-01-30,2675,2845,2675,2770,96922,3.551401869158879,4414,0.0,0.63,0,0.0,0,0,0,-4900,4900,0,0,0,86343,10579,96922,0,0,91243,5679,96922,0,0,-13175495,13175495,0,0,0,237368730,28892615,266261345,0,0,250544225,15717120,266261345
2019-01-31,2780,2820,2710,2740,26154,-1.083032490974729,4414,0.0,0.62,0,0.0,0,0,39,756,-795,0,0,39,24745,1370,26154,0,0,23989,2165,26154,0,107835,2066435,-2174270,0,0,107835,67874840,3762240,71744915,0,0,65808405,5936510,71744915
2019-02-01,2740,2740,2605,2650,30204,-3.2846715328467155,4414,0.0,0.6,0,0.0,0,-2200,14,739,1447,0,0,14,27424,2766,30204,2200,0,26685,1319,30204,-5797920,38080,1939635,3820205,0,0,38080,72811935,7342585,80192600,5797920,0,70872300,3522380,80192600
2019-02-07,2630,2785,2615,2675,23305,0.9433962264150944,4414,0.0,0.61,0,0.0,0,0,10,-1495,1485,0,0,10,20560,2735,23305,0,0,22055,1250,23305,0,26300,-3991440,3965140,0,0,26300,54904310,7293085,62223695,0,0,58895750,3327945,62223695
2019-02-08,2675,2715,2665,2710,22581,1.3084112149532712,4414,0.0,0.61,0,0.0,0,0,13,922,-935,0,0,13,21849,719,22581,0,0,20927,1654,22581,0,34645,2486190,-2520835,0,0,34645,58761465,1930755,60726865,0,0,56275275,4451590,60726865
2019-02-11,2705,2735,2660,2700,27414,-0.36900369003690037,4414,0.0,0.61,0,0.0,0,0,0,-924,924,0,0,0,26278,1136,27414,0,0,27202,212,27414,0,0,-2474315,2474315,0,0,0,70637405,3046505,73683910,0,0,73111720,572190,73683910
2019-02-12,2660,2690,2615,2615,44162,-3.148148148148148,4414,0.0,0.59,0,0.0,0,0,181,-3714,3533,0,0,181,39842,4139,44162,0,0,43556,606,44162,0,479650,-9793190,9313540,0,0,479650,105296745,10916005,116692400,0,0,115089935,1602465,116692400
2019-02-13,2615,2675,2605,2635,46810,0.7648183556405354,4414,0.0,0.6,0,0.0,0,0,2000,-6716,4716,0,0,2000,39913,4897,46810,0,0,46629,181,46810,0,5346765,-17764425,12417660,0,0,5346765,105001000,12900130,123247895,0,0,122765425,482470,123247895
2019-02-14,2630,2750,2630,2710,70007,2.846299810246679,4414,0.0,0.61,0,0.0,0,-4150,-1891,-1135,7176,0,0,0,62667,7340,70007,4150,1891,63802,164,70007,-11062000,-5200250,-2953090,19215340,0,0,0,167739195,19655150,187394345,11062000,5200250,170692285,439810,187394345
2019-02-15,2685,2800,2685,2750,74896,1.4760147601476015,4414,0.0,0.62,0,0.0,0,0,-109,-2938,3047,0,0,0,68407,6489,74896,0,109,71345,3442,74896,0,-295390,-7968445,8263835,0,0,0,186363645,17776510,204140155,0,295390,194332090,9512675,204140155
2019-02-18,2745,2790,2695,2755,56346,0.18181818181818182,4414,0.0,0.62,0,0.0,0,0,0,-3170,3170,0,0,0,50919,5427,56346,0,0,54089,2257,56346,0,0,-8626010,8626010,0,0,0,138949795,14781175,153730970,0,0,147575805,6155165,153730970
2019-02-19,2735,2785,2735,2745,37772,-0.3629764065335753,4414,0.0,0.62,0,0.0,0,0,0,-2956,2956,0,0,0,34226,3546,37772,0,0,37182,590,37772,0,0,-8137010,8137010,0,0,0,94131740,9757235,103888975,0,0,102268750,1620225,103888975
2019-02-20,2745,2770,2710,2745,24430,0.0,4414,0.0,0.62,0,0.0,0,0,378,-1271,893,0,0,378,21603,2449,24430,0,0,22874,1556,24430,0,1031940,-3485485,2453545,0,0,1031940,59063850,6703550,66799340,0,0,62549335,4250005,66799340
2019-02-21,2745,2900,2710,2790,71477,1.639344262295082,4414,0.0,0.63,0,0.0,0,0,0,559,-559,0,0,0,65514,5963,71477,0,0,64955,6522,71477,0,0,1839470,-1839470,0,0,0,183414070,16601025,200015095,0,0,181574600,18440495,200015095
