날짜,공시_제목,공시자
2024-11-14,분기보고서 (2024.09),위지윅스튜디오
2024-08-14,반기보고서 (2024.06),위지윅스튜디오
2024-07-24,[기재정정]사업보고서 (2023.12),위지윅스튜디오
2024-06-28,대표이사변경              ,위지윅스튜디오
2024-05-16,분기보고서 (2024.03),위지윅스튜디오
2024-04-30,소속부변경              ,코스닥시장본부
2024-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,위지윅스튜디오
2024-03-28,정기주주총회결과              ,위지윅스튜디오
2024-03-20,감사보고서제출              ,위지윅스튜디오
2024-03-13,주주총회소집결의              ,위지윅스튜디오
2024-03-13,주주총회소집공고,위지윅스튜디오
2024-03-13,의결권대리행사권유참고서류,위지윅스튜디오
2024-02-06,매출액또는손익구조30%(대규모법인은15%)이상변동              ,위지윅스튜디오
2024-01-02,신탁계약해지결과보고서,위지윅스튜디오
2024-01-02,주요사항보고서(자기주식취득신탁계약해지결정),위지윅스튜디오
2024-01-02,대표이사변경,위지윅스튜디오
2023-12-15,주주명부폐쇄기간또는기준일설정,위지윅스튜디오
2023-11-13,분기보고서 (2023.09),위지윅스튜디오
2023-10-05,신탁계약에의한취득상황보고서,위지윅스튜디오
2023-08-14,반기보고서 (2023.06),위지윅스튜디오
2023-07-28,본점소재지변경,위지윅스튜디오
2023-07-03,주요사항보고서(자기주식취득신탁계약체결결정),위지윅스튜디오
2023-05-12,분기보고서 (2023.03),위지윅스튜디오
2023-04-28,권리락(무상증자),코스닥시장본부
2023-04-17,자기주식처분결과보고서,위지윅스튜디오
2023-04-14,주주명부폐쇄기간또는기준일설정,위지윅스튜디오
2023-04-14,주요사항보고서(무상증자결정),위지윅스튜디오
2023-04-14,주권매매거래정지(무상증자),코스닥시장본부
2023-04-12,주요사항보고서(자기주식처분결정),위지윅스튜디오
2023-03-24,정기주주총회결과,위지윅스튜디오
2023-03-16,사업보고서 (2022.12),위지윅스튜디오
2023-03-16,감사보고서제출,위지윅스튜디오
2023-03-09,주주총회소집공고,위지윅스튜디오
2023-03-09,주주총회소집결의,위지윅스튜디오
2023-03-09,주주총회집중일개최사유신고,위지윅스튜디오
2023-03-09,의결권대리행사권유참고서류,위지윅스튜디오
2023-02-16,[기재정정]타법인주식및출자증권처분결정,위지윅스튜디오
2023-02-10,매출액또는손익구조30%(대규모법인은15%)이상변동,위지윅스튜디오
2023-01-19,주주명부폐쇄기간또는기준일설정,위지윅스튜디오
2022-12-05,타법인주식및출자증권처분결정,위지윅스튜디오
2022-11-10,분기보고서 (2022.09),위지윅스튜디오
2022-08-12,타법인주식및출자증권취득결정(자율공시),위지윅스튜디오
2022-08-12,[기재정정]사업보고서 (2021.12),위지윅스튜디오
2022-08-12,반기보고서 (2022.06),위지윅스튜디오
2022-06-17,자기주식처분결과보고서,위지윅스튜디오
2022-06-15,[기재정정]주요사항보고서(자기주식처분결정),위지윅스튜디오
2022-06-15,타법인주식및출자증권취득결정(자율공시),위지윅스튜디오
2022-06-03,기업설명회(IR)개최,위지윅스튜디오
2022-05-27,[기재정정]수시공시의무관련사항(공정공시)((가칭)(주)아티스트홀딩스 투자합의서 해제의 건),위지윅스튜디오
2022-05-12,분기보고서 (2022.03),위지윅스튜디오
2022-04-01,불성실공시법인미지정,코스닥시장본부
2022-03-25,정기주주총회결과,위지윅스튜디오
2022-03-22,불성실공시법인지정예고(공시불이행),코스닥시장본부
2022-03-18,감사보고서제출,위지윅스튜디오
2022-03-18,[기재정정]사업보고서 (2020.12),위지윅스튜디오
2022-03-17,기타경영사항(자율공시)(감사보고서 제출 지연),위지윅스튜디오
2022-03-10,주주총회집중일개최사유신고,위지윅스튜디오
2022-03-10,의결권대리행사권유참고서류,위지윅스튜디오
2022-03-10,주주총회소집공고,위지윅스튜디오
2022-03-10,주주총회소집결의,위지윅스튜디오
2022-02-18,매출액또는손익구조30%(대규모법인은15%)이상변동,위지윅스튜디오
2022-01-14,주주명부폐쇄기간또는기준일설정,위지윅스튜디오
2021-12-20,[기재정정]유상증자결정(종속회사의주요경영사항),위지윅스튜디오
2021-11-12,분기보고서 (2021.09),위지윅스튜디오
2021-10-08,주식매수선택권부여에관한신고,위지윅스튜디오
2021-10-08,임시주주총회결과,위지윅스튜디오
2021-10-08,사외이사의선임ㆍ해임또는중도퇴임에관한신고,위지윅스튜디오
2021-10-01,임원ㆍ주요주주특정증권등소유상황보고서,컴투스
2021-10-01,주식등의대량보유상황보고서(일반),컴투스
2021-09-30,임원ㆍ주요주주특정증권등소유상황보고서,박관우
2021-09-30,임원ㆍ주요주주특정증권등소유상황보고서,박인규
2021-09-30,[기재정정]최대주주변경을수반하는주식양수도계약체결,위지윅스튜디오
2021-09-30,주식등의대량보유상황보고서(일반),박인규
2021-09-30,증권발행결과(자율공시)(제3자배정 유상증자),위지윅스튜디오
2021-09-30,최대주주변경,위지윅스튜디오
2021-09-23,주주총회소집공고,위지윅스튜디오
2021-09-23,[기재정정]주주총회소집결의(임시주주총회),위지윅스튜디오
2021-08-31,주식등의대량보유상황보고서(일반),박인규
2021-08-25,주주명부폐쇄기간또는기준일설정,위지윅스튜디오
2021-08-25,주요사항보고서(유상증자결정),위지윅스튜디오
2021-08-13,반기보고서 (2021.06),위지윅스튜디오
2021-08-02,주식등의대량보유상황보고서(일반),박인규
2021-07-16,타법인주식및출자증권취득결정,위지윅스튜디오
2021-05-14,분기보고서 (2021.03),위지윅스튜디오
2021-05-10,[기재정정]회사합병결정(종속회사의주요경영사항),위지윅스튜디오
2021-04-30,소속부변경,코스닥시장본부
2021-04-15,주식등의대량보유상황보고서(일반),박인규
