날짜,공시_제목,공시자
2024-10-04,임원ㆍ주요주주특정증권등소유상황보고서,최재영
2024-10-04,[기재정정]공개매수신고서,한국기업투자홀딩스
2024-10-04,임원ㆍ주요주주특정증권등소유상황보고서,박찬희
2024-10-04,[기재정정]공개매수설명서,한국기업투자홀딩스
2024-10-02,공개매수설명서,제리코파트너스
2024-10-02,공개매수신고서,제리코파트너스
2024-09-24,주식등의대량보유상황보고서(일반),한국기업투자홀딩스
2024-09-24,주식등의대량보유상황보고서(일반),장형진
2024-09-23,주식등의대량보유상황보고서(일반),유미개발
2024-09-19,공개매수에관한의견표명서,영풍정밀
2024-09-04,임원ㆍ주요주주특정증권등소유상황보고서,박동섭
2024-08-29,대규모기업집단현황공시[분기별공시(개별회사용)],영풍정밀
2024-08-14,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,영풍정밀
2024-08-14,반기보고서 (2024.06),영풍정밀
2024-08-13,임원ㆍ주요주주특정증권등소유상황보고서,최창규
2024-08-08,영업(잠정)실적(공정공시)              ,영풍정밀
2024-05-31,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],영풍정밀
2024-05-14,분기보고서 (2024.03),영풍정밀
2024-04-22,임원ㆍ주요주주특정증권등소유상황보고서,이한성
2024-04-17,영업(잠정)실적(공정공시)              ,영풍정밀
2024-04-12,임원ㆍ주요주주특정증권등소유상황보고서,이한종
2024-04-02,[기재정정]지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,영풍정밀
2024-03-20,사외이사의선임ㆍ해임또는중도퇴임에관한신고,영풍정밀
2024-03-20,정기주주총회결과              ,영풍정밀
2024-03-12,사업보고서 (2023.12),영풍정밀
2024-03-12,감사보고서제출              ,영풍정밀
2024-03-05,의결권대리행사권유참고서류,영풍정밀
2024-03-05,주주총회소집공고,영풍정밀
2024-02-29,현금ㆍ현물배당결정              ,영풍정밀
2024-02-29,주주총회소집결의              ,영풍정밀
2024-02-29,대규모기업집단현황공시[분기별공시(개별회사용)],영풍정밀
2024-02-05,주식등의대량보유상황보고서(일반),유미개발
2024-02-02,영업(잠정)실적(공정공시),영풍정밀
2024-02-02,매출액또는손익구조30%(대규모법인은15%)이상변동,영풍정밀
2024-01-26,수시공시의무관련사항(공정공시)(2023년 사업연도(제41기) 현금배당 계획),영풍정밀
2024-01-05,임원ㆍ주요주주특정증권등소유상황보고서,방기웅
2024-01-05,임원ㆍ주요주주특정증권등소유상황보고서,최종태
2023-12-28,임원ㆍ주요주주특정증권등소유상황보고서,최창규
2023-12-20,임원ㆍ주요주주특정증권등소유상황보고서,최창규
2023-12-19,[기재정정]타법인주식및출자증권취득결정,영풍정밀
2023-12-14,주주명부폐쇄기간또는기준일설정,영풍정밀
2023-12-11,임원ㆍ주요주주특정증권등소유상황보고서,김성일
2023-11-28,대규모기업집단현황공시[분기별공시(개별회사용)],영풍정밀
2023-11-28,임원ㆍ주요주주특정증권등소유상황보고서,최창규
2023-11-20,임원ㆍ주요주주특정증권등소유상황보고서,최창규
2023-11-14,분기보고서 (2023.09),영풍정밀
2023-11-10,임원ㆍ주요주주특정증권등소유상황보고서,이한종
2023-10-18,영업(잠정)실적(공정공시),영풍정밀
2023-10-05,임원ㆍ주요주주특정증권등소유상황보고서,김경건
2023-09-26,임원ㆍ주요주주특정증권등소유상황보고서,최창규
2023-09-19,주식등의대량보유상황보고서(일반),유미개발
2023-08-30,대규모기업집단현황공시[분기별공시(개별회사용)],영풍정밀
2023-08-14,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,영풍정밀
2023-08-14,반기보고서 (2023.06),영풍정밀
2023-08-11,주식등의대량보유상황보고서(일반),유미개발
2023-08-09,임원ㆍ주요주주특정증권등소유상황보고서,이한종
2023-07-25,영업(잠정)실적(공정공시),영풍정밀
2023-05-31,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],영풍정밀
2023-05-15,분기보고서 (2023.03),영풍정밀
2023-04-17,영업(잠정)실적(공정공시),영풍정밀
2023-03-23,사외이사의선임ㆍ해임또는중도퇴임에관한신고,영풍정밀
2023-03-23,정기주주총회결과,영풍정밀
2023-03-15,사업보고서 (2022.12),영풍정밀
2023-03-15,감사보고서제출,영풍정밀
2023-03-08,의결권대리행사권유참고서류,영풍정밀
2023-03-08,주주총회소집공고,영풍정밀
2023-03-02,현금ㆍ현물배당결정,영풍정밀
2023-03-02,주주총회소집결의,영풍정밀
2023-02-27,대규모기업집단현황공시[분기별공시(개별회사용)],영풍정밀
2023-02-01,매출액또는손익구조30%(대규모법인은15%)이상변동,영풍정밀
