날짜,공시_제목,공시자
2024-04-30,소속부변경              ,코스닥시장본부
2024-04-09,주식등의대량보유상황보고서(약식),한국증권금융
2024-03-28,정기주주총회결과              ,폴라리스오피스
2024-03-27,합병등종료보고서(자산양수도),폴라리스오피스
2024-03-20,[기재정정]주주총회소집공고,폴라리스오피스
2024-03-20,[기재정정]의결권대리행사권유참고서류,폴라리스오피스
2024-03-20,사업보고서 (2023.12),폴라리스오피스
2024-03-20,감사보고서제출              ,폴라리스오피스
2024-03-12,주주총회소집결의              ,폴라리스오피스
2024-03-12,매출액또는손익구조30%(대규모법인은15%)이상변동              ,폴라리스오피스
2024-03-05,[기재정정]타법인주식및출자증권취득결정(종속회사의주요경영사항)              ,폴라리스오피스
2024-03-05,[기재정정]타법인주식및출자증권취득결정(자율공시)              ,폴라리스오피스
2024-02-29,주요사항보고서(타법인주식및출자증권양수결정),폴라리스오피스
2024-02-29,타법인주식및출자증권취득결정(종속회사의주요경영사항)              ,폴라리스오피스
2024-01-25,타법인주식및출자증권취득결정(종속회사의주요경영사항),폴라리스오피스
2023-12-15,주주명부폐쇄기간또는기준일설정,폴라리스오피스
2023-11-17,임원ㆍ주요주주특정증권등소유상황보고서,차준원
2023-11-14,분기보고서 (2023.09),폴라리스오피스
2023-10-23,기업설명회(IR)개최,폴라리스오피스
2023-10-17,기업설명회(IR)개최,폴라리스오피스
2023-10-10,기업설명회(IR)개최,폴라리스오피스
2023-10-10,주식등의대량보유상황보고서(약식),한국증권금융
2023-08-14,반기보고서 (2023.06),폴라리스오피스
2023-07-10,기업설명회(IR)개최,폴라리스오피스
2023-05-23,타법인주식및출자증권취득결정(자율공시),폴라리스오피스
2023-05-15,분기보고서 (2023.03),폴라리스오피스
2023-04-14,전환청구권행사(제3회차),폴라리스오피스
2023-04-14,주식등의대량보유상황보고서(일반),조성우
2023-04-14,임원ㆍ주요주주특정증권등소유상황보고서,지준경
2023-04-11,합병등종료보고서(자산양수도),폴라리스오피스
2023-04-11,[기재정정]주요사항보고서(타법인주식및출자증권양도결정),폴라리스오피스
2023-03-29,정기주주총회결과,폴라리스오피스
2023-03-21,[기재정정]의결권대리행사권유참고서류,폴라리스오피스
2023-03-21,[기재정정]주주총회소집공고,폴라리스오피스
2023-03-21,사업보고서 (2022.12),폴라리스오피스
2023-03-21,감사보고서제출,폴라리스오피스
2023-03-14,주주총회소집결의,폴라리스오피스
2023-03-09,기업설명회(IR)개최,폴라리스오피스
2023-03-08,주식등의대량보유상황보고서(일반),조성우
2023-03-08,조회공시요구(현저한시황변동)에대한답변(중요정보없음),폴라리스오피스
2023-03-07,조회공시요구(현저한시황변동),코스닥시장본부
2023-03-02,주식등의대량보유상황보고서(일반),조성우
2023-02-23,매출액또는손익구조30%(대규모법인은15%)이상변동,폴라리스오피스
2023-02-02,주식등의대량보유상황보고서(일반),조성우
2023-02-02,임원ㆍ주요주주특정증권등소유상황보고서,조성우
2023-02-02,임원ㆍ주요주주특정증권등소유상황보고서,지준경
2023-02-01,전환가액의조정(제3회차),폴라리스오피스
2023-01-31,증권발행결과(자율공시)(제3자배정 유상증자),폴라리스오피스
2022-12-19,본점소재지변경,폴라리스오피스
2022-12-15,주주명부폐쇄기간또는기준일설정,폴라리스오피스
2022-12-14,가족친화인증ㆍ유효기간연장ㆍ인증취소(자율공시),폴라리스오피스
2022-11-14,분기보고서 (2022.09),폴라리스오피스
2022-10-19,주요사항보고서(유상증자결정),폴라리스오피스
2022-10-17,임원ㆍ주요주주특정증권등소유상황보고서,조성우
2022-10-17,주식등의대량보유상황보고서(일반),조성우
2022-09-30,주식등의대량보유상황보고서(일반),조성우
2022-09-30,임원ㆍ주요주주특정증권등소유상황보고서,조성우
2022-08-16,타법인주식및출자증권취득결정,폴라리스오피스
2022-08-16,반기보고서 (2022.06),폴라리스오피스
2022-07-19,주식등의대량보유상황보고서(일반),조성우
2022-07-19,주식등의대량보유상황보고서(일반),폴라리스세원
2022-07-19,임원ㆍ주요주주특정증권등소유상황보고서,조성우
2022-07-13,최대주주변경,폴라리스오피스
2022-07-13,전환청구권행사(제3회차),폴라리스오피스
2022-07-12,타법인주식및출자증권취득결정(자율공시),폴라리스오피스
2022-06-10,주식등의대량보유상황보고서(일반),폴라리스세원
2022-05-16,분기보고서 (2022.03),폴라리스오피스
2022-05-16,합병등종료보고서(자산양수도),폴라리스오피스
2022-05-13,주식등의대량보유상황보고서(일반),폴라리스세원
2022-05-13,임원ㆍ주요주주특정증권등소유상황보고서,지준경
2022-05-13,임원ㆍ주요주주특정증권등소유상황보고서,조성우
2022-05-13,임원ㆍ주요주주특정증권등소유상황보고서,김영관
2022-05-06,증권발행결과(자율공시)(제3자배정 유상증자),폴라리스오피스
2022-05-04,주요사항보고서(주권관련사채권양수결정),폴라리스오피스
2022-04-28,[기재정정]주요사항보고서(유상증자결정),폴라리스오피스
2022-04-15,주식등의대량보유상황보고서(일반),폴라리스세원
2022-04-11,합병등종료보고서(자산양수도),폴라리스오피스
2022-03-28,정기주주총회결과,폴라리스오피스
2022-03-18,사업보고서 (2021.12),폴라리스오피스
2022-03-18,감사보고서제출,폴라리스오피스
2022-03-10,주주총회소집결의,폴라리스오피스
2022-03-10,주주총회소집공고,폴라리스오피스
2022-03-10,의결권대리행사권유참고서류,폴라리스오피스
2022-03-02,주요사항보고서(타법인주식및출자증권양도결정),폴라리스오피스
2022-02-17,매출액또는손익구조30%(대규모법인은15%)이상변동,폴라리스오피스
2022-02-17,파생상품거래손실발생,폴라리스오피스
2022-01-24,영업(잠정)실적(공정공시),폴라리스오피스
2021-12-16,주주명부폐쇄기간또는기준일설정,폴라리스오피스
2021-11-26,합병등종료보고서(자산양수도),폴라리스오피스
2021-11-15,분기보고서 (2021.09),폴라리스오피스
2021-11-12,합병등종료보고서(자산양수도),폴라리스오피스
2021-11-12,주요사항보고서(타법인주식및출자증권양수결정),폴라리스오피스
2021-11-10,주요사항보고서(타법인주식및출자증권양도결정),폴라리스오피스
2021-11-08,전환청구권행사(제3회차),폴라리스오피스
2021-11-05,임원ㆍ주요주주특정증권등소유상황보고서,폴라리스세원
2021-11-05,주식등의대량보유상황보고서(일반),폴라리스세원
