날짜,공시_제목,공시자
2024-09-19,주식등의대량보유상황보고서(약식),엔에이치-메리츠 컨텐츠 제1호 신기술조합
2024-09-09,전환사채(해외전환사채포함)발행후만기전사채취득              ,팬엔터테인먼트
2024-08-14,반기보고서 (2024.06),팬엔터테인먼트
2024-05-16,분기보고서 (2024.03),팬엔터테인먼트
2024-04-30,소속부변경              ,코스닥시장본부
2024-03-26,정기주주총회결과              ,팬엔터테인먼트
2024-03-20,사업보고서 (2023.12),팬엔터테인먼트
2024-03-18,감사보고서제출              ,팬엔터테인먼트
2024-03-15,주주총회소집결의              ,팬엔터테인먼트
2024-03-11,주주총회소집공고,팬엔터테인먼트
2024-02-07,매출액또는손익구조30%(대규모법인은15%)이상변동              ,팬엔터테인먼트
2023-11-14,분기보고서 (2023.09),팬엔터테인먼트
2023-11-14,주식등의대량보유상황보고서(약식),엔에이치-메리츠 컨텐츠 제1호 신기술조합
2023-11-10,자기주식처분결과보고서,팬엔터테인먼트
2023-11-09,증권발행결과(자율공시),팬엔터테인먼트
2023-11-07,주요사항보고서(자기주식처분결정),팬엔터테인먼트
2023-11-07,주요사항보고서(교환사채권발행결정),팬엔터테인먼트
2023-11-07,전환사채(해외전환사채포함)발행후만기전사채취득,팬엔터테인먼트
2023-09-05,단일판매ㆍ공급계약체결,팬엔터테인먼트
2023-08-14,반기보고서 (2023.06),팬엔터테인먼트
2023-06-30,신탁계약해지결과보고서,팬엔터테인먼트
2023-05-12,분기보고서 (2023.03),팬엔터테인먼트
2023-04-04,단일판매ㆍ공급계약체결,팬엔터테인먼트
2023-03-31,단일판매ㆍ공급계약체결,팬엔터테인먼트
2023-03-30,단일판매ㆍ공급계약체결,팬엔터테인먼트
2023-03-23,정기주주총회결과,팬엔터테인먼트
2023-03-16,사업보고서 (2022.12),팬엔터테인먼트
2023-03-14,감사보고서제출,팬엔터테인먼트
2023-03-14,[기재정정]주주총회소집공고,팬엔터테인먼트
2023-03-08,주주총회소집결의,팬엔터테인먼트
2023-02-08,매출액또는손익구조30%(대규모법인은15%)이상변동,팬엔터테인먼트
2023-02-01,[기재정정]단일판매ㆍ공급계약체결,팬엔터테인먼트
2022-11-14,분기보고서 (2022.09),팬엔터테인먼트
2022-10-19,단일판매ㆍ공급계약체결,팬엔터테인먼트
2022-09-30,신탁계약에의한취득상황보고서,팬엔터테인먼트
2022-08-30,단일판매ㆍ공급계약체결,팬엔터테인먼트
2022-08-19,임원ㆍ주요주주특정증권등소유상황보고서,박상현
2022-08-19,주식등의대량보유상황보고서(일반),박영석
2022-08-19,임원ㆍ주요주주특정증권등소유상황보고서,박영석
2022-08-12,반기보고서 (2022.06),팬엔터테인먼트
2022-06-29,[기재정정]주요사항보고서(자기주식취득신탁계약체결결정),팬엔터테인먼트
2022-06-08,[기재정정]단일판매ㆍ공급계약체결,팬엔터테인먼트
2022-06-03,주식등의대량보유상황보고서(약식),엔에이치-메리츠 컨텐츠 제1호 신기술조합
2022-05-16,분기보고서 (2022.03),팬엔터테인먼트
2022-05-02,[기재정정]주식매수선택권행사,팬엔터테인먼트
2022-04-29,소속부변경,코스닥시장본부
2022-03-24,정기주주총회결과,팬엔터테인먼트
2022-03-17,사업보고서 (2021.12),팬엔터테인먼트
2022-03-16,감사보고서제출,팬엔터테인먼트
2022-03-15,[기재정정]주주총회소집결의,팬엔터테인먼트
2022-03-15,[기재정정]주주총회소집공고,팬엔터테인먼트
2022-03-08,전환가액의조정,팬엔터테인먼트
2022-01-19,주식등의대량보유상황보고서(일반),박영석
2022-01-19,임원ㆍ주요주주특정증권등소유상황보고서,박영석
2021-12-07,전환가액의조정,팬엔터테인먼트
2021-11-15,분기보고서 (2021.09),팬엔터테인먼트
2021-09-07,전환가액의조정,팬엔터테인먼트
2021-08-17,반기보고서 (2021.06),팬엔터테인먼트
2021-06-25,단일판매ㆍ공급계약체결,팬엔터테인먼트
2021-06-10,주식등의대량보유상황보고서(약식),엔에이치-메리츠 컨텐츠 제1호 신기술조합
2021-06-07,증권발행결과(자율공시),팬엔터테인먼트
2021-06-03,주요사항보고서(전환사채권발행결정),팬엔터테인먼트
2021-05-17,분기보고서 (2021.03),팬엔터테인먼트
2021-05-03,자기주식취득결과보고서,팬엔터테인먼트
2021-04-30,소속부변경,코스닥시장본부
2021-03-31,[기재정정]사업보고서 (2020.12),팬엔터테인먼트
2021-03-25,정기주주총회결과,팬엔터테인먼트
2021-03-16,감사보고서제출,팬엔터테인먼트
2021-03-10,매출액또는손익구조30%(대규모법인은15%)이상변동,팬엔터테인먼트
2021-03-09,[기재정정]주주총회소집공고,팬엔터테인먼트
2021-03-05,[기재정정]주주총회소집결의,팬엔터테인먼트
2021-03-04,임원ㆍ주요주주특정증권등소유상황보고서,박영석
2021-03-04,주식등의대량보유상황보고서(일반),박영석
2021-01-08,주식등의대량보유상황보고서(약식),한국증권금융
2021-01-04,자산재평가결과(자율공시),팬엔터테인먼트
2020-12-31,임원ㆍ주요주주특정증권등소유상황보고서,박종술
2020-12-31,주식등의대량보유상황보고서(일반),박영석
2020-12-30,[기재정정]단일판매ㆍ공급계약체결,팬엔터테인먼트
2020-12-15,주식등의대량보유상황보고서(일반),박영석
2020-12-14,임원ㆍ주요주주특정증권등소유상황보고서,박종술
2020-12-14,임원ㆍ주요주주특정증권등소유상황보고서,박종술
2020-12-14,임원ㆍ주요주주특정증권등소유상황보고서,박영석
2020-11-16,분기보고서 (2020.09),팬엔터테인먼트
2020-11-11,임시주주총회결과,팬엔터테인먼트
2020-10-27,[연장결정]주요사항보고서(자기주식취득신탁계약체결결정),팬엔터테인먼트
2020-09-25,권리락(무상증자),코스닥시장본부
2020-09-17,[기재정정]주주총회소집공고,팬엔터테인먼트
2020-09-16,주주총회소집결의,팬엔터테인먼트
2020-09-14,주요사항보고서(무상증자결정),팬엔터테인먼트
2020-09-14,주권매매거래정지(무상증자),코스닥시장본부
2020-08-14,반기보고서 (2020.06),팬엔터테인먼트
2020-07-03,신탁계약에의한취득상황보고서,팬엔터테인먼트
2020-05-15,분기보고서 (2020.03),팬엔터테인먼트
