날짜,공시_제목,공시자
2024-11-04,전환가액의조정              (제10회차),빛과전자
2024-10-28,"전환가액의조정              (제6,7회차)",빛과전자
2024-10-28,전환가액의조정              (제9회차),빛과전자
2024-10-28,전환가액의조정              (제8회차),빛과전자
2024-10-25,"전환청구권행사              (제6,10,11회차)",빛과전자
2024-10-24,주요사항보고서(자기전환사채매도결정),빛과전자
2024-10-17,전환사채(해외전환사채포함)발행후만기전사채취득              (제10회차),빛과전자
2024-10-17,전환사채(해외전환사채포함)발행후만기전사채취득              (제9회차),빛과전자
2024-10-17,전환사채(해외전환사채포함)발행후만기전사채취득              (제6회차),빛과전자
2024-10-02,전환사채(해외전환사채포함)발행후만기전사채취득              (제8회차),빛과전자
2024-09-30,전환가액의조정              (제12회차),빛과전자
2024-09-30,전환가액의조정              (제8회차),빛과전자
2024-09-27,주식등의대량보유상황보고서(일반),라이트론홀딩스
2024-09-27,전환사채(해외전환사채포함)발행후만기전사채취득              (제7회차),빛과전자
2024-09-27,전환사채(해외전환사채포함)발행후만기전사채취득              (제6회차),빛과전자
2024-09-27,임원ㆍ주요주주특정증권등소유상황보고서,라이트론홀딩스
2024-09-26,"전환가액의조정              (제6,7회차)",빛과전자
2024-09-10,주식등의대량보유상황보고서(약식),브릭글로벌조합
2024-09-10,주식등의대량보유상황보고서(약식),크리머조합1호
2024-08-30,전환가액의조정              (제11회차),빛과전자
2024-08-28,전환가액의조정              (제8회차),빛과전자
2024-08-26,"전환가액의조정              (제6,7회차)",빛과전자
2024-08-14,반기보고서 (2024.06),빛과전자
2024-08-14,"전환청구권행사              (제8, 10, 11회차)",빛과전자
2024-08-05,"전환청구권행사              (제8회차,제9회차,제10회차,제11회차)",빛과전자
2024-08-02,"전환청구권행사              (제6회차, 제9회차)",빛과전자
2024-07-15,합병등종료보고서(자산양수도),빛과전자
2024-07-15,[기재정정]주요사항보고서(타법인주식및출자증권양수결정),빛과전자
2024-07-03,주식등의대량보유상황보고서(약식),바로저축은행
2024-07-02,주식등의대량보유상황보고서(일반),라이트론홀딩스
2024-07-01,임시주주총회결과              ,빛과전자
2024-06-28,증권발행결과(자율공시)              (제3자배정 유상증자),빛과전자
2024-06-28,증권발행결과(자율공시)              (제12회차 CB),빛과전자
2024-06-25,[기재정정]주요사항보고서(전환사채권발행결정),빛과전자
2024-06-14,의결권대리행사권유참고서류,빛과전자
2024-06-14,주주총회소집공고,빛과전자
2024-06-14,[기재정정]주주총회소집결의              ,빛과전자
2024-06-10,주식등의대량보유상황보고서(약식),비츠로시스
2024-05-30,주식등의대량보유상황보고서(약식),크리머조합1호
2024-05-30,[기재정정]주식등의대량보유상황보고서(약식),브릭글로벌조합
2024-05-30,전환가액의조정              (제11회차),빛과전자
2024-05-27,주식등의대량보유상황보고서(일반),라이트론홀딩스
2024-05-27,"전환가액의조정              (제6, 7회차)",빛과전자
2024-05-23,주요사항보고서(자기전환사채매도결정),빛과전자
2024-05-23,주요사항보고서(자기전환사채매도결정),빛과전자
2024-05-23,주요사항보고서(자기전환사채매도결정),빛과전자
2024-05-21,전환사채(해외전환사채포함)발행후만기전사채취득              (제10회차),빛과전자
2024-05-21,전환사채(해외전환사채포함)발행후만기전사채취득              (제11회차),빛과전자
2024-05-21,전환사채(해외전환사채포함)발행후만기전사채취득              (제9회차),빛과전자
2024-05-20,주주명부폐쇄기간또는기준일설정              ,빛과전자
2024-05-16,분기보고서 (2024.03),빛과전자
2024-05-16,주식등의대량보유상황보고서(약식),바로저축은행
2024-05-10,주식등의대량보유상황보고서(약식),상상인저축은행
2024-05-10,[기재정정]주요사항보고서(유상증자결정),빛과전자
2024-05-08,주식등의대량보유상황보고서(일반),라이트론홀딩스
2024-05-08,전환사채(해외전환사채포함)발행후만기전사채취득              (제9회차),빛과전자
2024-05-07,전환사채(해외전환사채포함)발행후만기전사채취득              (제10회차),빛과전자
2024-05-07,주요사항보고서(자기전환사채매도결정),빛과전자
2024-05-07,주요사항보고서(자기전환사채매도결정),빛과전자
2024-05-07,주요사항보고서(자기전환사채매도결정),빛과전자
2024-05-07,전환가액의조정              (제10회차),빛과전자
2024-04-30,[기재정정]전환가액의조정              (제8회차),빛과전자
2024-04-30,[기재정정]전환가액의조정              (제9회차),빛과전자
2024-04-30,전환사채(해외전환사채포함)발행후만기전사채취득              (제11회차),빛과전자
2024-04-30,소속부변경              ,코스닥시장본부
2024-04-29,전환사채(해외전환사채포함)발행후만기전사채취득              (제8회차),빛과전자
2024-04-29,전환사채(해외전환사채포함)발행후만기전사채취득              (제9회차),빛과전자
2024-03-29,[기재정정]사업보고서 (2023.12),빛과전자
2024-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,빛과전자
2024-03-28,상호변경안내              ,빛과전자
2024-03-28,정기주주총회결과              ,빛과전자
2024-03-21,[기재정정]주주총회소집공고,빛과전자
2024-03-20,감사보고서제출              ,빛과전자
2024-03-13,의결권대리행사권유참고서류,빛과전자
2024-03-13,주주총회소집결의              ,빛과전자
2024-02-29,전환가액의조정              (제11회차),빛과전자
2024-02-23,전환사채(해외전환사채포함)발행후만기전사채취득              (제8회차),빛과전자
2024-02-13,매출액또는손익구조30%(대규모법인은15%)이상변동              ,빛과전자
2024-02-05,전환가액의조정              (제10회차),빛과전자
2024-01-31,주식등의대량보유상황보고서(약식),바로저축은행
2024-01-29,전환가액의조정(제9회차),빛과전자
2024-01-25,주요사항보고서(자기전환사채매도결정),빛과전자
2023-12-29,불성실공시법인지정(공시번복),코스닥시장본부
2023-12-28,전환가액의조정,빛과전자
2023-12-22,사외이사의선임ㆍ해임또는중도퇴임에관한신고,빛과전자
2023-12-22,임시주주총회결과,빛과전자
2023-12-21,전환사채(해외전환사채포함)발행후만기전사채취득(제8회차),빛과전자
2023-12-12,주주명부폐쇄기간또는기준일설정,빛과전자
2023-12-11,전환사채(해외전환사채포함)발행후만기전사채취득(제8회차),빛과전자
2023-12-07,[기재정정]주주총회소집결의,빛과전자
2023-12-07,[기재정정]주요사항보고서(자기전환사채매도결정),빛과전자
2023-12-07,의결권대리행사권유참고서류,빛과전자
2023-12-07,주주총회소집공고,빛과전자
2023-12-07,[기재정정]주요사항보고서(자기전환사채매도결정),빛과전자
2023-12-07,[기재정정]주요사항보고서(자기전환사채매도결정),빛과전자
2023-12-07,[기재정정]주요사항보고서(자기전환사채매도결정),빛과전자
2023-12-07,[기재정정]주요사항보고서(자기전환사채매도결정),빛과전자
2023-12-05,불성실공시법인지정예고(공시번복),코스닥시장본부
2023-11-28,전환가액의조정(제8회차),빛과전자
2023-11-20,주식등의대량보유상황보고서(일반),라이트론홀딩스
2023-11-16,사외이사의선임ㆍ해임또는중도퇴임에관한신고,빛과전자
2023-11-14,분기보고서 (2023.09),빛과전자
2023-11-09,[기재정정]전환청구권행사(제8회차),빛과전자
2023-11-08,기타주요경영사항(타법인 주식 및 출자증권 취득결정 철회),빛과전자
2023-11-08,[기재정정]타법인주식및출자증권취득결정(철회),빛과전자
2023-11-06,주주명부폐쇄기간또는기준일설정,빛과전자
2023-11-06,전환가액의조정(제10회차),빛과전자
