날짜,시가,고가,저가,종가,거래량,등락률,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,1155,1160,1105,1115,957360,-2.1929824561403506,0,0,10432,-10432,0,0,0,939337,18023,957360,0,0,928905,28455,957360,0,0,12013265,-12013265,0,0,0,1060717815,20303900,1081021715,0,0,1048704550,32317165,1081021715
2019-01-03,1120,1130,1080,1090,926706,-2.242152466367713,0,0,5447,-5447,0,0,7457,877884,41365,926706,0,7457,872437,46812,926706,0,94285,5746485,-5840770,0,0,8334270,969595925,45876610,1023806805,0,8239985,963849440,51717380,1023806805
2019-01-04,1075,1095,1050,1080,710626,-0.9174311926605505,0,0,-24913,24913,0,0,0,638703,71923,710626,0,0,663616,47010,710626,0,0,-26926070,26926070,0,0,0,682781370,77161535,759942905,0,0,709707440,50235465,759942905
2019-01-07,1100,1115,1080,1080,1077352,0.0,0,3729,-36799,33070,0,0,3729,1017610,56013,1077352,0,0,1054409,22943,1077352,0,4110610,-40281695,36171085,0,0,4110610,1115809560,61351060,1181271230,0,0,1156091255,25179975,1181271230
2019-01-08,1095,1150,1080,1110,2181282,2.7777777777777777,0,0,31155,-31155,0,0,6982,2093448,80852,2181282,0,6982,2062293,112007,2181282,0,-37320,34633450,-34596130,0,0,7866320,2330652540,89856220,2428375080,0,7903640,2296019090,124452350,2428375080
2019-01-09,1120,1150,1110,1140,1617935,2.7027027027027026,0,1144,-18841,17697,0,0,1144,1545329,71462,1617935,0,0,1564170,53765,1617935,0,1275725,-21429435,20153710,0,0,1275725,1744403375,80652710,1826331810,0,0,1765832810,60499000,1826331810
2019-01-10,1145,1255,1125,1125,6511236,-1.3157894736842104,-582657,2999,874586,-294928,0,0,17365,6437734,56137,6511236,582657,14366,5563148,351065,6511236,-679875675,4009615,1030595335,-354729275,0,0,21016955,7697773520,67079145,7785869620,679875675,17007340,6667178185,421808420,7785869620
2019-01-11,1140,1150,1105,1130,1891886,0.4444444444444444,0,1171,173608,-174779,0,0,1171,1839898,50817,1891886,0,0,1666290,225596,1891886,0,1323605,195925640,-197249245,0,0,1323605,2075912655,57279340,2134515600,0,0,1879987015,254528585,2134515600
2019-01-14,1160,1160,1115,1120,2413395,-0.8849557522123894,0,0,159273,-159273,0,0,0,2364835,48560,2413395,0,0,2205562,207833,2413395,0,0,180969335,-180969335,0,0,0,2685070855,55195485,2740266340,0,0,2504101520,236164820,2740266340
2019-01-15,1115,1155,1115,1150,1365960,2.6785714285714284,0,0,-145746,145746,0,0,0,1219709,146251,1365960,0,0,1365455,505,1365960,0,0,-165024825,165024825,0,0,0,1383569400,165592985,1549162385,0,0,1548594225,568160,1549162385
2019-01-16,1170,1190,1140,1170,2122442,1.7391304347826086,0,500,-46194,45694,0,0,500,2018035,103907,2122442,0,0,2064229,58213,2122442,0,580000,-53145235,52565235,0,0,580000,2345241150,120292690,2466113840,0,0,2398386385,67727455,2466113840
2019-01-17,1175,1180,1140,1150,1233456,-1.7094017094017095,0,0,-89946,89946,0,0,0,1110264,123192,1233456,0,0,1200210,33246,1233456,0,0,-104994995,104994995,0,0,0,1288600720,143570145,1432170865,0,0,1393595715,38575150,1432170865
2019-01-18,1160,1180,1135,1170,1446407,1.7391304347826086,0,0,-129088,129088,0,0,0,1297286,149121,1446407,0,0,1426374,20033,1446407,0,0,-149113205,149113205,0,0,0,1502828385,172210545,1675038930,0,0,1651941590,23097340,1675038930
2019-01-21,1185,1235,1175,1195,3365336,2.1367521367521367,0,30000,152135,-182135,0,0,30000,3290597,44739,3365336,0,0,3138462,226874,3365336,0,36000000,185098080,-221098080,0,0,36000000,3972776680,53724290,4062500970,0,0,3787678600,274822370,4062500970
2019-01-22,1195,1205,1160,1170,6133735,-2.092050209205021,5000000,0,84657,-5084657,0,5000000,0,1098034,35701,6133735,0,0,1013377,5120358,6133735,5090000000,0,98803210,-5188803210,0,5090000000,0,1288646765,42357985,6421004750,0,0,1189843555,5231161195,6421004750
2019-01-23,1150,1200,1010,1030,14345262,-11.965811965811966,-5000000,-1806,5031913,-30107,0,0,5117,14114833,225312,14345262,5000000,6923,9082920,255419,14345262,-5408252680,-2491995,5455416125,-44671450,0,0,5349200,15255599370,242075675,15503024245,5408252680,7841195,9800183245,286747125,15503024245
2019-01-24,1040,1045,1000,1030,2855778,0.0,0,40000,-95399,55399,0,0,40000,2692962,122816,2855778,0,0,2788361,67417,2855778,0,40600000,-96500375,55900375,0,0,40600000,2755500415,124904465,2921004880,0,0,2852000790,69004090,2921004880
2019-01-25,1020,1040,1015,1030,1724744,0.0,0,0,-74510,74510,0,0,0,1615752,108992,1724744,0,0,1690262,34482,1724744,0,0,-76655340,76655340,0,0,0,1660250750,112144540,1772395290,0,0,1736906090,35489200,1772395290
2019-01-28,1040,1050,1025,1025,1667997,-0.48543689320388345,0,0,-8459,8459,0,0,0,1605405,62592,1667997,0,0,1613864,54133,1667997,0,0,-8614605,8614605,0,0,0,1657601550,64604450,1722206000,0,0,1666216155,55989845,1722206000
2019-01-29,1025,1035,992,1000,2131246,-2.4390243902439024,0,-3671,-120940,124611,0,0,0,1973301,157945,2131246,0,3671,2094241,33334,2131246,0,-3665254,-121967088,125632342,0,0,0,1983941658,159025788,2142967446,0,3665254,2105908746,33393446,2142967446
2019-01-30,1000,1020,994,998,1378753,-0.2,0,0,-1916,1916,0,0,0,1312856,65897,1378753,0,0,1314772,63981,1378753,0,0,-1919125,1919125,0,0,0,1314453143,66064231,1380517374,0,0,1316372268,64145106,1380517374
2019-01-31,998,1010,993,997,1036627,-0.1002004008016032,0,0,19074,-19074,0,0,0,1003349,33278,1036627,0,0,984275,52352,1036627,0,0,19085344,-19085344,0,0,0,1000918844,33175051,1034093895,0,0,981833500,52260395,1034093895
2019-02-01,995,1005,959,966,1708699,-3.1093279839518555,0,0,89932,-89932,0,0,0,1662218,46481,1708699,0,0,1572286,136413,1708699,0,0,87811664,-87811664,0,0,0,1624609530,45670731,1670280261,0,0,1536797866,133482395,1670280261
2019-02-07,966,982,965,967,1009749,0.10351966873706005,0,0,-128594,128594,0,0,0,810491,199258,1009749,0,0,939085,70664,1009749,0,0,-125402264,125402264,0,0,0,788443866,194150199,982594065,0,0,913846130,68747935,982594065
2019-02-08,965,979,965,976,508510,0.9307135470527405,0,0,-106962,106962,0,0,0,390820,117690,508510,0,0,497782,10728,508510,0,0,-104071561,104071561,0,0,0,379807324,114522260,494329584,0,0,483878885,10450699,494329584
2019-02-11,971,983,970,974,684959,-0.20491803278688525,0,-27015,14481,12534,0,0,0,643649,41310,684959,0,27015,629168,28776,684959,0,-26292750,14002902,12289848,0,0,0,627937711,40347648,668285359,0,26292750,613934809,28057800,668285359
2019-02-12,971,1040,971,993,2008980,1.9507186858316223,0,-505,115905,-115400,0,0,2480,1914731,91769,2008980,0,2985,1798826,207169,2008980,0,-414530,118977847,-118563317,0,0,2504800,1910359036,90268135,2003131971,0,2919330,1791381189,208831452,2003131971
2019-02-13,998,1010,998,1005,843175,1.2084592145015105,0,0,-22827,22827,0,0,0,803165,40010,843175,0,0,825992,17183,843175,0,0,-22839902,22839902,0,0,0,804832618,40037997,844870615,0,0,827672520,17198095,844870615
2019-02-14,1010,1015,1000,1015,963877,0.9950248756218906,0,0,-2161,2161,0,0,0,817261,146616,963877,0,0,819422,144455,963877,0,0,-2636380,2636380,0,0,0,824236925,148154245,972391170,0,0,826873305,145517865,972391170
2019-02-15,1010,1015,993,996,1063032,-1.87192118226601,0,0,135257,-135257,0,0,0,970443,92589,1063032,0,0,835186,227846,1063032,0,0,135310811,-135310811,0,0,0,970425160,92521141,1062946301,0,0,835114349,227831952,1062946301
2019-02-18,997,1095,997,1050,10594643,5.421686746987952,0,11694,-380053,368359,0,0,15620,9931916,647107,10594643,0,3926,10311969,278748,10594643,0,12222890,-404479361,392256471,0,0,16423710,10523540755,687639226,11227603691,0,4200820,10928020116,295382755,11227603691
2019-02-19,1050,1080,1040,1045,2901647,-0.4761904761904762,0,513,-20982,20469,0,0,513,2764250,136884,2901647,0,0,2785232,116415,2901647,0,550425,-21576005,21025580,0,0,550425,2924643650,144266450,3069460525,0,0,2946219655,123240870,3069460525
2019-02-20,1055,1100,1050,1080,4296220,3.349282296650718,0,-19917,-187382,207299,0,0,0,3954677,341543,4296220,0,19917,4142059,134244,4296220,0,-21311225,-201655120,222966345,0,0,0,4257724120,367287470,4625011590,0,21311225,4459379240,144321125,4625011590
2019-02-21,1080,1105,1060,1075,2920447,-0.4629629629629629,0,-2776,58236,-55460,0,0,1,2812052,108394,2920447,0,2777,2753816,163854,2920447,0,-3003080,63111700,-60108620,0,0,1080,3041328030,117123495,3158452605,0,3004160,2978216330,177232115,3158452605
2019-02-22,1080,1255,1075,1145,48192419,6.511627906976744,0,12519,439871,-452390,0,0,15001,47152632,1024786,48192419,0,2482,46712761,1477176,48192419,0,14647205,524992320,-539639525,0,0,17551120,55667785885,1189858755,56875195760,0,2903915,55142793565,1729498280,56875195760
2019-02-25,1175,1225,1160,1190,11545634,3.9301310043668125,0,2400,287810,-290210,0,0,2560,11354412,188662,11545634,0,160,11066602,478872,11545634,0,2822015,347940195,-350762210,0,0,3012010,13481069665,223329665,13707411340,0,189995,13133129470,574091875,13707411340
2019-02-26,1205,1455,1205,1385,78029911,16.386554621848738,0,-6899,452,6447,0,70000,21631,77455221,483059,78029911,70000,28530,77454769,476612,78029911,-775000,-10646280,-3983225,15404505,0,95850000,28333980,106453066450,661678900,107238929330,96625000,38980260,106457049675,646274395,107238929330
