날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,173500,173500,171000,172000,3685,-0.8645533141210375,0,0.0,0.0,0,5.82,10005,286,61,415,-762,0,323,61,3069,232,3685,37,0,2654,994,3685,49181500,10435500,71281500,-130898500,0,55508500,10435500,526804500,39791000,632539500,6327000,0,455523000,170689500,632539500
2019-01-03,172000,172000,171000,171500,5943,-0.29069767441860467,0,0.0,0.0,0,5.83,10005,309,40,335,-684,0,1295,40,3240,1368,5943,986,0,2905,2052,5943,53683000,6859500,56572500,-117115000,0,222351000,6859500,554698500,234768500,1018677500,168668000,0,498126000,351883500,1018677500
2019-01-04,171000,171500,169500,170500,7986,-0.5830903790087464,0,0.0,0.0,0,5.87,10005,-329,-590,2794,-1875,0,1728,10,4416,1832,7986,2057,600,1622,3707,7986,-55417500,-100300000,474770500,-319053000,0,294972500,1700000,751630500,312232500,1360535500,350390000,102000000,276860000,631285500,1360535500
2019-01-07,171000,172000,169500,171000,4715,0.2932551319648094,0,0.0,0.0,0,5.85,10005,662,30,-657,-35,0,828,30,2072,1785,4715,166,0,2729,1820,4715,113494500,5100000,-112416500,-6178000,0,141991000,5100000,354458500,305265500,806815000,28496500,0,466875000,311443500,806815000
2019-01-08,171500,171500,169000,169000,9641,-1.1695906432748537,0,0.0,0.0,0,5.92,10005,59,13,6570,-6642,0,225,13,8606,797,9641,166,0,2036,7439,9641,10124500,2199500,1114646500,-1126970500,0,38229000,2199500,1460105000,135407500,1635941000,28104500,0,345458500,1262378000,1635941000
2019-01-09,169500,170000,169000,169500,5157,0.2958579881656805,0,0.0,0.0,0,5.9,10005,1596,120,-156,-1560,0,2078,120,2209,750,5157,482,0,2365,2310,5157,270887500,20300000,-27062500,-264125000,0,352548500,20300000,374333000,127314000,874495500,81661000,0,401395500,391439000,874495500
2019-01-10,169500,170500,169500,170000,3926,0.2949852507374631,0,0.0,0.0,0,5.89,10005,-32,0,1901,-1869,0,6,0,3102,818,3926,38,0,1201,2687,3926,-5432000,0,323154000,-317722000,0,1020000,0,527318000,139045500,667383500,6452000,0,204164000,456767500,667383500
2019-01-11,170000,171000,169000,169500,5117,-0.29411764705882354,0,0.0,0.0,0,5.9,10005,124,11,983,-1118,0,700,11,3667,739,5117,576,0,2684,1857,5117,21267000,1864500,166325000,-189456500,0,118650000,1864500,621530000,125465000,867509500,97383000,0,455205000,314921500,867509500
2019-01-14,169500,170000,169000,170000,4482,0.2949852507374631,0,0.0,0.0,0,5.89,10005,-296,1,24,271,0,194,1,1852,2435,4482,490,0,1828,2164,4482,-50029000,169500,3845000,46014500,0,32930500,169500,313966000,413443500,760509500,82959500,0,310121000,367429000,760509500
2019-01-15,169500,173500,169500,173000,10124,1.7647058823529411,0,0.0,0.0,0,5.78,10005,2690,-117,-3735,1162,0,4340,0,1881,3903,10124,1650,117,5616,2741,10124,461760000,-19831500,-641924500,199996000,0,742479500,0,319850500,667255500,1729585500,280719500,19831500,961775000,467259500,1729585500
