회사명,매집일,이상_가격,매석_거래,신고가_매집봉,매집_기간,매집_저항,매석_종가,등락률,포착일_매석,매집_거래량,매석_거래량,골크_단중,골크_중장,우상향_5일,우상향_20일,우상향_60일,거래대금_억,시가총액_억,주식수,시총_순위_2720,이상_거래량,회사_코드
하이트진로,2024-10-24,False,True,False,4,21200,21300.0,1.187648456057007,2024-10-28,1087512,398098.0,True,False,True,True,True,85,14938,70133611,191,True,000080
네이처셀,2024-10-25,True,True,True,3,15630,16260.0,8.111702127659575,2024-10-28,6581007,6429902.0,True,True,True,True,True,1044,10464,64357156,255,True,007390
디어유,2024-07-12,False,False,False,108,28100,29800.0,25.210084033613445,2024-10-28,354843,2480845.0,True,True,True,True,True,725,7074,23738406,327,True,376300
디어유,2024-10-18,False,False,False,10,25000,29800.0,25.210084033613445,2024-10-28,187912,2480845.0,True,True,True,True,True,725,7074,23738406,327,True,376300
한일홀딩스,2024-10-25,False,True,False,3,14160,14440.0,3.290414878397711,2024-10-28,90845,84332.0,True,False,True,True,True,12,4452,30832884,449,True,003300
YG PLUS,2024-10-24,True,True,True,4,6260,6910.0,13.838550247116968,2024-10-28,43525490,28626246.0,True,True,True,True,True,1917,4382,63429410,459,True,037270
에이직랜드,2024-10-25,False,True,False,3,39600,39650.0,6.729475100942127,2024-10-28,6398011,4209411.0,True,False,True,True,False,1726,4270,10771686,469,True,445090
세아홀딩스,2024-10-15,False,True,False,13,100600,102400.0,4.065040650406504,2024-10-28,1859,364.0,False,False,True,True,False,0,4096,4000000,494,True,058650
비에이치아이,2023-07-14,True,True,False,472,11670,11800.0,5.829596412556054,2024-10-28,10378368,9273624.0,True,True,True,True,True,1112,3651,30944375,528,True,083650
예스코홀딩스,2024-10-23,True,True,True,5,52000,52300.0,2.549019607843137,2024-10-28,21456,8806.0,True,True,True,True,True,4,3138,6000000,602,True,015360
넥스트칩,2024-07-05,False,True,False,115,13940,14050.0,5.243445692883896,2024-10-28,2522989,663628.0,True,True,True,True,True,92,2541,18088940,696,True,396270
아바코,2024-10-22,False,True,False,6,14730,15250.0,3.741496598639456,2024-10-28,217246,58823.0,True,False,True,True,True,8,2274,14912798,752,True,083930
무학,2024-10-25,False,False,False,3,6100,6120.0,4.258943781942079,2024-10-28,259964,957428.0,True,False,True,False,True,59,1744,28500000,945,True,033920
티엘비,2024-10-25,False,False,False,3,13850,14820.0,17.8060413354531,2024-10-28,944615,2750564.0,False,False,True,True,False,408,1457,9832630,1083,True,356860
바이오솔루션,2024-10-21,True,False,False,7,16650,17000.0,8.349267049075843,2024-10-28,56642,66354.0,True,True,True,True,True,11,1384,8143426,1127,True,086820
현대이지웰,2024-10-07,False,True,False,21,5250,5250.0,4.3737574552683895,2024-10-28,482584,77331.0,False,False,True,True,False,4,1246,23746361,1216,True,090850
리메드,2024-08-28,False,False,False,61,3460,3770.0,9.912536443148689,2024-10-28,341011,1608517.0,True,True,True,True,True,59,1155,30638080,1290,True,302550
리메드,2024-10-16,True,True,False,12,3745,3770.0,9.912536443148689,2024-10-28,5855848,1608517.0,True,True,True,True,True,59,1155,30638080,1290,True,302550
리메드,2024-10-18,True,True,False,10,3700,3770.0,9.912536443148689,2024-10-28,6582905,1608517.0,True,True,True,True,True,59,1155,30638080,1290,True,302550
남화산업,2024-10-24,True,False,False,4,5220,5340.0,4.296875,2024-10-28,15006,30918.0,True,True,True,True,True,1,1099,20588000,1328,True,111710
레뷰코퍼레이션,2024-10-23,False,False,False,5,9450,9690.0,3.969957081545064,2024-10-28,951347,3019792.0,True,False,True,True,False,318,1092,11279386,1335,True,443250
엘티씨,2024-10-25,False,True,False,3,10570,10680.0,1.7142857142857144,2024-10-28,163807,107776.0,True,False,True,True,False,11,1047,9805620,1381,True,170920
유니온머티리얼,2024-10-10,False,True,False,18,2445,2470.0,4.0,2024-10-28,2668925,547357.0,True,True,True,True,False,13,1037,42000000,1393,True,047400
티플랙스,2024-10-10,True,True,False,18,3290,3300.0,11.11111111111111,2024-10-28,11449941,3385338.0,True,True,True,True,True,117,800,24268402,1618,True,081150
이렘,2024-08-27,False,False,False,62,1693,1697.0,23.149492017416545,2024-10-28,17130592,32637851.0,True,False,True,True,False,531,781,46056774,1649,True,009730
이렘,2024-10-25,False,False,False,3,1670,1697.0,23.149492017416545,2024-10-28,20959027,32637851.0,True,False,True,True,False,531,781,46056774,1649,True,009730
유니온,2024-10-10,False,True,False,18,4540,4775.0,9.267734553775744,2024-10-28,1919189,1729416.0,True,False,True,True,False,82,745,15611619,1690,True,000910
코스맥스엔비티,2024-10-23,False,False,False,5,3400,3515.0,4.769001490312966,2024-10-28,135163,149316.0,True,False,True,True,False,5,725,20628000,1708,True,222040
넥스턴바이오,2024-10-25,True,True,False,3,4910,5210.0,6.109979633401222,2024-10-28,10135895,9506877.0,True,True,True,True,True,508,587,11282627,1890,True,089140
디에이피,2024-09-11,False,True,False,47,2460,2460.0,2.0746887966804977,2024-10-28,262856,16719.0,True,False,True,True,False,0,559,22744503,1950,True,066900
다산솔루에타,2024-03-26,False,True,False,216,1714,1771.0,3.4462616822429903,2024-10-28,125752,119446.0,True,True,True,True,True,2,317,17950094,2376,True,154040
디와이씨,2024-10-22,False,True,False,6,1275,1282.0,2.232854864433812,2024-10-28,499847,80934.0,True,False,True,True,False,1,265,20687271,2468,True,310870
디와이씨,2024-10-24,False,True,False,4,1277,1282.0,2.232854864433812,2024-10-28,388419,80934.0,True,False,True,True,False,1,265,20687271,2468,True,310870
세동,2024-10-23,False,True,False,5,1165,1177.0,1.9047619047619049,2024-10-28,303495,85993.0,True,False,True,True,False,1,207,17657419,2572,True,053060
하이트진로2우B,2024-08-14,False,True,False,75,16320,16430.0,1.045510455104551,2024-10-28,5133,4617.0,True,True,True,True,True,0,185,1130138,2600,True,000087
