날짜,공시_제목,공시자
2024-09-25,주요사항보고서(자기주식취득신탁계약체결결정),삼영전자공업
2024-08-14,반기보고서 (2024.06),삼영전자공업
2024-07-05,주식등의대량보유상황보고서(일반),변동준
2024-05-31,기업지배구조보고서공시              ,삼영전자공업
2024-05-14,[기재정정]분기보고서 (2024.03),삼영전자공업
2024-03-26,사업보고서 (2023.12),삼영전자공업
2024-03-22,정기주주총회결과              ,삼영전자공업
2024-03-22,감사보고서제출              ,삼영전자공업
2024-03-14,기타경영사항(자율공시)              (감사보고서 제출 지연),삼영전자공업
2024-03-07,주주총회소집공고,삼영전자공업
2024-03-07,주주총회집중일개최사유신고              ,삼영전자공업
2024-02-28,주주총회소집결의              ,삼영전자공업
2024-02-28,현금ㆍ현물배당결정              ,삼영전자공업
2024-02-08,매출액또는손익구조30%(대규모법인은15%)이상변경              ,삼영전자공업
2023-11-16,임원ㆍ주요주주특정증권등소유상황보고서,김준화
2023-11-16,최대주주등소유주식변동신고서,삼영전자공업
2023-11-14,분기보고서 (2023.09),삼영전자공업
2023-10-26,최대주주등소유주식변동신고서,삼영전자공업
2023-10-26,임원ㆍ주요주주특정증권등소유상황보고서,김성수
2023-10-11,[기재정정]타법인주식및출자증권양수결정,삼영전자공업
2023-08-14,반기보고서 (2023.06),삼영전자공업
2023-05-15,분기보고서 (2023.03),삼영전자공업
2023-03-24,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼영전자공업
2023-03-24,정기주주총회결과,삼영전자공업
2023-03-16,사업보고서 (2022.12),삼영전자공업
2023-03-16,감사보고서제출,삼영전자공업
2023-02-28,주주총회소집공고,삼영전자공업
2023-02-28,주주총회집중일개최사유신고,삼영전자공업
2023-02-28,주주총회소집결의,삼영전자공업
2023-02-28,현금ㆍ현물배당결정,삼영전자공업
2022-11-11,분기보고서 (2022.09),삼영전자공업
2022-08-16,반기보고서 (2022.06),삼영전자공업
2022-05-25,[기재정정]분기보고서 (2022.03),삼영전자공업
2022-03-18,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼영전자공업
2022-03-18,정기주주총회결과,삼영전자공업
2022-03-10,사업보고서 (2021.12),삼영전자공업
2022-03-10,감사보고서제출,삼영전자공업
2022-02-23,[기재정정]주주총회소집공고,삼영전자공업
2022-02-10,[기재정정]현금ㆍ현물배당결정,삼영전자공업
2022-02-10,[기재정정]주주총회소집결의,삼영전자공업
2022-02-07,매출액또는손익구조30%(대규모법인은15%)이상변경,삼영전자공업
2021-11-12,분기보고서 (2021.09),삼영전자공업
2021-08-13,반기보고서 (2021.06),삼영전자공업
2021-05-26,주식등의대량보유상황보고서(일반),변동준
2021-05-14,분기보고서 (2021.03),삼영전자공업
2021-03-30,대표이사(대표집행임원)변경(안내공시),삼영전자공업
2021-03-19,정기주주총회결과,삼영전자공업
2021-03-11,사업보고서 (2020.12),삼영전자공업
2021-03-09,감사보고서제출,삼영전자공업
2021-02-18,주주총회소집공고,삼영전자공업
2021-02-18,주주총회소집결의,삼영전자공업
2021-02-18,현금ㆍ현물배당결정,삼영전자공업
2021-02-05,매출액또는손익구조30%(대규모법인은15%)이상변경,삼영전자공업
2020-11-13,분기보고서 (2020.09),삼영전자공업
2020-08-14,반기보고서 (2020.06),삼영전자공업
2020-08-03,주식등의대량보유상황보고서(약식),신영자산운용
2020-05-14,분기보고서 (2020.03),삼영전자공업
2020-03-30,사업보고서 (2019.12),삼영전자공업
2020-03-20,정기주주총회결과,삼영전자공업
2020-03-20,임원ㆍ주요주주특정증권등소유상황보고서,김성수
2020-03-20,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼영전자공업
2020-03-17,임원ㆍ주요주주특정증권등소유상황보고서,조태희
2020-03-03,감사보고서제출,삼영전자공업
2020-02-20,주주총회소집공고,삼영전자공업
2020-02-20,주주총회소집결의,삼영전자공업
2020-02-20,주주총회집중일개최사유신고,삼영전자공업
2020-02-20,현금ㆍ현물배당결정,삼영전자공업
2020-02-12,매출액또는손익구조30%(대규모법인은15%)이상변경,삼영전자공업
2020-01-09,임원ㆍ주요주주특정증권등소유상황보고서,김대호
2019-12-11,임원ㆍ주요주주특정증권등소유상황보고서,조태희
2019-12-03,주식등의대량보유상황보고서(약식),신영자산운용
2019-11-14,분기보고서 (2019.09),삼영전자공업
2019-08-14,반기보고서 (2019.06),삼영전자공업
2019-06-26,[기재정정]사업보고서 (2018.12),삼영전자공업
2019-05-15,분기보고서 (2019.03),삼영전자공업
2019-04-02,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼영전자공업
2019-03-22,정기주주총회결과,삼영전자공업
2019-03-05,감사보고서제출,삼영전자공업
2019-02-22,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경,삼영전자공업
2019-02-22,주주총회소집공고,삼영전자공업
2019-02-22,주주총회소집결의,삼영전자공업
2019-02-22,주주총회집중일개최사유신고,삼영전자공업
2019-02-22,현금ㆍ현물배당결정,삼영전자공업
