날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,3385,3405,3310,3335,69682,-0.5961251862891207,4379,15.58,0.76,214,2.7,90,2682,0,-8950,6268,0,2682,0,59256,7744,69682,0,0,68206,1476,69682,9030640,0,-30177750,21147110,0,9030640,0,198749115,26106285,233886040,0,0,228926865,4959175,233886040
2019-01-03,3335,3395,3295,3310,63436,-0.7496251874062968,4379,15.47,0.76,214,2.72,90,94,0,-3450,3356,0,94,0,54240,9102,63436,0,0,57690,5746,63436,313960,0,-11589355,11275395,0,313960,0,180677955,30388795,211380710,0,0,192267310,19113400,211380710
2019-01-04,3285,3350,3230,3320,71845,0.3021148036253776,4379,15.51,0.76,214,2.71,90,0,22,-3083,3061,0,0,22,61116,10707,71845,0,0,64199,7646,71845,0,72050,-9851235,9779185,0,0,72050,201231585,35116115,236419750,0,0,211082820,25336930,236419750
2019-01-07,3375,3470,3340,3410,164863,2.710843373493976,4379,15.93,0.78,214,2.64,90,0,30,-29914,29884,0,0,34,131804,33025,164863,0,4,161718,3141,164863,0,104370,-102731500,102627130,0,0,117810,450906970,113306830,564331610,0,13440,553638470,10679700,564331610
2019-01-08,3410,3440,3360,3420,40930,0.2932551319648094,4379,15.98,0.78,214,2.63,90,-110,-27,2854,-2717,0,0,0,39207,1723,40930,110,27,36353,4440,40930,-374405,-91800,9720285,-9254080,0,0,0,133231765,5856420,139088185,374405,91800,123511480,15110500,139088185
2019-01-09,3425,3465,3350,3375,74094,-1.3157894736842104,4379,15.77,0.77,214,2.67,90,0,-8,-3094,3102,0,0,0,66159,7935,74094,0,8,69253,4833,74094,0,-27640,-10432835,10460475,0,0,0,223714540,26983550,250698090,0,27640,234147375,16523075,250698090
2019-01-10,3350,3380,3330,3365,43758,-0.2962962962962963,4379,15.72,0.77,214,2.67,90,-22,10,-2147,2159,0,0,10,39440,4308,43758,22,0,41587,2149,43758,-73815,33550,-7164360,7204625,0,0,33550,132025025,14401370,146459945,73815,0,139189385,7196745,146459945
2019-01-11,3360,3450,3350,3440,82357,2.2288261515601784,4379,16.07,0.79,214,2.62,90,0,0,-18275,18275,0,0,0,63926,18431,82357,0,0,82201,156,82357,0,0,-62361870,62361870,0,0,0,217897470,62887660,280785130,0,0,280259340,525790,280785130
2019-01-14,3445,3475,3360,3445,57760,0.14534883720930233,4379,16.1,0.79,214,2.61,90,196,529,-11584,10859,0,196,580,45304,11680,57760,0,51,56888,821,57760,669340,1824190,-39436815,36943285,0,669340,1998100,154638980,39776565,197082985,0,173910,194075795,2833280,197082985
2019-01-15,3495,3495,3415,3470,93515,0.7256894049346879,4379,16.21,0.79,214,2.59,90,0,0,-5413,5413,0,0,0,85029,8486,93515,0,0,90442,3073,93515,0,0,-18504555,18504555,0,0,0,292647880,29168650,321816530,0,0,311152435,10664095,321816530
2019-01-16,3495,3495,3430,3445,80126,-0.7204610951008645,4379,16.1,0.79,214,2.61,90,2550,1159,-15103,11394,0,2714,1159,64060,12193,80126,164,0,79163,799,80126,8756260,3998550,-51968355,39213545,0,9322590,3998550,220755335,41996265,276072740,566330,0,272723690,2782720,276072740
2019-01-17,3480,3580,3450,3535,113000,2.6124818577648767,4379,16.52,0.81,214,2.55,90,-14,-125,-2709,2848,0,0,375,103243,9382,113000,14,500,105952,6534,113000,-49510,-457750,-9398425,9905685,0,0,1322250,364529055,32915660,398766965,49510,1780000,373927480,23009975,398766965
2019-01-18,3550,3585,3500,3540,88530,0.14144271570014144,4379,16.54,0.81,214,2.54,90,16,23,-18056,18017,0,16,23,69063,19428,88530,0,0,87119,1411,88530,57120,80845,-64109880,63971915,0,57120,80845,244902915,68990735,314031615,0,0,309012795,5018820,314031615
