날짜,공시_제목,공시자
2024-08-14,반기보고서 (2024.06),이크레더블
2024-05-16,분기보고서 (2024.03),이크레더블
2024-05-08,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
2024-03-28,정기주주총회결과              ,이크레더블
2024-03-20,사업보고서 (2023.12),이크레더블
2024-03-19,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
2024-02-23,주주총회소집공고,이크레더블
2024-02-21,감사보고서제출              ,이크레더블
2024-02-07,주주총회소집결의              ,이크레더블
2024-02-07,현금ㆍ현물배당결정              ,이크레더블
2024-02-07,매출액또는손익구조30%(대규모법인은15%)이상변동              ,이크레더블
2023-12-13,주주명부폐쇄기간또는기준일설정,이크레더블
2023-11-14,분기보고서 (2023.09),이크레더블
2023-08-11,반기보고서 (2023.06),이크레더블
2023-05-22,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
2023-05-15,분기보고서 (2023.03),이크레더블
2023-03-29,대표이사변경,이크레더블
2023-03-29,정기주주총회결과,이크레더블
2023-03-20,사업보고서 (2022.12),이크레더블
2023-02-27,주주총회소집공고,이크레더블
2023-02-21,감사보고서제출,이크레더블
2023-02-13,주주총회소집결의,이크레더블
2023-02-13,현금ㆍ현물배당결정,이크레더블
2022-12-13,주주명부폐쇄기간또는기준일설정,이크레더블
2022-11-14,분기보고서 (2022.09),이크레더블
2022-08-16,반기보고서 (2022.06),이크레더블
2022-07-01,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
2022-05-16,분기보고서 (2022.03),이크레더블
2022-05-09,주식등의대량보유상황보고서(약식),StichtingDepositaryAPGEmergingMarketsEquityPool
2022-04-07,[기재정정]사업보고서 (2021.12),이크레더블
2022-03-29,정기주주총회결과,이크레더블
2022-02-25,[첨부정정]의결권대리행사권유참고서류,이크레더블
2022-02-24,감사보고서제출,이크레더블
2022-02-24,주주총회소집공고,이크레더블
2022-02-11,현금ㆍ현물배당결정,이크레더블
2022-02-11,주주총회소집결의,이크레더블
2021-11-15,분기보고서 (2021.09),이크레더블
2021-09-03,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
2021-08-17,반기보고서 (2021.06),이크레더블
2021-05-17,분기보고서 (2021.03),이크레더블
2021-03-25,정기주주총회결과,이크레더블
2021-03-17,사업보고서 (2020.12),이크레더블
2021-03-15,[기재정정]주주총회소집공고,이크레더블
2021-02-26,감사보고서제출,이크레더블
2021-02-10,주주총회소집결의,이크레더블
2021-02-10,현금ㆍ현물배당결정,이크레더블
2020-12-10,주주명부폐쇄기간또는기준일설정,이크레더블
2020-11-16,분기보고서 (2020.09),이크레더블
2020-08-14,반기보고서 (2020.06),이크레더블
2020-07-07,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
2020-05-15,분기보고서 (2020.03),이크레더블
2020-04-20,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
2020-03-30,사업보고서 (2019.12),이크레더블
2020-03-27,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
2020-03-24,정기주주총회결과,이크레더블
2020-03-18,주식등의대량보유상황보고서(약식),StichtingDepositaryAPGEmergingMarketsEquityPool
2020-03-09,주주총회소집공고,이크레더블
2020-03-02,[기재정정]감사보고서제출,이크레더블
2020-02-28,주주총회소집결의,이크레더블
2020-02-10,[기재정정]현금ㆍ현물배당결정,이크레더블
2020-01-16,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
2019-12-12,주주명부폐쇄기간또는기준일설정,이크레더블
2019-11-14,분기보고서 (2019.09),이크레더블
2019-08-14,반기보고서 (2019.06),이크레더블
2019-05-15,분기보고서 (2019.03),이크레더블
2019-04-01,사업보고서 (2018.12),이크레더블
2019-03-28,[첨부정정]감사보고서제출,이크레더블
2019-03-26,정기주주총회결과,이크레더블
2019-02-28,주주총회소집공고,이크레더블
2019-02-25,[기재정정]의결권대리행사권유참고서류,이크레더블
2019-02-11,[첨부정정]현금ㆍ현물배당결정,이크레더블
2019-02-11,[첨부정정]주주총회소집결의,이크레더블
