날짜,공시_제목,공시자
2024-11-14,분기보고서 (2024.09),삼일
2024-08-14,반기보고서 (2024.06),삼일
2024-07-31,임원ㆍ주요주주특정증권등소유상황보고서,이준식
2024-05-16,분기보고서 (2024.03),삼일
2024-04-19,임원ㆍ주요주주특정증권등소유상황보고서,강석호
2024-04-19,주식등의대량보유상황보고서(일반),티디
2024-04-18,증권발행결과(자율공시)              ,삼일
2024-04-12,주요사항보고서(전환사채권발행결정),삼일
2024-03-25,정기주주총회결과              ,삼일
2024-03-15,사업보고서 (2023.12),삼일
2024-03-15,감사보고서제출              ,삼일
2024-03-08,주주총회소집공고,삼일
2024-02-26,매출액또는손익구조30%(대규모법인은15%)이상변동              ,삼일
2024-02-26,현금ㆍ현물배당결정              ,삼일
2024-02-26,주주총회소집결의              ,삼일
2023-12-15,주주명부폐쇄기간또는기준일설정,삼일
2023-11-14,분기보고서 (2023.09),삼일
2023-11-01,주식등의대량보유상황보고서(일반),티디
2023-08-23,임원ㆍ주요주주특정증권등소유상황보고서,강석호
2023-08-14,반기보고서 (2023.06),삼일
2023-05-15,분기보고서 (2023.03),삼일
2023-03-27,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼일
2023-03-27,정기주주총회결과,삼일
2023-03-17,감사보고서제출,삼일
2023-03-17,사업보고서 (2022.12),삼일
2023-03-10,주주총회소집공고,삼일
2023-02-27,주주총회소집결의,삼일
2023-02-22,주식등의대량보유상황보고서(일반),티디
2023-02-21,매출액또는손익구조30%(대규모법인은15%)이상변동,삼일
2022-11-14,분기보고서 (2022.09),삼일
2022-10-21,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,강석호
2022-09-30,임원ㆍ주요주주특정증권등소유상황보고서,강석호
2022-08-16,반기보고서 (2022.06),삼일
2022-07-05,주식등의대량보유상황보고서(일반),티디
2022-05-16,분기보고서 (2022.03),삼일
2022-03-28,정기주주총회결과,삼일
2022-03-28,대표이사변경,삼일
2022-03-18,사업보고서 (2021.12),삼일
2022-03-15,감사보고서제출,삼일
2022-03-10,주주총회소집공고,삼일
2022-02-18,현금ㆍ현물배당결정,삼일
2022-02-18,매출액또는손익구조30%(대규모법인은15%)이상변동,삼일
2022-02-18,주주총회소집결의,삼일
2022-02-07,주식등의대량보유상황보고서(일반),티디
2022-01-24,주식등의대량보유상황보고서(일반),티디
2021-12-06,주식등의대량보유상황보고서(일반),티디
2021-11-15,분기보고서 (2021.09),삼일
2021-08-30,주요사항보고서(자기주식처분결정),삼일
2021-08-27,[기재정정]반기보고서 (2021.06),삼일
2021-08-25,주식등의대량보유상황보고서(일반),티디
2021-08-19,주식등의대량보유상황보고서(일반),티디
2021-06-04,[기재정정]사업보고서 (2020.12),삼일
2021-05-24,임원ㆍ주요주주특정증권등소유상황보고서,강석호
2021-05-17,분기보고서 (2021.03),삼일
2021-04-27,임원ㆍ주요주주특정증권등소유상황보고서,강석호
2021-04-27,주식등의대량보유상황보고서(일반),티디
2021-04-14,주식등의대량보유상황보고서(일반),티디
2021-03-30,[기재정정]감사보고서제출,삼일
2021-03-29,정기주주총회결과,삼일
2021-03-10,주식등의대량보유상황보고서(일반),티디
2021-03-09,주주총회소집공고,삼일
2021-02-16,현금ㆍ현물배당결정,삼일
2021-02-16,주주총회소집결의,삼일
2021-02-16,매출액또는손익구조30%(대규모법인은15%)이상변동,삼일
2020-12-28,[기재정정]벌금등의부과,삼일
2020-12-07,주식등의대량보유상황보고서(일반),티디
2020-11-16,분기보고서 (2020.09),삼일
2020-10-27,[기재정정]주식등의대량보유상황보고서(일반),티디
2020-10-06,임원ㆍ주요주주특정증권등소유상황보고서,강석호
2020-08-14,반기보고서 (2020.06),삼일
2020-05-15,분기보고서 (2020.03),삼일
2020-03-31,자기주식취득결과보고서,삼일
2020-03-30,사업보고서 (2019.12),삼일
2020-03-30,정기주주총회결과,삼일
2020-03-27,주식등의대량보유상황보고서(일반),티디
2020-03-17,감사보고서제출,삼일
2020-03-13,주식등의대량보유상황보고서(일반),티디
2020-03-12,주주총회소집공고,삼일
2020-03-03,주요사항보고서(자기주식취득결정),삼일
2020-02-18,매출액또는손익구조30%(대규모법인은15%)이상변동,삼일
2020-02-18,주주총회집중일개최사유신고,삼일
2020-02-18,현금ㆍ현물배당결정,삼일
2020-02-18,주주총회소집결의,삼일
2019-11-14,분기보고서 (2019.09),삼일
2019-08-14,반기보고서 (2019.06),삼일
2019-05-15,분기보고서 (2019.03),삼일
2019-04-01,사업보고서 (2018.12),삼일
2019-03-25,정기주주총회결과,삼일
2019-03-14,감사보고서제출,삼일
2019-03-08,[기재정정]주주총회소집공고,삼일
2019-02-21,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,삼일
2019-02-21,주주총회소집결의,삼일
2019-02-21,현금ㆍ현물배당결정,삼일
2019-02-08,주식등의대량보유상황보고서(일반),티디
2019-01-29,주식등의대량보유상황보고서(일반),티디
