날짜,공시_제목,공시자
2024-09-19,[기재정정]단일판매ㆍ공급계약체결              ,GS글로벌
2024-09-03,타인에대한채무보증결정              ,GS글로벌
2024-09-02,[기재정정]유형자산취득결정(종속회사의주요경영사항)              ,GS글로벌
2024-08-30,대규모기업집단현황공시[분기별공시(개별회사용)],GS글로벌
2024-08-21,타인에대한채무보증결정              ,GS글로벌
2024-08-13,반기보고서 (2024.06),GS글로벌
2024-08-13,타인에대한채무보증결정              ,GS글로벌
2024-08-13,타인에대한채무보증결정              ,GS글로벌
2024-08-09,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-08-09,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-08-09,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-08-09,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-08-09,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-08-09,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,GS글로벌
2024-08-06,연결재무제표기준영업(잠정)실적(공정공시)              ,GS글로벌
2024-07-23,최대주주등소유주식변동신고서              ,GS글로벌
2024-07-23,주식등의대량보유상황보고서(일반),GS
2024-07-22,주식등의대량보유상황보고서(일반),지에스차지비
2024-07-04,증권발행실적보고서,GS글로벌
2024-07-04,투자설명서,GS글로벌
2024-07-03,[발행조건확정]증권신고서(채무증권),GS글로벌
2024-06-04,[기재정정]타인에대한채무보증결정              ,GS글로벌
2024-05-31,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],GS글로벌
2024-05-31,기업지배구조보고서공시              ,GS글로벌
2024-05-14,분기보고서 (2024.03),GS글로벌
2024-05-13,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-05-13,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-05-13,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-05-13,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-05-13,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-05-08,연결재무제표기준영업(잠정)실적(공정공시)              ,GS글로벌
2024-04-01,타인에대한채무보증결정              ,GS글로벌
2024-03-28,[기재정정]사업보고서 (2023.12),GS글로벌
2024-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,GS글로벌
2024-03-28,정기주주총회결과              ,GS글로벌
2024-03-25,타인에대한채무보증결정              ,GS글로벌
2024-03-15,감사보고서제출              ,GS글로벌
2024-03-11,[첨부정정]의결권대리행사권유참고서류,GS글로벌
2024-02-28,대규모기업집단현황공시[분기별공시(개별회사용)],GS글로벌
2024-02-23,주주총회소집결의              ,GS글로벌
2024-02-23,주주총회소집공고,GS글로벌
2024-02-23,[기재정정]동일인등출자계열회사와의상품ㆍ용역거래,GS글로벌
2024-02-14,[기재정정]지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,GS글로벌
2024-02-08,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-02-08,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-02-08,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-02-08,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2024-02-07,현금ㆍ현물배당결정              ,GS글로벌
2024-01-26,연결재무제표기준영업(잠정)실적(공정공시),GS글로벌
2024-01-26,매출액또는손익구조30%(대규모법인은15%)이상변경,GS글로벌
2023-11-29,대규모기업집단현황공시[분기별공시(개별회사용)],GS글로벌
2023-11-13,분기보고서 (2023.09),GS글로벌
2023-11-08,[기재정정]동일인등출자계열회사와의상품ㆍ용역거래,GS글로벌
2023-11-08,동일인등출자계열회사와의상품ㆍ용역거래,GS글로벌
2023-11-08,동일인등출자계열회사와의상품ㆍ용역거래,GS글로벌
2023-11-08,동일인등출자계열회사와의상품ㆍ용역거래,GS글로벌
2023-11-03,연결재무제표기준영업(잠정)실적(공정공시),GS글로벌
2023-11-02,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2023-11-02,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2023-11-02,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2023-11-02,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2023-11-02,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2023-09-05,타인에대한채무보증결정,GS글로벌
2023-08-31,대규모기업집단현황공시[분기별공시(개별회사용)],GS글로벌
2023-08-22,타인에대한채무보증결정,GS글로벌
2023-08-11,반기보고서 (2023.06),GS글로벌
2023-08-09,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2023-08-09,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2023-08-09,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2023-08-09,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
2023-08-09,동일인등출자계열회사와의상품ㆍ용역거래변경,GS글로벌
