회사명,매집일,이상_가격,매석_거래,신고가_매집봉,매집_기간,매집_저항,매석_종가,등락률,포착일_매석,매집_거래량,매석_거래량,골크_단중,골크_중장,우상향_5일,우상향_20일,우상향_60일,거래대금_억,시가총액_억,주식수,시총_순위_2682,이상_거래량,회사_코드
파트론,2024-05-02,True,True,False,5,8350,8400.0,2.689486552567237,2024-05-07,634309,410174.0,True,True,True,True,True,34,4949,58918214,460,True,091700
풍산홀딩스,2024-03-07,True,True,True,61,32500,32600.0,2.0344287949921758,2024-05-07,142381,75279.0,True,True,True,True,True,24,4700,14417292,479,True,005810
이엔에프테크놀로지,2024-01-04,False,True,True,124,29450,29550.0,2.4263431542461005,2024-05-07,530662,134264.0,True,True,True,True,True,39,4222,14287836,523,True,102710
에어부산,2024-02-15,False,True,False,82,3040,3065.0,3.372681281618887,2024-05-07,1537758,1478987.0,True,False,True,True,True,45,3575,116640000,606,True,298690
에어부산,2024-05-03,False,True,False,4,3025,3065.0,3.372681281618887,2024-05-07,1532874,1478987.0,True,False,True,True,True,45,3575,116640000,606,True,298690
펌텍코리아,2024-02-15,False,False,False,82,27150,27350.0,2.6266416510318957,2024-05-07,72512,92588.0,True,True,True,True,True,25,3391,12400000,626,True,251970
대원전선,2021-06-16,True,True,True,1056,3675,4170.0,29.906542056074763,2024-05-07,163697546,132597314.0,True,True,True,True,True,5071,3126,74979175,669,True,006340
대원전선,2021-06-24,False,True,False,1048,3595,4170.0,29.906542056074763,2024-05-07,172009001,132597314.0,True,True,True,True,True,5071,3126,74979175,669,True,006340
대원전선,2024-04-29,True,True,True,8,3435,4170.0,29.906542056074763,2024-05-07,141782791,132597314.0,True,True,True,True,True,5071,3126,74979175,669,True,006340
디알텍,2024-03-29,False,True,False,39,3830,3895.0,5.128205128205128,2024-05-07,8180614,3416668.0,True,False,True,True,False,134,2871,73727108,704,True,214680
디알텍,2024-05-02,False,True,False,5,3795,3895.0,5.128205128205128,2024-05-07,9147409,3416668.0,True,False,True,True,False,134,2871,73727108,704,True,214680
제일전기공업,2024-05-02,True,True,True,5,20350,23400.0,29.927817878956137,2024-05-07,15233940,5671983.0,True,True,True,True,True,1230,2599,11110000,780,True,199820
현대코퍼레이션,2024-04-22,False,False,False,15,17870,19540.0,9.775280898876405,2024-05-07,235555,596316.0,True,False,True,True,True,115,2584,13228966,784,True,011760
나스미디어,2024-05-03,False,True,False,4,18910,19020.0,3.257328990228013,2024-05-07,237917,112524.0,False,False,False,False,False,21,2200,11568163,876,True,089600
폴라리스AI,2024-05-03,False,True,False,4,2800,2880.0,6.864564007421151,2024-05-07,95376744,70049236.0,True,False,True,True,True,2103,2064,71677257,929,True,039980
디케이티,2024-05-02,False,True,False,5,9580,9750.0,2.631578947368421,2024-05-07,322223,220423.0,True,False,True,True,True,21,1842,18894839,1015,True,290550
보성파워텍,2023-12-12,True,False,False,147,3675,3710.0,14.860681114551085,2024-05-07,7336080,10743085.0,True,False,True,True,True,388,1822,49129824,1022,True,006910
보성파워텍,2024-04-29,False,False,False,8,3350,3710.0,14.860681114551085,2024-05-07,3717311,10743085.0,True,False,True,True,True,388,1822,49129824,1022,True,006910
윈스,2024-05-03,False,True,False,4,12980,12980.0,1.0116731517509727,2024-05-07,71400,56175.0,True,False,True,True,True,7,1771,13644162,1054,True,136540
대양전기공업,2024-04-26,False,False,True,11,14840,14840.0,8.005822416302767,2024-05-07,149711,363274.0,True,True,True,True,True,54,1419,9567333,1208,True,108380
제룡산업,2024-04-29,True,True,True,8,6590,7050.0,9.98439937597504,2024-05-07,19390218,11119431.0,True,True,True,True,True,778,1410,20000000,1211,True,147830
광명전기,2023-11-24,False,False,False,165,2760,3185.0,19.73684210526316,2024-05-07,28607098,42729550.0,True,True,True,True,True,1335,1380,43337615,1240,True,017040
광명전기,2024-04-05,True,False,False,32,2765,3185.0,19.73684210526316,2024-05-07,21141266,42729550.0,True,True,True,True,True,1335,1380,43337615,1240,True,017040
광명전기,2024-04-08,True,False,False,29,2885,3185.0,19.73684210526316,2024-05-07,20819200,42729550.0,True,True,True,True,True,1335,1380,43337615,1240,True,017040
광명전기,2024-04-12,True,False,False,25,2920,3185.0,19.73684210526316,2024-05-07,14777777,42729550.0,True,True,True,True,True,1335,1380,43337615,1240,True,017040
광명전기,2024-04-18,True,False,False,19,2880,3185.0,19.73684210526316,2024-05-07,15920160,42729550.0,True,True,True,True,True,1335,1380,43337615,1240,True,017040
한선엔지니어링,2024-04-26,False,False,False,11,6930,8050.0,24.613003095975237,2024-05-07,631749,4590179.0,True,False,True,True,True,363,1368,17002500,1250,True,452280
알에프텍,2024-04-12,False,True,False,25,3970,4000.0,2.1711366538952745,2024-05-07,137628,73937.0,True,False,True,False,False,2,1283,32089259,1308,True,061040
미래에셋글로벌리츠,2024-04-09,False,True,False,28,3130,3155.0,1.4469453376205788,2024-05-07,375601,80506.0,True,False,True,False,True,2,1249,39605940,1324,True,396690
세아특수강,2024-03-25,False,True,False,43,13800,13800.0,0.7299270072992701,2024-05-07,103582,4778.0,True,False,True,True,True,0,1182,8570000,1374,True,019440
한국특강,2024-03-11,False,False,False,57,1760,1765.0,2.4376088218224026,2024-05-07,128338,142558.0,False,False,True,True,False,2,1073,60813311,1468,True,007280
서호전기,2023-12-26,False,False,False,133,20250,20350.0,5.059370160041301,2024-05-07,20537,77813.0,True,True,True,True,True,15,1048,5150000,1492,True,065710
서호전기,2024-02-22,False,False,False,75,20150,20350.0,5.059370160041301,2024-05-07,29942,77813.0,True,True,True,True,True,15,1048,5150000,1492,True,065710
드림씨아이에스,2024-05-03,True,True,False,4,3900,4010.0,3.886010362694301,2024-05-07,12015284,4508368.0,True,False,True,True,True,180,950,23709280,1584,True,223250
세명전기,2022-05-12,False,False,False,726,4750,5880.0,29.944751381215468,2024-05-07,1735985,8061283.0,True,True,True,True,True,433,896,15246000,1633,True,017510
세명전기,2022-05-13,False,False,False,725,4700,5880.0,29.944751381215468,2024-05-07,2350678,8061283.0,True,True,True,True,True,433,896,15246000,1633,True,017510
세명전기,2022-05-17,True,False,False,721,5020,5880.0,29.944751381215468,2024-05-07,3672191,8061283.0,True,True,True,True,True,433,896,15246000,1633,True,017510
세명전기,2024-04-26,True,True,True,11,4835,5880.0,29.944751381215468,2024-05-07,21553699,8061283.0,True,True,True,True,True,433,896,15246000,1633,True,017510
에이텀,2024-05-02,False,True,False,5,14690,15200.0,3.754266211604096,2024-05-07,3346924,1290233.0,True,False,True,True,True,221,820,5397220,1720,True,355690
잉크테크,2024-02-08,False,False,False,89,3795,4065.0,9.274193548387096,2024-05-07,40618,96522.0,True,True,True,True,True,3,796,19606277,1739,True,049550
딥마인드,2024-05-03,True,True,False,4,3045,3305.0,10.720268006700168,2024-05-07,2309171,1803928.0,True,True,True,True,True,59,754,22839375,1789,True,223310
호전실업,2024-04-12,False,True,False,25,7490,7500.0,3.3057851239669422,2024-05-07,208720,25387.0,True,False,True,True,False,1,731,9749984,1823,True,111110
코퍼스코리아,2024-04-26,False,True,False,11,1708,1712.0,0.2929115407147041,2024-05-07,234169,32342.0,True,False,True,False,False,0,649,37932613,1940,True,322780
코오롱인더우,2024-02-19,False,True,False,78,22850,22900.0,0.4385964912280701,2024-05-07,8534,2646.0,True,False,True,True,True,0,633,2767860,1961,True,120115
코오롱인더우,2024-04-29,False,True,False,8,22850,22900.0,0.4385964912280701,2024-05-07,10479,2646.0,True,False,True,True,True,0,633,2767860,1961,True,120115
대양금속,2024-05-02,False,True,False,5,1563,1591.0,12.358757062146893,2024-05-07,8775402,4944416.0,False,True,False,False,False,80,630,39608790,1968,True,009190
와토스코리아,2024-05-03,True,True,True,4,7990,8230.0,4.707379134860051,2024-05-07,353139,139396.0,True,True,True,True,True,11,592,7200000,2027,True,079000
서전기전,2024-04-29,True,False,False,8,5230,5680.0,9.652509652509652,2024-05-07,608592,1803969.0,True,True,True,True,True,103,550,9698780,2085,True,189860
한주라이트메탈,2024-05-02,False,True,False,5,2800,2825.0,18.947368421052637,2024-05-07,2580432,2086798.0,True,False,True,True,False,60,549,19435815,2087,True,198940
성문전자,2024-01-08,True,False,False,120,1746,1800.0,22.866894197952217,2024-05-07,4854134,18605270.0,True,False,True,True,True,345,404,22460985,2303,True,014910
엔피케이,2024-04-30,False,True,False,7,1480,1487.0,1.0190217391304348,2024-05-07,122338,47333.0,False,False,True,False,False,0,278,18723923,2485,True,048830
대원전선우,2024-04-29,True,False,True,8,7460,8290.0,21.55425219941349,2024-05-07,5457645,6666810.0,True,True,True,True,True,533,217,2621200,2567,True,006345
성문전자우,2024-04-01,False,False,False,36,6890,7230.0,14.218009478672986,2024-05-07,6325,71565.0,True,False,True,True,True,6,43,600000,2789,True,014915
