날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,7500,7574,7474,7550,6598,-0.33003300330033003,16266,14.37,0.93,1051,3.97,600,-1800,0,1800,0,0,0,0,3299,0,3299,1800,0,1499,0,3299,-27009350,0,27009350,0,0,0,0,49514800,0,49514800,27009350,0,22505450,0,49514800
2019-01-03,7574,7574,7474,7550,3590,0.0,16266,14.37,0.93,1051,3.97,600,-745,0,333,412,0,0,0,1383,412,1795,745,0,1050,0,1795,-11197300,0,4986200,6211100,0,0,0,20785250,6211100,26996350,11197300,0,15799050,0,26996350
2019-01-04,7475,7600,7450,7600,3714,0.6622516556291391,16266,14.46,0.93,1051,3.95,600,-679,0,-410,1089,0,83,0,685,1089,1857,762,0,1095,0,1857,-10201600,0,-6234400,16436000,0,1258050,0,10273000,16436000,27967050,11459650,0,16507400,0,27967050
2019-01-07,7600,7600,7525,7600,4660,0.0,16266,14.46,0.93,1051,3.95,600,-1810,0,1813,-3,0,0,0,2330,0,2330,1810,0,517,3,2330,-27330200,0,27375650,-45450,0,0,0,35202650,0,35202650,27330200,0,7827000,45450,35202650
2019-01-08,7600,7600,7500,7575,5564,-0.3289473684210526,16266,14.41,0.93,1051,3.96,600,-1807,0,1391,416,0,0,0,2364,418,2782,1807,0,973,2,2782,-27208100,0,20928950,6279150,0,0,0,35598950,6309450,41908400,27208100,0,14670000,30300,41908400
2019-01-09,7574,7600,7500,7550,7502,-0.33003300330033003,16266,14.37,0.93,1051,3.97,600,-1662,0,1181,481,0,0,0,3270,481,3751,1662,0,2089,0,3751,-24999700,0,17736250,7263450,0,0,0,49220750,7263450,56484200,24999700,0,31484500,0,56484200
2019-01-10,7500,7600,7500,7550,5538,0.0,16266,14.37,0.93,1051,3.97,600,-1600,6,1371,223,0,90,6,2276,397,2769,1690,0,905,174,2769,-24089800,90600,20630600,3368600,0,1359000,90600,34258800,5988400,41696800,25448800,0,13628200,2619800,41696800
2019-01-11,7500,7575,7500,7575,8008,0.33112582781456956,16266,14.41,0.93,1051,3.96,600,-1606,0,1126,480,0,0,0,3524,480,4004,1606,0,2398,0,4004,-24174650,0,16928200,7246450,0,0,0,52989400,7246450,60235850,24174650,0,36061200,0,60235850
2019-01-14,7600,7650,7550,7600,5266,0.33003300330033003,16266,14.46,0.93,1051,3.95,600,-1334,0,939,395,0,22,0,2216,395,2633,1356,0,1277,0,2633,-20213850,0,14209650,6004200,0,335500,0,33614700,6004200,39954400,20549350,0,19405050,0,39954400
2019-01-15,7550,7600,7474,7550,19842,-0.6578947368421052,16266,14.37,0.93,1051,3.97,600,-1628,3000,-2193,821,0,0,3000,6099,822,9921,1628,0,8292,1,9921,-24550150,45000000,-32851350,12401500,0,0,45000000,91694600,12416700,149111300,24550150,0,124545950,15200,149111300
2019-01-16,7549,7575,7500,7575,11506,0.33112582781456956,16266,14.41,0.93,1051,3.96,600,-1485,1425,-535,595,0,11,1425,3722,595,5753,1496,0,4257,0,5753,-22344550,21375000,-7995200,8964750,0,166100,21375000,55997000,8964750,86502850,22510650,0,63992200,0,86502850
2019-01-17,7575,7625,7525,7600,9112,0.33003300330033003,16266,14.46,0.93,1051,3.95,600,-1492,105,508,879,0,11,105,3561,879,4556,1503,0,3053,0,4556,-22601900,1595250,7657850,13348800,0,166650,1595250,53938850,13348800,69049550,22768550,0,46281000,0,69049550
2019-01-18,7600,7675,7475,7675,13020,0.9868421052631579,16266,14.61,0.94,1051,3.91,600,-1555,1576,-910,889,0,0,1576,4045,889,6510,1555,0,4955,0,6510,-23527200,23640000,-13609500,13496700,0,0,23640000,61177000,13496700,98313700,23527200,0,74786500,0,98313700
2019-01-21,7700,7700,7600,7625,10296,-0.6514657980456027,16266,14.51,0.94,1051,3.93,600,-1589,30,1561,-2,0,12,30,5106,0,5148,1601,0,3545,2,5148,-24244650,458400,23816850,-30600,0,183300,458400,78040150,0,78681850,24427950,0,54223300,30600,78681850
2019-01-22,7675,7700,7550,7650,4784,0.32786885245901637,16266,14.56,0.94,1051,3.92,600,-1537,9,1503,25,0,0,9,2358,25,2392,1537,0,855,0,2392,-23332100,137250,22814850,380000,0,0,137250,35874250,380000,36391500,23332100,0,13059400,0,36391500
2019-01-23,7624,7650,7550,7650,4316,0.0,16266,14.56,0.94,1051,3.92,600,-1401,0,1401,0,0,0,0,2158,0,2158,1401,0,757,0,2158,-21250500,0,21250500,0,0,0,0,32743250,0,32743250,21250500,0,11492750,0,32743250
2019-01-24,7650,7675,7600,7675,4484,0.32679738562091504,16266,14.61,0.94,1051,3.91,600,-1407,0,1071,336,0,2,0,1904,336,2242,1409,0,833,0,2242,-21469500,0,16325150,5144350,0,30700,0,29059700,5144350,34234750,21500200,0,12734550,0,34234750
2019-01-25,7675,7700,7650,7700,10652,0.32573289902280134,16266,14.65,0.95,1051,3.9,600,-1298,418,410,470,0,2,418,4436,470,5326,1300,0,4026,0,5326,-19916950,6421800,6266800,7228350,0,30800,6421800,68216650,7228350,81897600,19947750,0,61949850,0,81897600
2019-01-28,7700,7800,7675,7775,7260,0.974025974025974,16266,14.8,0.96,1051,3.86,600,-1164,0,408,756,0,36,0,2838,756,3630,1200,0,2430,0,3630,-18014050,0,6275550,11738500,0,557650,0,43943150,11738500,56239300,18571700,0,37667600,0,56239300
2019-01-29,7725,7925,7700,7875,9248,1.2861736334405145,16266,14.99,0.97,1051,3.81,600,1084,448,-1503,-29,0,1084,448,3092,0,4624,0,0,4595,29,4624,16955450,6966400,-23467250,-454600,0,16955450,6966400,48431700,0,72353550,0,0,71898950,454600,72353550
2019-01-30,7950,8025,7875,8000,8464,1.5873015873015872,16266,15.22,0.98,1051,3.75,600,5,104,-779,670,0,5,104,3451,672,4232,0,0,4230,2,4232,79400,1661600,-12416550,10675550,0,79400,1661600,54860000,10707350,67308350,0,0,67276550,31800,67308350
2019-01-31,8125,8275,7875,8075,25450,0.9375,16266,15.37,0.99,1051,3.72,600,1,416,-435,18,0,1,582,12068,74,12725,0,166,12503,56,12725,16150,6651400,-6948950,281400,0,16150,9368400,196488900,1191400,207064850,0,2717000,203437850,910000,207064850
