날짜,공시_제목,공시자
2024-11-21,주주총회소집공고,노바텍
2024-11-14,분기보고서 (2024.09),노바텍
2024-10-23,주주명부폐쇄기간또는기준일설정              ,노바텍
2024-10-23,주주총회소집결의              ,노바텍
2024-09-12,주식등의대량보유상황보고서(일반),오춘택
2024-08-30,주식등의대량보유상황보고서(일반),오춘택
2024-08-14,반기보고서 (2024.06),노바텍
2024-06-13,주식등의대량보유상황보고서(일반),오춘택
2024-05-31,주식등의대량보유상황보고서(일반),오춘택
2024-05-27,자기주식취득결과보고서,노바텍
2024-05-16,분기보고서 (2024.03),노바텍
2024-04-30,소속부변경              ,코스닥시장본부
2024-04-17,주요사항보고서(자기주식취득결정),노바텍
2024-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,노바텍
2024-03-29,정기주주총회결과              ,노바텍
2024-03-21,사업보고서 (2023.12),노바텍
2024-03-21,감사보고서제출              ,노바텍
2024-03-14,주식등의대량보유상황보고서(일반),오춘택
2024-03-13,주주총회집중일개최사유신고              ,노바텍
2024-03-13,주주총회소집공고,노바텍
2024-03-13,주주총회소집결의              ,노바텍
2024-03-13,현금ㆍ현물배당결정              ,노바텍
2024-03-04,주식등의대량보유상황보고서(일반),오춘택
2024-02-28,매출액또는손익구조30%(대규모법인은15%)이상변동              ,노바텍
2024-01-05,임원ㆍ주요주주특정증권등소유상황보고서,창곤희
2023-12-13,주식등의대량보유상황보고서(일반),오춘택
2023-12-13,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,노바텍
2023-12-13,주주명부폐쇄기간또는기준일설정,노바텍
2023-12-01,주식등의대량보유상황보고서(일반),오춘택
2023-11-14,분기보고서 (2023.09),노바텍
2023-09-18,주식등의대량보유상황보고서(일반),오춘택
2023-08-31,주식등의대량보유상황보고서(일반),오춘택
2023-08-14,반기보고서 (2023.06),노바텍
2023-06-05,주식등의대량보유상황보고서(일반),오춘택
2023-05-15,분기보고서 (2023.03),노바텍
2023-03-29,임원ㆍ주요주주특정증권등소유상황보고서,황보상무
2023-03-24,정기주주총회결과,노바텍
2023-03-23,주식등의대량보유상황보고서(일반),오춘택
2023-03-16,사업보고서 (2022.12),노바텍
2023-03-16,감사보고서제출,노바텍
2023-03-09,주주총회소집공고,노바텍
2023-03-09,주주총회집중일개최사유신고,노바텍
2023-03-09,주주총회소집결의,노바텍
2023-03-09,매출액또는손익구조30%(대규모법인은15%)이상변동,노바텍
2023-03-06,현금ㆍ현물배당결정,노바텍
2023-03-03,주식등의대량보유상황보고서(일반),오춘택
2023-01-18,[기재정정]분기보고서 (2022.09),노바텍
2023-01-18,[기재정정]사업보고서 (2021.12),노바텍
2023-01-18,[첨부정정]감사보고서제출,노바텍
2023-01-10,자기주식취득결과보고서,노바텍
2023-01-04,자기주식처분결과보고서,노바텍
2022-12-30,주식등의대량보유상황보고서(일반),오춘택
2022-12-29,주요사항보고서(자기주식처분결정),노바텍
2022-12-14,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,노바텍
2022-12-14,주주명부폐쇄기간또는기준일설정,노바텍
2022-12-05,주식등의대량보유상황보고서(일반),오춘택
2022-10-12,주요사항보고서(자기주식취득결정),노바텍
2022-09-29,주식등의대량보유상황보고서(일반),오춘택
2022-09-02,주식등의대량보유상황보고서(일반),오춘택
2022-08-16,반기보고서 (2022.06),노바텍
2022-07-13,기업설명회(IR)개최,노바텍
2022-06-28,주식등의대량보유상황보고서(일반),오춘택
2022-06-28,자기주식취득결과보고서,노바텍
2022-06-03,주식등의대량보유상황보고서(일반),오춘택
2022-06-03,기업설명회(IR)개최,노바텍
2022-05-16,분기보고서 (2022.03),노바텍
2022-05-10,주요사항보고서(자기주식취득결정),노바텍
2022-03-30,임원ㆍ주요주주특정증권등소유상황보고서,황보상무
2022-03-30,임원ㆍ주요주주특정증권등소유상황보고서,오춘택
2022-03-30,주식등의대량보유상황보고서(일반),오춘택
2022-03-30,임원ㆍ주요주주특정증권등소유상황보고서,이응창
2022-03-30,임원ㆍ주요주주특정증권등소유상황보고서,최진영
2022-03-30,임원ㆍ주요주주특정증권등소유상황보고서,임정섭
2022-03-24,정기주주총회결과,노바텍
2022-03-08,주주총회소집공고,노바텍
2022-03-08,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,노바텍
2022-03-08,주주총회소집결의,노바텍
2022-03-04,주식등의대량보유상황보고서(일반),오춘택
2022-01-25,임원ㆍ주요주주특정증권등소유상황보고서,오춘택
2022-01-25,주식등의대량보유상황보고서(일반),오춘택
2021-12-29,주식등의대량보유상황보고서(일반),오춘택
2021-12-28,배당락(주식배당),코스닥시장본부
2021-12-16,주식배당결정,노바텍
2021-12-16,주주명부폐쇄기간또는기준일설정,노바텍
2021-12-16,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,노바텍
2021-12-16,현금ㆍ현물배당결정,노바텍
2021-12-02,주식등의대량보유상황보고서(일반),오춘택
2021-11-15,분기보고서 (2021.09),노바텍
2021-11-02,자기주식취득결과보고서,노바텍
2021-09-29,주식등의대량보유상황보고서(일반),오춘택
2021-09-27,주요사항보고서(자기주식취득결정),노바텍
2021-09-15,자기주식취득결과보고서,노바텍
2021-09-02,주식등의대량보유상황보고서(일반),오춘택
2021-08-23,주요사항보고서(자기주식취득결정),노바텍
2021-08-13,반기보고서 (2021.06),노바텍
2021-06-24,주식등의대량보유상황보고서(일반),오춘택
2021-05-13,분기보고서 (2021.03),노바텍
2021-04-27,임원ㆍ주요주주특정증권등소유상황보고서,이응창
2021-04-02,임원ㆍ주요주주특정증권등소유상황보고서,황보상무
2021-03-26,[기재정정]정기주주총회결과,노바텍
2021-03-17,사업보고서 (2020.12),노바텍
2021-03-17,감사보고서제출,노바텍
2021-03-10,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,노바텍
2021-03-10,의결권대리행사권유참고서류,노바텍
2021-03-10,주주총회소집공고,노바텍
2021-03-10,주주총회소집결의,노바텍
2021-03-05,임원ㆍ주요주주특정증권등소유상황보고서,이응창
2021-02-09,[기재정정]현금ㆍ현물배당결정,노바텍
2021-02-02,임원ㆍ주요주주특정증권등소유상황보고서,오춘택
2021-02-02,주식등의대량보유상황보고서(일반),오춘택
2021-01-04,임원ㆍ주요주주특정증권등소유상황보고서,황보상무
2021-01-04,주식등의대량보유상황보고서(일반),오춘택
2021-01-04,임원ㆍ주요주주특정증권등소유상황보고서,오춘택
