날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도,네이버_검색량
2019-01-16,8021,8147,7940,8090,1554,0.7095730113282709,42284,0.0,0.17,0,1.42,100,-202.0,0.0,202.0,0.0,0.0,19.0,0.0,1769.0,0.0,1788.0,221.0,0.0,1567.0,0.0,1788.0,-1422180.0,0.0,1422180.0,0.0,0.0,133820.0,0.0,12424120.0,0.0,12557940.0,1556000.0,0.0,11001940.0,0.0,12557940.0,3.7049
2019-01-17,7998,8251,7998,8125,1342,0.4326328800988875,42284,0.0,0.17,0,1.42,100,-59.0,0.0,763.0,-704.0,0.0,4.0,0.0,1539.0,1.0,1544.0,63.0,0.0,776.0,705.0,1544.0,-415900.0,0.0,5365480.0,-4949580.0,0.0,28210.0,0.0,10857490.0,7030.0,10892730.0,444110.0,0.0,5492010.0,4956610.0,10892730.0,4.22489
2019-01-18,8262,8596,8136,8573,22183,5.513846153846154,42284,0.0,0.18,0,1.34,100,-143.0,0.0,133.0,10.0,0.0,14.0,0.0,25445.0,69.0,25528.0,157.0,0.0,25312.0,59.0,25528.0,-1024180.0,0.0,962030.0,62150.0,0.0,104300.0,0.0,185612600.0,494480.0,186211380.0,1128480.0,0.0,184650570.0,432330.0,186211380.0,9.68475
2019-01-21,8918,9125,8608,8815,28816,2.8228158171001985,42284,0.0,0.18,0,1.31,100,-203.0,-1.0,190.0,14.0,0.0,1.0,0.0,33052.0,108.0,33161.0,204.0,1.0,32862.0,94.0,33161.0,-1565910.0,-7880.0,1479380.0,94410.0,0.0,7660.0,0.0,253810900.0,824100.0,254642660.0,1573570.0,7880.0,252331520.0,729690.0,254642660.0,10.39974
2019-01-22,8976,8976,8515,8953,12183,1.5655133295519004,42284,0.0,0.18,0,1.29,100,-53.0,0.0,-2142.0,2195.0,0.0,1.0,0.0,11799.0,2220.0,14020.0,54.0,0.0,13941.0,25.0,14020.0,-406920.0,0.0,-16401930.0,16808850.0,0.0,7780.0,0.0,89522340.0,17003110.0,106533230.0,414700.0,0.0,105924270.0,194260.0,106533230.0,7.24731
2019-01-23,8953,9068,8746,8861,10675,-1.0275885178152575,42284,0.0,0.18,0,1.3,100,7.0,0.0,4.0,-11.0,0.0,8.0,0.0,12255.0,22.0,12285.0,1.0,0.0,12251.0,33.0,12285.0,53880.0,0.0,35260.0,-89140.0,0.0,61600.0,0.0,94874580.0,170140.0,95106320.0,7720.0,0.0,94839320.0,259280.0,95106320.0,6.36984
2019-01-24,8861,8953,8642,8769,12445,-1.0382575330098183,42284,0.0,0.18,0,1.31,100,29.0,0.0,2505.0,-2534.0,0.0,40.0,0.0,11988.0,2294.0,14322.0,11.0,0.0,9483.0,4828.0,14322.0,222350.0,0.0,19137840.0,-19360190.0,0.0,305880.0,0.0,91123470.0,17529650.0,108959000.0,83530.0,0.0,71985630.0,36889840.0,108959000.0,5.39486
2019-01-25,8815,8861,8665,8689,4737,-0.9123047097730642,42284,0.0,0.18,0,1.32,100,-1336.0,8.0,1666.0,-338.0,0.0,2.0,8.0,5151.0,290.0,5451.0,1338.0,0.0,3485.0,628.0,5451.0,-10139770.0,60880.0,12631700.0,-2552810.0,0.0,15200.0,60880.0,39045560.0,2202940.0,41324580.0,10154970.0,0.0,26413860.0,4755750.0,41324580.0,6.49983
2019-01-28,8561,8769,8435,8585,6430,-1.1969156404649557,42284,0.0,0.18,0,1.34,100,-256.0,8.0,2412.0,-2164.0,0.0,0.0,8.0,7256.0,136.0,7400.0,256.0,0.0,4844.0,2300.0,7400.0,-1917730.0,59840.0,17996040.0,-16138150.0,0.0,0.0,59840.0,54136750.0,1013540.0,55210130.0,1917730.0,0.0,36140710.0,17151690.0,55210130.0,4.84237
2019-01-29,8573,8688,8481,8631,5546,0.535818287711124,42284,0.0,0.18,0,1.33,100,1132.0,-1.0,1362.0,-2493.0,0.0,1312.0,0.0,5049.0,21.0,6382.0,180.0,1.0,3687.0,2514.0,6382.0,8482500.0,-7510.0,10203760.0,-18678750.0,0.0,9833840.0,0.0,37758310.0,155120.0,47747270.0,1351340.0,7510.0,27554550.0,18833870.0,47747270.0,6.01234
2019-01-30,8573,8700,8550,8677,1970,0.5329625767581972,42284,0.0,0.18,0,1.33,100,952.0,0.0,176.0,-1128.0,0.0,1138.0,0.0,1098.0,31.0,2267.0,186.0,0.0,922.0,1159.0,2267.0,7137390.0,0.0,1316500.0,-8453890.0,0.0,8533860.0,0.0,8223900.0,232370.0,16990130.0,1396470.0,0.0,6907400.0,8686260.0,16990130.0,5.16737
2019-01-31,8573,8746,8527,8631,7404,-0.5301371441742537,42284,0.0,0.18,0,1.33,100,-257.0,3.0,2565.0,-2311.0,0.0,8.0,3.0,7414.0,1095.0,8520.0,265.0,0.0,4849.0,3406.0,8520.0,-1934750.0,22580.0,19078860.0,-17166690.0,0.0,60000.0,22580.0,55304220.0,8209720.0,63596520.0,1994750.0,0.0,36225360.0,25376410.0,63596520.0,4.90737
2019-02-01,8631,8746,8631,8654,2143,0.2664812883790986,42284,0.0,0.18,0,1.33,100,-129.0,7.0,89.0,33.0,0.0,0.0,7.0,1548.0,911.0,2466.0,129.0,0.0,1459.0,878.0,2466.0,-969580.0,52670.0,688230.0,228680.0,0.0,0.0,52670.0,11676000.0,6832500.0,18561170.0,969580.0,0.0,10987770.0,6603820.0,18561170.0,5.29736
2019-02-07,8642,9033,8561,8861,8630,2.3919574763115325,42284,0.0,0.18,0,1.3,100,-469.0,-2470.0,557.0,2382.0,0.0,9.0,572.0,6299.0,3051.0,9931.0,478.0,3042.0,5742.0,669.0,9931.0,-3555810.0,-18509850.0,4274140.0,17791520.0,0.0,69900.0,4328400.0,47798600.0,22877920.0,75074820.0,3625710.0,22838250.0,43524460.0,5086400.0,75074820.0,4.67988
2019-02-08,8861,8999,8861,8930,2916,0.7786931497573637,42284,0.0,0.18,0,1.29,100,-193.0,-7.0,503.0,-303.0,0.0,0.0,3.0,3353.0,0.0,3356.0,193.0,10.0,2850.0,303.0,3356.0,-1499880.0,-54700.0,3916590.0,-2362010.0,0.0,0.0,23370.0,26115430.0,0.0,26138800.0,1499880.0,78070.0,22198840.0,2362010.0,26138800.0,4.15989
2019-02-11,8918,8999,8861,8861,1327,-0.7726763717805152,42284,0.0,0.18,0,1.3,100,-189.0,0.0,570.0,-381.0,0.0,19.0,0.0,1508.0,0.0,1527.0,208.0,0.0,938.0,381.0,1527.0,-1461580.0,0.0,4407370.0,-2945790.0,0.0,147320.0,0.0,11665950.0,0.0,11813270.0,1608900.0,0.0,7258580.0,2945790.0,11813270.0,4.12739
2019-02-12,8941,8941,8642,8666,5699,-2.200654553662115,42284,0.0,0.18,0,1.33,100,-2499.0,1499.0,3341.0,-2341.0,0.0,15.0,1500.0,5018.0,26.0,6559.0,2514.0,1.0,1677.0,2367.0,6559.0,-18855870.0,11298110.0,25311320.0,-17753560.0,0.0,113360.0,11305810.0,38113320.0,195780.0,49728270.0,18969230.0,7700.0,12802000.0,17949340.0,49728270.0,4.28989
2019-02-13,8711,8872,8642,8700,4300,0.39233787214401106,42284,0.0,0.18,0,1.32,100,274.0,512.0,2594.0,-3380.0,0.0,412.0,512.0,4025.0,0.0,4949.0,138.0,0.0,1431.0,3380.0,4949.0,2093470.0,3912900.0,19503550.0,-25509920.0,0.0,3133000.0,3912900.0,30381940.0,0.0,37427840.0,1039530.0,0.0,10878390.0,25509920.0,37427840.0,5.32986
2019-02-14,8700,8838,8688,8815,840,1.3218390804597702,42284,0.0,0.18,0,1.31,100,-629.0,0.0,629.0,0.0,0.0,111.0,0.0,856.0,0.0,967.0,740.0,0.0,227.0,0.0,967.0,-4774660.0,0.0,4774660.0,0.0,0.0,848760.0,0.0,6498440.0,0.0,7347200.0,5623420.0,0.0,1723780.0,0.0,7347200.0,5.36236
2019-02-15,8757,8838,8677,8700,3407,-1.3045944412932502,42284,0.0,0.18,0,1.32,100,453.0,0.0,-454.0,1.0,0.0,650.0,0.0,3270.0,1.0,3921.0,197.0,0.0,3724.0,0.0,3921.0,3445200.0,0.0,-3452760.0,7560.0,0.0,4937800.0,0.0,24815890.0,7560.0,29761250.0,1492600.0,0.0,28268650.0,0.0,29761250.0,4.09489
2019-02-18,8700,8861,8700,8735,4035,0.40229885057471265,42284,0.0,0.18,0,1.32,100,-177.0,0.0,78.0,99.0,0.0,28.0,0.0,3897.0,719.0,4644.0,205.0,0.0,3819.0,620.0,4644.0,-1342400.0,0.0,616020.0,726380.0,0.0,212300.0,0.0,29555470.0,5435640.0,35203410.0,1554700.0,0.0,28939450.0,4709260.0,35203410.0,4.51738
2019-02-19,8861,8861,8654,8746,2044,0.12593016599885518,42284,0.0,0.18,0,1.32,100,-737.0,500.0,805.0,-568.0,0.0,4.0,500.0,1848.0,0.0,2352.0,741.0,0.0,1043.0,568.0,2352.0,-5586970.0,3825000.0,6070210.0,-4308240.0,0.0,30400.0,3825000.0,14039720.0,0.0,17895120.0,5617370.0,0.0,7969510.0,4308240.0,17895120.0,4.97237
2019-02-20,8838,9033,8792,8896,5762,1.7150697461696773,42284,0.0,0.18,0,1.29,100,-479.0,500.0,2330.0,-2351.0,0.0,13.0,500.0,6118.0,0.0,6631.0,492.0,0.0,3788.0,2351.0,6631.0,-3708220.0,3858970.0,18158140.0,-18308890.0,0.0,101160.0,3858970.0,47656640.0,0.0,51616770.0,3809380.0,0.0,29498500.0,18308890.0,51616770.0,5.78485
2019-02-21,9033,9114,8895,8919,2471,0.2585431654676259,42284,0.0,0.18,0,1.29,100,-218.0,-7.0,243.0,-18.0,0.0,523.0,0.0,2321.0,0.0,2844.0,741.0,7.0,2078.0,18.0,2844.0,-1705240.0,-55090.0,1900860.0,-140530.0,0.0,4081070.0,0.0,18141010.0,0.0,22222080.0,5786310.0,55090.0,16240150.0,140530.0,22222080.0,4.41988
2019-02-22,8930,8930,8895,8896,1222,-0.2578764435474829,42284,0.0,0.18,0,1.29,100,321.0,0.0,-321.0,0.0,0.0,818.0,0.0,588.0,0.0,1406.0,497.0,0.0,909.0,0.0,1406.0,2488170.0,0.0,-2488170.0,0.0,0.0,6337430.0,0.0,4557740.0,0.0,10895170.0,3849260.0,0.0,7045910.0,0.0,10895170.0,3.6724
2019-02-25,8895,9114,8861,8896,1698,0.0,42284,0.0,0.18,0,1.29,100,-255.0,0.0,264.0,-9.0,0.0,286.0,0.0,1668.0,0.0,1954.0,541.0,0.0,1404.0,9.0,1954.0,-1960520.0,0.0,2031170.0,-70650.0,0.0,2217170.0,0.0,12897830.0,0.0,15115000.0,4177690.0,0.0,10866660.0,70650.0,15115000.0,5.13487
2019-02-26,8941,9045,8861,8919,1210,0.2585431654676259,42284,0.0,0.18,0,1.29,100,-714.0,0.0,720.0,-6.0,0.0,2.0,0.0,1387.0,3.0,1392.0,716.0,0.0,667.0,9.0,1392.0,-5508470.0,0.0,5555700.0,-47230.0,0.0,15500.0,0.0,10711930.0,23150.0,10750580.0,5523970.0,0.0,5156230.0,70380.0,10750580.0,4.51738
2019-02-27,8930,9091,8930,8930,448,0.12333221213140487,42284,0.0,0.18,0,1.29,100,-106.0,0.0,106.0,0.0,0.0,1.0,0.0,515.0,0.0,516.0,107.0,0.0,409.0,0.0,516.0,-824420.0,0.0,824420.0,0.0,0.0,7760.0,0.0,4038150.0,0.0,4045910.0,832180.0,0.0,3213730.0,0.0,4045910.0,4.77738
2019-02-28,8976,9068,8872,8873,1632,-0.6382978723404255,42284,0.0,0.18,0,1.3,100,-2.0,0.0,-38.0,40.0,0.0,0.0,0.0,1838.0,40.0,1878.0,2.0,0.0,1876.0,0.0,1878.0,-15560.0,0.0,-294590.0,310150.0,0.0,0.0,0.0,14247990.0,310150.0,14558140.0,15560.0,0.0,14542580.0,0.0,14558140.0,3.6724
2019-03-04,8872,9010,8872,8953,2621,0.9016116307900371,42284,0.0,0.18,0,1.29,100,868.0,0.0,-809.0,-59.0,0.0,1507.0,0.0,1503.0,6.0,3016.0,639.0,0.0,2312.0,65.0,3016.0,6726880.0,0.0,-6267680.0,-459200.0,0.0,11677470.0,0.0,11671520.0,46500.0,23395490.0,4950590.0,0.0,17939200.0,505700.0,23395490.0,4.80987
2019-03-05,8964,9033,8792,8873,2479,-0.8935552328828325,42284,0.0,0.18,0,1.3,100,79.0,-522.0,799.0,-356.0,0.0,106.0,0.0,2747.0,0.0,2853.0,27.0,522.0,1948.0,356.0,2853.0,607890.0,-4060000.0,6191550.0,-2739440.0,0.0,817810.0,0.0,21268060.0,0.0,22085870.0,209920.0,4060000.0,15076510.0,2739440.0,22085870.0,4.67988
2019-03-06,8872,8964,8654,8815,1953,-0.6536684323227769,42284,0.0,0.18,0,1.31,100,-346.0,0.0,567.0,-221.0,0.0,26.0,0.0,2192.0,30.0,2248.0,372.0,0.0,1625.0,251.0,2248.0,-2667700.0,0.0,4366170.0,-1698470.0,0.0,199490.0,0.0,16841590.0,228300.0,17269380.0,2867190.0,0.0,12475420.0,1926770.0,17269380.0,4.41988
2019-03-07,8815,9240,8792,8838,3040,0.26091888825865,42284,0.0,0.18,0,1.3,100,1884.0,0.0,-1637.0,-247.0,0.0,1938.0,0.0,1559.0,2.0,3499.0,54.0,0.0,3196.0,249.0,3499.0,14696710.0,0.0,-12779300.0,-1917410.0,0.0,15115880.0,0.0,12111660.0,15580.0,27243120.0,419170.0,0.0,24890960.0,1932990.0,27243120.0,5.16737
2019-03-08,8757,8838,8746,8838,592,0.0,42284,0.0,0.18,0,1.3,100,-247.0,0.0,247.0,0.0,0.0,21.0,0.0,660.0,0.0,681.0,268.0,0.0,413.0,0.0,681.0,-1879330.0,0.0,1879330.0,0.0,0.0,160260.0,0.0,5020970.0,0.0,5181230.0,2039590.0,0.0,3141640.0,0.0,5181230.0,3.9324
2019-03-11,8849,8872,8665,8781,1763,-0.6449422946367956,42284,0.0,0.18,0,1.31,100,-3.0,0.0,595.0,-592.0,0.0,123.0,0.0,1891.0,15.0,2029.0,126.0,0.0,1296.0,607.0,2029.0,-11960.0,0.0,4524460.0,-4512500.0,0.0,940150.0,0.0,14447830.0,115630.0,15503610.0,952110.0,0.0,9923370.0,4628130.0,15503610.0,3.8999
2019-03-12,8780,8826,8734,8735,1580,-0.5238583304862772,42284,0.0,0.18,0,1.32,100,32.0,0.0,425.0,-457.0,0.0,219.0,0.0,1590.0,9.0,1818.0,187.0,0.0,1165.0,466.0,1818.0,244670.0,0.0,3229640.0,-3474310.0,0.0,1672410.0,0.0,12109010.0,68670.0,13850090.0,1427740.0,0.0,8879370.0,3542980.0,13850090.0,3.28241
2019-03-13,8734,8895,8688,8884,861,1.7057813394390382,42284,0.0,0.18,0,1.3,100,46.0,7.0,-53.0,0.0,0.0,78.0,7.0,906.0,0.0,991.0,32.0,0.0,959.0,0.0,991.0,355680.0,52920.0,-408600.0,0.0,0.0,600160.0,52920.0,6888000.0,0.0,7541080.0,244480.0,0.0,7296600.0,0.0,7541080.0,4.45238
2019-03-14,8884,9137,8884,9137,2049,2.8478162989644304,42284,0.0,0.19,0,1.26,100,-475.0,0.0,475.0,0.0,0.0,5.0,0.0,2353.0,0.0,2358.0,480.0,0.0,1878.0,0.0,2358.0,-3674300.0,0.0,3674300.0,0.0,0.0,39700.0,0.0,18530460.0,0.0,18570160.0,3714000.0,0.0,14856160.0,0.0,18570160.0,4.64738
2019-03-15,9137,9148,9045,9137,2994,0.0,42284,0.0,0.19,0,1.26,100,-515.0,3.0,526.0,-14.0,0.0,14.0,14.0,3402.0,16.0,3446.0,529.0,11.0,2876.0,30.0,3446.0,-4083880.0,23820.0,4172340.0,-112280.0,0.0,111080.0,111160.0,27007410.0,125920.0,27355570.0,4194960.0,87340.0,22835070.0,238200.0,27355570.0,4.64738
2019-03-18,9045,9183,9022,9126,1913,-0.12038962460326147,42284,0.0,0.19,0,1.26,100,-77.0,0.0,77.0,0.0,0.0,2.0,0.0,2199.0,0.0,2201.0,79.0,0.0,2122.0,0.0,2201.0,-610440.0,0.0,610440.0,0.0,0.0,15860.0,0.0,17294340.0,0.0,17310200.0,626300.0,0.0,16683900.0,0.0,17310200.0,4.64738
2019-03-19,9137,9194,9114,9126,2060,0.0,42284,0.0,0.19,0,1.26,100,-421.0,0.0,421.0,0.0,0.0,1.0,0.0,2370.0,0.0,2371.0,422.0,0.0,1949.0,0.0,2371.0,-3347390.0,0.0,3347390.0,0.0,0.0,7930.0,0.0,18849350.0,0.0,18857280.0,3355320.0,0.0,15501960.0,0.0,18857280.0,3.8349
2019-03-20,9125,9125,8999,9034,543,-1.0081087004163927,42284,0.0,0.19,0,1.27,100,-205.0,0.0,205.0,0.0,0.0,1.0,0.0,624.0,0.0,625.0,206.0,0.0,419.0,0.0,625.0,-1614180.0,0.0,1614180.0,0.0,0.0,7850.0,0.0,4915820.0,0.0,4923670.0,1622030.0,0.0,3301640.0,0.0,4923670.0,3.9324
2019-03-21,9114,9137,8872,8884,957,-1.6603940668585344,42284,0.0,0.18,0,1.3,100,-409.0,0.0,364.0,45.0,0.0,0.0,0.0,1056.0,45.0,1101.0,409.0,0.0,692.0,0.0,1101.0,-3189980.0,0.0,2841110.0,348870.0,0.0,0.0,0.0,8290400.0,348870.0,8639270.0,3189980.0,0.0,5449290.0,0.0,8639270.0,4.67988
2019-03-22,8918,8987,8803,8861,1477,-0.2588923908149482,42284,0.0,0.18,0,1.3,100,-643.0,0.0,642.0,1.0,0.0,2.0,0.0,1696.0,2.0,1700.0,645.0,0.0,1054.0,1.0,1700.0,-4998620.0,0.0,4990900.0,7720.0,0.0,15460.0,0.0,13157110.0,15460.0,13188030.0,5014080.0,0.0,8166210.0,7740.0,13188030.0,4.28989
2019-03-25,8861,9091,8631,8654,2262,-2.3360794492720913,42284,0.0,0.18,0,1.33,100,-62.0,0.0,-9.0,71.0,0.0,1.0,0.0,2531.0,71.0,2603.0,63.0,0.0,2540.0,0.0,2603.0,-473690.0,0.0,-59010.0,532700.0,0.0,7520.0,0.0,19199030.0,532700.0,19739250.0,481210.0,0.0,19258040.0,0.0,19739250.0,4.28989
2019-03-26,8769,8884,8746,8746,2630,1.0630922116940142,42284,0.0,0.18,0,1.32,100,-1616.0,0.0,1616.0,0.0,0.0,8.0,0.0,3019.0,0.0,3027.0,1624.0,0.0,1403.0,0.0,3027.0,-12339250.0,0.0,12339250.0,0.0,0.0,61320.0,0.0,23048450.0,0.0,23109770.0,12400570.0,0.0,10709200.0,0.0,23109770.0,4.48488
2019-03-27,8746,8999,8631,8804,1071,0.6631603018522754,42284,0.0,0.18,0,1.31,100,2.0,0.0,-34.0,32.0,0.0,22.0,0.0,1156.0,55.0,1233.0,20.0,0.0,1190.0,23.0,1233.0,16230.0,0.0,-250560.0,234330.0,0.0,168320.0,0.0,8813090.0,412500.0,9393910.0,152090.0,0.0,9063650.0,178170.0,9393910.0,4.25739
2019-03-28,8964,8976,8642,8907,2629,1.169922762380736,42284,0.0,0.18,0,1.29,100,-135.0,0.0,808.0,-673.0,0.0,15.0,0.0,3006.0,5.0,3026.0,150.0,0.0,2198.0,678.0,3026.0,-1032360.0,0.0,6184780.0,-5152420.0,0.0,116350.0,0.0,22954340.0,38190.0,23108880.0,1148710.0,0.0,16769560.0,5190610.0,23108880.0,5.06987
2019-03-29,8953,8953,8665,8666,1759,-2.7057370607387448,42284,0.0,0.18,0,1.33,100,-795.0,0.0,800.0,-5.0,0.0,3.0,0.0,2021.0,0.0,2024.0,798.0,0.0,1221.0,5.0,2024.0,-6031100.0,0.0,6069890.0,-38790.0,0.0,22590.0,0.0,15309040.0,0.0,15331630.0,6053690.0,0.0,9239150.0,38790.0,15331630.0,3.7374
2019-04-01,8711,8976,8711,8804,4901,1.5924301869374566,42284,0.0,0.18,0,1.31,100,4.0,405.0,537.0,-946.0,0.0,316.0,405.0,4870.0,49.0,5640.0,312.0,0.0,4333.0,995.0,5640.0,45550.0,3156340.0,4153090.0,-7354980.0,0.0,2458170.0,3156340.0,37800620.0,375970.0,43791100.0,2412620.0,0.0,33647530.0,7730950.0,43791100.0,4.77738
2019-04-02,8815,8884,8780,8861,604,0.647432985006815,42284,0.0,0.18,0,1.3,100,-57.0,8.0,49.0,0.0,0.0,165.0,8.0,522.0,0.0,695.0,222.0,0.0,473.0,0.0,695.0,-433640.0,61120.0,372520.0,0.0,0.0,1267830.0,61120.0,3993630.0,0.0,5322580.0,1701470.0,0.0,3621110.0,0.0,5322580.0,3.7374
2019-04-03,8861,9309,8826,8919,3157,0.6545536621148855,42284,0.0,0.18,0,1.29,100,-473.0,275.0,237.0,-39.0,0.0,160.0,275.0,3198.0,0.0,3633.0,633.0,0.0,2961.0,39.0,3633.0,-3694360.0,2204390.0,1802760.0,-312790.0,0.0,1239970.0,2204390.0,25225670.0,0.0,28670030.0,4934330.0,0.0,23422910.0,312790.0,28670030.0,4.25739
2019-04-04,9194,9206,8792,8850,2192,-0.7736293306424488,42284,0.0,0.18,0,1.3,100,-139.0,0.0,111.0,28.0,0.0,136.0,0.0,2341.0,45.0,2522.0,275.0,0.0,2230.0,17.0,2522.0,-1064530.0,0.0,847140.0,217390.0,0.0,1054170.0,0.0,18062190.0,350550.0,19466910.0,2118700.0,0.0,17215050.0,133160.0,19466910.0,3.50991
2019-04-05,8861,8953,8861,8953,1783,1.1638418079096045,42284,0.0,0.18,0,1.29,100,-154.0,-7.0,161.0,0.0,0.0,149.0,0.0,1903.0,0.0,2052.0,303.0,7.0,1742.0,0.0,2052.0,-1183720.0,-53900.0,1237620.0,0.0,0.0,1153330.0,0.0,14698390.0,0.0,15851720.0,2337050.0,53900.0,13460770.0,0.0,15851720.0,4.45238
2019-04-08,8953,9091,8953,9091,3389,1.5413827767228863,42284,0.0,0.19,0,1.27,100,-1248.0,-3.0,1258.0,-7.0,0.0,107.0,0.0,3793.0,0.0,3900.0,1355.0,3.0,2535.0,7.0,3900.0,-9814350.0,-23430.0,9892710.0,-54930.0,0.0,834700.0,0.0,29723050.0,0.0,30557750.0,10649050.0,23430.0,19830340.0,54930.0,30557750.0,5.39486
