날짜,공시_제목,공시자
2024-09-02,소송등의제기ㆍ신청(일정금액이상의청구)              (약정금 청구 소송),토마토시스템
2024-08-29,반기보고서 (2024.06),토마토시스템
2024-08-22,소송등의판결ㆍ결정(일정금액이상의청구)              (약정금 청구 소송),토마토시스템
2024-07-10,주식등의대량보유상황보고서(약식),한국증권금융
2024-07-01,임시주주총회결과              ,토마토시스템
2024-06-14,주주총회소집공고,토마토시스템
2024-05-30,주식등의대량보유상황보고서(약식),진병완
2024-05-23,주주명부폐쇄기간또는기준일설정              ,토마토시스템
2024-05-23,주주총회소집결의              (임시주주총회),토마토시스템
2024-05-16,분기보고서 (2024.03),토마토시스템
2024-05-14,임원ㆍ주요주주특정증권등소유상황보고서,김대헌
2024-05-08,주식등의대량보유상황보고서(약식),진병완
2024-05-07,임원ㆍ주요주주특정증권등소유상황보고서,김재혁
2024-05-03,임원ㆍ주요주주특정증권등소유상황보고서,박성준
2024-04-30,기타경영사항(자율공시)              (상장주관사의 신주인수권행사),토마토시스템
2024-04-17,기업설명회(IR)개최              ,토마토시스템
2024-03-29,정기주주총회결과              ,토마토시스템
2024-03-22,[기재정정]주주총회소집공고,토마토시스템
2024-03-21,사업보고서 (2023.12),토마토시스템
2024-03-21,감사보고서제출              ,토마토시스템
2024-03-14,소송등의제기ㆍ신청(일정금액이상의청구)              ,토마토시스템
2024-03-07,주주총회집중일개최사유신고              ,토마토시스템
2024-03-07,주주총회소집결의              ,토마토시스템
2024-02-20,주식등의대량보유상황보고서(약식),유니온커뮤니티
2024-02-13,현금ㆍ현물배당결정              ,토마토시스템
2024-02-08,매출액또는손익구조30%(대규모법인은15%)이상변동              ,토마토시스템
2024-01-10,주식등의대량보유상황보고서(약식),유니온커뮤니티
2023-12-15,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,토마토시스템
2023-12-14,주주명부폐쇄기간또는기준일설정,토마토시스템
2023-11-29,임시주주총회결과,토마토시스템
2023-11-17,신탁계약해지결과보고서,토마토시스템
2023-11-14,분기보고서 (2023.09),토마토시스템
2023-11-13,주주총회소집공고,토마토시스템
2023-11-06,[기재정정]주주총회소집결의,토마토시스템
2023-10-26,기업설명회(IR)개최,토마토시스템
2023-10-12,주주명부폐쇄기간또는기준일설정,토마토시스템
2023-10-06,주식등의대량보유상황보고서(약식),교보증권
2023-10-04,주식등의대량보유상황보고서(약식),진병완
2023-10-04,임원ㆍ주요주주특정증권등소유상황보고서,진병완
2023-10-04,주식등의대량보유상황보고서(일반),이상돈
2023-08-18,신탁계약에의한취득상황보고서,토마토시스템
2023-08-14,반기보고서 (2023.06),토마토시스템
2023-08-09,단일판매ㆍ공급계약체결,토마토시스템
2023-08-02,사외이사의선임ㆍ해임또는중도퇴임에관한신고,토마토시스템
2023-07-25,임원ㆍ주요주주특정증권등소유상황보고서,조길주
2023-07-25,임원ㆍ주요주주특정증권등소유상황보고서,진병완
2023-07-25,임원ㆍ주요주주특정증권등소유상황보고서,박성준
2023-07-25,임원ㆍ주요주주특정증권등소유상황보고서,김재혁
2023-07-25,임원ㆍ주요주주특정증권등소유상황보고서,이상돈
2023-07-25,임원ㆍ주요주주특정증권등소유상황보고서,정재헌
2023-07-11,[기재정정]주식등의대량보유상황보고서(약식),정병재
2023-06-26,권리락(무상증자),코스닥시장본부
2023-06-23,단일판매ㆍ공급계약체결,토마토시스템
2023-06-13,주주명부폐쇄기간또는기준일설정,토마토시스템
2023-06-13,주권매매거래정지(무상증자),코스닥시장본부
2023-06-13,주요사항보고서(무상증자결정),토마토시스템
2023-05-17,주요사항보고서(자기주식취득신탁계약체결결정),토마토시스템
2023-05-15,분기보고서 (2023.03),토마토시스템
2023-05-09,주식등의대량보유상황보고서(약식),정병재
2023-05-04,주식등의대량보유상황보고서(일반),이상돈
2023-05-04,임원ㆍ주요주주특정증권등소유상황보고서,조길주
2023-05-04,임원ㆍ주요주주특정증권등소유상황보고서,이상돈
2023-05-04,임원ㆍ주요주주특정증권등소유상황보고서,진병완
2023-05-04,임원ㆍ주요주주특정증권등소유상황보고서,김재혁
2023-05-04,임원ㆍ주요주주특정증권등소유상황보고서,정재헌
2023-05-04,임원ㆍ주요주주특정증권등소유상황보고서,박성준
2023-05-03,주식등의대량보유상황보고서(약식),교보증권
2023-04-25,기타주요경영사항(내부결산실적등)(자율공시),토마토시스템
2023-04-21,상장폐지결정,토마토시스템
2023-04-21,증권발행결과(자율공시)(일반공모 유상증자),토마토시스템
2023-04-21,증권발행실적보고서,토마토시스템
2023-04-19,유상증자또는주식관련사채등의청약결과(자율공시)(일반공모 유상증자),토마토시스템
2023-04-14,[기재정정]주요사항보고서(유상증자결정),토마토시스템
2023-04-14,유상증자최종발행가액확정,토마토시스템
2023-04-14,[기재정정]투자설명서,토마토시스템
2023-04-14,[발행조건확정]증권신고서(지분증권),토마토시스템
2023-04-10,기업설명회(IR)개최결과,토마토시스템
2023-03-31,[기재정정]사업보고서 (2022.12),토마토시스템
2023-03-24,기업설명회(IR)개최,토마토시스템
2023-03-22,사외이사의선임ㆍ해임또는중도퇴임에관한신고,토마토시스템
2023-03-22,정기주주총회결과,토마토시스템
2023-03-06,주주총회소집공고,토마토시스템
2023-03-02,주주총회소집결의,토마토시스템
2023-03-02,감사보고서제출,토마토시스템
2023-01-19,기타주요경영사항(자율공시)(코스닥시장 상장예비심사 승인),토마토시스템
2022-12-15,주주명부폐쇄기간또는기준일설정,토마토시스템
2022-11-24,기타주요경영사항(자율공시)(코스닥시장 상장을 위한 상장예비심사 청구),토마토시스템
2022-11-24,기업설명회(IR)개최결과,토마토시스템
2022-11-22,이전상장결정,토마토시스템
2022-11-16,[기재정정]기타주요경영사항(자율공시)(상환전환우선주의 보통주 전환청구),토마토시스템
2022-11-09,기업설명회(IR)개최,토마토시스템
2022-10-21,단일판매ㆍ공급계약체결(자율공시),토마토시스템
2022-10-04,증권발행결과(자율공시)(제3자배정 유상증자),토마토시스템
2022-09-16,주요사항보고서(유상증자결정),토마토시스템
2022-09-08,임시주주총회결과,토마토시스템
2022-08-24,주주총회소집공고,토마토시스템
2022-08-22,임원ㆍ주요주주특정증권등소유상황보고서,정재헌
2022-08-22,임원ㆍ주요주주특정증권등소유상황보고서,김재혁
2022-07-29,주주명부폐쇄기간또는기준일설정,토마토시스템
2022-07-29,주주총회소집결의,토마토시스템
2022-06-22,기업설명회(IR)개최결과,토마토시스템
2022-06-09,주식등의대량보유상황보고서(약식),정병재
2022-04-08,주식등의대량보유상황보고서(일반),이상돈
2022-04-08,임원ㆍ주요주주특정증권등소유상황보고서,정병재
2022-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,토마토시스템
2022-03-29,[기재정정]사업보고서 (2021.12),토마토시스템
2022-03-29,정기주주총회결과,토마토시스템
2022-03-21,감사보고서제출,토마토시스템
2022-03-14,주주총회소집공고,토마토시스템
2022-03-11,주주총회소집결의,토마토시스템
2021-12-15,주주명부폐쇄기간또는기준일설정,토마토시스템
2021-11-30,기업설명회(IR)개최결과,토마토시스템
2021-10-19,사업보고서 (2020.12),토마토시스템
2021-10-19,임원ㆍ주요주주특정증권등소유상황보고서,이상돈
2021-10-19,임원ㆍ주요주주특정증권등소유상황보고서,박성준
2021-10-19,임원ㆍ주요주주특정증권등소유상황보고서,정병재
2021-10-19,주식등의대량보유상황보고서(일반),이상돈
2021-10-19,임원ㆍ주요주주특정증권등소유상황보고서,진병완
2021-10-18,임원ㆍ주요주주특정증권등소유상황보고서,조길주
2021-04-08,감사보고서 (2020.12),동현회계법인
