,Date,Open,High,Low,Close,Volume,Change,ma_5,vel_5,ma_20,vel_20,ma_60,vel_60,com_name,com_code,vol_mean_60,vol_std_60,vol_bol_60,vol_bolin_check,mean_60,std_60,bolin_price_60_3,bolin_price_60_6,bolin_price_60_9,bolin_price_60_12,bolin_earning_60_3,bolin_earning_60_6,bolin_earning_60_9,bolin_earning_60_12,std_level,bolin_check,inverse_hammer,bear_candle,high_246,new_high_check,dec_246_1,Max_Price_20,Max_Return_20,Max_Loss_Price_20,Max_Loss_20,Max_Price_60,Max_Return_60,Max_Loss_Price_60,Max_Loss_60,Max_Price_120,Max_Return_120,Max_Loss_Price_120,Max_Loss_120,Max_Price_240,Max_Return_240,Max_Loss_Price_240,Max_Loss_240,Is_Max_Over_Bolin_60_3,Is_Max_Over_Bolin_60_6,Is_Max_Over_Bolin_60_9,Is_Max_Over_Bolin_60_12,기관순매,법인순매,개인순매,외인순매,기관대금,법인대금,개인대금,외인대금,거래대금,pump_date,dump_date,pmp_Open,pmp_High,pmp_Low,pmp_Close,pmp_Volume,pmp_Change,pmp_high_246,pmp_ma_5,pmp_vel_5,pmp_ma_20,pmp_vel_20,pmp_ma_60,pmp_vel_60,pmp_vol_mean_60,pmp_vol_std_60,pmp_vol_bol_60,pmp_vol_bolin_check,pmp_mean_60,pmp_std_60,pmp_bolin_price_60_3,pmp_bolin_earning_60_3,pmp_bolin_price_60_6,pmp_bolin_earning_60_6,pmp_bolin_price_60_9,pmp_bolin_earning_60_9,pmp_bolin_price_60_12,pmp_bolin_earning_60_12,pmp_bolin_check,pmp_high_246,pmp_new_high_check,pmp_Max_Price_60,pmp_Max_Return_20,pmp_Max_Return_60,pmp_Max_Return_120,pmp_Max_Return_240,pmp_Max_Loss_Price_20,pmp_Max_Loss_Price_60,pmp_Max_Loss_Price_120,pmp_Max_Loss_Price_240,pmp_Max_Loss_20,pmp_Max_Loss_60,pmp_Max_Loss_120,pmp_Max_Loss_240,pmp_Is_Max_Over_Bolin_60_3,pmp_Is_Max_Over_Bolin_60_6,pmp_Is_Max_Over_Bolin_60_9,pmp_Is_Max_Over_Bolin_60_12,pmp_dec_246_1,pmp_std_level,pmp_기관순매,pmp_법인순매,pmp_개인순매,pmp_외인순매,pmp_기관대금,pmp_법인대금,pmp_개인대금,pmp_외인대금,pmp_거래대금,dump_period,long_dec_3,long_dec_2,long_dec_1,period_long_dec_3,period_long_dec_2,period_long_dec_1,long_dec_ratio_1,long_dec_ratio_2,long_dec_ratio_3,A,B,C,D,E,F,G1,G2,G3,H1,H2,H3,I,J,condition_number
121,2018-05-28,8910,9780,8890,9640,195448,6.755260243632337,9160.0,166.0,9203.5,23.0,9511.333333333334,-6.0,삼성출판사,068290,18892.616666666665,8870.99751642335,45505.60921593671,True,9511.333333333334,353.95134631125,10573.187372267084,11635.041411200833,12696.895450134583,13758.749489068334,9.680366932231166,20.69545032366009,31.71053371508904,42.72561710651799,0.3635151215204645,False,True,False,12400.0,False,,10750.0,11.514522821576767,9850.0,2.178423236514515,11650.0,20.850622406638998,9530.0,-1.1410788381742698,18500.0,91.90871369294607,9530.0,-1.1410788381742698,22550.0,133.92116182572616,10350.0,7.365145228215764,True,True,False,False,64262.0,-267.0,-76064.0,12069.0,609439260.0,-2555400.0,-721087060.0,114203200.0,723642460.0,2018-05-29,2018-05-28,9700.0,10350.0,9650.0,10150.0,258881.0,5.29045643153527,12400.0,9400.0,240.0,9252.0,48.5,9514.166666666666,2.8333333333321207,21798.533333333333,24283.73132124103,94649.72729705641,True,9514.166666666666,358.34476725942733,10589.200968444948,4.327103137388646,11664.235270223231,14.91857409086927,12739.269572001513,25.510045044349877,13814.303873779794,36.10151599783048,False,12400.0,False,11650.0,5.9113300492610765,14.778325123152714,82.26600985221675,122.16748768472905,9850.0,9530.0,9530.0,10350.0,-2.9556650246305383,-6.108374384236448,-6.108374384236448,1.9704433497536922,True,False,False,False,,1.774361987189326,96592.0,-352.0,-115287.0,19047.0,982902890.0,-3532640.0,-1169333300.0,189963050.0,1172865940.0,1,39,39,39,100,100,100,39.0,39.0,39.0,False,True,True,False,False,False,True,True,True,True,False,False,False,True,7
122,2018-05-29,9700,10350,9650,10150,258881,5.29045643153527,9400.0,240.0,9252.0,48.5,9514.166666666666,2.8333333333321207,삼성출판사,068290,21798.533333333333,24283.73132124103,94649.72729705641,True,9514.166666666666,358.34476725942733,10589.200968444948,11664.235270223231,12739.269572001513,13814.303873779794,4.327103137388646,14.91857409086927,25.510045044349877,36.10151599783048,1.774361987189326,False,True,False,12400.0,False,,10750.0,5.9113300492610765,9850.0,-2.9556650246305383,11650.0,14.778325123152714,9530.0,-6.108374384236448,18500.0,82.26600985221675,9530.0,-6.108374384236448,22550.0,122.16748768472905,10350.0,1.9704433497536922,True,False,False,False,96592.0,-352.0,-115287.0,19047.0,982902890.0,-3532640.0,-1169333300.0,189963050.0,1172865940.0,2018-05-30,2018-05-29,10100.0,10700.0,10000.0,10450.0,198371.0,2.955665024630542,12400.0,9672.0,272.0,9314.0,62.0,9522.833333333334,8.66666666666788,25685.966666666667,38873.432586179246,142306.2644252044,True,9522.833333333334,374.2329562659423,10645.53220213116,1.8711215514943578,11768.231070928989,12.614651396449652,12890.929939726815,23.358181241404928,14013.628808524641,34.101711086360204,True,12400.0,False,11650.0,2.8708133971291794,11.483253588516739,77.0334928229665,115.78947368421053,9850.0,9530.0,9530.0,10350.0,-5.741626794258369,-8.80382775119617,-8.80382775119617,-0.9569377990430672,True,False,False,False,,2.4775120714055734,44856.0,8953.0,-41689.0,-12120.0,469611350.0,94981500.0,-436184350.0,-128408500.0,564592850.0,1,39,39,39,101,101,101,38.613861386138616,38.613861386138616,38.613861386138616,False,True,False,False,False,False,True,True,True,True,False,True,False,False,6
123,2018-05-30,10100,10700,10000,10450,198371,2.955665024630542,9672.0,272.0,9314.0,62.0,9522.833333333334,8.66666666666788,삼성출판사,068290,25685.966666666667,38873.432586179246,142306.2644252044,True,9522.833333333334,374.2329562659423,10645.53220213116,11768.231070928989,12890.929939726815,14013.628808524641,1.8711215514943578,12.614651396449652,23.358181241404928,34.101711086360204,2.4775120714055734,True,True,False,12400.0,False,,10750.0,2.8708133971291794,9850.0,-5.741626794258369,11650.0,11.483253588516739,9530.0,-8.80382775119617,18500.0,77.0334928229665,9530.0,-8.80382775119617,22550.0,115.78947368421053,10350.0,-0.9569377990430672,True,False,False,False,44856.0,8953.0,-41689.0,-12120.0,469611350.0,94981500.0,-436184350.0,-128408500.0,564592850.0,2018-06-25,2018-05-30,10700.0,11000.0,10600.0,10750.0,112017.0,1.4150943396226416,12400.0,10320.0,180.0,10160.5,83.0,9599.5,18.16666666666606,48876.916666666664,71280.24707759546,262717.6578994531,False,9599.5,488.922028548513,11066.266085645539,2.9420100990282663,12533.032171291077,16.58634577945188,13999.798256936618,30.230681459875512,15466.564342582156,43.87501714029913,False,12400.0,False,18500.0,8.372093023255811,72.09302325581395,72.09302325581395,109.7674418604651,9790.0,9530.0,9530.0,10350.0,-8.93023255813954,-11.34883720930232,-11.34883720930232,-3.7209302325581395,True,True,True,True,,2.3531359456548646,7.0,950.0,-4893.0,3936.0,75150.0,10355000.0,-53703300.0,43273150.0,53703300.0,26,43,43,43,117,117,117,36.75213675213676,36.75213675213676,36.75213675213676,True,True,False,False,True,False,True,True,True,True,True,True,False,False,9
124,2018-06-11,10400,11100,10300,10650,289316,0.9478672985781991,10250.0,110.0,9633.5,70.0,9553.833333333334,7.5,삼성출판사,068290,35015.583333333336,48205.38330148466,179631.73323778732,True,9553.833333333334,429.3991603262409,10842.030814312056,12130.228295290779,13418.425776269502,14706.623257248226,1.8031062376718916,13.898857232777267,25.994608227882644,38.090359222988035,2.552791826220249,True,True,False,12400.0,False,,10750.0,0.9389671361502261,9790.0,-8.075117370892016,16300.0,53.05164319248827,9530.0,-10.51643192488263,18500.0,73.70892018779342,9530.0,-10.51643192488263,22550.0,111.73708920187795,10350.0,-2.8169014084507005,True,True,True,True,7354.0,-10125.0,-11476.0,14247.0,79752300.0,-108188250.0,-123662200.0,152098150.0,231850450.0,2018-07-16,2018-06-11,11050.0,11800.0,10850.0,11650.0,208030.0,6.392694063926941,12400.0,11020.0,320.0,10402.0,90.0,9829.833333333334,39.66666666666788,60476.28333333333,70742.27300892814,272703.1023601178,False,9829.833333333334,640.8132636649206,11752.273124328096,0.8778808955201368,13674.712915322856,17.379510002771298,15597.152706317618,33.881139110022474,17519.59249731238,50.38276821727366,True,12400.0,False,18500.0,-3.862660944206009,58.79828326180257,58.79828326180257,93.56223175965665,10500.0,9530.0,9530.0,10350.0,-9.871244635193133,-18.19742489270386,-18.19742489270386,-11.158798283261806,True,True,True,True,,2.8404010495301266,4887.0,-315.0,-32552.0,27980.0,53167000.0,-3602250.0,-370157250.0,320592500.0,373759500.0,35,43,43,43,132,132,132,32.57575757575758,32.57575757575758,32.57575757575758,True,True,False,False,False,False,True,True,True,True,True,True,False,False,8
125,2018-06-21,10950,11050,10350,10350,366872,2.9850746268656714,10018.0,10.0,10002.0,70.0,9565.166666666666,6.833333333332121,삼성출판사,068290,42393.73333333333,58025.34422671605,216469.76601348148,True,9565.166666666666,446.31637383760375,10904.115788179477,12243.064909692288,13582.0140312051,14920.963152717912,5.353775731202677,18.29048221924916,31.22718870729566,44.16389519534214,1.7584686095762703,True,True,False,12400.0,False,,11650.0,12.56038647342994,9790.0,-5.410628019323671,18500.0,78.743961352657,9530.0,-7.92270531400966,18500.0,78.743961352657,9530.0,-7.92270531400966,22550.0,117.8743961352657,10350.0,0.0,True,True,True,True,40677.0,-301.0,14205.0,-54581.0,431953850.0,-3320750.0,157647950.0,-586281050.0,589601800.0,2018-07-16,2018-06-21,11050.0,11800.0,10850.0,11650.0,208030.0,6.392694063926941,12400.0,11020.0,320.0,10402.0,90.0,9829.833333333334,39.66666666666788,60476.28333333333,70742.27300892814,272703.1023601178,False,9829.833333333334,640.8132636649206,11752.273124328096,0.8778808955201368,13674.712915322856,17.379510002771298,15597.152706317618,33.881139110022474,17519.59249731238,50.38276821727366,True,12400.0,False,18500.0,-3.862660944206009,58.79828326180257,58.79828326180257,93.56223175965665,10500.0,9530.0,9530.0,10350.0,-9.871244635193133,-18.19742489270386,-18.19742489270386,-11.158798283261806,True,True,True,True,,2.8404010495301266,4887.0,-315.0,-32552.0,27980.0,53167000.0,-3602250.0,-370157250.0,320592500.0,373759500.0,25,43,43,43,132,132,132,32.57575757575758,32.57575757575758,32.57575757575758,True,True,False,False,False,False,True,True,True,True,True,True,False,False,8
126,2018-09-04,10750,14000,10750,13250,1922252,22.685185185185187,11010.0,610.0,10378.0,102.5,10512.333333333334,45.0,삼성출판사,068290,66838.13333333333,64941.380077335045,261662.27356533846,True,10512.333333333334,618.4964744353052,12367.822756639249,14223.312179945166,16078.801603251082,17934.291026556995,-6.657941459326423,7.345752301472948,21.34944606227232,35.35313982307166,4.426325419504111,True,True,False,12400.0,True,,18500.0,39.622641509433954,13150.0,-0.7547169811320753,18500.0,39.622641509433954,9970.0,-24.754716981132074,22550.0,70.18867924528303,9970.0,-24.754716981132074,22550.0,70.18867924528303,10350.0,-21.886792452830186,True,True,True,True,20397.0,-14150.0,-122391.0,116144.0,260877800.0,-196707400.0,-1416656250.0,1352485850.0,1613363650.0,2018-09-05,2018-09-04,13250.0,17050.0,13200.0,16300.0,3248385.0,23.0188679245283,14000.0,12230.0,1220.0,10638.0,260.0,10606.5,94.16666666666606,96966.61666666667,246267.6153637943,835769.4627580496,True,10606.5,965.2146997775584,13502.144099332676,-17.1647601267934,16397.788198665352,0.5999275991739383,19293.432297998028,18.364615325141276,22189.0763973307,36.12930305110859,True,14000.0,True,18500.0,13.496932515337434,13.496932515337434,38.34355828220859,38.34355828220859,12600.0,9970.0,9970.0,10350.0,-22.699386503067487,-38.83435582822086,-38.83435582822086,-36.50306748466258,True,True,False,False,,5.898687619772175,144455.0,-1650.0,-264325.0,121520.0,2224762350.0,-24156750.0,-3961188950.0,1760583350.0,3985345700.0,1,46,46,46,168,168,168,27.380952380952383,27.380952380952383,27.380952380952383,True,True,False,False,False,False,True,True,True,True,True,True,True,True,10
127,2018-09-05,13250,17050,13200,16300,3248385,23.0188679245283,12230.0,1220.0,10638.0,260.0,10606.5,94.16666666666606,삼성출판사,068290,96966.61666666667,246267.6153637943,835769.4627580496,True,10606.5,965.2146997775584,13502.144099332676,16397.788198665352,19293.432297998028,22189.0763973307,-17.1647601267934,0.5999275991739383,18.364615325141276,36.12930305110859,5.898687619772175,True,True,False,14000.0,True,,18500.0,13.496932515337434,12600.0,-22.699386503067487,18500.0,13.496932515337434,9970.0,-38.83435582822086,22550.0,38.34355828220859,9970.0,-38.83435582822086,22550.0,38.34355828220859,10350.0,-36.50306748466258,True,True,False,False,144455.0,-1650.0,-264325.0,121520.0,2224762350.0,-24156750.0,-3961188950.0,1760583350.0,3985345700.0,2018-09-06,2018-09-05,17000.0,19800.0,16800.0,18450.0,3577563.0,13.190184049079754,17050.0,13850.0,1620.0,11020.5,382.5,10742.333333333334,135.83333333333394,146284.43333333332,472358.7799846414,1563360.7732872576,True,10742.333333333334,1391.7487400948398,14917.579553617854,-19.145910278494014,19092.825773902376,3.484150536056237,23268.071994186892,26.11421135060646,27443.318214471416,48.74427216515672,True,17050.0,True,18500.0,0.27100271002709064,0.27100271002709064,22.222222222222232,22.222222222222232,12300.0,9970.0,9970.0,10350.0,-33.333333333333336,-45.96205962059621,-45.96205962059621,-43.90243902439024,True,False,False,False,,5.5381165038032885,-120384.0,-989.0,35699.0,85674.0,-2224348450.0,-18229200.0,659397500.0,1583180150.0,2242577650.0,1,46,46,46,169,169,169,27.218934911242602,27.218934911242602,27.218934911242602,True,True,False,False,False,False,True,True,True,True,True,True,True,True,10
128,2018-09-06,17000,19800,16800,18450,3577563,13.190184049079754,13850.0,1620.0,11020.5,382.5,10742.333333333334,135.83333333333394,삼성출판사,068290,146284.43333333332,472358.7799846414,1563360.7732872576,True,10742.333333333334,1391.7487400948398,14917.579553617854,19092.825773902376,23268.071994186892,27443.318214471416,-19.145910278494014,3.484150536056237,26.11421135060646,48.74427216515672,5.5381165038032885,True,True,False,17050.0,True,,18500.0,0.27100271002709064,12300.0,-33.333333333333336,18500.0,0.27100271002709064,9970.0,-45.96205962059621,22550.0,22.222222222222232,9970.0,-45.96205962059621,22550.0,22.222222222222232,10350.0,-43.90243902439024,True,False,False,False,-120384.0,-989.0,35699.0,85674.0,-2224348450.0,-18229200.0,659397500.0,1583180150.0,2242577650.0,2019-01-16,2018-09-06,15800.0,20300.0,15150.0,20300.0,5130423.0,29.712460063897762,19800.0,17330.0,1100.0,12790.0,430.0,12415.333333333334,119.16666666666788,493749.8,1291257.3864825557,4367521.959447667,True,12415.333333333334,1848.1896247108775,17959.902207465966,-11.527575332679971,23504.471081598596,15.785571830534959,29049.039955731234,43.09871899374992,34593.608829863864,70.41186615696485,True,19800.0,True,22550.0,11.083743842364523,11.083743842364523,11.083743842364523,41.133004926108384,16350.0,15450.0,15100.0,11700.0,-19.458128078817737,-23.891625615763544,-25.615763546798032,-42.364532019704434,True,False,False,False,57.3,4.266156762945852,602.0,45221.0,-53361.0,7538.0,-21776650.0,918626900.0,-1164402700.0,267552450.0,1186179350.0,132,71,71,71,255,255,243,29.218106995884774,27.84313725490196,27.84313725490196,True,True,False,False,False,False,True,True,True,True,True,True,True,True,10
129,2019-01-03,11350,12650,11250,11450,688514,0.881057268722467,10950.0,180.0,11390.0,-92.5,12076.166666666666,-28.33333333333394,삼성출판사,068290,172316.45,159471.55359712613,650731.1107913784,True,12076.166666666666,972.5637796852178,14993.858005722319,17911.549344777974,20829.240683833625,23746.93202288928,30.95072494080628,56.432745369239946,81.91476579767357,107.39678622610724,-0.6438309545820559,False,True,False,19800.0,False,,22550.0,96.94323144104804,11350.0,-0.8733624454148492,22550.0,96.94323144104804,11350.0,-0.8733624454148492,22550.0,96.94323144104804,11350.0,-0.8733624454148492,28650.0,150.2183406113537,11350.0,-0.8733624454148492,True,True,True,False,-11077.0,0.0,26190.0,-15113.0,-135969550.0,0.0,320172850.0,-184203300.0,320172850.0,2019-01-09,2019-01-03,11400.0,14800.0,11400.0,14800.0,2077734.0,29.82456140350877,19800.0,12130.0,690.0,11387.5,160.0,12052.833333333334,39.16666666666788,179486.96666666667,173303.9462442574,699398.8053994388,True,12052.833333333334,1028.4569212606477,15138.204097115278,2.2851628183464747,18223.57486089722,23.13226257362987,21308.945624679163,43.97936232891326,24394.316388461106,64.82646208419666,False,19800.0,False,22550.0,52.36486486486487,52.36486486486487,52.36486486486487,93.58108108108108,15650.0,15450.0,15450.0,11700.0,5.743243243243246,4.391891891891886,4.391891891891886,-20.945945945945944,True,True,True,False,57.7,2.671153851830062,-1.0,107201.0,-53433.0,-53767.0,-32750.0,1552323850.0,-850994950.0,-701296150.0,1552323850.0,6,71,71,71,250,250,243,29.218106995884774,28.4,28.4,False,True,True,True,False,False,True,True,True,True,False,True,False,True,9
130,2019-01-09,11400,14800,11400,14800,2077734,29.82456140350877,12130.0,690.0,11387.5,160.0,12052.833333333334,39.16666666666788,삼성출판사,068290,179486.96666666667,173303.9462442574,699398.8053994388,True,12052.833333333334,1028.4569212606477,15138.204097115278,18223.57486089722,21308.945624679163,24394.316388461106,2.2851628183464747,23.13226257362987,43.97936232891326,64.82646208419666,2.671153851830062,False,False,False,19800.0,False,57.7,22550.0,52.36486486486487,15650.0,5.743243243243246,22550.0,52.36486486486487,15450.0,4.391891891891886,22550.0,52.36486486486487,15450.0,4.391891891891886,28650.0,93.58108108108108,11700.0,-20.945945945945944,True,True,True,False,-1.0,107201.0,-53433.0,-53767.0,-32750.0,1552323850.0,-850994950.0,-701296150.0,1552323850.0,2019-01-10,2019-01-09,17000.0,19200.0,16600.0,18050.0,9007327.0,21.95945945945946,19800.0,13450.0,1320.0,11720.0,332.5,12147.833333333334,95.0,212604.03333333333,298097.0622269964,1106895.2200143225,True,12147.833333333334,1283.222625094959,15997.50120861821,-11.371184439788308,19847.16908390309,9.956615423285811,23696.836959187967,31.28441528635993,27546.504834472842,52.61221514943403,True,19800.0,False,22550.0,24.93074792243768,24.93074792243768,24.93074792243768,58.72576177285318,15650.0,15450.0,15450.0,11700.0,-13.296398891966755,-14.404432132963985,-14.404432132963985,-35.180055401662045,True,True,False,False,57.7,4.599487689230778,-82412.0,-71091.0,165675.0,-12172.0,-1485142950.0,-1225418550.0,2919331900.0,-208770400.0,2919331900.0,1,71,71,71,251,251,243,29.218106995884774,28.286852589641438,28.286852589641438,False,False,False,False,True,True,True,True,True,True,False,True,True,True,9
