날짜,시가,고가,저가,종가,거래량,등락률,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2022-01-17,4875,4875,4770,4795,370991,-1.7418032786885245,20374,-36395,35808,-19787,0,181714,25750,161880,1647,370991,161340,62145,126072,21434,370991,97862785,-174498670,171777145,-95141260,0,871447130,123605895,776938425,7897365,1779888815,773584345,298104565,605161280,103038625,1779888815
2022-01-18,4825,4825,4750,4805,102232,0.20855057351407716,-3395,1052,15081,-12738,0,63901,1052,36948,331,102232,67296,0,21867,13069,102232,-16099215,4999000,72053605,-60953390,0,305521820,4999000,176707355,1579370,488807545,321621035,0,104653750,62532760,488807545
2022-01-19,4795,4820,4735,4805,206946,0.0,21824,-46472,32701,-8053,0,122062,7528,66151,11205,206946,100238,54000,33450,19258,206946,104329610,-221449645,155452805,-38332770,0,583122300,35812500,315332925,53511935,987779660,478792690,257262145,159880120,91844705,987779660
2022-01-20,4805,4805,4750,4790,68611,-0.31217481789802287,-23055,1200,25521,-3666,0,23289,3200,42122,0,68611,46344,2000,16601,3666,68611,-109666940,5635860,121540150,-17509070,0,111107065,15219000,200981650,0,327307715,220774005,9583140,79441500,17509070,327307715
2022-01-21,4790,4825,4770,4820,69378,0.6263048016701461,13620,1000,-16183,1563,0,41971,1000,20844,5563,69378,28351,0,37027,4000,69378,65471870,4820000,-77755520,7463650,0,201652800,4820000,100087910,26702420,333263130,136180930,0,177843430,19238770,333263130
2022-01-24,4845,4845,4760,4815,110802,-0.1037344398340249,14353,4300,5865,-24518,0,52638,4300,53862,2,110802,38285,0,47997,24520,110802,68864995,20521000,28032510,-117418505,0,251502465,20521000,257519920,9580,529552965,182637470,0,229487410,117428085,529552965
2022-01-25,4815,4815,4745,4785,107573,-0.6230529595015576,31051,-35226,3479,696,0,49029,4050,52823,1671,107573,17978,39276,49344,975,107573,147979350,-167634635,16381145,3274140,0,233715905,19268000,251735225,7952715,512671845,85736555,186902635,235354080,4678575,512671845
2022-01-26,4785,4800,4755,4760,54058,-0.522466039707419,818,-6000,6107,-925,0,25605,3000,24788,665,54058,24787,9000,18681,1590,54058,4028920,-28708835,29090915,-4411000,0,122397105,14361165,118414825,3178700,258351795,118368185,43070000,89323910,7589700,258351795
2022-01-27,4770,4790,4705,4705,145012,-1.1554621848739497,29380,-9660,-22600,2880,0,98077,3100,37628,6207,145012,68697,12760,60228,3327,145012,140681725,-46207600,-108209350,13735225,0,467243830,14730000,178650905,29564535,690189270,326562105,60937600,286860255,15829310,690189270
2022-01-28,4715,4760,4705,4740,95473,0.7438894792773645,-16411,-22741,38493,659,0,36234,2000,55680,1559,95473,52645,24741,17187,900,95473,-77236370,-108024260,182125970,3134660,0,171983200,9489800,263520455,7402040,452395495,249219570,117514060,81394485,4267380,452395495
2022-02-03,4770,4820,4755,4805,149096,1.3713080168776373,-16665,-38033,36642,18056,0,55791,9461,61822,22022,149096,72456,47494,25180,3966,149096,-80364095,-182695830,176318145,86741780,0,268285730,45393630,297016585,105769735,716465680,348649825,228089460,120698440,19027955,716465680
2022-02-04,4820,4835,4780,4800,127264,-0.10405827263267431,-21064,3092,28674,-10702,0,66560,8467,50303,1934,127264,87624,5375,21629,12636,127264,-101016330,14754400,137604140,-51342210,0,320530265,40632080,241458320,9330775,611951440,421546595,25877680,103854180,60672985,611951440
2022-02-07,4840,4880,4775,4840,140499,0.8333333333333334,15597,-6685,-11099,2187,0,101754,70,25774,12901,140499,86157,6755,36873,10714,140499,75971960,-32328415,-54017805,10374260,0,493273370,334250,124775935,62263940,680647495,417301410,32662665,178793740,51889680,680647495
2022-02-08,4875,4885,4830,4845,175195,0.10330578512396695,3063,415,18704,-22182,0,124305,2000,46578,2312,175195,121242,1585,27874,24494,175195,15718940,1969595,90192170,-107880705,0,605316995,9660000,225959320,11229085,852165400,589598055,7690405,135767150,119109790,852165400
2022-02-09,4845,4900,4845,4885,106414,0.8255933952528379,67562,0,-66839,-723,0,84959,0,17510,3945,106414,17397,0,84349,4668,106414,330391565,0,-326823600,-3567965,0,415487245,0,85580385,19248710,520316340,85095680,0,412403985,22816675,520316340
2022-02-10,4895,4940,4875,4915,137267,0.6141248720573182,16069,28758,-53608,8781,0,62351,29000,25483,20433,137267,46282,242,79091,11652,137267,79517570,141475155,-264122010,43129285,0,306713895,142663375,125065165,100273980,674716415,227196325,1188220,389187175,57144695,674716415
2022-02-11,4920,4990,4890,4955,239848,0.8138351983723295,17528,-9000,-35103,26575,0,107814,0,77720,54314,239848,90286,9000,112823,27739,239848,87205490,-44845000,-174140670,131780180,0,535294490,0,385804960,269511470,1190610920,448089000,44845000,559945630,137731290,1190610920
2022-02-14,4910,4980,4910,4960,92679,0.10090817356205853,55257,0,-31973,-23284,0,64448,0,26592,1639,92679,9191,0,58565,24923,92679,273795205,0,-158575415,-115219790,0,319337115,0,131613365,8063475,459013955,45541910,0,290188780,123283265,459013955
2022-02-15,4960,4990,4950,4980,181261,0.4032258064516129,55424,-479,-55499,554,0,117073,0,46397,17791,181261,61649,479,101896,17237,181261,276773380,-2385420,-277032960,2645000,0,583206755,0,230596045,88431090,902233890,306433375,2385420,507629005,85786090,902233890
2022-02-16,4980,4990,4970,4990,105845,0.2008032128514056,19897,40000,-43307,-16590,0,53468,40000,12377,0,105845,33571,0,55684,16590,105845,99161115,199282790,-215866380,-82577525,0,266479850,199282790,61590800,0,527353440,167318735,0,277457180,82577525,527353440
2022-02-17,4980,4990,4970,4985,85649,-0.1002004008016032,9284,25049,-34658,325,0,39721,25049,17567,3312,85649,30437,0,52225,2987,85649,46296585,124854440,-172781645,1630620,0,198088775,124854440,87571425,16520515,427035155,151792190,0,260353070,14889895,427035155
2022-02-18,4980,4980,4955,4955,29841,-0.6018054162487462,-2493,-4798,10405,-3114,0,8894,2012,18783,152,29841,11387,6810,8378,3266,29841,-12374860,-23770540,51594865,-15449465,0,44190490,9989480,93204680,755735,148140385,56565350,33760020,41609815,16205200,148140385
2022-02-21,4955,4970,4920,4935,59898,-0.4036326942482341,-36917,665,37133,-881,0,4317,2010,52476,1095,59898,41234,1345,15343,1976,59898,-181922625,3249970,183015540,-4342885,0,21307120,9899350,258634770,5398365,295239605,203229745,6649380,75619230,9741250,295239605
2022-02-22,4950,4950,4920,4940,24839,0.10131712259371835,6018,0,-7269,1251,0,6086,0,17287,1466,24839,68,0,24556,215,24839,29718910,0,-35899065,6180155,0,30054280,0,85229840,7241840,122525960,335370,0,121128905,1061685,122525960
2022-02-23,4940,4955,4930,4955,25143,0.30364372469635625,5125,1010,-8712,2577,0,8177,1010,12448,3508,25143,3052,0,21160,931,25143,25353120,4984550,-43090270,12752600,0,40450125,4984550,61471655,17355000,124261330,15097005,0,104561925,4602400,124261330
2022-02-24,4955,4955,4900,4925,64295,-0.6054490413723511,1709,-4,2925,-4630,0,15877,2000,46378,40,64295,14168,2004,43453,4670,64295,8696345,-35340,14171185,-22832190,0,78309375,9870000,228478705,197580,316855660,69613030,9905340,214307520,23029770,316855660
2022-02-25,4940,4965,4925,4960,45181,0.7106598984771574,19814,3123,-25467,2530,0,32237,3200,6477,3267,45181,12423,77,31944,737,45181,97968330,15479005,-125961485,12514150,0,159427955,15859000,31967910,16148320,223403185,61459625,379995,157929395,3634170,223403185
2022-02-28,4960,4965,4925,4955,101275,-0.10080645161290322,28402,-4750,-28611,4959,0,46423,10,45915,8927,101275,18021,4760,74526,3968,101275,140632785,-23555800,-141588230,24511245,0,229690245,49300,226955435,44144280,500839260,89057460,23605100,368543665,19633035,500839260
2022-03-02,4965,4980,4910,4970,165556,0.30272452068617556,-6413,17527,-6485,-4629,0,99810,18025,39900,7821,165556,106223,498,46385,12450,165556,-31547035,87089455,-32672010,-22870410,0,496197395,89567005,197734920,38806570,822305890,527744430,2477550,230406930,61676980,822305890
2022-03-03,4990,4995,4950,4985,177104,0.30181086519114686,28012,1160,-23011,-6161,0,111318,3160,53425,9201,177104,83306,2000,76436,15362,177104,140089720,5775700,-115323625,-30541795,0,555156005,15755700,265974240,45843300,882729245,415066285,9980000,381297865,76385095,882729245
2022-03-04,4990,4995,4975,4990,114639,0.10030090270812438,49473,-1457,-41447,-6569,0,78816,645,34458,720,114639,29343,2102,75905,7289,114639,246814825,-7273655,-206818040,-32723130,0,393176980,3215325,171803030,3591335,571786670,146362155,10488980,378621070,36314465,571786670
2022-03-07,4995,4995,4935,4995,90976,0.1002004008016032,3857,-5912,4803,-2748,0,36510,588,51226,2652,90976,32653,6500,46423,5400,90976,19202135,-29505170,23995930,-13692895,0,182155500,2929830,255405200,13233485,453724015,162953365,32435000,231409270,26926380,453724015
2022-03-08,4995,4995,4950,4995,79446,0.0,-1083,-4483,2838,2728,0,57281,517,18640,3008,79446,58364,5000,15802,280,79446,-5249205,-22372585,13998885,13622905,0,285821310,2582415,92828795,15018390,396250910,291070515,24955000,78829910,1395485,396250910
2022-03-10,4970,4990,4955,4975,112272,-0.40040040040040037,-21065,-3566,30323,-5692,0,69366,3684,39048,174,112272,90431,7250,8725,5866,112272,-104696500,-17760885,150724985,-28267600,0,344991570,18311855,194172165,865790,558341380,449688070,36072740,43447180,29133390,558341380
2022-03-11,4975,4990,4930,4945,119941,-0.6030150753768844,-20992,-4660,25607,45,0,55639,402,63699,201,119941,76631,5062,38092,156,119941,-103646615,-23170325,126596020,220920,0,275758235,1993920,315501810,994355,594248320,379404850,25164245,188905790,773435,594248320
2022-03-14,4950,4985,4935,4970,86824,0.5055611729019212,13478,-5210,-11955,3687,0,71309,701,10716,4098,86824,57831,5911,22671,411,86824,67021490,-25839755,-59470785,18289050,0,354501690,3479630,53049460,20328665,431359445,287480200,29319385,112520245,2039615,431359445
2022-03-15,4975,4990,4930,4985,199513,0.30181086519114686,26585,2696,-29565,284,0,124078,6095,59319,10021,199513,97493,3399,88884,9737,199513,133718210,13147210,-147994735,1129315,0,616554265,30091225,293273320,49544495,989463305,482836055,16944015,441268055,48415180,989463305
2022-03-16,4970,4990,4945,4980,82843,-0.10030090270812438,20950,-515,-20662,227,0,69379,285,12895,284,82843,48429,800,33557,57,82843,104576490,-2575825,-103127100,1126435,0,345398370,1412175,64017790,1409805,412238140,240821880,3988000,167144890,283370,412238140
2022-03-17,4985,5000,4980,5000,234922,0.4016064257028112,30134,-50936,18267,2535,0,89689,5123,135886,4224,234922,59555,56059,117619,1689,234922,150347910,-254217725,91200125,12669690,0,447334515,25538155,678480820,21083040,1172436530,296986605,279755880,587280695,8413350,1172436530
2022-03-18,5000,5000,4980,4995,84812,-0.1,24716,223,-25794,855,0,56107,223,26445,2037,84812,31391,0,52239,1182,84812,123419120,1112770,-128817595,4285705,0,280147795,1112770,132105980,10184905,423551450,156728675,0,260923575,5899200,423551450
2022-03-21,5010,5020,4980,5000,162362,0.10010010010010009,-64862,4897,67218,-7253,0,47954,5422,106876,2110,162362,112816,525,39658,9363,162362,-323932130,24427890,335810710,-36306470,0,239623495,27052890,534164400,10547530,811388315,563555625,2625000,198353690,46854000,811388315
2022-03-22,4990,5010,4980,5010,136348,0.2,-16401,-4140,14268,6273,0,51132,0,78240,6976,136348,67533,4140,63972,703,136348,-81862375,-20700000,71221200,31341175,0,255769430,0,391155225,34850000,681774655,337631805,20700000,319934025,3508825,681774655
2022-03-23,5000,5010,4960,4990,102318,-0.39920159680638717,12999,-15799,9329,-6529,0,64521,4464,33304,29,102318,51522,20263,23975,6558,102318,65281460,-78743340,46095470,-32633590,0,322486410,22272680,166043990,144850,510947930,257204950,101016020,119948520,32778440,510947930
2022-03-24,5010,5010,4990,5010,77993,0.4008016032064128,3016,2713,-5004,-725,0,45148,2713,29210,922,77993,42132,0,34214,1647,77993,15137345,13562500,-25071255,-3628590,0,225726870,13562500,145982480,4605560,389877410,210589525,0,171053735,8234150,389877410
2022-03-25,4980,5010,4980,5010,111068,0.0,-10648,-18733,15922,13459,0,46591,1928,48511,14038,111068,57239,20661,32589,579,111068,-53038295,-93674640,79424595,67288340,0,233206555,9630360,242431665,70183340,555451920,286244850,103305000,163007070,2895000,555451920
2022-03-28,4985,5010,4975,5010,191352,0.0,12965,2309,-33977,18703,0,101206,3309,62584,24253,191352,88241,1000,96561,5550,191352,65292525,11545000,-170449330,93611805,0,506634990,16545000,312789270,121264245,957233505,441342465,5000000,483238600,27652440,957233505
2022-03-29,5010,5020,4995,5020,186670,0.19960079840319359,-2723,4408,-3415,1730,0,119258,4408,56946,6058,186670,121981,0,60361,4328,186670,-13210880,22060000,-17570240,8721120,0,597739095,22060000,285025015,30342360,935166470,610949975,0,302595255,21621240,935166470
2022-03-30,5020,5020,5000,5020,177827,0.0,6316,1886,-10709,2507,0,85480,2265,84989,5093,177827,79164,379,95698,2586,177827,31995250,9429940,-54013230,12588040,0,428634390,11325000,425688550,25518990,891166930,396639140,1895060,479701780,12930950,891166930
2022-03-31,5010,5160,5000,5120,410552,1.9920318725099602,54685,20948,-145552,69919,0,157149,20978,157930,74495,410552,102464,30,303482,4576,410552,276308710,106946980,-735740640,352484950,0,792209620,107097580,801202480,376050310,2076559990,515900910,150600,1536943120,23565360,2076559990
2022-04-01,5100,5170,5080,5160,320431,0.78125,86364,-12074,-75890,1600,0,149574,11657,135856,23344,320431,63210,23731,211746,21744,320431,446980400,-62917550,-392246040,8183190,0,771109910,59734130,697108090,119785070,1647737200,324129510,122651680,1089354130,111601880,1647737200
2022-04-04,5180,5220,5110,5210,265035,0.9689922480620154,-13878,-1415,15788,-495,0,122258,10676,121722,10379,265035,136136,12091,105934,10874,265035,-70878270,-7891890,81041790,-2271630,0,634274100,55101540,630627020,53706320,1373708980,705152370,62993430,549585230,55977950,1373708980
2022-04-05,5200,5210,5150,5190,232401,-0.3838771593090211,-34004,20377,21644,-8017,0,120503,20799,83791,7308,232401,154507,422,62147,15325,232401,-176235280,105558880,112288290,-41611890,0,624975020,107753080,434403100,37871970,1205003170,801210300,2194200,322114810,79483860,1205003170
2022-04-06,5190,5330,5180,5270,430882,1.5414258188824663,110105,4089,-160829,46635,0,241229,14427,120405,54821,430882,131124,10338,281234,8186,430882,579225670,21543540,-844454930,243685720,0,1268060960,75795490,631831300,286334870,2262022620,688835290,54251950,1476286230,42649150,2262022620
2022-04-07,5260,5530,5230,5260,532878,-0.18975332068311196,30773,-5410,-9791,-15572,0,132625,5222,350523,44508,532878,101852,10632,360314,60080,532878,162256580,-29186180,-50390310,-82680090,0,703445710,27683010,1873520700,236510210,2841159630,541189130,56869190,1923911010,319190300,2841159630
2022-04-08,5260,5420,5260,5370,188604,2.091254752851711,69842,0,-69073,-769,0,99689,0,69002,19913,188604,29847,0,138075,20682,188604,375285510,0,-371067670,-4217840,0,535589960,0,370902940,106981210,1013474110,160304450,0,741970610,111199050,1013474110
2022-04-11,5370,5440,5350,5420,220813,0.931098696461825,90579,-1568,-85722,-3289,0,158228,0,54223,8362,220813,67649,1568,139945,11651,220813,489841900,-8481030,-463359820,-18001050,0,855462590,0,292338990,44995390,1192796970,365620690,8481030,755698810,62996440,1192796970
2022-04-12,5420,5430,5300,5360,230349,-1.107011070110701,8321,0,10334,-18655,0,146203,0,74877,9269,230349,137882,0,64543,27924,230349,45412780,0,55503680,-100916460,0,785258150,0,401034070,49470820,1235763040,739845370,0,345530390,150387280,1235763040
2022-04-13,5340,5420,5330,5400,194109,0.7462686567164178,33733,-130,-13230,-20373,0,128532,0,63318,2259,194109,94799,130,76548,22632,194109,182543340,-701380,-72048200,-109793760,0,692516420,0,340700230,12085370,1045302020,509973080,701380,412748430,121879130,1045302020
2022-04-14,5420,5430,5380,5410,173320,0.1851851851851852,44565,-80,-38263,-6222,0,144348,0,26976,1996,173320,99783,80,65239,8218,173320,241423100,-431200,-207361770,-33630130,0,780354790,0,145460280,10789580,936604650,538931690,431200,352822050,44419710,936604650
2022-04-15,5390,5500,5390,5480,301615,1.2939001848428837,9579,-20507,-8950,19878,0,215047,0,64130,22438,301615,205468,20507,73080,2560,301615,52694030,-111598360,-49386750,108291080,0,1171722740,0,349771040,122232160,1643725940,1119028710,111598360,399157790,13941080,1643725940
2022-04-18,5470,5500,5420,5460,183268,-0.36496350364963503,19192,1562,-5208,-15546,0,109312,1714,66614,5628,183268,90120,152,71822,21174,183268,105836700,8528520,-29464840,-84900380,0,597749720,9358440,363502550,30826140,1001436850,491913020,829920,392967390,115726520,1001436850
2022-04-19,5480,5480,5400,5450,142686,-0.18315018315018314,88609,0,-66905,-21704,0,130588,0,12098,0,142686,41979,0,79003,21704,142686,481861290,0,-363812710,-118048580,0,709977910,0,65752870,0,775730780,228116620,0,429565580,118048580,775730780
2022-04-20,5430,5500,5430,5480,101867,0.5504587155963303,41690,-2069,-22811,-16810,0,81798,0,19395,674,101867,40108,2069,42206,17484,101867,228257560,-11317430,-124933970,-92006160,0,447483710,0,106042670,3667970,557194350,219226150,11317430,230976640,95674130,557194350
2022-04-21,5460,5540,5460,5500,103506,0.36496350364963503,28530,6591,-31863,-3258,0,62040,8000,26721,6745,103506,33510,1409,58584,10003,103506,156875130,36518680,-175392090,-18001720,0,341260190,44240000,147131320,37030140,569661650,184385060,7721320,322523410,55031860,569661650
2022-04-22,5500,5570,5490,5570,91668,1.2727272727272727,22561,1244,-22542,-1263,0,63083,1250,24399,2936,91668,40522,6,46941,4199,91668,125246330,6854000,-125111260,-6989070,0,349267940,6887000,135108750,16208690,507472380,224021610,33000,260220010,23197760,507472380
2022-04-25,5570,5690,5530,5670,166870,1.7953321364452424,42446,0,-43590,1144,0,81759,0,67853,17258,166870,39313,0,111443,16114,166870,241614960,0,-247288460,5673500,0,462133920,0,381688450,96690790,940513160,220518960,0,628976910,91017290,940513160
2022-04-26,5640,5790,5640,5690,176425,0.3527336860670194,45224,-20102,-29227,4105,0,87838,1353,77934,9300,176425,42614,21455,107161,5195,176425,258446000,-115051830,-166956680,23562510,0,502454940,7733160,446974840,53214370,1010377310,244008940,122784990,613931520,29651860,1010377310
2022-04-27,5740,5740,5600,5740,328605,0.8787346221441126,99522,-19303,-92654,12435,0,220050,697,69106,38752,328605,120528,20000,161760,26317,328605,567174290,-109841250,-526900060,69567020,0,1253634570,3958750,392243060,219503350,1869339730,686460280,113800000,919143120,149936330,1869339730
2022-04-28,5740,5740,5570,5740,209725,0.0,56718,-1184,-30536,-24998,0,157215,1713,47442,3355,209725,100497,2897,77978,28353,209725,322004030,-6640120,-173140410,-142223500,0,887812550,9673140,267464570,18895060,1183845320,565808520,16313260,440604980,161118560,1183845320
2022-04-29,5740,5750,5660,5740,143704,0.0,69562,-6438,-57193,-5931,0,126800,0,16752,152,143704,57238,6438,73945,6083,143704,399155480,-37016180,-328098050,-34041250,0,727340790,0,96006950,872560,824220300,328185310,37016180,424105000,34913810,824220300
2022-05-02,5690,5760,5650,5730,111598,-0.17421602787456447,25516,-2,-22687,-2827,0,98023,0,8270,5305,111598,72507,2,30957,8132,111598,146253760,-11520,-129808470,-16433770,0,560362660,0,47066480,30071680,637500820,414108900,11520,176874950,46505450,637500820
2022-05-03,5680,5730,5520,5640,187488,-1.5706806282722512,39321,3500,-44428,1607,0,101935,3500,63333,18720,187488,62614,0,107761,17113,187488,221831240,19595000,-249220420,7794180,0,571857050,19595000,353255560,103971300,1048678910,350025810,0,602475980,96177120,1048678910
2022-05-04,5700,5700,5540,5590,129324,-0.8865248226950355,92308,5191,-92516,-4983,0,103780,5191,12667,7686,129324,11472,0,105183,12669,129324,517108140,29014960,-518329100,-27794000,0,581413890,29014960,70944250,42994160,724367260,64305750,0,589273350,70788160,724367260
