날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-25,16045,17513,14299,14426,3260466,,2869,43.98,9.93,648,0.46,130,-391564,-37248,459772,-30960,0,143078,7232,3102166,7990,3260466,534642,44480,2642394,38950,3260466,-12534850450,-1180217450,14698632850,-983564950,0,4443588350,224119250,97511998500,252271300,102431977400,16978438800,1404336700,82813365650,1235836250,102431977400
2019-01-28,14526,15615,13919,15286,1182048,5.96145847774851,2869,46.6,10.53,648,0.43,130,316534,-1493,-38180,-276861,0,351957,1959,812592,15540,1182048,35423,3452,850772,292401,1182048,8724810310,-39347300,-1122721600,-7562741410,0,9783334710,57963350,24137591700,457409000,34436298760,1058524400,97310650,25260313300,8020150410,34436298760
2019-01-29,15362,15412,13818,13818,742224,-9.603558811984824,2869,42.13,9.52,648,0.48,130,-119491,213,120858,-1580,0,41306,649,685757,14512,742224,160797,436,564899,16092,742224,-3421457150,6816900,3450565250,-35925000,0,1144674300,19215850,19373915350,417096200,20954901700,4566131450,12398950,15923350100,453021200,20954901700
2019-01-30,13944,14223,13463,13742,412393,-0.5500072369373281,2869,41.9,9.46,648,0.48,130,22137,2199,-23023,-1313,0,29876,2400,374025,6092,412393,7739,201,397048,7405,412393,604048300,60984300,-627274150,-37758450,0,819190250,66451900,10235991250,165505150,11287138550,215141950,5467600,10863265400,203263600,11287138550
2019-01-31,13767,13894,13084,13262,346823,-3.4929413476932036,2869,40.43,9.13,648,0.5,130,-10336,786,10489,-939,0,12828,800,327989,5206,346823,23164,14,317500,6145,346823,-273367450,20869750,278620700,-26123000,0,339494550,21245000,8712129300,137626200,9210495050,612862000,375250,8433508600,163749200,9210495050
2019-02-01,13261,13337,12603,12983,234260,-2.103755089730056,2869,39.58,8.94,648,0.51,130,15859,16800,-34430,1771,0,19435,16800,193361,4664,234260,3576,0,227791,2893,234260,406850600,433440450,-885713200,45422150,0,498080450,433440450,4947165750,119808400,5998495050,91229850,0,5832878950,74386250,5998495050
2019-02-07,13084,13514,12552,13262,237717,2.1489640298852346,2869,40.43,9.13,648,0.5,130,37790,5000,-42985,195,0,58561,5000,166123,8033,237717,20771,0,209108,7838,237717,987054200,128007250,-1117620400,2558950,0,1534878200,128007250,4279390500,204567650,6146843600,547824000,0,5397010900,202008700,6146843600
2019-02-08,13160,13463,13033,13287,116557,0.18850852058513043,2869,40.51,9.15,648,0.5,130,30929,3986,-37424,2509,0,42740,3986,65711,4120,116557,11811,0,103135,1611,116557,813854550,104828000,-984402050,65719500,0,1125307100,104828000,1720361250,107873000,3058369350,311452550,0,2704763300,42153500,3058369350
2019-02-11,13362,13717,13185,13666,157570,2.8524121321592535,2869,41.67,9.41,648,0.48,130,38891,0,-40500,1609,0,62013,0,91680,3877,157570,23122,0,132180,2268,157570,1035160050,0,-1079297750,44137700,0,1655665000,0,2449856500,103878000,4209399500,620504950,0,3529154250,59740300,4209399500
2019-02-12,13641,13767,13337,13337,82215,-2.407434509000439,2869,40.66,9.18,648,0.49,130,17049,0,-16132,-917,0,19657,0,60533,2025,82215,2608,0,76665,2942,82215,456961150,0,-431814550,-25146600,0,527114350,0,1616864800,53952800,2197931950,70153200,0,2048679350,79099400,2197931950
2019-02-13,13463,13818,13261,13666,82362,2.4668216240533853,2869,41.67,9.41,648,0.48,130,20322,1011,-21841,508,0,24014,1011,54011,3326,82362,3692,0,75852,2818,82362,547118500,27074450,-589119500,14926550,0,645971150,27074450,1445113400,89831850,2207990850,98852650,0,2034232900,74905300,2207990850
2019-02-14,13742,13919,13438,13464,58919,-1.4781208839455584,2869,41.05,9.27,648,0.49,130,1194,0,-371,-823,0,5344,0,53021,554,58919,4150,0,53392,1377,58919,31412900,0,-9081100,-22331800,0,143357700,0,1423553700,14804000,1581715400,111944800,0,1432634800,37135800,1581715400
