날짜,공시_제목,공시자
2024-09-25,[첨부정정]지속가능경영보고서등관련사항(자율공시)              ,현대글로비스
2024-09-09,기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-09-03,주식등의대량보유상황보고서(일반),정의선
2024-09-03,임원ㆍ주요주주특정증권등소유상황보고서,조명현
2024-09-03,최대주주등소유주식변동신고서              ,현대글로비스
2024-09-02,기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-08-30,대규모기업집단현황공시[분기별공시(개별회사용)],현대글로비스
2024-08-27,기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-08-26,[기재정정]반기보고서 (2024.06),현대글로비스
2024-08-19,기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-08-14,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,현대글로비스
2024-08-13,타법인주식및출자증권취득결정(자율공시)              ,현대글로비스
2024-08-13,임원ㆍ주요주주특정증권등소유상황보고서,우영주
2024-08-02,기타경영사항(자율공시)              ,현대글로비스
2024-08-02,풍문또는보도에대한해명(미확정)              ,현대글로비스
2024-07-29,기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-07-25,약관에의한금융거래시계열금융회사의거래상대방의공시,현대글로비스
2024-07-25,연결재무제표기준영업(잠정)실적(공정공시)              ,현대글로비스
2024-07-25,공정거래자율준수프로그램운영현황(안내공시)              ,현대글로비스
2024-07-25,임원ㆍ주요주주특정증권등소유상황보고서,덴노르스케아메리카린제에이에스
2024-07-24,임원ㆍ주요주주특정증권등소유상황보고서,현대자동차
2024-07-22,임원ㆍ주요주주특정증권등소유상황보고서,ProjectGuardianHoldingsLimited
2024-07-19,기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-07-19,기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-07-19,주식등의대량보유상황보고서(일반),정의선
2024-07-19,최대주주등소유주식변동신고서              ,현대글로비스
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,정의선
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,이규복
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,조명현
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,최현만
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,배재철
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,김태우
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,오주석
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,우영주
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,원영덕
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,이원희
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,이제혁
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,김진환
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,김효식
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,정헌택
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,조삼현
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,문병섭
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,박운용
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,한규헌
2024-07-19,임원ㆍ주요주주특정증권등소유상황보고서,권우창
2024-06-28,수시공시의무관련사항(공정공시)              ,현대글로비스
2024-06-28,매매거래정지및정지해제(중요내용공시)              ,유가증권시장본부
2024-06-28,주요사항보고서(무상증자결정),현대글로비스
2024-06-28,장래사업ㆍ경영계획(공정공시)              ,현대글로비스
2024-06-28,기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-06-10,기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-05-31,기업지배구조보고서공시              ,현대글로비스
2024-05-30,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],현대글로비스
2024-05-16,분기보고서 (2024.03),현대글로비스
2024-05-14,기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-05-09,기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-04-25,신규시설투자등              ,현대글로비스
2024-04-25,연결재무제표기준영업실적등에대한전망(공정공시)              ,현대글로비스
2024-04-25,연결재무제표기준영업(잠정)실적(공정공시)              ,현대글로비스
2024-04-25,공정거래자율준수프로그램운영현황(안내공시)              ,현대글로비스
2024-04-25,약관에의한금융거래시계열금융회사의거래상대방의공시,현대글로비스
2024-04-23,기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-04-23,[기재정정]기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-04-22,최대주주등소유주식변동신고서              ,현대글로비스
2024-04-22,임원ㆍ주요주주특정증권등소유상황보고서,최현만
2024-04-19,기업설명회(IR)개최(안내공시)              ,현대글로비스
2024-04-16,주식등의대량보유상황보고서(일반),정의선
2024-04-11,최대주주등소유주식변동신고서              ,현대글로비스
2024-04-11,임원ㆍ주요주주특정증권등소유상황보고서,최현만
2024-04-11,임원ㆍ주요주주특정증권등소유상황보고서,이규복
2024-03-20,사외이사의선임ㆍ해임또는중도퇴임에관한신고,현대글로비스
